firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
44652,0.4137155846,0.046866979,22.958043078,0.0152324494,0.8723242331,3.0477836901,0.1004183103,0.0704119971,0.7258052599,-0.003639517,0.0673878719,-0.027622527,-0.733038322,0.0812222706,0.0276225274,22.0,0.0201123444,0.0495867769,0.0201669746,0.022700695,-0.016226604,0.1010205235,-0.199475738,0.1135165132,0.0768448959,0.4014604882,0.0,1.2024859007,0.1469398662,0.244745879,-0.049328999,498.52213948,58.574530071,0.1267708577,0.0,0.0,1.0,0.0,0.0,2.1923812994,4.0,-0.208393119,0.0154727647,0.1404178628,0.5880165027,0.398904868,-0.001575141,4418.2426176,0.0500031521,15.744775658,0.0009406053,0.0113297297,0.0428907703,0.0198372292,0.003922969,-0.003895837,1.0,0.0,0.958454182,-0.04561305,4.0,15.470621209,0.97592514,0.0,0.0582010597,0.0190224741,0.0234374803,0.5593568364,2.1920918623,6.375563e-10,2.9603236e-08,0.6432582134,0.4137811291,0.2034017451,0.0342554173,-0.011275917,0.1996254054
38746,2.0284908087,0.2271590798,-7.640460811,0.0,4.8470339399,5.4801428164,0.0146140547,0.1293482805,0.0418051002,0.0,0.1433453428,0.104591237,2.780005493,-0.485238721,0.104591237,23.0,0.0732923972,0.0063694268,-0.095258402,-0.173798872,-0.159351249,0.0604359313,0.2327446896,0.0712556932,0.1062259307,0.5734169577,0.0,2.810612348,0.0917655719,1.2571536824,0.1021738718,9.0486463098,2.7361918469,0.0750820901,0.0,0.0,1.0,0.0,0.0,0.0079355817,3.0,-0.371660405,-0.095567142,2.884448731,-1.09160379,4.7462685347,-0.555792591,-66.81732106,0.0619650609,11.142812419,0.000357503,0.0024596831,0.0066592821,0.0967638257,0.0446479679,-0.024564792,0.0,0.0029140568,-0.623011016,0.0130283693,3.0,8.7290735505,0.5944723391,0.0,0.1023622081,0.0402696232,0.0546743899,0.7970759375,5.9255010889,8.676426e-08,1.7258609e-08,0.7121077266,0.5070974142,0.442348339,0.0518608361,0.7760181338,0.3483856481
60871,0.2787284715,0.055530551,6.447048298,0.0,0.2108953422,0.3856382125,0.1745804703,0.5131912608,0.683435698,0.5593420122,0.8885854629,0.0223919521,0.1639548345,0.0464260487,0.0223919521,22.0,0.0595193405,0.15,0.2678998158,-0.065861841,-0.002706395,0.1436753628,-0.031759227,0.2854455857,0.3153654305,0.5968539598,0.0,3.0353098773,0.46790872,2.2253622759,0.4817342449,3.9803613642,4.9361207706,0.5121718683,0.0,0.0,1.0,1.0,0.0,1.0263839894,3.0,-0.067877694,-0.003978167,0.0859660204,-1.240141808,-0.314017063,0.0552932701,2074.8306123,0.0460850088,15.472514183,-4.4433e-05,0.0285025173,0.0484607876,0.0025778753,0.1887747646,-0.000204418,2.0,0.0001587302,0.7894839388,0.0048741163,6.0,15.873549438,1.7637590383,0.0,0.1447963864,0.0437351301,0.0492724756,0.5624076651,6.2577828273,7.3344e-10,1.1891711e-08,2.0721078393,4.2936308975,0.1669185722,0.0549112776,-0.449259504,0.1220596118
14198,0.496190235,0.0436799428,1.6268370467,0.0054529267,0.1056776316,0.5460340721,0.1253918495,0.0648546926,0.4107451294,0.0084833934,-0.009960484,-0.048633751,-0.66271777,0.072627417,0.048633751,23.0,-0.008883678,0.0,0.1196207018,-0.004762509,0.0670648506,0.1245466039,-0.086211766,0.0074973035,0.0775070822,0.7226435672,0.0,6.2472372576,0.0358974042,4.8996955345,0.0813354943,2.1943294015,4.7710969262,0.5342736364,0.0,0.0,1.0,0.0,1.0,0.5105524079,8.0,-1.748523989,-0.249315758,0.1433331343,1.1183161791,-0.171939302,0.1027966828,-251.8964824,0.0553474399,13.052608072,-0.008379783,0.0235441092,0.0288338365,0.0017785064,0.4053350522,0.0063769098,3.0,0.0009262148,0.3224126059,-0.006907981,6.0,11.645005805,0.2820492475,0.0,0.0366581418,0.0130097301,0.0256525832,1.1819612824,1.6820116589,3.8930022e-08,8.4824231e-08,1.1036805413,1.2181107372,0.0161778746,0.0409545773,-0.087485479,0.0947641772
45583,1.0836660003,0.0459370256,-48.09454524,0.0502776221,1.0585959058,2.8014542144,0.074218645,0.0591036359,0.3926596778,-0.001203238,0.129299865,-0.025911174,-1.174644727,0.0998967104,0.0259111739,23.0,0.0402787727,0.0412371134,0.0045275906,0.0124485006,-0.022740812,0.1304580375,-0.141494016,0.1062602802,-0.001524825,0.5125604912,0.0,3.349020851,-0.326917475,1.0578555269,-0.414165015,230.54618285,7.3421028935,0.1230032132,0.0,0.0,0.0,0.0,0.0,0.6812114177,5.0,-0.084361972,-0.171844405,0.7149275887,1.3253623582,-0.512983961,0.0608819153,-853.1624124,0.1251357674,12.259935635,-0.002348326,0.0033663407,0.0068731793,0.0376400612,0.0029360172,0.1207841038,0.0,-0.006753247,-0.439205173,-0.013117459,2.0,11.529389191,0.5666266069,0.0,0.0189189184,0.0104716705,0.0202545077,0.7800888202,2.8983313937,2.2044963e-08,3.9814253e-08,0.8060624194,0.6497366239,-0.004160792,0.0336482792,0.3703764962,0.2583764659
14702,0.4974792548,0.1258344385,1.3515100315,0.0,0.266022253,0.8698695265,0.339924741,0.2268202479,0.7077017811,0.0053380783,0.0724999915,-0.027999054,-0.154179974,0.1452355891,0.0279990538,22.0,0.0154887674,0.0821865806,0.3536832424,0.3479918773,0.0518713197,0.1619791565,0.2275198547,0.1541529767,0.3290838311,0.6539577613,0.0,2.8795885919,0.0734628836,2.367892501,0.082945745,3.9944961219,5.0400019942,0.6111197752,0.0,0.0,1.0,0.0,0.0,1.1621864387,8.0,-0.207459799,-0.541434809,0.0168313553,0.133297949,0.5553172463,0.0828513628,3840.6246947,0.0262473934,16.416952586,0.0027140067,0.0479541792,0.074492093,-0.003474144,0.2597350367,0.0561120153,2.0,0.0001763265,0.7979105848,0.0903098444,7.0,17.021234474,6.2218724461,0.0,0.0573476702,0.0312196351,0.0475860035,0.3732562621,13.041169472,7.143183e-11,3.7785615e-09,2.5608958329,6.5581874672,0.0981350037,0.0648579766,-1.08406506,0.1090803697
15537,0.904330498,0.0562884785,-0.176811859,0.0146625582,0.1614357498,1.0867760208,0.0342874482,0.0240644872,0.4220740846,-0.018525896,0.03796267,-0.057834252,-1.082167832,0.1172020592,0.0578342521,17.0,-0.050733439,-0.055702918,0.0053253226,0.0060466498,-0.009397166,0.1142538147,0.093948887,-0.051745739,0.021622523,0.6828831744,0.0,6.8026183283,-0.000584004,4.7158106747,0.1637977203,3.2338945827,5.3146053898,0.4981372245,0.0,0.0,1.0,0.0,0.0,0.4954837275,4.0,-0.182254944,-0.679324308,0.4236825985,-0.489454574,-0.485260318,0.0548178328,-883.5996123,0.0262473934,10.520934147,-0.0049695,0.0031599194,0.0037489813,-0.01201065,0.328672628,0.0127082733,0.0,-0.010721236,0.9290879834,-0.037537022,5.0,9.4033339463,0.278369906,0.0,0.0333333351,0.0127869293,0.0206106581,1.3594330151,3.5085663602,5.0606662e-07,5.526315855,0.5940134311,0.3528519564,-0.729435219,0.0435939985,-0.00196188,0.1090803697
68830,1.5391358094,0.1103107265,-23.23220021,0.0,2.1773557341,6.4037459497,0.0718887926,0.0572679338,0.479771866,-0.08601313,0.0987576841,-0.01454107,-0.476636783,0.1628888764,0.0145410695,13.0,-0.047792008,-0.042216359,-0.033555924,0.0456211335,-0.003934028,0.0328320578,-0.020651892,0.045626793,0.0036542708,0.517991227,0.0,2.1495138112,0.0471411026,0.2128904569,0.7110251623,76.26302641,189.56608585,0.0742523427,0.0,0.0,1.0,0.0,0.0,1.0429034843,4.0,-2.736444322,-0.236595589,1.2573941315,-2.380182085,1.7794981749,0.1917610905,-2063.727051,0.0277608887,11.352683353,-0.00030532,0.0050705928,0.0135155294,-0.076636161,0.0125666761,-0.022207793,1.0,0.0005473684,1.979876161,-0.011890243,6.0,9.9144089464,0.2179179811,0.0,0.0778443143,0.0354501048,0.0333599826,1.1390713301,0.6070686778,7.0263241e-07,2.2105264649,0.6872695542,0.4723394402,-1.4000537,0.0541723777,-0.090496886,-0.026636439
85631,0.1707725788,0.0291411285,5.1115107914,0.0076261417,0.1290667878,0.3572488829,0.2288649019,-0.049612978,0.9087790025,-0.026817113,0.0485076964,-0.14376308,-1.74669842,0.0800418916,0.1437630796,12.0,-0.00464282,0.0791974657,-0.068120479,0.2017077773,0.0217810713,0.5736662883,1.0834868571,-0.016154724,-0.28836087,0.5269847511,0.0,2.0678293412,-0.14218439,2.0189517284,-0.138472568,2.7881390705,7.4315003573,0.3716279328,0.0,0.0,0.0,0.0,1.0,1.3696893038,4.0,-1.17380276,-0.583939692,0.2292666705,-0.939804825,0.4661966569,0.178927549,742.93117997,0.0614221491,14.582792742,0.0041388897,0.0294301701,0.0476550951,0.0123721401,0.3895957138,-0.001336047,1.0,0.0001179941,1.393118394,0.0132818203,6.0,15.558556429,4.1321309432,0.0,0.1114206165,0.0383334923,0.0436827386,0.5309523455,16.576060578,6.526562e-10,5.1743246e-09,1.7886392432,3.1992303424,-0.095888795,0.0612346177,-0.209229581,0.1530935549
16185,0.1021008415,0.0510056446,10.589920037,0.0323787615,0.1270075812,0.2718920447,0.4261672873,0.1569486448,0.9981628558,1.0067221511,0.1112634672,-0.078516674,-0.328761111,0.067774317,0.0785166743,14.0,0.0,0.1404958678,0.1832131723,0.1613957607,-0.073937801,0.1032760111,-0.250603444,0.0599756932,0.2193035225,0.7065592173,0.0,1.3180384026,-0.026253828,1.3180384026,-0.026253828,3.7350453637,3.3566887783,0.4726294303,0.0,0.0,0.0,0.0,1.0,2.3605373972,4.0,-1.10167189,-0.52264129,0.1605949331,-1.30231042,0.2739240051,0.1666599744,-504.94282,0.0614221491,12.550074499,0.0025417365,0.0597881703,0.1259023812,0.0071572367,0.2702998696,-0.069421334,1.0,0.0008635304,-0.668298052,-0.05036211,6.0,9.9586147382,0.5407983411,0.0,0.1952054799,0.0453071369,0.0124749415,1.7706425088,13.097920975,5.7346676e-08,1.6569421e-08,0.7782523217,0.6056766762,0.4613770848,0.0471867246,0.6858508037,0.1530935549
49373,0.2976863965,0.0142289195,2.1315896638,0.032175742,0.2317637871,0.5749559099,0.0396736098,0.0856357257,0.1232434132,0.0062949032,0.3811910812,-0.016503425,-0.632792378,0.0232328713,0.0165034246,23.0,0.0,-0.001265823,0.1746033195,-0.400834005,-0.58632421,0.3620484536,0.3722221583,0.0784240024,-0.038953856,0.6719931326,0.0,1.7808486949,-0.241096481,1.7808486949,-0.241096481,2.836851104,3.6701167986,0.298156692,0.0,0.0,0.0,0.0,0.0,0.196944177,4.0,-0.181512607,-0.214347341,-0.071052015,-0.747094705,0.1577111518,-0.015781924,2328.4002126,0.1251357674,15.413030217,-0.002085374,-0.018287661,-0.034892508,0.0046588767,0.172775296,-4.497494782,0.0,0.0001957611,-0.175840388,0.0032429288,2.0,14.698739575,0.5963387368,0.0,0.0473537594,0.0153275981,0.0215726946,0.5335017372,1.8854716092,4.884628e-10,3.2704752e-08,1.0721710697,1.1495508027,0.2914728339,0.0422890384,-0.142977951,0.2583764659
18570,0.7672710955,0.0654766847,-0.937657738,0.0243187188,0.2564037644,1.492182718,0.099442487,0.0527534793,0.3487746658,-0.016369012,0.1153815787,-0.055825481,-0.851008981,0.1211979315,0.055825481,23.0,0.0049532136,0.0235191638,0.0192505334,-0.110668827,-0.079121043,0.0601453212,-0.025554287,0.0813343461,0.0333712218,0.514077186,0.0,0.4767052907,-0.057653378,0.2935451575,-0.101129416,66.934380852,50.149749909,0.481663121,0.0,0.0,0.0,0.0,0.0,0.4476613012,5.0,0.8633155557,-0.051045208,0.0592703184,-0.830521533,0.011357791,0.233040902,-2043.581247,0.0383318972,13.660261536,0.0013950964,0.0183679946,0.0245052707,0.0129978626,0.0366939124,-0.015171422,2.0,0.0,0.4774503794,0.0076756084,7.0,13.157999308,0.8615560732,0.0,0.0879478827,0.0285619107,0.0294620758,0.7335000945,2.3666249324,6.7261986e-09,3.0153798e-08,0.4975452661,0.2475512918,0.4575957233,0.0387669888,-0.14842594,0.1638114715
18973,0.3133712832,0.0487798405,5.5447064091,0.0178399417,0.1309457258,0.6555070878,0.2269082415,0.113915252,0.9371092482,0.0035676714,0.1728352533,-0.029644244,-0.258744126,0.0614013377,0.0296442438,14.0,0.0141211244,0.0416666667,0.1850660006,-0.034219008,0.0230839201,0.1951090612,0.2836956063,0.0305688697,0.0927213424,0.5826304249,0.0,3.2835880863,-0.023553691,2.5043933968,0.0073427371,6.5220805462,6.5100229183,0.5566723953,0.0,0.0,1.0,0.0,1.0,1.3149221063,6.0,-0.007787188,-0.337537719,-0.068718617,-0.785206167,0.7796849292,0.0714732256,278.89817483,0.101482689,13.434106644,0.0026352474,0.0311519608,0.0439748913,0.0197860892,0.2239887267,-0.007539734,0.0,0.0,-0.248062105,0.0010994843,6.0,12.437823051,0.5629006797,0.0,0.0378151275,0.0199004731,0.0406558792,1.1219499102,7.5056810836,1.8028282e-08,2.9654425e-08,0.6712661205,0.4505982045,-0.243534183,0.0417479244,-0.054764332,0.0885905065
19271,0.5527639518,0.0775951185,2.2936695802,0.0309638988,0.2474640287,1.6246229065,0.1755271012,0.1074625164,0.8065104612,0.0,0.1432377569,-0.027249529,-0.267386303,0.0983429904,0.0272495289,22.0,0.0316318158,-0.029850746,0.051716475,0.0698679663,-0.007477615,0.139624755,0.0212370698,0.1295441157,0.0921620228,0.5419852775,0.0,2.2429808012,-0.075792008,1.3771501498,-0.110562317,18.653003311,11.823323673,0.4820931747,0.0,0.0,0.0,0.0,0.0,1.1514419816,3.0,0.8448299323,-0.104415118,-0.155236825,-0.889763852,0.7945446692,0.210185961,-2521.729251,0.0383318972,11.879350844,0.0029271663,0.0280935234,0.040461737,0.0296889816,0.1969493988,-0.007318767,2.0,0.0028665224,0.3995713113,0.0438841581,7.0,8.9271482048,0.0707124011,0.0,0.0520833321,0.0385682283,0.033468945,1.3278612312,0.9278827967,1.0322742e-06,3.3157897172,0.0162327334,0.0002635016,0.7376741921,0.0603641454,-0.066496843,0.1638114715
29938,0.2060673341,0.048503314,36.53962069,0.0209511356,0.2003272969,0.4546109432,0.2091310751,0.0340333092,0.6908037654,0.0,-0.065595716,-0.00996796,-0.082840237,0.05252134,0.0099679601,23.0,0.0128159487,0.0135135135,0.0259067358,0.0025604322,0.0043308452,0.1712328767,0.0460095295,0.0448950036,0.154340836,0.4544551821,1.0,2.0100250627,-0.206982299,0.8796992481,-0.204331725,27.310344828,6.0228136882,0.3031141869,0.0,0.0,0.0,0.0,0.0,1.5064308682,6.0,0.858720691,-0.061050858,-0.501933443,-0.639953624,0.1387342313,0.1643643106,889.74200264,0.0383318972,14.2354504,0.0008862629,0.0240896359,0.0471232877,0.0019622096,0.030316123,-0.009468139,0.0,-0.000137436,0.5523809524,0.0054329442,6.0,10.354021624,0.0188353802,0.0,0.037878789,0.0137984974,0.0111439876,0.8856304514,0.0676839543,1.2881512e-07,1.340335e-06,0.5326607843,0.2837275112,0.4560682386,0.02552933,0.03954142,0.1638114715
10866,0.7994367717,0.0685148648,-5.915447449,0.0605588439,1.6368627848,5.1525404293,0.0720707807,0.0927591611,0.9006075128,0.0021750042,0.1302175027,0.0246416337,0.8390351957,0.0110284818,0.0246416337,22.0,0.0817113394,0.0454545455,0.0472015749,0.0028931634,0.0476100633,0.3031857578,0.116189813,0.101796217,0.0233167556,0.5080954227,0.0,2.1412864211,0.2539926983,0.6292657959,0.1420879353,39.491133743,16.928772466,0.1010125082,0.0,0.0,1.0,0.0,0.0,2.4867680326,5.0,0.0061216033,0.0051518176,0.6746363021,-0.323588649,-0.695557643,-0.012945679,-241.7600492,0.0603001138,12.486234323,-0.001652495,0.0049587706,0.0151752244,-0.035387286,0.0565305321,-0.000907709,2.0,-0.001205714,-0.45456012,-0.007434944,2.0,12.28561138,1.0343507214,0.0,0.0517241396,0.0168784735,0.0230860328,0.5310599606,1.6138194311,1.4402764e-08,3.6892879e-08,0.7744572113,0.5997839722,-1.479142406,0.0524834525,-0.15789241,0.1446997287
