firms,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44
54594.0,0.0011049386,0.0097022185,0.0204382554,0.0344461812,0.064597888,-0.00382062,2.0,0.0001630573,-0.540852809,0.012382172,-0.0484848484848484,-0.1079545454545454,0.0680272108843538,0.1056338028169014,0.0753424657534247,0.1804511278195488,0.1629629629629629,0.0979020979020979,0.2868852459016393,0.4272727272727272,0.6185567010309279,0.4272727272727272,0.4537037037037037,0.4672897196261683,0.4952380952380952,0.6020408163265305,0.5096153846153846,0.4537037037037037,0.4144144144144144,0.4537037037037037,0.3652173913043477,0.256,0.2661290322580645,0.2362204724409449,0.1893939393939394,0.3534482758620689,0.4272727272727272,0.4144144144144144,0.5242718446601942,0.4811320754716981,0.4811320754716981,0.4537037037037037,0.4537037037037037,0.5392156862745099,0.6702127659574468,0.5858585858585859,0.6526315789473685,0.6702127659574468,0.6526315789473685,0.6526315789473685,0.6702127659574468,0.6354166666666667,0.5700000000000001,0.4811320754716981
11624.0,0.0042874452,0.0535670407,0.0592123133,0.0060869721,0.3860411899,0.0030652728,2.0,0.0021662459,1.1107869641,-0.045544278,-0.1568627450980392,-0.0752688172043011,-0.2521739130434782,-0.0652173913043477,-0.1041666666666666,-0.1568627450980392,0.0617283950617284,0.2647058823529411,1.0,0.9770114942528736,1.2337662337662336,1.8666666666666667,1.606060606060606,2.185185185185185,1.6875,1.774193548387097,1.9655172413793105,1.5294117647058822,1.774193548387097,1.4571428571428573,1.4571428571428573,1.3888888888888888,1.3888888888888888,0.8695652173913044,0.9545454545454546,1.0975609756097562,0.8695652173913044,0.6226415094339623,0.4700854700854702,1.1772151898734178,1.2051282051282053,1.2051282051282053,1.4571428571428573,1.6875,1.324324324324324,1.6875,1.5294117647058822,1.2337662337662336,1.6875,2.071428571428572,28.91304347826087,37.22222222222222,37.22222222222222,37.22222222222222
11790.0,-0.00081158,0.0127782696,0.0190214807,0.0024043767,0.0981439014,-0.037335385,1.0,-0.000813074,-0.034238812,-0.014380213,0.0769230769230768,-0.0666666666666666,0.1200000000000001,0.3999999999999999,0.3851590106007068,0.3611111111111111,0.380281690140845,0.380281690140845,0.4736842105263157,0.5076923076923077,0.5555555555555556,0.4626865671641791,0.53125,0.4202898550724638,0.4202898550724638,0.4411764705882353,0.4848484848484848,0.410071942446043,0.4848484848484848,0.4848484848484848,0.3611111111111111,0.2810457516339868,0.3243243243243243,0.1529411764705881,0.1395348837209302,0.1951219512195121,0.3066666666666666,0.2894736842105263,0.2894736842105263,0.2894736842105263,0.3066666666666666,0.3243243243243243,0.2894736842105263,0.3066666666666666,0.3066666666666666,0.2564102564102564,0.1951219512195121,0.1666666666666667,0.2250000000000001,0.1807228915662651,0.2098765432098766,0.1597633136094673,0.1136363636363635,0.1073446327683615
12117.0,0.001396492,-0.178028986,-0.32268572,-0.389338236,0.038664727,-0.062339167,0.0,0.4961634659,0.107629584,-0.236038584,0.1,-0.2666666666666667,-0.4210526315789473,-0.5,-0.4761904761904761,-0.301590849062354,-0.4210526315789473,-0.4358974358974359,-0.2903225806451612,-0.1851851851851852,-0.2666666666666667,-0.2413793103448276,-0.5,-0.4210526315789473,-0.4210526315789473,-0.5769230769230769,-0.6071428571428572,-0.6071428571428572,-0.5925925925925926,-0.6451612903225806,-0.6333333333333333,-0.65625,-0.6944444444444444,-0.717948717948718,-0.65625,-0.6206896551724138,-0.6206896551724138,-0.6333333333333333,-0.6333333333333333,-0.7105263157894737,-0.75,-0.7380952380952381,-0.7708333333333334,-0.7105263157894737,-0.7380952380952381,-0.78,-0.78,-0.717948717948718,-0.5,-0.5,-0.3888888888888888,-0.3125,-0.5416666666666667,-0.56
12320.0,-0.001354902,0.0147698735,0.0306628883,0.000264366,0.0298118306,-0.048646994,0.0,-0.005,-0.446334089,-0.020979705,-0.0270270270270269,-0.0136986301369863,-0.0270270270270269,0.0588235294117647,-0.0649350649350649,-0.0526315789473684,-0.04,-0.0526315789473684,-0.0886075949367088,-0.0999999999999999,-0.0999999999999999,-0.0463576158940397,-0.0943396226415094,-0.1479289940828402,-0.1111111111111111,-0.1055900621118012,-0.2216216216216215,-0.1529411764705882,-0.1377245508982035,-0.1771428571428571,-0.1578947368421053,-0.217391304347826,-0.28,-0.2763819095477386,-0.2538860103626943,-0.1479289940828402,-0.0999999999999999,-0.0068965517241379,-0.04,-0.0335570469798657,0.006993006993007,-0.0335570469798657,-0.1955307262569832,-0.0828025477707006,-0.0709677419354838,-0.0828025477707006,-0.0526315789473684,0.1428571428571428,0.0992366412213741,0.180327868852459,0.3333333333333332,0.2307692307692308,0.1428571428571428,0.0588235294117647
13056.0,0.0011397751,0.0223027729,0.0377639905,0.0222010174,0.0150211982,0.1174365992,2.0,0.0003652968,-0.348968303,0.0160603188,0.0045871559633028,-0.009049773755656,0.0045871559633028,-0.1309523809523809,-0.1024590163934425,-0.1097560975609756,-0.0950413223140496,-0.0680851063829787,-0.0309734513274336,0.0045871559633028,-0.0836820083682008,-0.0680851063829787,-0.009049773755656,0.0138888888888888,-0.0135135135135134,0.0,-0.0519480519480519,-0.0875,-0.0641025641025641,-0.0875,-0.0266666666666666,-0.0641025641025641,0.0379146919431279,-0.0179372197309417,-0.0987654320987654,-0.1948529411764705,-0.1169354838709677,-0.0600858369098712,-0.124,-0.5427974947807933,-0.5310492505353319,-0.5218340611353711,-0.5144124168514412,-0.4930555555555556,-0.4748201438848921,-0.4296875,-0.4190981432360743,-0.4511278195488721,-0.4355670103092783,-0.4427480916030534,-0.3933518005540166,-0.377840909090909,-0.3848314606741573,-0.3615160349854227
13283.0,0.0061157518,0.1174306735,0.1393786734,0.0050748241,0.5058640604,-0.015290367,2.0,0.0017945945,-0.516481556,0.0370985847,0.1601731601731602,0.3137254901960784,0.2761904761904761,0.2946859903381642,0.1703056768558952,0.1355932203389831,0.1652173913043477,0.1355932203389831,0.4179894179894179,0.4565217391304348,0.5764705882352941,0.654320987654321,0.8482758620689654,1.0,0.8873239436619718,0.8741258741258742,0.7516339869281046,0.7986577181208054,0.8356164383561644,0.8231292517006803,0.9420289855072465,0.9562043795620438,1.0775193798449614,0.9705882352941178,1.0775193798449614,0.9705882352941178,1.0,0.9142857142857144,1.178861788617886,1.3716814159292037,0.4888888888888889,0.6855345911949686,0.6242424242424243,0.6047904191616766,0.7986577181208054,0.8231292517006803,0.7179487179487178,0.5952380952380953,0.9142857142857144,1.19672131147541,1.045801526717557,1.045801526717557,1.2521008403361344,1.061538461538461
13646.0,-0.003865603,0.0096710771,0.0234755409,0.0151017054,0.080872537,0.1198626204,2.0,-0.019211013,-0.459675566,0.0463829786,-0.0204081632653061,-0.0588235294117647,-0.0588235294117647,-0.0588235294117647,-0.0204081632653061,-0.04,-0.1428571428571429,-0.1724137931034483,-0.1652173913043478,-0.1724137931034483,-0.1724137931034483,-0.0769230769230768,0.0549450549450549,0.1999999999999999,-0.04,-0.0769230769230768,-0.0204081632653061,-0.0943396226415094,-0.1111111111111111,-0.1428571428571429,-0.1272727272727273,-0.0588235294117647,-0.1111111111111111,-0.0204081632653061,-0.04,0.0,-0.04,-0.0769230769230768,-0.1111111111111111,-0.1724137931034483,-0.0769230769230768,-0.1111111111111111,-0.04,0.0666666666666666,0.0434782608695651,0.0,0.0,0.0212765957446807,0.0909090909090908,-0.0204081632653061,-0.0769230769230768,-0.1272727272727273,-0.1111111111111111,-0.0769230769230768
14286.0,-0.002587056,-0.030578248,-0.057269852,-0.220613582,0.2042631063,0.2194939926,0.0,0.0066184074,124.63485699,0.052380953,-0.3333333333333333,-0.1176470588235294,-0.0625,0.0,-0.1176470588235294,-0.25,-0.375,-0.2105263157894736,-0.25,0.0714285714285714,0.0714285714285714,0.25,0.0714285714285714,0.0,-0.1176470588235294,-0.1176470588235294,-0.0625,-0.25,-0.2105263157894736,-0.2105263157894736,-0.4444444444444444,-0.1176470588235294,-0.1666666666666666,-0.1176470588235294,-0.2307692307692307,-0.3181818181818182,-0.0909090909090909,-0.0909090909090909,-0.1666666666666666,-0.25,-0.375,-0.4230769230769231,-0.4,-0.4,-0.4444444444444444,-0.4642857142857143,-0.4444444444444444,-0.4444444444444444,-0.4444444444444444,-0.4444444444444444,-0.4827586206896551,-0.4230769230769231,-0.4,-0.375
14526.0,-0.000422736,0.0092920831,0.025911216,0.0342032255,0.0191357449,0.0092151312,0.0,0.0,2.4149754696,0.0613167291,0.1178571428571428,0.1507352941176469,0.326271186440678,0.3041666666666667,0.3041666666666667,0.2420634920634921,0.1299638989169675,0.102112676056338,0.1465201465201464,0.1340579710144926,0.0868055555555555,0.1423357664233577,0.22265625,0.1340579710144926,0.064625850340136,0.1178571428571428,0.1856060606060605,0.3041666666666667,0.3491379310344826,0.4490740740740742,0.6648936170212767,0.4904761904761905,0.3973214285714286,0.2827868852459017,0.2620967741935485,0.22265625,0.3973214285714286,0.4227272727272726,0.5343137254901962,0.701086956521739,0.5194174757281553,0.6302083333333333,0.6302083333333333,0.596938775510204,0.6648936170212767,0.6827956989247312,0.7388888888888889,0.7784090909090908,0.7784090909090908,0.7388888888888889,0.7784090909090908,0.9085365853658536,1.1736111111111112,1.1736111111111112
