firms,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29
10640.0,0.0008149138,0.0004636029,0.0009846288,0.0301208959,0.024574621,-0.017236395,0.0,-0.017701209,0.8249220197,-0.125215631,-0.0752212389380531,0.0,-0.0047619047619047,-0.0187793427230047,0.0773195876288659,0.0663265306122449,0.0398009950248756,0.1483516483516482,0.0829015544041451,-0.0047619047619047,-0.0187793427230047,0.0885416666666667,0.1875,0.2294117647058824,0.3144654088050314,0.1675977653631284,0.0346534653465346,0.3933333333333333,0.3483870967741935,0.2514970059880239,0.3144654088050314,0.2590361445783131,0.7863247863247864,0.4615384615384614,0.6456692913385826,0.3397435897435896,0.2514970059880239,0.412162162162162,0.2514970059880239
10057.0,-0.003347888,0.0044158404,0.009558311,-0.068505712,0.090819214,0.0213682097,1.0,0.0033684211,0.9765823303,0.0865670182,-0.0404040404040404,-0.0952380952380952,-0.1517857142857143,-0.0306122448979592,-0.128440366972477,-0.05,-0.1037735849056603,0.0106382978723404,-0.0865384615384615,-0.1592920353982301,-0.246031746031746,-0.2962962962962963,-0.1739130434782608,-0.1810344827586206,-0.2338709677419355,-0.3537414965986394,-0.3624161073825503,-0.0865384615384615,-0.1666666666666666,-0.246031746031746,-0.2016806722689075,-0.1949152542372881,-0.128440366972477,-0.3165467625899281,-0.3581081081081081,-0.4345238095238095,-0.4345238095238095,-0.4751381215469613,-0.5226130653266332
63837.0,0.0009683488,0.0169596144,0.0258350497,-0.027941979,0.0349949498,0.0131187119,1.0,0.0060786061,-0.657250471,0.0169491526,-0.0615384615384615,-0.0895522388059701,-0.0757575757575758,-0.1527777777777778,-0.1408450704225352,-0.0895522388059701,0.0517241379310344,0.0517241379310344,0.0,-0.0317460317460317,-0.0161290322580645,-0.0161290322580645,-0.046875,-0.1527777777777778,-0.1866666666666666,-0.2278481012658227,-0.2179487179487179,-0.1866666666666666,-0.1643835616438356,-0.2375,-0.2375,-0.1973684210526315,-0.1029411764705882,-0.1408450704225352,-0.1029411764705882,-0.2375,-0.2375,-0.1527777777777778,-0.4134615384615384
28695.0,0.0002462812,0.0006484033,0.0036454773,-1.141371681,0.0005654776,0.0589449522,0.0,0.0099557522,-0.78021978,0.0010080636,-0.0697674418604651,-0.1111111111111111,0.2903225806451612,0.2903225806451612,0.6000000000000001,1.1052631578947367,0.6000000000000001,1.2222222222222223,0.9047619047619048,0.7391304347826086,0.8181818181818181,0.8181818181818181,0.6666666666666667,0.4814814814814814,0.4814814814814814,0.0810810810810811,0.0,0.1428571428571428,0.4814814814814814,0.5384615384615385,0.3793103448275863,0.3333333333333332,1.3529411764705883,0.8181818181818181,0.8181818181818181,0.4285714285714286,0.1764705882352941,0.2121212121212121,-0.183673469387755
60038.0,-0.003779367,0.0047383023,0.0072748157,0.0039212752,0.0011101443,-0.069501461,1.0,-0.003621941,-0.198435973,-0.025316456,-0.0348837209302325,-0.0777777777777777,-0.0879120879120879,-0.0777777777777777,-0.1075268817204301,-0.0978260869565217,-0.0119047619047618,0.0779220779220779,0.0641025641025641,0.0375,0.0375,0.0375,0.0121951219512195,0.0375,0.0921052631578946,0.0506329113924051,0.0,0.0641025641025641,0.0375,0.1216216216216217,-0.0459770114942529,-0.0568181818181817,-0.0459770114942529,-0.1862745098039215,-0.1782178217821782,-0.2314814814814815,-0.2589285714285714,-0.2905982905982905,-0.3140495867768594
51510.0,0.0122395543,-0.002147199,-0.004549125,0.0107411131,0.3128595791,-0.022022544,0.0,0.0110841663,5.8576555024,-0.081519511,0.0,0.0476190476190476,-0.0833333333333333,-0.0350877192982456,0.134020618556701,0.0091743119266054,0.2087912087912087,0.3414634146341464,0.2359550561797752,0.0784313725490195,0.0,0.1111111111111111,0.2790697674418605,0.1956521739130434,0.25,-0.1911764705882352,-0.1338582677165354,-0.0756302521008402,0.0091743119266054,0.0,-0.009009009009009,-0.009009009009009,-0.0265486725663717,-0.1269841269841269,0.0,0.0377358490566037,-0.009009009009009,0.1956521739130434,0.0679611650485436
10752.0,0.0,-0.209423374,-1.147674937,-0.039369507,0.0921768808,0.1985386765,1.0,0.3790852888,-0.480644078,0.0469565243,0.0,-0.1304347826086956,-0.1304347826086956,-0.2857142857142857,-0.0476190476190476,0.0,-0.2857142857142857,0.1111111111111111,-0.2307692307692307,-0.4736842105263158,-0.5454545454545454,-0.5,-0.6666666666666667,-0.7674418604651163,-0.7777777777777778,-0.8148148148148149,-0.8148148148148149,-0.7058823529411764,-0.696969696969697,-0.696969696969697,-0.6666666666666667,-0.736842105263158,-0.6774193548387097,-0.7222222222222222,-0.7674418604651163,-0.8305084745762712,-0.782608695652174,-0.7959183673469388,-0.7916666666666666
10779.0,-0.025034479,-0.048627326,-0.066373696,-0.05282467,0.0161307391,-0.351523662,0.0,-1.647752288,-0.79706793,-0.08514493,-0.1212121212121212,-0.1212121212121212,-0.0793650793650794,-0.1944444444444444,-0.2368421052631578,-0.4313725490196078,-0.4423076923076923,-0.4629629629629629,-0.5538461538461539,-0.5084745762711864,-0.4727272727272728,-0.5084745762711864,-0.532258064516129,-0.5606060606060606,-0.6081081081081081,-0.6375,-0.5857142857142856,-0.532258064516129,-0.4423076923076923,-0.532258064516129,-0.6375,-0.7040816326530612,-0.5972222222222222,-0.6081081081081081,-0.6282051282051282,-0.6375,-0.6547619047619048,-0.6847826086956521,-0.71
17224.0,0.0021416226,0.015563338,0.0255749533,0.1741401828,0.0035081994,0.4847337111,1.0,0.001774762,-0.457180501,0.0041935579,0.0524193548387097,0.2253521126760562,0.1397379912663756,0.2608695652173913,0.562874251497006,0.4499999999999999,0.6838709677419355,0.7058823529411764,0.9191176470588236,1.0076923076923077,0.9477611940298508,0.8642857142857143,1.15702479338843,1.289473684210526,0.7876712328767124,0.6624203821656052,0.8776978417266188,1.0551181102362204,1.289473684210526,1.0551181102362204,1.1749999999999998,1.1219512195121952,1.7473684210526317,1.3727272727272726,0.9333333333333332,0.9191176470588236,0.7755102040816326,0.8125,0.9333333333333332
61487.0,0.0088404025,0.0353219016,-0.161313013,-1.119933889,0.0542390732,-0.030864096,2.0,-0.01595286,4.0292397661,0.0,-0.1999999999999999,-0.1578947368421053,0.0666666666666666,-0.0588235294117647,-0.2380952380952381,-0.2380952380952381,-0.3043478260869565,-0.36,-0.36,-0.3846153846153846,-0.4285714285714286,-0.1111111111111111,-0.0588235294117647,0.1428571428571428,-0.0588235294117647,0.0,0.0,0.3333333333333332,0.0,0.0,-0.2380952380952381,-0.3333333333333333,-0.1111111111111111,-0.3043478260869565,-0.3043478260869565,-0.3846153846153846,-0.3333333333333333,-0.3333333333333333,-0.3846153846153846
47650.0,0.0055522522,0.0034200636,0.0084192363,0.004142959,0.0345301396,-4.625646605,1.0,0.0006270217,-0.540478248,0.0065783891,0.1374570446735394,0.129692832764505,0.2397003745318351,0.2829457364341086,0.5837320574162679,0.4581497797356828,0.5913461538461537,0.5467289719626167,0.5613207547169812,0.5613207547169812,0.5045454545454546,0.445414847161572,0.4391304347826086,0.3966244725738397,0.4909909909909911,0.471111111111111,0.5539906103286385,0.7061855670103092,0.6887755102040816,0.7513227513227514,0.9939759036144578,0.8700564971751412,1.1776315789473686,1.2066666666666666,1.3642857142857143,1.3309859154929575,1.488721804511278,1.221476510067114,1.018292682926829
64514.0,0.0017513097,0.0032038421,0.0381527876,0.0964065368,0.159976581,0.0301327916,0.0,-0.00372093,0.0263693604,-0.044297154,-0.1835443037974683,-0.0719424460431654,-0.0373134328358208,0.0,0.1120689655172413,0.1415929203539823,0.4021739130434782,0.7916666666666667,0.7916666666666667,0.6538461538461537,0.7671232876712328,0.8970588235294117,0.8428571428571427,0.9253731343283582,0.6973684210526316,0.5,0.5542168674698795,1.1147540983606556,1.2241379310344829,0.8169014084507042,0.7671232876712328,0.6329113924050633,0.8169014084507042,0.8169014084507042,0.8428571428571427,0.6329113924050633,0.6538461538461537,0.5,0.4827586206896552
61241.0,0.0199827928,-0.038232713,-0.071861719,0.0029337468,0.0157009404,-0.090908883,0.0,-0.00925,0.5603503453,-0.161380809,-0.2488262910798122,-0.2951541850220264,-0.2982456140350877,-0.357429718875502,-0.2694063926940639,-0.3103448275862068,-0.2825112107623319,-0.1443850267379679,-0.2380952380952381,-0.2452830188679244,-0.3277310924369747,-0.2307692307692307,-0.2452830188679244,-0.2825112107623319,-0.4007490636704119,-0.3984962406015038,-0.4306049822064056,-0.3220338983050848,-0.2792792792792793,-0.375,-0.4244604316546763,-0.4920634920634921,-0.3103448275862068,-0.3495934959349593,-0.3675889328063241,-0.4181818181818182,-0.2982456140350877,-0.2920353982300885,-0.3043478260869565
46850.0,0.0007237501,0.0026687723,0.030147844,0.0235742504,0.0234424042,0.011421726,1.0,0.0086503427,-0.60070741,-0.001537575,-0.0471512770137524,0.0,-0.0655105973025048,-0.0142276422764228,0.0850111856823265,0.1331775700934578,0.1547619047619046,0.2467866323907455,0.3623595505617978,0.3661971830985915,0.303763440860215,0.3002680965147453,0.3324175824175823,0.4306784660766962,0.4877300613496933,0.4564564564564564,0.5251572327044025,0.6609589041095891,0.7383512544802868,0.6958041958041958,0.7896678966789668,0.7446043165467626,1.0041322314049586,1.0638297872340423,0.979591836734694,0.6898954703832754,0.6166666666666667,0.7636363636363637,0.6840277777777777
11173.0,0.0001589054,0.000818519,0.0119145653,-0.022514236,0.1329015094,-0.005748868,0.0,-0.003558071,-0.485272337,7.12145e-05,-0.1176470588235294,-0.0625,-0.1240875912408758,0.0,-0.0697674418604651,-0.1044776119402984,-0.0551181102362204,0.0084033613445377,0.0169491525423728,-0.0769230769230768,-0.1176470588235294,-0.1044776119402984,-0.0909090909090909,-0.0082644628099173,0.0810810810810811,0.0,0.0344827586206897,0.0169491525423728,0.0344827586206897,-0.0082644628099173,-0.032258064516129,-0.0476190476190476,0.0810810810810811,0.0169491525423728,-0.0909090909090909,-0.2105263157894736,-0.1666666666666666,-0.1176470588235294,-0.1304347826086956
57349.0,0.0064145607,0.038388639,0.0678860645,0.0121432953,0.0036938195,-0.030133808,1.0,0.0033964193,0.4059148521,0.0134731149,0.1018957345971565,0.2916666666666667,0.24,0.25,0.4761904761904763,0.0813953488372092,0.0864485981308411,0.1425061425061424,0.2988826815642458,0.2301587301587302,0.2704918032786885,0.1654135338345865,0.2334217506631299,0.3210227272727273,0.3839285714285714,0.570945945945946,0.5196078431372548,0.2204724409448819,0.2845303867403315,0.2845303867403315,0.1984536082474226,0.1567164179104476,0.3439306358381502,0.3210227272727273,0.4006024096385543,0.3676470588235294,0.4622641509433962,0.5,0.3517441860465116
56266.0,0.0006339584,0.0028157319,0.0637936176,0.0085790384,0.1613362222,0.0143918061,1.0,0.0018099548,-0.116649249,0.0242990856,-0.5717054263565892,-0.5480572597137015,-0.5922509225092252,-0.5733590733590734,-0.517467248908297,-0.4318766066838047,-0.3093749999999999,-0.2508474576271187,-0.1088709677419355,-0.15,-0.1088709677419355,-0.2379310344827586,-0.1753731343283582,-0.1596958174904943,-0.1753731343283582,-0.013392857142857,-0.1264822134387352,0.04739336492891,0.1049999999999999,0.1391752577319587,0.2277777777777778,0.4539473684210526,0.3812500000000001,0.4832214765100671,0.6014492753623188,0.2209944751381216,0.1693121693121693,0.3154761904761904,-0.1434108527131783
61081.0,0.0057523946,0.0131368356,0.1107393416,-0.003380824,0.0832210332,-0.000967195,1.0,0.0023797485,-0.391716338,0.0805695727,-0.0705882352941176,0.0394736842105263,0.196969696969697,0.196969696969697,0.3620689655172413,0.2741935483870967,0.3620689655172413,0.5800000000000001,0.6808510638297873,0.5490196078431373,0.7954545454545454,0.6458333333333333,0.6122448979591837,0.4905660377358489,0.5490196078431373,0.4107142857142858,0.4107142857142858,0.2153846153846152,0.3166666666666666,0.0821917808219179,0.144927536231884,0.2153846153846152,0.2950819672131148,0.3166666666666666,0.5490196078431373,0.5490196078431373,0.4905660377358489,0.5192307692307692,0.3859649122807018
28222.0,-0.009924372,0.0071397369,0.0153345627,0.0140644534,0.0613665534,-0.031877908,0.0,-0.000785714,0.1321404196,0.0702116936,-0.563182527301092,-0.5604395604395604,-0.561128526645768,-0.5652173913043479,-0.5087719298245614,-0.4541910331384016,-0.4354838709677419,-0.3607305936073059,-0.3333333333333333,-0.3411764705882353,-0.376391982182628,-0.3707865168539326,-0.3364928909952607,-0.282051282051282,-0.276485788113695,-0.2911392405063291,-0.2708333333333333,-0.2391304347826086,-0.2222222222222222,-0.2090395480225988,-0.1999999999999999,-0.2708333333333333,-0.1384615384615384,-0.1515151515151515,-0.1411042944785275,-0.2452830188679244,-0.2391304347826086,-0.1054313099041533,-0.2222222222222222
11376.0,0.0095102502,0.006281244,0.0198039248,0.0093332832,0.0784996276,-0.346469639,2.0,0.0181130061,0.0309836946,0.0001543211,-0.2631578947368421,-0.2293577981651375,-0.282051282051282,-0.2941176470588235,-0.2695652173913043,-0.1063829787234043,-0.0869565217391304,-0.134020618556701,-0.2432432432432432,-0.3868613138686131,-0.3823529411764705,-0.3170731707317072,-0.3488372093023255,-0.3057851239669421,-0.1764705882352941,-0.1999999999999999,-0.0967741935483871,0.2173913043478261,0.1666666666666667,0.1830985915492957,0.1200000000000001,0.0632911392405062,0.1999999999999999,0.0769230769230768,0.0909090909090908,-0.2075471698113207,-0.2631578947368421,-0.282051282051282,-0.3225806451612903
51721.0,0.0002840739,0.0097036364,0.0275916968,0.1672418752,0.0087712778,0.0214595592,1.0,0.0013157895,-0.419050751,-0.013936767,-0.1213872832369942,-0.1508379888268156,-0.2863849765258216,-0.1739130434782608,-0.0129870129870129,-0.0129870129870129,-0.0787878787878787,-0.05,-0.1363636363636363,-0.1739130434782608,-0.1058823529411764,-0.0440251572327043,-0.0952380952380952,0.0270270270270269,-0.0787878787878787,-0.2083333333333333,-0.1460674157303371,0.0270270270270269,-0.0129870129870129,-0.0129870129870129,0.1782945736434109,0.1692307692307693,0.3103448275862068,0.0555555555555555,-0.0318471337579617,0.0133333333333334,0.0,-0.1827956989247311,-0.2962962962962963
64848.0,0.0129350999,-0.048189415,-0.192209659,-0.199955045,0.0320808039,1.5064990453,0.0,-0.060393308,0.4021505376,0.0909090936,0.75,1.0,0.75,2.5,1.0,1.7999999999999998,1.7999999999999998,0.5555555555555556,0.3999999999999999,0.5555555555555556,0.1666666666666667,-0.125,-0.125,-0.4166666666666666,-0.631578947368421,-0.6111111111111112,-0.7307692307692308,-0.72,-0.6956521739130435,-0.75,-0.7666666666666666,-0.7586206896551724,-0.7741935483870968,-0.8055555555555556,-0.8108108108108107,-0.8205128205128205,-0.8205128205128205,-0.8292682926829268,-0.825
28804.0,-0.005416234,0.0054481941,0.0181980295,-0.023042092,0.1769967007,0.1182056874,1.0,-0.005038168,0.4771002355,0.0006410256,-0.1493506493506493,-0.1266666666666667,-0.2108433734939758,-0.1761006289308175,-0.0575539568345323,0.0155038759689922,-0.1493506493506493,-0.1493506493506493,-0.1656050955414012,-0.2383720930232558,-0.345,-0.2956989247311827,-0.2556818181818182,-0.2012195121951219,-0.1656050955414012,-0.1437908496732026,-0.096551724137931,0.0826446280991735,0.2242990654205607,0.31,0.3789473684210527,0.3645833333333332,0.5057471264367817,0.4395604395604395,0.3936170212765957,0.3232323232323233,0.1696428571428572,0.2242990654205607,0.0737704918032786
49584.0,0.0109608626,0.0106399242,0.0159282314,-0.017755765,0.0307527937,-0.062080658,1.0,0.0840439533,1.1598002497,0.0784486346,0.078125,0.0952380952380953,0.2321428571428572,0.2105263157894736,0.1896551724137931,0.3269230769230768,0.3529411764705883,0.4375,0.4081632653061224,0.3018867924528301,0.2545454545454546,0.1896551724137931,0.1499999999999999,0.2105263157894736,0.1311475409836064,0.078125,-0.0416666666666666,0.2105263157894736,0.2777777777777777,0.1129032258064515,-0.0142857142857142,-0.0547945205479452,-0.028169014084507,-0.0921052631578946,-0.1038961038961039,-0.1374999999999999,-0.28125,-0.3300970873786407,-0.3551401869158879
24264.0,0.009572697,0.0164146868,0.0409924488,0.0292165671,0.0276949297,-0.016021035,2.0,-0.002740985,0.3497978862,0.0707609998,-0.0651340996168582,0.0,-0.0542635658914728,-0.0722433460076045,-0.0317460317460317,0.0517241379310344,0.150943396226415,0.2842105263157894,0.2199999999999999,0.0701754385964912,0.0990990990990992,0.2139303482587065,0.2323232323232322,0.2323232323232322,0.196078431372549,0.094170403587444,-0.008130081300813,0.0608695652173914,0.1244239631336405,0.0990990990990992,0.150943396226415,0.0990990990990992,0.196078431372549,0.1192660550458715,0.0517241379310344,0.0252100840336133,-0.1159420289855072,-0.0895522388059701,-0.1378091872791519
48514.0,0.0036813638,0.0126282647,0.0402111029,0.1485193302,0.0071800234,0.0444866509,1.0,-0.000235294,-0.543085391,-0.018149978,-0.0173410404624277,0.0591900311526478,-0.0581717451523545,0.0493827160493827,0.1846689895470383,0.1147540983606556,0.1525423728813559,0.2546125461254613,0.2878787878787878,0.1929824561403508,0.1221122112211221,0.1371237458193979,0.2230215827338129,0.2639405204460967,0.227436823104693,0.1971830985915492,0.25,0.3991769547325103,0.5246636771300448,0.5111111111111111,0.4285714285714286,0.3492063492063493,0.4406779661016948,0.3877551020408163,0.5111111111111111,0.3709677419354837,0.3127413127413128,0.328125,0.2142857142857142
63845.0,0.005477863,0.0099753911,0.0740619902,0.0261951233,0.2534719498,-0.0314966,2.0,-0.004571429,0.3427305371,0.0456820873,-0.015625,0.0824742268041236,0.1130742049469963,0.1753731343283582,0.1052631578947369,0.1842105263157893,0.2022900763358779,0.3016528925619834,0.40625,0.3876651982378853,0.40625,0.3235294117647058,0.4651162790697674,0.4449541284403671,0.2701612903225807,0.4583333333333332,0.4516129032258065,0.75,0.640625,0.5909090909090908,0.8,0.9207317073170732,0.981132075471698,1.0723684210526314,1.0454545454545454,0.9444444444444444,0.9090909090909092,0.8975903614457832,0.7897727272727273
11691.0,0.0051376745,0.0312060648,0.0530173524,0.0057536692,0.0445524055,-0.221322403,1.0,0.0009333333,0.0084580376,0.0571888215,-0.3697478991596639,-0.3852459016393442,-0.3212669683257918,-0.2268041237113401,-0.1525423728813559,-0.1228070175438597,-0.0963855421686746,0.0489510489510489,0.0273972602739727,-0.0131578947368421,0.0600706713780918,0.0638297872340425,0.1278195488721805,0.0204081632653061,-0.0384615384615384,-0.0066225165562914,-0.032258064516129,0.0489510489510489,0.0135135135135135,0.0791366906474819,0.3100436681222707,0.3157894736842106,0.4150943396226414,0.4925373134328359,0.3953488372093023,0.3636363636363635,0.4285714285714286,-0.2753623188405797,-0.3478260869565217
11763.0,0.0416949153,-0.019292108,-0.03423407,0.0023163228,0.0294907578,0.5928195142,1.0,0.2697792255,0.1275351014,0.0341905318,-0.2156862745098039,-0.2727272727272727,-0.3103448275862068,-0.3103448275862068,-0.375,-0.3333333333333333,-0.3650793650793651,-0.2452830188679244,-0.1111111111111111,-0.0697674418604651,0.0,0.0,-0.2592592592592593,-0.2857142857142857,-0.2727272727272727,-0.2857142857142857,-0.4736842105263158,-0.3103448275862068,-0.2857142857142857,-0.4594594594594594,-0.5238095238095238,-0.6825396825396826,-0.6666666666666667,-0.7752808988764045,-0.7701149425287357,-0.7849462365591398,-0.7959183673469388,-0.8076923076923077,-0.8214285714285714
