firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
10568,1.2153198208,-0.221541842,-11.70126424,0.0148014593,2.0611632142,1.4851064196,-0.117582249,-0.061702371,0.1263374957,-0.004333694,-0.013177047,-0.014539523,-0.222101842,-0.172336991,0.0145395227,28.0,0.0085345816,0.0303030303,0.1279776373,-0.27898055,-0.258398707,0.0811485643,0.9955034891,-0.308674954,-0.133930099,0.2057496093,0.0,1.6796920115,-0.434240693,1.4055822907,-0.473809167,9.6476091476,4.2109800363,-0.09173286,0.0,0.0,1.0,0.0,0.0,0.2914647357,3.0,1.0937478615,0.1394343858,-0.006157094,0.6682826289,-1.421534167,-0.296588035,-0.155639682,-960.4352937,0.0852831097,9.2777335942,0.000304414,-0.024125806,-0.065042791,0.1061919058,0.058264704,0.8489335162,0.0,-0.014421123,0.1571635065,-0.056788894,1.0,9.0228112608,0.519223794,0.0,0.04552944,0.0194215639,0.0221972802,1.4652518318,1.917885979,3.6654999e-06,1.1052632417,0.8472271309,0.7177938114,0.3530538301,0.1014253286,0.0112202462,0.1675230487
47730,0.7077877274,0.0571648948,-11.06644687,0.0275337204,0.8592793346,3.5869173837,0.056537996,-0.01855588,0.2448292259,0.0142260071,-0.07921626,-0.055603494,-1.538673635,0.1451230114,0.055603494,35.0,-0.000419398,-0.09,-0.039123356,0.0299554267,-0.047020843,0.5857589819,0.274106634,0.0015271825,0.0667633464,0.2517416295,0.0,1.8121035093,0.030330002,1.8121035093,0.0313758822,101.94779375,7.8200862005,0.1020882604,0.0,0.0,0.0,0.0,0.0,0.5800518903,6.0,-0.491443837,-0.543396746,-0.107492989,37.340245711,2.0246893333,2.7289078937,-2.559898222,-1248.580337,0.0349204744,14.158253695,0.0052162863,0.0141526909,0.0298916529,-0.001417692,0.0215214829,0.0051598353,1.0,0.0,0.5854314413,0.0293204756,4.0,13.855893894,1.3757701496,0.0,0.0311283749,0.0148074131,0.0193447977,0.3236390708,0.9791985098,2.6900106e-09,4.0964646e-08,0.8860892884,0.7851542271,0.0700181158,0.04406067,0.403808558,0.3265499626
13777,0.4457879759,0.0351795049,1.7082529582,0.0562477358,0.1535402831,0.4642658505,0.1022909798,-0.13483026,0.3879397074,0.0033214709,-0.045876131,0.072364841,1.3288920056,-0.011570258,0.072364841,28.0,0.0,0.0,-0.035219932,0.1226907185,0.0238526863,0.2567026194,0.2109154403,0.0033565114,-0.09467804,0.5090532544,0.0,2.243988896,-0.204951618,2.243988896,-0.204951618,1.9793846963,6.7572710952,0.2890932983,0.0,0.0,0.0,0.0,1.0,0.5457608437,4.0,-0.455709037,-0.04961837,-0.017492989,37.07824596,2.0286320479,3.5747119052,-2.716591492,-2057.141117,0.0349204744,11.952589436,0.0008133985,0.0141291484,0.0189955728,0.0098383512,0.3818734198,0.0081433632,1.0,-0.001992032,-0.181203365,0.0275048837,4.0,10.856834331,0.4386434627,0.0,0.0538461395,0.022207828,0.028163472,0.3417320435,0.8052028666,5.1204795e-08,6.1675438e-08,0.9832528459,0.966786159,0.1321324175,0.0466833796,0.4456060846,0.3265499626
38746,0.9956867797,-0.109038209,-4.69879754,0.0,1.4370729912,1.3859584551,-0.044709589,-0.070910864,-0.008482245,0.0,-0.048937741,-0.0826986,-1.915506329,0.0998251708,0.0826986003,36.0,-0.005401208,-0.304812834,-0.174111212,-0.064474716,-1.012314739,0.1992294818,0.1298345358,-0.003610774,-0.10089218,0.5320464377,0.0,2.0906421587,-0.077970655,0.9106351117,-0.130494877,4.7196741217,3.3016768961,-0.024743185,0.0,0.0,1.0,0.0,0.0,-0.037608666,4.0,1.9571052318,-0.00825026,-0.350312899,39.496088511,-0.233403182,0.2136686837,1.0010961187,-268.2614706,0.0693729856,11.027100721,0.0013272863,-0.00235451,-0.00575277,-0.10266899,0.1236069134,-0.034958775,1.0,0.0077733102,2.6014492754,0.2735561256,4.0,9.0272188894,0.1222481654,0.0,0.0500869751,0.0336710629,0.0333356369,1.6338993125,0.5894707942,2.999078e-06,2.3928213e-07,1.2193043262,1.4867030398,0.0882638447,0.0685774003,0.1102382789,0.1561456687
60871,0.3381024014,0.0330740652,2.453646095,0.0311463667,0.1169913778,0.2693574927,0.2025736611,0.1013596929,0.4071531081,0.0022974453,0.3047669029,-0.056884331,-0.746701804,0.0577705294,0.0568843312,35.0,-0.018926957,-0.077777778,-0.219914121,-0.174704948,-0.052939162,0.2935263454,0.0852682959,-0.016448765,0.0449893255,0.712226637,0.0,6.4421941321,0.754413505,5.7873765238,0.8554644473,1.1095473336,6.6932459905,0.501047304,0.0,0.0,0.0,0.0,0.0,0.5182961521,4.0,-1.519460366,-0.151340811,-0.105345725,0.4607625799,-1.185190838,-0.494836893,0.0343297306,5020.25077,0.035833818,16.29611188,0.0113601477,0.0507856603,0.0690220569,0.0257783673,0.6111777388,0.0354334879,6.0,0.001682935,0.7145397089,0.0702806599,6.0,17.112506442,2.1416530378,0.0,0.021632662,0.0128254081,0.0189314139,0.2513087557,2.5085333601,9.331125e-11,1.2824082e-08,0.675717071,0.45659356,0.0801960829,0.0373086537,0.4637904525,0.3694310014
14198,0.698165728,0.0265497624,0.5914480603,0.0086092576,0.1309720004,0.723008659,0.0680395044,0.0466738775,0.3612259057,0.0059333281,0.1522486673,-0.024343871,-0.743297975,0.046284147,0.0243438714,36.0,0.0148417185,-0.034482759,0.0692870612,-0.097297395,0.1017802761,0.2234872095,0.0411488303,0.0244358067,0.0289872937,0.6432979192,0.0,5.0207081591,-0.068735745,3.7924902596,-0.069952374,2.5027296253,5.5971379871,0.4622093226,0.0,0.0,0.0,0.0,1.0,0.4217408476,6.0,-9.995561435,0.0296127825,-0.10027326,0.4349936648,-0.86584895,0.4678393216,0.0595978013,-1475.472087,0.0405557856,13.429917795,0.011221381,0.0144444948,0.0174251539,0.0285262731,0.3484198478,-0.000577169,4.0,0.0037387288,0.9966854259,0.0494311047,7.0,13.331344094,0.997396456,0.0,0.0248728041,0.0106131024,0.0196712982,0.4636730631,1.7698448346,3.7209621e-09,3.4896448e-08,0.9259392716,0.8573635347,0.1214103149,0.0458590052,0.3105288484,0.2526936794
14702,0.4336772864,-0.018663947,3.1541535086,0.0195680257,0.1515744602,0.306470418,-0.022684246,-0.130113904,0.156456319,0.0076317235,-0.282795254,-0.061999476,-2.089536792,0.0203350565,0.0619994761,35.0,-0.03494171,-0.148745278,-0.383262519,-0.058278152,-0.159281609,0.2670526296,-0.086992425,-0.025853787,-0.060187115,0.4768108517,0.0,2.9332679198,0.2965020464,2.0941376891,0.3188383196,2.2637554013,4.0885517286,-0.004757963,0.0,0.0,0.0,0.0,0.0,0.2252899009,3.0,-0.078875014,-0.111310016,-0.112965994,-0.747071822,-0.044263065,0.7401959842,-0.039375014,13249.050953,0.0489542445,16.891801902,0.0077298359,0.0117798045,0.0168139104,0.087789224,0.2189169868,-0.040468912,0.0,0.0042372881,-0.221498957,0.0134143848,5.0,17.914817854,2.4180054626,0.0,0.0337794609,0.0188345688,0.0245767042,0.2471560821,3.4693185767,4.719445e-11,8.6642473e-09,0.9149941841,0.8372143569,0.0629705088,0.0370513367,0.7425300174,0.4416044852
15537,1.0372097729,0.0533068662,-0.538204966,0.0330132544,0.2092381223,1.2340173353,0.0426972334,0.0405598906,0.4520151235,0.0186450327,0.0161924373,-0.048631644,-1.114967462,0.1127422875,0.0486316437,30.0,-0.012410215,0.0625,-0.107992143,-0.100204992,-0.026854196,0.1223417563,-0.057724837,0.0314858016,0.0456179208,0.6697991218,0.0,6.1127727384,0.0060878272,4.637043393,0.0413157649,2.6949074074,6.979616307,0.3930179657,0.0,0.0,0.0,0.0,0.0,0.5458413476,4.0,0.1021153539,0.0026316853,0.0982792841,-0.143539335,0.0670357267,-0.575104731,0.0530322173,-3058.248197,0.0489542445,10.904302351,-0.001475405,0.0050255166,0.0060078493,0.0263240951,0.3416834136,0.0150068935,0.0,-0.005158499,0.7041585975,0.0003759058,8.0,9.0695668156,0.1060041408,0.0,0.0270270314,0.0163521975,0.0286013386,1.3502958181,0.3167954361,4.3449445e-06,4.421053063,0.3972422836,0.1578014319,0.0698178973,0.0620094297,0.1025328373,0.4416044852
68830,1.6652374599,0.0348276309,-1.760146616,0.0,1.1911414388,1.149649428,0.0236304915,0.0004808459,0.066908493,0.0454060968,-0.059929125,-0.012893321,-1.12834432,0.0741251904,0.0128933211,26.0,-0.034727784,-0.567901235,-0.261734316,-1.091716797,-0.159162867,0.0423778932,0.9715559099,-0.004923685,0.0316364093,0.5601657479,0.0,3.6061261261,0.4730650443,3.3822393822,0.6663400712,1.6958903564,7.7618526623,0.0858090885,0.0,0.0,1.0,0.0,0.0,0.0995691458,5.0,-3.975796234,-0.175954879,-0.741684801,1.4210790607,9.5985221453,-5.713864691,0.1583787416,-3573.636015,0.0289009538,11.843798489,0.0015151889,0.0018385532,0.0032124554,0.3070550227,0.2053434765,-0.009798371,0.0,-0.000205607,-0.367298578,-0.053067519,5.0,11.115618715,0.5965226554,0.0,0.0252323467,0.0100203091,0.0190785941,0.480034923,1.4305854967,2.7423493e-08,5.138014e-08,1.1368691064,1.2924713651,0.171523265,0.0620797128,0.4025266086,0.1839229522
18570,0.6793197267,0.0748643323,-1.149471437,0.022298134,0.501380681,1.838187188,0.1001187516,-0.033539029,0.2940736184,-0.011070591,-0.143546047,-0.07369888,-1.182487772,0.1633904899,0.0736988796,36.0,-0.00457904,-0.051812023,-0.013543466,0.1247945681,0.0197657758,0.0872320874,0.0704292654,0.0254468269,0.0676770854,0.5056408471,0.0,0.3976304689,0.2177866611,0.2636465139,0.317910873,96.995113183,86.961978144,0.3021582029,0.0,0.0,0.0,0.0,0.0,0.5463488739,8.0,0.0342825652,0.0686695945,-0.901199548,0.1617029081,-0.701183705,-0.054188156,0.0677963065,-5875.789303,0.0439270233,13.763930238,4.77581e-05,0.0113139979,0.0196644399,-0.021170296,0.0104707978,-0.00210141,0.0,-0.001525553,0.3088827713,0.0265835389,7.0,13.663737947,1.0223072862,0.0,0.0308132544,0.0192041342,0.0229562398,0.4956232938,3.5830260375,2.1755616e-09,2.2717293e-08,0.9367244419,0.87745268,-0.039236809,0.0500589701,0.3353026916,0.1963428447
