firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,quick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
55589,1.2086426581,-0.096166726,-40.60998729,0.0,0.8662766958,4.7297108694,-0.105871212,-0.143557378,0.2692701993,0.0672306322,-0.198837126,-0.143096278,-3.346246973,0.2256308892,0.1430962776,14.0,0.0521165893,-0.126550868,-0.03469197,-0.154484183,0.0915336056,-0.354281556,0.0702248991,-0.098999016,0.539266749,0.0,1.9607146288,0.8221112285,182.99399399,9.235677478,-0.059461183,0.0,0.0,0.0,0.0,0.0,0.4247526471,2.0,-0.012521597,-0.247807092,0.6129982919,-0.535521268,-1.964134204,-0.030281931,-941.709517,0.0518166034,9.391828248,0.0359949138,0.0010123287,0.0018238666,-0.407005859,0.0158834978,0.000678405,4.0,0.1664828303,4.031085605,0.087557923,0.0,8.1274783934,0.2724492633,0.0,0.095238097,0.0300150874,0.0226354584,0.958092241,1.0975504716,3.9920167e-06,4.7727273888,1.6126554161,2.600657491,0.220371414,0.0691873329,0.253968252,0.2715589933,-0.1142857142857143,-0.1842105263157895,-0.2439024390243902,-0.2619047619047618,-0.2619047619047618,-0.088235294117647,-0.1842105263157895,-0.2439024390243902,-0.2790697674418605,-0.088235294117647,0.0333333333333334,-0.1842105263157895,-0.1388888888888888,-0.5303030303030303,-0.5974025974025974,-0.5921052631578947,-0.5633802816901409,-0.5507246376811594,-0.5633802816901409,-0.5753424657534247,-0.5753424657534247,-0.515625,-0.515625,-0.5633802816901409,-0.515625,-0.515625,-0.5866666666666667,-0.6702127659574468,-0.6990291262135923,-0.7232142857142857,-0.7207207207207207,-0.7280701754385965,-0.7280701754385965,-0.696078431372549,-0.6219512195121951,-0.5694444444444444,-0.5694444444444444,-0.523076923076923,-0.5373134328358209,-0.4561403508771929,-0.5079365079365079,-0.5303030303030303,-0.515625,-0.523076923076923,-0.5303030303030303,-0.5303030303030303,-0.5079365079365079,-0.5303030303030303
21872,-1.036015737,-2.531069648,-21.95001757,0.0616076652,5.8479859726,5.2928022158,0.1204981612,0.171328187,0.3189013923,0.0015944476,1.920939078,-0.474238876,-0.794948922,-0.65638555,0.567431694,14.0,0.0239665799,0.0843373494,0.1371401908,-0.096869317,0.151625938,-0.031239947,0.0914261622,-2.260064131,0.4998155551,0.0,1.2218498393,0.8573918011,49.198875615,4.1766412669,-0.771401081,0.0,0.0,1.0,0.0,0.0,0.7221512927,2.0,-0.598496311,-0.003453029,-2.474619032,-0.347784067,-18.94811537,-0.76111613,-1312.886391,0.103229783,11.897073299,-0.04567512,-0.224340065,-0.770946951,0.1445140982,0.0268296822,0.0240442902,0.0,-0.00146789,-0.518685729,0.0154380775,4.0,12.081781289,0.7647095546,0.0,0.0270270277,0.0117182379,0.0177455563,0.5510524864,1.6155637277,3.4147131e-08,4.0220924e-08,1.7903483676,3.2053472775,-0.000585679,0.0519102589,0.3563199116,0.0788183583,-0.5439330543933054,-0.5281385281385281,-0.5301724137931034,-0.5495867768595042,-0.5477178423236515,-0.5400843881856541,-0.5495867768595042,-0.5420168067226891,-0.5400843881856541,-0.4467005076142132,-0.4381443298969072,-0.3625730994152046,-0.4656862745098039,-0.6755952380952381,-0.684971098265896,-0.6955307262569832,-0.6775147928994083,-0.6980609418282548,-0.7176165803108808,-0.7288557213930349,-0.7205128205128205,-0.6972222222222222,-0.6215277777777778,-0.6241379310344828,-0.5902255639097744,-0.5947955390334573,-0.6215277777777778,-0.6414473684210527,-0.6517571884984026,-0.6550632911392404,-0.6402640264026402,-0.659375,-0.6506410256410257,-0.5725490196078431,-0.5439330543933054,-0.5067873303167421,-0.4438775510204081,-0.4322916666666666,-0.4202127659574468,-0.3806818181818182,-0.4043715846994535,-0.4494949494949495,-0.3876404494382022,-0.3944444444444445,-0.4603960396039603,-0.4976958525345621,-0.4202127659574468,-0.4010989010989011
31536,0.7064873123,0.0691397794,-4.979066945,0.0365436571,0.503801897,1.4416711082,0.076215669,0.2502724192,0.4508650101,0.0037318142,0.7029661591,-0.033294591,-0.524487692,0.1054027427,0.0332945905,14.0,0.0727232564,0.1185185185,0.1769514132,-0.015674762,0.1365368813,0.0145077892,0.1486091374,0.051034933,0.4770593851,0.0,2.1530370498,0.7533794769,87.257938381,6.4613084392,0.2650435926,0.0,0.0,1.0,0.0,0.0,0.6273760541,4.0,0.0718104865,0.0307281405,0.0701258229,-0.025602247,-18.94811537,0.0006721621,-560.6122657,0.103229783,13.746043914,0.0016375624,0.0139521871,0.0239016061,0.0545147425,0.0077628228,-0.007205831,0.0,-0.003971631,2.0742411813,0.0002261428,6.0,13.20039121,0.6201574049,0.0,0.0367647074,0.0153204341,0.027305625,0.6111739415,1.4542101567,8.8123895e-09,4.5631634e-08,1.254643837,1.5741311577,0.0439707008,0.0334076019,0.055869095,0.0788183583,-0.0139860139860139,0.0,0.0930232558139534,0.0217391304347827,0.0291970802919707,0.0522388059701492,0.1557377049180328,0.0681818181818181,0.119047619047619,0.1015625,0.2589285714285714,0.4536082474226803,0.3689320388349515,-0.0342465753424657,-0.06,-0.0275862068965517,0.0071428571428571,0.014388489208633,-0.0472972972972972,-0.2295081967213115,-0.233695652173913,-0.2378378378378378,-0.0961538461538461,-0.1132075471698113,-0.1075949367088607,0.014388489208633,-0.0723684210526315,0.014388489208633,-0.0844155844155843,0.0681818181818181,0.0846153846153845,0.0291970802919707,0.0217391304347827,0.0444444444444445,0.2260869565217391,0.3177570093457944,0.46875,0.5326086956521738,0.4242424242424243,-0.3411214953271028,-0.3285714285714286,-0.2806122448979592,-0.2985074626865671,-0.3441860465116279,-0.3349056603773584,-0.3842794759825327,-0.2985074626865671,-0.3317535545023696
31748,1.5180387097,-0.012111828,-22.81518724,0.0,0.807088172,5.5054451613,0.0307264259,-0.006206247,0.4152597212,0.0,-0.002975431,-0.131887586,-25.39772727,0.2955010753,0.1318875857,5.0,-0.001888323,-0.057605985,-0.093298426,-0.200660366,0.1313278406,-0.107011896,0.0742690747,-0.007915449,0.5321139787,0.0,0.9259673139,0.7932672161,110.95839112,20.597579815,0.2767868545,0.0,0.0,1.0,0.0,0.0,0.6169552507,4.0,-0.018569539,-0.172921316,0.7935278214,-0.463831498,6.4740364466,0.4243981313,-172.2422532,0.0802676689,9.5638540745,-0.015261093,-0.015789626,-0.02450009,-0.052989247,0.0314719316,0.0119621527,0.0,-0.034924731,-0.725229659,-0.037037037,5.0,8.0813977335,0.2591397849,0.0,0.0833333358,0.0348671072,0.041067617,1.4730964079,1.5519279656,2.3482445e-06,1.9090910052,1.1622511645,1.3508277694,0.1021719927,0.062612977,0.1068840523,0.2354542845,0.1111111111111111,0.0,0.0714285714285714,0.0714285714285714,0.25,0.1999999999999999,0.1111111111111111,0.0909090909090908,0.0,0.2765957446808511,0.25,0.0714285714285714,-0.032258064516129,-0.2682926829268293,-0.25,-0.2857142857142857,-0.3617021276595744,-0.3333333333333333,-0.2682926829268293,-0.2307692307692307,-0.0909090909090909,-0.0625,0.0344827586206897,-0.3181818181818182,-0.3023255813953488,-0.3023255813953488,-0.4339622641509434,-0.4545454545454546,-0.5,-0.5081967213114754,-0.5081967213114754,-0.5081967213114754,-0.4827586206896551,-0.5161290322580645,-0.5238095238095238,-0.6052631578947368,-0.6153846153846154,-0.6052631578947368,-0.6875,-0.6907216494845361,-0.6739130434782609,-0.6296296296296297,-0.6341463414634146,-0.625,-0.625,-0.5774647887323944,-0.5161290322580645,-0.5652173913043479
31983,0.2712817286,-0.061086637,18.031818182,0.0,0.2294105307,0.7568701489,-0.121873337,0.0540540541,0.8662780427,0.0011761247,0.5960303561,-0.125902993,-1.005494505,0.0003356409,0.1259029928,14.0,0.0507395941,0.1046511628,0.0281545651,-0.12435803,0.3145216793,-0.150048501,0.0863804981,-0.181104357,0.579373387,0.0,1.6002194587,0.6481346013,27.333333333,6.9652509653,-0.121879919,0.0,0.0,0.0,0.0,0.0,1.2236575481,4.0,-0.17763842,0.0635759707,-0.248465712,1.0544774325,-1.032316419,0.0026549872,-263.3720186,0.0793382698,8.361854306,0.0,-0.071895425,-0.132694092,-0.030375498,0.0782442748,-0.004961855,0.0,-0.048500105,0.1142920842,-0.163742691,3.0,7.1512895199,0.2621112571,0.0,0.2105263174,0.0740315596,0.1454857208,1.2156652954,1.4726437585,7.3708651e-06,1.9090909677,1.3028450445,1.69740521,-1.78011369,0.1194652273,-0.204887219,0.1067363745,-0.2631578947368421,-0.4814814814814815,-0.5,-0.5,-0.5,-0.5,-0.5172413793103448,-0.5,-0.5882352941176471,-0.3636363636363636,-0.1764705882352941,-0.4166666666666666,-0.4399999999999999,-0.6111111111111112,-0.6956521739130435,-0.6888888888888889,-0.6956521739130435,-0.7407407407407407,-0.6956521739130435,-0.6111111111111112,-0.631578947368421,-0.6818181818181819,-0.6111111111111112,-0.631578947368421,-0.72,-0.7543859649122807,-0.7741935483870968,-0.7307692307692308,-0.8390804597701149,-0.8444444444444444,-0.875,-0.9166666666666666,-0.9186046511627908,-0.9113924050632912,-0.903448275862069,-0.851063829787234,-0.86,-0.8653846153846154,-0.8955223880597015,-0.8923076923076922,-0.904109589041096,-0.9239130434782608,-0.9289340101522844,-0.9278350515463918,-0.93,-0.9222222222222224,-0.8985507246376812,-0.9166666666666666
62172,1.104375,-0.058333333,-9.663306452,0.0,1.0220833333,3.3629166667,0.0672758309,0.0919497192,0.3605776946,0.0041841004,0.282782063,0.0916924493,3.2017857143,-0.245104167,0.0916924493,12.0,0.0303766396,0.0,0.0599514085,-0.0889056,0.1844932275,-0.189413138,0.1876972453,-0.040195546,0.4652513471,0.0,2.4697968874,1.7778950145,65.088709677,5.5883676649,0.0715881106,0.0,0.0,1.0,0.0,0.0,0.5746876697,1.0,-0.100570774,-0.156285013,-44.76385714,2.0203112491,0.0533993307,-1.651775531,-390.376889,0.0618975226,8.2870250252,0.0064203919,-0.222541133,-0.419780387,0.0905030868,0.0184746337,-0.094733619,0.0,-0.627492314,-0.563365282,-0.155555557,1.0,6.5169324476,0.2296072508,0.0,0.200000003,0.0772249619,0.0747644353,1.6874749006,0.804626656,3.03981e-05,10.500000207,0.860623206,0.7406723026,0.6134405577,0.0756980887,-0.166666673,0.0167091915,-0.1785714285714286,-0.28125,-0.2580645161290322,-0.3235294117647058,-0.3611111111111111,-0.425,-0.4772727272727273,-0.5818181818181818,-0.5106382978723405,-0.5208333333333333,-0.5964912280701755,-0.5892857142857143,-0.54,-0.7261904761904762,-0.7195121951219512,-0.7604166666666666,-0.7745098039215687,-0.7578947368421053,-0.7578947368421053,-0.7830188679245282,-0.7472527472527473,-0.787037037037037,-0.6849315068493151,-0.6229508196721312,-0.6617647058823529,-0.7051282051282051,-0.7012987012987013,-0.5892857142857143,-0.640625,-0.6461538461538461,-0.640625,-0.5660377358490566,-0.6290322580645161,-0.640625,-0.5740740740740741,-0.5490196078431373,-0.5490196078431373,-0.5490196078431373,-0.4772727272727273,-0.3947368421052631,-0.3611111111111111,-0.3783783783783784,-0.3947368421052631,-0.1153846153846154,-0.2068965517241379,-0.2580645161290322,-0.2333333333333332,-0.2333333333333332
47511,0.2054462531,0.0652600317,8.9020430314,0.0197259229,0.1021513607,0.4868752199,0.4564601349,-0.064668531,0.6068989846,0.3898845687,-0.030247011,0.0571298376,0.2785854866,0.047079534,0.0571298376,14.0,0.007251896,-0.021854305,0.0503494878,0.0494678638,0.1438510968,0.0078580871,0.0288507572,-0.080889713,0.6632205924,0.0,3.8612409858,2.80053887,6.0126381498,8.1570873247,0.7586812836,0.0,0.0,0.0,0.0,0.0,0.8812974977,5.0,0.0486349406,-0.140479082,-0.343567012,-6.955955947,0.4222771083,0.0506374394,-209.684325,0.0398564906,12.578417793,-0.00144787,0.0572691269,0.0795142113,0.0093490503,0.3051756365,-0.002317328,0.0,0.0004952386,-0.468452019,0.0232141418,4.0,10.642241263,0.107861727,0.0,0.0411522649,0.0164056084,0.0168506069,0.6846418869,0.6328615756,5.9959884e-08,9.6435676e-08,0.8940055791,0.7992459755,0.2825539704,0.0423507941,0.1899739686,0.0934492779,-0.0277777777777777,0.0,0.0552763819095476,0.024390243902439,-0.032258064516129,0.1290322580645162,0.1229946524064171,0.0552763819095476,-0.004739336492891,0.1170212765957445,0.0396039603960396,0.1931818181818181,0.1538461538461537,-0.1322314049586777,-0.0497737556561086,-0.0869565217391304,0.05,0.3636363636363635,0.3125,0.2962962962962963,-0.16,-0.1139240506329114,-0.0094339622641509,0.0447761194029849,0.09375,0.1413043478260869,0.0396039603960396,0.1413043478260869,0.0,0.0344827586206897,0.1290322580645162,0.0096153846153845,0.0,0.1731843575418994,0.1413043478260869,0.2352941176470588,0.3548387096774192,0.6030534351145038,0.4383561643835616,0.4093959731543624,-0.3375394321766561,-0.3,-0.2250922509225091,-0.2446043165467626,-0.25,-0.2193308550185874,-0.0948275862068965,0.09375
65576,0.1010879539,-0.337658933,-12.273125,0.0,2.4433084284,4.8379604142,-0.059399931,0.1853444064,0.729555447,0.0,0.4306766548,0.0428309563,0.297515528,-0.438117709,0.0428309563,5.0,-0.074842402,-0.123287671,0.2642771018,-0.105344927,0.2917009039,-0.003276065,-0.030679043,-0.76959847,0.6408241015,0.0,0.9325321888,0.6193133047,38.446666667,3.6430827543,-0.126812509,0.0,0.0,0.0,0.0,0.0,3.1271510516,3.0,-0.120637848,-0.316143514,0.3240124446,3.0862039348,-1.381362851,-0.639534154,-320.4626173,0.0262528486,8.1130334809,0.0025076623,-0.078827599,0.4041666667,0.0,0.0373695198,-0.026508451,0.0,-0.346602561,-0.247342995,0.0833333358,3.0,6.7422908393,0.0959496657,0.0,0.1666666716,0.0608741195,0.5548752834,1.5506810423,0.1840029363,0.0001423482,5.7272734809,1.2967269783,1.6815008563,3.1443153058,0.183363935,0.844444443,0.0967227079,0.0,-0.2857142857142857,0.0,-0.375,-0.375,-0.5,-0.5,-0.5,-0.4444444444444444,-0.1666666666666666,0.0,-0.375,-0.375,-0.6428571428571428,-0.5833333333333333,-0.6428571428571428,-0.6428571428571428,-0.6875,-0.6875,-0.75,-0.8076923076923077,-0.7916666666666666,-0.7727272727272727,-0.7727272727272727,-0.75,-0.75,-0.8333333333333334,-0.7916666666666666,-0.8529411764705882,-0.8529411764705882,-0.7916666666666666,-0.7727272727272727,-0.7727272727272727,-0.75,-0.7222222222222222,-0.7727272727272727,-0.75,-0.7727272727272727,-0.8076923076923077,-0.8214285714285714,-0.84375,-0.8214285714285714,-0.8214285714285714,-0.84375,-0.9137931034482758,-0.875,-0.8333333333333334,-0.84375
48143,1.0045091422,0.1010400207,-0.809739507,0.0264161955,0.2977355187,1.6251851281,0.1250584932,0.0050223926,0.2477203777,-0.029728199,-0.111873871,0.0072392206,0.0930688753,0.0916363396,0.0072392206,14.0,0.0007629155,0.0,0.0719618837,-0.07034693,0.1501469684,0.1521497117,0.0277633782,0.0458224423,0.6922944091,0.0,5.1719798658,3.7459252157,4.5019521718,5.16814903,0.4720965834,0.0,0.0,1.0,0.0,0.0,0.3335167607,5.0,-0.015559493,-0.031422757,-0.026852967,-0.892331543,-0.645866232,-0.02722353,-58.74327653,0.0716358435,11.691254688,0.0059656846,0.0222222222,0.0279310976,0.0524359828,0.2772103091,0.0104518515,3.0,0.0016981132,2.2971014493,0.0022069435,3.0,8.4755114524,0.0501390087,0.0,0.0114942528,0.0052125063,0.0045554202,1.3745594923,0.4037117259,2.144872e-07,7.6363639478,1.1280970744,1.2726030093,0.1194526117,0.0243593347,0.2491735241,0.2460976074,-0.0275229357798164,0.0,0.0192307692307691,-0.0093457943925233,-0.0782608695652173,-0.0701754385964912,-0.0619469026548672,-0.1129707112970711,-0.0407239819004524,0.0241545893719807,-0.0701754385964912,0.054726368159204,-0.0046948356807511,-0.2861952861952862,-0.3161290322580645,-0.3205128205128205,-0.2428571428571428,-0.237410071942446,-0.2318840579710145,-0.2638888888888888,-0.2059925093632958,-0.171875,-0.086206896551724,-0.086206896551724,-0.1203319502074689,-0.0363636363636363,-0.1054852320675105,-0.1451612903225806,-0.2118959107806691,-0.1092436974789915,-0.0363636363636363,0.1041666666666667,0.0761421319796953,0.0816326530612245,0.1216931216931216,0.1843575418994414,0.2771084337349396,0.358974358974359,0.3856209150326797,0.4039735099337749,0.4228187919463086,0.3677419354838709,0.4133333333333333,0.5035460992907801,0.5035460992907801,0.4825174825174825,0.7096774193548387,0.7520661157024793
34041,1.0659995112,0.0309471915,-0.331090394,0.0,0.2050327736,0.8552900339,-0.149757151,0.0230924188,0.3419151968,-0.049600441,0.1716079526,-0.093355353,-3.790927022,0.148265736,0.0933553526,6.0,0.0,0.0,-0.014141983,0.0674188103,0.3745376079,0.1257618099,0.0187195991,-0.001258149,0.843282188,0.0,7.7154185022,7.7154185022,1.0448139587,4.1517037037,0.5531641503,0.0,0.0,0.0,0.0,0.0,0.3979755233,5.0,0.0186607529,-0.34871903,-3.892382185,8.1299053494,1.0963281071,-0.77804866,-392.886827,0.1508177501,9.7197600078,0.0088439051,0.0122134536,0.014474197,0.0515786525,0.6440474475,0.0413092314,4.0,-0.016842109,-0.393162393,0.0443307757,5.0,7.383989458,0.1596367897,0.0,0.1000000015,0.0395507872,0.0322230924,1.2909858281,2.6510970885,4.4793099e-06,6.6818182568,0.7398126499,0.5473227569,-0.096474189,0.056386004,0.1756302481,0.0552558379,-0.0256410256410256,-0.05,0.0857142857142856,0.0857142857142856,0.0857142857142856,0.0270270270270269,0.0,0.1875,0.2258064516129032,0.2258064516129032,0.3103448275862068,0.3103448275862068,0.1515151515151516,0.0270270270270269,-0.0256410256410256,0.1515151515151516,0.1176470588235294,0.1875,0.1875,0.1176470588235294,-0.05,0.1176470588235294,0.2666666666666666,0.2258064516129032,0.1176470588235294,0.1515151515151516,0.0555555555555555,-0.1363636363636363,-0.1914893617021277,-0.3448275862068966,-0.3870967741935484,-0.2692307692307693,-0.3870967741935484,-0.40625,-0.3666666666666667,-0.3666666666666667,-0.40625,-0.3870967741935484,-0.4328358208955224,-0.4411764705882353,-0.4722222222222222,-0.4411764705882353,-0.3214285714285714,-0.3870967741935484,-0.2692307692307693,-0.4722222222222222,-0.3870967741935484,-0.3559322033898305
50729,0.6416560969,0.0517821195,0.6994128106,0.0366381352,0.6160526233,2.6318665335,0.0736612548,0.1038782356,0.3476857668,0.0374448076,0.0829120619,0.0806671406,1.867094703,-0.044900001,0.0806671406,14.0,0.0387690494,0.0344827586,0.1255505214,-0.299393624,0.0915504129,-0.055625792,0.1705148463,0.1247861853,0.5236660036,0.0,2.3165248149,1.2591135183,23.655261546,15.716244118,0.1732242814,0.0,0.0,1.0,1.0,0.0,0.6570223008,3.0,0.5990740573,-0.051322926,0.0519474804,0.0991728092,-0.644817971,-0.152150778,-342.9370031,0.0340268589,14.059632516,0.0116750222,0.0284419329,0.0542505975,0.0962414295,0.0903669883,-0.048619008,0.0,0.0139520304,-0.749649249,0.0115525443,1.0,14.728683234,1.8345471014,0.0,0.0260707643,0.007301131,0.0048545544,1.2506079668,11.285033119,8.954617e-10,8.8665031e-09,0.8323138835,0.6927464006,-0.145351225,0.0432879606,-0.239440693,0.2220096867,0.0239234449760765,0.329192546583851,0.3544303797468353,0.3630573248407642,0.4219269102990033,0.6090225563909775,0.7907949790794979,0.829059829059829,0.8448275862068966,0.927927927927928,0.9814814814814814,1.018867924528302,0.6589147286821706,0.4607508532423208,0.2090395480225988,0.2930513595166162,0.1955307262569832,0.2441860465116279,0.1233595800524933,0.1474530831099196,0.1630434782608696,0.1693989071038251,0.329192546583851,0.3209876543209877,0.4172185430463575,0.5677655677655677,0.3986928104575162,0.5123674911660778,0.5231316725978647,0.5735294117647058,0.7833333333333334,0.7540983606557377,0.7907949790794979,-0.0795698924731183,-0.0614035087719297,0.1263157894736841,0.2228571428571428,0.2588235294117647,0.2700296735905045,0.3501577287066246,0.3630573248407642,0.3717948717948718,0.4707903780068729,0.5451263537906137,0.5340501792114696,0.4362416107382549,0.5677655677655677,0.6398467432950192
60628,0.6139681693,0.0866111578,-0.045081445,6.64408e-05,0.7741602387,1.7915109844,0.1263293928,0.2036550349,0.2676643551,0.0238620957,0.1811070181,0.116474403,1.708826099,-0.061392249,0.116474403,11.0,0.0032189192,0.2289915966,0.2216616514,-0.114058437,0.1297465136,0.009291249,0.2584193468,0.2333435287,0.5407880314,0.0,1.1013072238,1.0160037899,70.667340067,7.902762739,0.308084562,0.0,0.0,1.0,0.0,0.0,0.542747377,5.0,-0.012621714,-0.091618373,-222.3849928,-0.427358071,0.5243599423,27.275748804,1770.8820802,0.0681412262,14.610090501,0.0040521624,0.017203794,0.0391599903,0.078007251,0.008352108,0.0173854622,1.0,0.0002617801,0.2065774864,0.0163195319,6.0,14.276869114,0.6742752427,0.0,0.0141242938,0.0105792029,0.0172724022,0.4429543846,1.3164658891,1.456274e-09,3.2633821e-08,1.1496512145,1.321697915,0.0539398895,0.040548643,-0.272500943,0.2891384374,0.0186666666666666,-0.0129198966408268,0.0945558739255014,0.1335311572700297,0.0581717451523546,0.1646341463414633,0.0408719346049046,0.0296495956873314,0.0611111111111111,0.2282958199356912,0.1974921630094044,0.0852272727272727,-0.1238532110091743,-0.3092224231464737,-0.2639691714836223,-0.2653846153846153,-0.2899628252788104,-0.2625482625482626,-0.2390438247011952,-0.2267206477732793,-0.2267206477732793,-0.2405566600397614,-0.2435643564356435,-0.3029197080291971,-0.2873134328358209,-0.2681992337164751,-0.2074688796680498,-0.1177829099307159,-0.165938864628821,-0.236,-0.215605749486653,-0.2990825688073394,-0.3321678321678322,-0.2639691714836223,-0.2123711340206185,-0.1298405466970387,0.0324324324324323,0.0883190883190883,-0.0129198966408268,-0.045,0.0760563380281689,0.0977011494252872,0.2861952861952861,0.3310104529616724,0.2905405405405405,0.4253731343283582,0.3840579710144927,0.4253731343283582
63597,1.1879306249,0.136216045,-2.249055765,0.0065732161,0.6327710462,5.1496792587,0.1472226729,0.0722947761,1.4360541045,0.0,-0.010771326,-0.072158451,-0.931976744,0.2631662311,0.0721584515,14.0,0.0485257709,0.0,0.1213333563,0.0328501794,0.1917912064,0.1686406821,0.1330223881,0.1225024321,0.6047814267,0.0,1.9365281312,0.8756007916,14.446789602,130.05,0.4345552997,1.0,0.0,1.0,0.0,0.0,2.3040484921,8.0,0.0233416201,-0.065578508,0.7552186565,0.0539968865,0.1562821278,0.2373188932,-326.6647499,0.1063195634,10.157024509,8.53097e-05,0.0065245759,0.01,0.1846353246,0.1461896747,0.0193326196,0.0,0.0021208908,5.269681742,0.0228884593,6.0,8.8420265295,0.2764358561,0.0,0.0919540226,0.0305743387,0.0233852578,1.3509544664,2.7141675538,1.8307993e-06,0.9545455103,0.9709520204,0.942747826,-0.0520379,0.0445112815,0.0825164811,0.3854459473,-0.0120481927710843,0.2424242424242424,0.3442622950819671,0.3015873015873016,0.3015873015873016,0.2615384615384615,0.1714285714285714,0.3898305084745763,0.2058823529411764,0.4385964912280702,0.607843137254902,0.6734693877551021,0.4642857142857142,0.0789473684210526,-0.0238095238095238,-0.0352941176470588,0.1081081081081081,0.2615384615384615,0.2615384615384615,0.1714285714285714,0.1884057971014492,0.3225806451612902,0.3225806451612902,0.4909090909090909,0.5471698113207548,0.4642857142857142,0.4642857142857142,0.4642857142857142,0.1884057971014492,0.3442622950819671,0.2615384615384615,0.28125,0.3898305084745763,0.5471698113207548,0.4642857142857142,0.8222222222222222,0.7083333333333333,0.5769230769230769,0.4642857142857142,0.3898305084745763,0.6399999999999999,0.7083333333333333,0.6734693877551021,0.6399999999999999,0.6734693877551021,0.7446808510638299,1.342857142857143,1.2777777777777777
57330,0.3408378432,0.0249781573,8.4330864604,0.0084018105,0.2819005358,1.0538113734,0.076444722,0.0690453716,0.2784217482,0.0486257928,0.0754922802,-0.088834278,-2.143234517,0.0785122061,0.0888342782,14.0,0.0078955692,-0.016393443,0.0280068372,0.020131133,0.1178824987,-0.013139007,0.1288276383,0.0637713658,0.5234147467,0.0,1.0910355794,0.8726561982,17.800495356,114.53306773,0.2918749916,0.0,0.0,1.0,0.0,0.0,0.4614328536,6.0,-0.048417438,-0.131708773,-0.383673045,0.008129924,0.5114493062,0.2074092621,-50.37433005,0.0802676689,11.582593775,-0.000435632,0.010483141,0.0196748807,0.0097702688,0.072234893,-0.03311984,1.0,-0.001557192,-0.794678399,-0.026483763,7.0,9.1178138143,0.1536675053,0.0,0.0253521129,0.0184499242,0.0157607745,1.5041975326,1.641200376,3.0036457e-07,5.7272728281,0.3195869894,0.1021358438,0.5838205521,0.0496883806,-0.06716721,0.2354542845,-0.1753554502369668,-0.1512195121951219,-0.1553398058252427,-0.1714285714285713,-0.2564102564102564,-0.2090909090909091,-0.2467532467532467,-0.3255813953488372,-0.3785714285714285,-0.4423076923076923,-0.485207100591716,-0.3602941176470589,-0.3176470588235294,-0.4423076923076923,-0.4180602006688964,-0.3579335793357934,-0.28099173553719,-0.3307692307692308,-0.3763440860215054,-0.4276315789473685,-0.42,-0.4511041009463722,-0.4528301886792453,-0.4276315789473685,-0.4061433447098976,-0.4545454545454546,-0.4121621621621621,-0.4368932038834952,-0.4276315789473685,-0.4423076923076923,-0.3358778625954198,-0.2564102564102564,-0.1122448979591836,-0.0113636363636363,-0.1076923076923076,-0.1030927835051546,0.0419161676646706,-0.0169491525423728,-0.074468085106383,-0.0842105263157895,-0.1470588235294118,-0.13,0.0740740740740741,0.0609756097560976,0.1153846153846154,0.1012658227848102,0.3919999999999999,0.4262295081967213
