firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
54594,0.9602373152,0.0573746508,-4.876101802,0.0,0.9702471527,1.7383524111,0.0671537897,0.0896769608,0.2078016074,0.0154305113,0.0472873208,-0.075404552,-2.431836515,0.1969004215,0.0754045522,36.0,0.013534578,0.0943396226,-0.050439755,-0.09956426,-0.035899493,0.1164070209,-0.295012832,0.0926235798,0.1370249431,0.466742255,0.0,2.6522162494,-0.207374554,1.1258639226,-0.233888096,17.036046365,5.6702045575,0.1132753296,0.0,0.0,1.0,1.0,0.0,0.3949139512,4.0,0.0984347776,0.185614485,0.0313716259,0.6083217291,-0.619665343,0.0939495105,0.0270096089,-330.2577134,0.0604501142,13.901621429,-0.000426857,0.0090945324,0.0163466666,-0.008869493,0.0528766017,0.2658888526,1.0,-0.003563452,0.1557201958,-0.005434916,6.0,14.240739473,2.116776302,0.0,0.0544979125,0.017583642,0.0228554111,0.5481145406,6.1434548644,1.5546897e-09,9.4501229e-09,1.3222467517,1.7483364725,0.0409164463,0.0590770554,0.9125201175,0.2109193735,-0.1919606234618539,-0.2062852538275584,-0.1313932980599647,-0.1497626240828659,-0.1427328111401219,0.0557341907824222,0.0045894951555329,-0.1020966271649955,0.1581422692533802,0.0297961317302666,0.2274143302180684,0.3401360544217686,0.307232913072329,0.5709728867623605,0.4901664145234492,0.085997794928335,0.0700706137968494,0.1629279811097992,0.2320200125078173,0.187462326702833,0.2413358538122243,0.1460151250727166,0.4560236511456024,0.0217842323651451,-0.1581196581196581,-0.2775944261092776,-0.2390884511394361,-0.3335588633288227,-0.4819879042860899,-0.4033918837068444,-0.3853354134165366,-0.3506921555702044,-0.3726114649681529,-0.3395910157559504,-0.4032111481369281,-0.3938461538461538,-0.3549443352979698,-0.2851959361393323,-0.3225584594222833,-0.3387042631755622,-0.3251113394998287,-0.2591199699135014,-0.2434715821812596,-0.1736577181208054,-0.1169878978036754,-0.1680743243243243,-0.1138101664417454,-0.1818936877076411
13056,0.8448371036,0.108348754,-3.247898861,0.018759872,1.1868859941,2.1727900568,0.1041357992,0.0668599542,0.6751039903,-0.026195057,-0.01217335,-0.078230731,-1.420991983,0.2623114649,0.0782307313,36.0,-0.026939647,-0.022556391,-0.032459198,-1.596609575,0.0701501024,0.1845671724,0.0988529274,-0.109710083,0.2019599803,0.3102616525,0.0,1.8208217867,0.1137956442,1.3801307913,0.3256353858,11.85842594,10.081584105,0.1409720685,0.0,0.0,1.0,0.0,0.0,1.7794115146,7.0,0.0759110367,0.1118475883,0.0311646971,-42.10496136,-0.486480512,0.5459768872,-10.94348404,-171.8156579,0.0790527586,13.621519215,0.0090301672,0.0201608079,0.0484841148,-0.017618909,0.124997574,0.0222979342,1.0,-0.001272265,1.9468436903,-0.096782524,6.0,13.677026035,1.4913887248,0.0,0.0451230519,0.0231509895,0.0280901429,0.6062636898,6.5395960056,3.3961422e-09,1.0222754e-08,1.306334374,1.7065094967,-0.051988351,0.0945132804,0.3244541605,0.0303792293,-0.0399022801302931,0.1314779270633397,0.2364971158888305,0.2759740259740257,0.0821477742083525,0.1391304347826085,0.1592920353982301,0.0573991031390133,0.6976241900647946,0.4952441344324667,1.018835616438356,2.4423357664233576,2.003821656050955,3.6600790513834,5.321715817694369,4.433179723502304,2.114927344782034,1.046875,1.018835616438356,0.5421844342707651,0.4664179104477612,0.5910931174089067,0.9108589951377632,0.2636655948553053,0.31731843575419,0.2711590296495956,0.2529224229543039,0.1485630784218214,0.1615763546798028,0.0137575236457436,-0.1047835990888382,-0.1068181818181818,-0.0468876313662085,-0.0465022240194097,-0.1676667843275679,-0.1003433803891645,-0.0734774066797643,0.0159414045669967,0.0085543199315654,-0.0183180682764363,-0.0121491411813993,-0.0096598068038639,-0.013801756587202,0.0198961937716262,-0.0383360522022838,0.0466045272969373,0.1223227034745357,0.0484659848821698
50091,0.9370730093,0.0619193689,-1.143006062,0.0210655095,0.516504334,1.0425892716,0.0701884132,0.0498773271,0.2306965781,0.0022853412,0.0873066829,-0.125429268,-2.874549764,0.2399096762,0.1254292682,35.0,-0.044255009,-0.142857143,-0.180661021,-0.011663269,0.143483523,0.0926929076,-0.063660385,0.0327402998,0.0303278001,0.5916050378,0.0,3.0690456826,0.0706474859,2.6177620072,0.1550619265,3.0198880263,3.6171152702,0.2099003962,0.0,0.0,1.0,0.0,1.0,0.3467010396,6.0,0.1841119755,-0.043686348,-0.052220023,-0.002195517,-0.394201122,-0.412111281,0.0537808803,-1981.823557,0.1862488561,13.467860701,-0.000102847,0.013021778,0.0197176875,0.0060477284,0.2055048404,-0.004622842,1.0,0.0055546983,0.0394772801,0.0353926267,7.0,13.501891863,1.7316466645,0.0,0.0478813462,0.0254301786,0.0289831602,0.8896509135,21.919099126,2.4896613e-09,6.6443529e-09,1.7019349635,2.8965826201,0.0458098214,0.0669361995,0.3728004698,0.1965392184,-0.066003746937599,0.0305294959453013,-0.058951648032525,-0.0611328407938577,0.0212732429877087,0.137816011235955,0.098847066802306,-0.0738782509288368,-0.1995800913918735,-0.1303005904455179,-0.033263723150358,0.1688007213706042,0.0953185736014872,0.2307254082795291,0.3261714753427462,0.3001003009027081,0.0300381436745074,0.2028582034149961,0.378936170212766,-0.0954640614096301,-0.4454047578298818,-0.4987237604396132,-0.4598266377729622,-0.4348129414842592,-0.3440283400809716,-0.3070672511493638,-0.4127933315212467,-0.2753801431127012,-0.2966901790558871,-0.3873132917375685,-0.3991842032075646,-0.3872553654155242,-0.3213612565445026,-0.3375242768067055,-0.2814059208337952,-0.1743949044585987,-0.0626265548163147,-0.0159429092013361,-0.1230040595399188,-0.1966034461385892,-0.1513683383527563,-0.1382794841111553,-0.1152218430034129,-0.0245334136062612,-0.0759908753920729,0.1505414521569323,-0.0329752312742464,0.131459497206704
14526,0.8599766363,0.078133504,-1.158667998,0.0228065634,0.4586942527,1.7437885341,0.1044083363,-0.001572911,0.3579699214,0.0064072568,-0.131697148,-0.124784503,-2.107665695,0.2428128102,0.1247845028,36.0,-0.016979948,-0.229534147,-0.247216105,0.0671715901,0.0813811234,0.1600914192,0.1130378891,-0.00670098,0.0851672646,0.5582666393,0.0,1.9131952796,0.3158990061,1.6763133598,0.3935787879,6.7881619331,6.5946935994,0.308969274,0.0,0.0,0.0,0.0,0.0,0.594676967,5.0,0.0089535944,-0.150021532,-0.184684012,-0.006380686,-0.659078902,0.0592835317,0.0418456014,-450.2749943,0.0625814334,12.844203366,-0.013170694,-0.006603347,-0.01012544,-0.09868793,0.1356601987,-0.000718419,0.0,-0.005856515,1.1936114347,-0.103578659,5.0,12.786661444,1.3525536201,0.0,0.0707237348,0.0270690277,0.0353523824,0.5654151412,3.8112649213,9.1258387e-09,1.4111599e-08,1.381168449,1.9076262845,-0.016956702,0.0587742247,0.4798685966,0.3356682743,-0.0058224163027656,-0.1359898798228969,-0.0440867739678095,-0.0072674418604651,-0.0242857142857142,-0.0021913805697588,0.0317220543806646,-0.0905459387483355,0.0348484848484849,-0.0631001371742112,0.1123778501628665,0.1087662337662338,0.0194029850746269,0.2440801457194898,0.4424498416050686,0.3326829268292683,0.3185328185328187,0.7512820512820513,0.385395537525355,-0.0911510312707917,-0.3169999999999999,-0.2094907407407408,-0.1547029702970297,-0.4245998315080033,-0.3877185118780815,-0.1129870129870129,-0.1124106562703054,-0.2171919770773638,-0.2016364699006428,-0.3852385238523852,-0.4194645133871654,-0.4734001542020046,-0.4572904251092571,-0.46972049689441,-0.5089863407620416,-0.4451665312753858,-0.4327242524916943,-0.3183632734530938,-0.3489037178265014,-0.2821860220704152,-0.2925945106162609,-0.2034985422740524,-0.1510254816656308,-0.1019066403681788,-0.0899400399733511,-0.0494084899095337,-0.0707482993197278,-0.0893333333333333
11581,0.7810689545,0.0249264429,-18.57186298,0.0028301039,0.8580826857,1.2957005601,0.0775320703,-0.059908942,0.2686680868,0.209206814,-0.209664099,-0.07591665,-5.15131441,0.1533303874,0.0759166501,23.0,-0.033820304,-0.213333333,-0.254903563,0.0586678778,-0.002885871,0.4025619976,0.2114947051,-0.024726352,0.1872325284,0.1782282816,0.0,1.5468791207,-0.187678675,0.8635099152,-0.287517013,108.89749671,7.9719521605,0.081539321,0.0,0.0,1.0,1.0,0.0,0.648273408,4.0,0.0457996992,-0.1319433,-0.177554049,-0.399680154,-0.424016417,1.3831840163,0.0936203173,-2153.281107,0.0489542445,14.414644739,0.0035075443,0.0180173869,0.0377019055,0.0181366029,0.0139596604,0.016124897,1.0,0.0039564787,0.760019621,0.0578833148,4.0,14.795125972,2.3559941414,0.0,0.0466563292,0.019352137,0.0275037833,0.7116589134,10.53847968,5.212714e-10,5.6052309e-09,1.2192586458,1.4865916453,0.057708734,0.0506608671,0.3999745669,0.3065729067,-0.1181857828172699,0.0342710997442454,0.116510215350635,0.2057245080500893,0.0912034538586075,0.2382118799755053,0.2953235105701473,0.2590286425902863,0.4309978768577494,0.5747663551401869,0.6573770491803279,0.6465798045602607,0.6492659053833605,0.957405614714424,0.9650145772594754,0.2269417475728155,0.0630914826498423,0.1270903010033444,0.127718906860011,-0.1988906497622821,-0.3591125198098257,-0.3361785948785293,-0.3550239234449761,-0.4461791290057518,-0.4030115146147033,-0.3306852035749752,-0.2477678571428572,-0.2590692561377794,-0.4054689797118495,-0.3615408904325861,-0.7068715569730357,-0.6887794366630753,-0.6684702410231186,-0.6684158740570678,-0.6793529971455756,-0.6365270537479777,-0.6184905660377359,-0.6020468411729976,-0.6126436781609196,-0.5938943562964452,-0.5756558237145855,-0.6259711431742508,-0.6061550447993768,-0.5964071856287425,-0.5516629711751664,-0.5405589638718473,-0.5951951951951953,-0.6574623073013722
15203,0.8225226278,0.0494760217,-7.035142119,0.0155180698,0.730582934,1.7073772514,-0.012960524,-0.121428047,0.221406009,0.0010035123,-0.260515247,-0.030735541,-1.031496063,0.1005103432,0.0307355414,36.0,-0.131114848,-0.190217391,-0.17930152,0.1172832614,-0.116245985,0.0988100618,0.1383915518,-0.109160361,0.0547876769,0.5108685201,0.0,3.4536444353,0.5109257367,0.9613875697,0.9176719974,67.948320413,11.199318569,0.1071482545,0.0,0.0,1.0,0.0,0.0,0.4596169858,4.0,0.0720721104,-0.177517874,-0.154438107,-0.358226481,-0.706398881,0.7337745003,0.040800273,-3094.735047,0.0489542445,10.75734445,-0.00054549,0.0040210208,0.0079502519,-0.015364061,0.0007252383,0.2108164055,1.0,-0.000501002,1.9929021846,-0.037682645,4.0,10.790001338,2.3622754491,0.0,0.143143177,0.0381695003,0.0486650888,0.7260661437,5.32036932,1.2507773e-07,1.5853808e-08,1.3392291126,1.793534616,-0.074335144,0.0979323968,1.0399119325,0.3065729067,-0.0186457311089303,-0.025989837827308,0.2765957446808509,0.4814814814814816,0.4150943396226414,0.5544041450777202,0.5789473684210527,0.1838989739542227,0.1904761904761904,0.1111111111111109,0.25,0.0830520406505532,0.5463917525773196,0.4814814814814816,0.6901408450704227,0.6348773841961852,0.6582831242054061,0.4705882352941175,0.4634146341463416,-0.2414664981036662,-0.5437262357414449,-0.5395241749808135,-0.6965098634294385,-0.7029702970297029,-0.7210599721059971,-0.6889580093312597,-0.6523754345307069,-0.7590361445783133,-0.7908678982223771,-0.7457627118644068,-0.76,-0.7067735314241033,-0.636365840207029,-0.590443686006826,-0.3987975951903808,-0.3362831858407079,-0.205298013245033,-0.2393509127789046,-0.2405063291139241,-0.1266375545851528,-0.0909090909090908,-0.0580847723704867,-0.2156862745098039,0.0273972602739727,-0.0610328638497652,0.0169491525423728,-0.0740740740740741,-0.1477272727272727
16126,0.5871292173,0.0972115678,0.959622447,0.0079592486,0.3970477243,0.9199386677,0.2404128924,0.0768109609,0.3582368944,0.0174571805,-0.080595216,-0.121790312,-1.18903732,0.2127997498,0.1217903122,35.0,-0.038543403,-0.111498258,-0.134187271,0.2569559563,0.1278688479,0.1994620271,0.2036094487,-0.006864666,0.2178053786,0.5586624917,0.0,4.7550426332,0.5248351511,3.5882002384,0.7913687659,3.2279150506,9.0543213634,0.3428930239,1.0,0.0,0.0,0.0,0.0,0.6425777075,6.0,0.0227832377,-0.310635189,-0.066648122,-0.279228105,-0.234453077,0.3699403433,0.0118325411,-461.7071443,0.0625814334,13.120851754,-0.006848763,0.0166849495,0.0279681918,-0.039275741,0.2848587807,-0.021088918,0.0,-0.000947996,1.6600932426,-0.00490939,6.0,12.921928362,1.2061663199,0.0,0.0316608623,0.0159203382,0.0245322752,0.402380574,2.3801234546,8.139834e-09,2.2634502e-08,1.4595886432,2.1303990072,0.0979417127,0.0538699912,-0.03905763,0.3356682743,-0.0910881339241751,0.0906942392909897,0.1754218401782872,0.2273936170212767,0.1290519877675839,0.0906942392909897,0.0776415645067134,-0.0809061488673139,0.0726321905868681,-0.0472258064516128,0.0729439116535892,0.0624460431654676,0.1936631102489492,0.3990147783251232,0.824110671936759,0.6482142857142859,0.4709163346613545,0.5344970906068165,0.26525017135024,-0.1075658689871886,-0.1502876869965478,-0.1933580948219357,-0.0746867167919799,0.1765455704270235,0.383808095952024,0.0376616076447442,0.0423489553924336,0.0929544108940201,0.3022927689594357,0.3786407766990292,0.0826979472140763,0.0560640732265447,0.3,0.04,0.0971768202080238,0.0874815905743739,-0.353415061295972,-0.1209523809523809,-0.088395061728395,-0.0776917312015987,-0.27890625,-0.1337400281557953,-0.0235387463633959,0.0115068493150685,0.200650406504065,0.2306666666666668,0.4086226631056848,0.6300220750551879
16249,0.2546492522,-0.242792206,4.3679350616,0.0,0.0195342697,0.0754073994,-0.10207305,-0.4016382,0.0813980546,0.03042359,-0.311795642,-0.450791987,-0.679929732,-0.077710567,0.450791987,24.0,0.0214884696,0.0425531915,-0.312463543,0.0126234306,-0.137363447,0.099852071,0.1998890533,0.0186624471,-0.407570947,0.8357336859,0.0,13.555160142,-0.134849085,11.427046263,-0.214747991,0.453798768,2.0252004582,-10.01335113,0.0,0.0,0.0,0.0,1.0,0.0867731693,2.0,6.5661562908,-0.007703691,0.06319139,-0.100912783,-1.949145905,-0.318899695,-0.075411888,-1856.940434,0.0418018633,11.802545034,0.0104101603,-0.210828476,-0.229453042,-0.024008483,0.6554504031,0.3595027513,0.0,0.0397846301,0.3915137358,-0.013199111,3.0,14.209526235,10.013582734,0.0,0.3557362556,0.1009293082,0.100613738,0.8129936969,48.043008067,7.2742757e-09,1.8489214e-09,0.8653857881,0.7488925623,-1.183996872,0.1682005619,1.8143713848,0.1542071444,-0.2756756756756756,-0.2298850574712643,-0.247191011235955,-0.1976047904191615,-0.1976047904191615,-0.3232323232323232,-0.4224137931034482,-0.5073529411764706,-0.3708920187793426,-0.3796296296296296,-0.3557692307692307,-0.4224137931034482,-0.4439834024896265,-0.3619047619047618,-0.5488215488215489,-0.5963855421686747,-0.6338797814207651,-0.6277777777777778,-0.7398058252427184,-0.7330730463536583,-0.8314465408805032,-0.8171896316507503,-0.7619893428063943,-0.8213333333333334,-0.7838674817335763,-0.7649122807017543,-0.7536764705882353,-0.7689655172413793,-0.7330677290836654,-0.7563636363636363,-0.7766629443824064,-0.7869634340222575,-0.8071942446043165,-0.7471698113207548,-0.7954198473282442,-0.8314465408805032,-0.8133704735376044,-0.8365853658536585,-0.8290816326530612,-0.7705479452054794,-0.7457305502846299,-0.7500046640920879,-0.7196652719665272,-0.7178947368421053,-0.7148936170212765,-0.7398058252427184,-0.7611408199643493,-0.7720157887573159
17137,2.6102848545,-0.537013576,-6.115457991,0.0,2.5052668685,5.5057435777,-0.083701194,-0.113179535,0.4499128473,0.0030647986,-0.068203016,-0.133871241,-1.35662364,0.1915117362,0.1338712412,35.0,-0.045455533,-0.105342363,-0.192772756,-0.164959861,0.0876839175,0.0863664405,-0.024901192,-0.060994566,-0.152443943,0.5028064043,0.0,2.4156690548,0.0861830262,1.6440489947,0.350756858,10.022049007,6.7250975293,-0.144291955,0.0,1.0,1.0,0.0,0.0,0.814271119,6.0,0.0127883909,0.1333528391,-0.025702465,0.9356269336,-0.41894732,-1.043289158,-0.192780506,-639.5443896,0.1206337865,10.790304113,-7.6141e-05,0.000552917,0.0010954031,0.0020726681,0.0676721264,0.0419864646,1.0,0.1627615642,0.6616440797,0.1709138341,1.0,9.542075665,0.3300486933,0.0,0.0451127999,0.0186082896,0.0306664655,1.022350924,1.7948652714,5.1002028e-07,6.7203971e-08,1.433165691,2.0539638978,0.06995277,0.113518028,-0.248576787,0.1772028292,-0.1101836393989983,-0.054964539007092,0.3,0.2224770642201834,0.5316091954022988,0.4444444444444444,0.3808290155440414,0.2453271028037382,0.0533596837944665,1.132,0.9381818181818182,1.5141509433962264,1.358407079646018,1.7474226804123711,4.552083333333334,0.6200607902735562,0.5910447761194029,0.2541176470588235,0.2086167800453515,-0.3766081871345029,-0.4815175097276264,-0.5517241379310345,-0.5483050847457627,-0.5554628857381151,-0.5536013400335008,-0.5680713128038898,-0.5459965928449744,-0.5909439754412893,-0.4293361884368308,-0.401123595505618,-0.4976437323279924,-0.4865125240847784,-0.5381282495667243,-0.5921958684009181,-0.6095238095238096,-0.6285714285714286,-0.6235875706214689,-0.6379076086956521,-0.6622306717363751,-0.663510101010101,-0.6738066095471236,-0.6988700564971752,-0.6773607748184018,-0.6717980295566501,-0.6915509259259259,-0.704381586245147,-0.7120475418692599,-0.6862860506180106
85914,0.4134299988,0.0861530551,-0.797019391,0.0153073765,0.7416881845,3.2507896137,0.1462647444,0.1564514091,0.8280045495,0.012403187,0.0626054358,-0.052097984,-0.675018983,0.1443080027,0.0520979841,25.0,0.0429559306,0.1612903226,0.1039431301,0.0225726804,0.0065653445,0.2319410319,0.2071344979,0.0787312018,0.3611888865,0.4928746585,0.0,1.17687681,0.2117866079,0.5658275785,0.3878324004,20.723102585,24.600990099,0.2054707379,0.0,0.0,1.0,1.0,0.0,2.8020676287,7.0,0.0476396889,-0.122918358,0.1737338759,-0.620538006,-0.132527344,0.8857808465,-0.047652924,13190.061212,0.4141828149,16.4286615,-0.000308375,0.0084690198,0.0245253165,0.0389911447,0.0876587213,-0.005344182,0.0,-0.003550296,1.0538095977,-0.074153297,6.0,17.54309534,3.7968032823,0.0,0.0263902638,0.0336473584,0.0196446361,0.6370026372,32.110760432,3.602781e-11,3.4016568e-09,1.2019052047,1.4445761211,0.0454779268,0.0412188287,0.1640786328,0.4416110459,-0.0718365553602812,-0.0068171133051245,0.1575342465753424,0.1527967257844475,0.0707045108971109,-0.0135419098762549,0.106600314300681,0.1260660980810233,0.1645534729878721,0.1305860315761307,0.2615706180949537,0.2037037037037037,0.100833767587285,0.1130136986301368,0.4659958362248437,0.50785153461813,0.5030238349341871,1.0400772573635924,0.5718005952380953,0.1266666666666667,-0.056287692651329,0.0636958710976838,0.0669191919191918,-0.095095309488113,-0.0178986517898652,0.0190545103714423,-0.0176703092304114,-0.1329776318489636,-0.1975308641975308,-0.1723800195886385,-0.1292250618301731,-0.0819209039548023,-0.0386803185437998,-0.0524781341107872,-0.0947075208913649,-0.1250776558293642,-0.0943193997856377,-0.132799671592775,-0.0910068846815834,-0.1617063492063492,-0.1410855865013214,-0.2313989448790249,-0.2352941176470588,-0.2111650485436893,-0.101063829787234,-0.068151742390825,-0.2295769511305616,-0.2028301886792453
