firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,cfp,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
65832,0.5844622335,-0.036005427,-3.845513986,0.0123400504,1.3425930835,1.5273765416,0.0373546144,-0.033781049,0.3353642497,0.0047084891,-0.005348378,0.0779766778,13.0,0.0056094083,-0.085365854,-0.066613936,0.0212334627,-0.049367629,0.1084398221,0.0418079103,0.0266628653,-0.093318388,0.4597005985,0.0,1.7658672286,0.0567200288,0.9718793969,0.0105690344,30.493226292,4.0330150725,0.0263468638,0.0,0.0,1.0,0.0,0.0,0.9374677129,3.0,-2.780414526,-0.279745083,0.3027205557,-2.153011792,-0.11636806,0.1068488919,-1812.152676,0.0277608887,12.610011798,-0.002402586,0.0036843401,0.0121477946,-0.021323984,0.0185806165,-0.051521339,1.0,0.0050909091,6.1562175268,0.1553252079,5.0,12.596597959,1.0874985017,0.0,0.0315186232,0.0216575462,0.0253951683,0.9052313977,4.9198552591,1.6771303e-08,1.3703606e-08,0.5968646956,0.3562474648,0.7390080074,0.0611685421,0.3608905847,0.2107463449,0.0280373831775699,0.0476190476190476,-0.0598290598290598,0.0784313725490195,0.1,-0.12,-0.1269841269841269,-0.2413793103448276,-0.3081761006289308,-0.4387755102040817,-0.4358974358974359,-0.4086021505376344,-0.4634146341463414,-0.4907407407407407,-0.4736842105263158,-0.367816091954023,-0.4270833333333333,-0.4117647058823529,-0.3452380952380952,-0.2567567567567568,-0.2666666666666667,-0.2567567567567568,-0.4240837696335078,-0.3989071038251366,-0.3251533742331288,-0.2948717948717948,-0.3209876543209876,-0.2028985507246377,-0.2307692307692307,-0.1911764705882352,-0.1129032258064516,0.0091743119266054,0.0,-0.0265486725663717,-0.0598290598290598,-0.140625,-0.0983606557377049,-0.0983606557377049,-0.0178571428571429,0.0,-0.1338582677165354,-0.2198581560283687,-0.2465753424657534,-0.0598290598290598,-0.4930875576036866,-0.5,-0.3452380952380952,-0.4240837696335078
66413,0.4850707979,0.0549068578,-0.080133522,0.0170747465,1.5846272361,2.1667815678,0.0966807272,0.4855747552,0.3507957258,0.0735854766,0.7155942918,0.3875536747,14.0,0.0,0.0842105263,0.1394268186,-0.918223281,-0.023134125,0.0968073392,0.0521127814,0.4613451427,0.0739771265,0.4809373403,0.0,0.6231762086,0.415591613,0.6231762086,0.415591613,30.329637872,17.768014601,0.1649501407,0.0,0.0,1.0,0.0,0.0,0.9444611554,5.0,-0.073207892,-0.195251677,-0.211741584,-9.679568033,0.9949277112,0.2682873332,-102.013015,0.3337896125,11.896123662,0.0012720857,0.012792697,0.0496867259,0.1703456718,0.0344117971,-0.006021233,1.0,0.0133333333,-0.300076746,-0.005338522,5.0,11.781100698,0.4620057763,0.0,0.0531250015,0.0261909414,0.0283140111,0.78103679,3.9957563817,5.6539317e-08,1.8494211e-08,1.3895181845,1.930760785,0.2752953705,0.054475548,-0.074801294,-0.020702349,0.1729323308270676,0.1908396946564885,0.3565217391304347,0.0129870129870128,0.1304347826086955,0.248,0.0612244897959184,0.0469798657718121,-0.3004484304932735,-0.4135338345864662,-0.25,-0.1958762886597937,-0.0769230769230768,-0.0602409638554216,-0.1657754010695187,-0.1034482758620689,0.0758620689655171,0.0985915492957747,0.1999999999999999,0.3220338983050848,0.3565217391304347,0.471698113207547,0.7727272727272727,0.6595744680851063,0.6774193548387097,0.6774193548387097,0.9024390243902438,0.8139534883720929,0.6956521739130435,0.625,0.625,0.56,0.6082474226804124,0.625,0.9746835443037976,0.8352941176470587,0.7727272727272727,0.56,0.4444444444444444,0.56,0.4311926605504588,0.5,0.6082474226804124,0.95,1.0526315789473686,1.3636363636363638,1.5161290322580645,1.4375
21020,0.7067882472,0.1377912867,-4.381902264,0.0,1.8491465981,2.2137635414,0.0960612223,0.0481182246,0.1569339333,0.1910994764,-0.06358929,0.33867976,22.0,0.0021970889,0.0118181818,0.0498521585,-0.148760157,0.0434859249,0.0904922961,-0.02499762,0.0085907138,0.556287754,0.5007345465,0.0,0.8030901904,0.2014352132,0.6893639957,0.2696959308,9.8028713418,12.845875543,0.150595141,0.0,1.0,0.0,0.0,0.0,0.7056562328,8.0,0.1012015649,-0.042515005,0.1160746483,-1.268466513,-0.025462282,0.1724596225,6908.146028,0.0776826831,16.186246118,-0.000153996,0.0074157194,0.0268172195,0.0157176157,0.0859125129,-0.054487303,0.0,0.0018787879,0.5693208731,0.069584663,5.0,16.724946824,1.4258956613,0.0,0.0443571024,0.0242411359,0.0280687405,0.4337711712,3.2915930606,2.654192e-10,1.2151181e-08,1.2255616861,1.5020014465,0.2193503803,0.0333517315,0.1448732711,0.3037105369,0.0476190476190476,0.0248447204968944,-0.0638297872340425,-0.0958904109589041,-0.0178571428571429,0.0361067503924645,0.0060975609756097,0.045958795562599,-0.0934065934065934,-0.1258278145695364,-0.0756302521008402,-0.0782122905027933,-0.0598290598290598,0.0855263157894736,0.1111111111111111,0.0784313725490195,0.25,0.143847487001733,0.1702127659574468,0.1,0.1055276381909546,0.2132352941176469,0.2244897959183673,0.274131274131274,0.3496932515337423,0.4699331848552339,0.5492957746478873,0.625615763546798,0.4965986394557824,0.6019417475728155,0.3692946058091286,0.4410480349344978,0.3894736842105264,0.4932126696832579,0.3580246913580247,0.4473684210526316,0.3043478260869565,0.1498257839721255,0.2313432835820894,0.2523719165085389,0.1764705882352941,0.2667946257197697,0.2313432835820894,0.2595419847328244,0.3043478260869565,0.1660777385159011,0.2290502793296089,0.2692307692307691
62500,0.4060909647,-0.232150978,36.590582451,0.0,0.6756233144,0.9910661187,0.0849977642,0.1283502002,0.3668260676,0.0447723009,0.9809706158,0.0600767284,20.0,0.0599066,0.1230769231,0.0457581595,-0.2380814,-0.057591593,0.2080920964,-0.079493021,0.0541592527,-0.342482306,0.4337650088,0.0,2.2666939779,-0.348027839,1.400450635,-0.441661579,112.50680787,3.0651636304,-0.375650487,0.0,0.0,1.0,1.0,1.0,0.5275548075,2.0,-3.204140874,-0.198810262,-0.043177283,1.1205256032,0.2492459494,-0.008150857,-524.8673199,0.061725725,11.884730372,0.0030278688,0.011794819,0.0281789687,0.1597062558,0.0082681141,0.0205644184,2.0,-0.006285714,1.2832828165,-0.065591399,3.0,12.780251518,3.8432437451,0.0,0.0864197537,0.0467037851,0.0664057762,0.6511881756,12.408315815,1.6451472e-08,4.9456546e-09,1.7667647754,3.1214577715,0.1224530976,0.0693635441,2.3055555799,0.3651323616,-0.1515151515151515,-0.2222222222222222,-0.2631578947368421,-0.2222222222222222,-0.2222222222222222,-0.3,-0.3170731707317072,-0.3777777777777777,-0.4285714285714286,-0.4399999999999999,-0.2631578947368421,-0.2432432432432432,-0.3,-0.0666666666666666,-0.1764705882352941,-0.1999999999999999,-0.2222222222222222,-0.3,-0.3170731707317072,-0.2222222222222222,-0.2631578947368421,-0.1999999999999999,-0.125,-0.125,-0.125,-0.0967741935483871,-0.0666666666666666,-0.0967741935483871,0.0,-0.125,-0.125,-0.0666666666666666,-0.125,-0.1764705882352941,-0.2222222222222222,-0.1999999999999999,-0.2222222222222222,-0.2222222222222222,0.0,0.0769230769230768,0.0,-0.0344827586206896,0.1666666666666667,0.3999999999999999,0.5555555555555556,0.6470588235294117,0.6470588235294117,1.0
27991,0.7090979629,0.0821090803,-68.89526343,0.0384023367,1.7275735946,0.6541921873,0.0794624203,-0.001109896,0.1205316354,0.0,-0.00971881,0.2060495215,22.0,-0.001708096,0.0344921609,0.0886107182,-0.12659976,-0.042786804,0.0643390302,0.225420025,0.0266189285,0.0474385289,0.3900273141,0.0,0.8177565086,-0.041623262,0.6578480426,0.0042445694,68.116615454,8.0894676178,0.1093852761,0.0,0.0,0.0,0.0,0.0,0.3445582262,6.0,3.3763918122,-0.383324074,0.294611732,-0.486413299,0.7979354624,0.1842363904,1077.5437776,0.0120541196,14.897343143,-0.000789718,0.004150353,0.0132517615,0.0145541757,0.0075720251,-0.006873222,1.0,-0.000995851,-0.293478261,1.93212e-05,4.0,13.904665126,0.4661307711,0.0,0.0164233577,0.0090061147,0.0140920111,0.8144689177,1.7237181325,2.1869824e-09,4.5281764e-08,0.1989490753,0.0395807346,0.7469241636,0.0198679731,0.3026639463,0.1640570182,-0.036,-0.0474308300395256,-0.0511811023622047,-0.0321285140562248,-0.0242914979757085,0.0168776371308017,0.0478260869565216,0.0663716814159292,-0.008230452674897,0.1367924528301887,0.1314553990610327,0.0432900432900433,0.0663716814159292,0.021186440677966,0.0478260869565216,0.1055045871559632,0.0954545454545454,0.1476190476190475,0.2110552763819095,0.2358974358974359,0.2295918367346938,0.3097826086956521,0.4011627906976744,0.4431137724550897,0.4011627906976744,0.4518072289156627,0.5350318471337581,0.5548387096774194,0.6174496644295302,0.6853146853146854,0.6283783783783783,0.7092198581560283,0.8396946564885497,0.7338129496402879,0.4606060606060607,0.5062500000000001,0.4093567251461989,0.3463687150837988,0.3463687150837988,0.4260355029585798,0.3097826086956521,0.2358974358974359,0.2171717171717171,0.2295918367346938,0.3027027027027027,0.3615819209039548,0.3615819209039548,0.3930635838150289
20482,0.1226406848,0.0478848757,236.50990177,0.0190482543,0.160429789,0.2802172772,0.2263234155,0.1819926099,0.7402377457,-0.016331622,0.2571279213,0.0606071959,22.0,0.0123929189,0.0512728648,0.1000046543,0.0067446056,0.014301517,0.153777516,0.1537020879,0.078098141,0.0962814944,0.3963026394,0.0,1.0315823982,-0.074925821,0.7465258441,-0.091856152,89.479217445,6.4451163882,0.4536849654,0.0,0.0,0.0,0.0,0.0,1.5629613675,4.0,-2.875049486,-0.27061432,-0.326627563,1.5447072305,0.4344688288,-0.00762039,18209.834199,0.061725725,17.058714065,0.0024587576,0.0480716546,0.1109555614,0.0075507819,0.0135915754,-0.035256246,2.0,8.90869e-05,-0.274735462,0.0047884493,7.0,16.487783557,0.347292331,0.0,0.0515021458,0.0187709548,0.0244429004,0.384033846,0.6010577738,1.52994e-10,5.7568065e-08,0.3246454819,0.1053946889,-10.98592087,0.0299253249,-0.19889249,0.3651323616,-0.0022222222222222,0.0298165137614678,0.1059113300492611,0.0089887640449437,0.1059113300492611,0.1395939086294415,0.2472222222222222,0.2792022792022792,0.2902298850574711,0.3014492753623188,0.3815384615384616,0.3773006134969325,0.3443113772455091,0.3205882352941176,0.3483483483483482,0.3815384615384616,0.4119496855345912,0.3167155425219941,0.4483870967741936,0.4031249999999999,0.3858024691358024,0.4031249999999999,0.4253968253968254,0.56993006993007,0.5809859154929577,0.5865724381625441,0.7203065134099618,0.7607843137254902,0.810483870967742,0.7888446215139442,0.8708333333333333,0.9955555555555556,0.9353448275862069,0.8786610878661087,0.9779735682819384,1.107981220657277,1.0316742081447965,0.902542372881356,0.8945147679324894,0.9188034188034188,0.9779735682819384,1.0502283105022832,1.1586538461538465,1.245,1.1902439024390246,1.0691244239631337,1.013452914798206,1.179611650485437
10656,0.7729803821,0.0875524715,-0.287386541,0.0237666899,0.2862650072,2.2415953788,0.1229153974,0.0137721213,0.2803079567,0.0719008264,-0.070014313,0.1516442095,22.0,-0.009306992,-0.25,0.1115406322,0.1821383646,-0.151090228,0.8833333333,1.9749721293,-0.024083794,0.0501804034,0.5812131108,0.0,3.2749698351,0.0759762958,1.927336104,0.1119572561,11.465602504,7.2313553634,0.3056671405,0.0,0.0,0.0,0.0,0.0,0.3987496467,6.0,0.0820635668,-0.502709177,0.5579638803,-1.82511964,0.2836368037,0.1543065996,-418.9122507,0.0481474148,11.34655501,-0.002670197,0.0260580183,0.0336615674,-0.075060041,0.200108791,0.0042832068,2.0,-0.003354207,0.0325813005,0.0285714287,5.0,10.632393933,0.494575717,0.0,0.0405405387,0.0196213534,0.0209730126,1.5161725206,3.2876741662,5.0760984e-07,4.0981621e-08,0.3389894655,0.1149138577,-1.136804819,0.0275203621,0.4524358722,0.3518792199,0.0,0.0190476190476189,-0.0403587443946188,-0.0092592592592593,0.009433962264151,0.0,0.0594059405940594,-0.0614035087719297,-0.1507936507936508,-0.1083333333333332,-0.1370967741935483,-0.1507936507936508,-0.2014925373134328,-0.1769230769230769,-0.1640625,-0.2189781021897809,-0.1640625,-0.1574803149606299,-0.1300813008130081,-0.0695652173913043,-0.0932203389830508,-0.0695652173913043,-0.1008403361344537,-0.1229508196721311,-0.1507936507936508,-0.0695652173913043,-0.044642857142857,-0.0932203389830508,-0.0932203389830508,-0.036036036036036,-0.0775862068965517,-0.1640625,-0.1229508196721311,-0.1574803149606299,-0.0932203389830508,-0.1229508196721311,-0.0775862068965517,-0.044642857142857,-0.0092592592592593,0.0288461538461537,-0.0092592592592593,0.0490196078431373,-0.0272727272727272,-0.044642857142857,-0.036036036036036,-0.0272727272727272,-0.0272727272727272,-0.0775862068965517
10123,-0.228942888,0.044044178,127.36718213,0.0017012538,0.843120094,0.6753076525,0.1962324664,0.1844829947,0.2846399343,1.0020556305,0.0684349857,0.0632631578,8.0,0.0,0.1503330162,0.1923894753,0.1886271444,0.0016720306,0.1201779069,0.302255417,0.0774954972,-0.153936201,0.3616831027,0.0,1.1922738791,-0.083978683,1.1922738791,-0.083978683,84.982130584,5.6520089592,0.0894088596,0.0,0.0,1.0,0.0,0.0,-0.298578103,7.0,-0.463665983,-0.234367036,0.0027485828,-1.19862401,-16.96865468,0.0030283411,-3323.29016,0.0384055348,12.763512854,-0.002780054,0.0142011098,-0.038096828,0.0208450024,0.0241893288,-0.00438999,0.0,0.0001735658,1.4892703863,0.0997978169,3.0,10.452354709,0.1410042897,0.0,0.2260869592,0.0539882984,0.0321059829,0.7316110388,0.9134074725,9.6036793e-08,0.9130435655,1.1971450394,1.4331562454,0.0968855589,0.0499164916,0.8815024903,0.220362823,0.0606060606060605,0.09375,0.1170212765957445,0.0096153846153845,0.0714285714285714,-0.6067415730337078,-0.5291479820627802,-0.4878048780487805,-0.518348623853211,-0.4473684210526315,-0.4,-0.339622641509434,-0.34375,-0.2857142857142857,-0.139344262295082,-0.139344262295082,-0.036697247706422,-0.139344262295082,-0.1101694915254237,-0.054054054054054,0.0714285714285714,0.3291139240506329,0.2650602409638554,0.2650602409638554,0.5217391304347827,0.6935483870967742,0.9444444444444444,0.981132075471698,0.981132075471698,1.2340425531914891,1.0588235294117645,1.3333333333333337,1.1875,1.0192307692307692,0.6666666666666667,0.7796610169491525,0.721311475409836,1.0588235294117645,1.441860465116279,1.1875,1.1428571428571428,2.088235294117647,1.8767123287671232,1.9166666666666663,1.8378378378378375,2.0,2.5,2.28125
11647,0.8240711956,0.0877592217,-1.042002888,0.0,2.232662248,0.6140492682,0.1435298892,0.0219398898,0.084411481,0.2360943168,0.0439818584,0.2358871051,22.0,0.0,-0.25,-0.115201758,-0.013053321,0.057761798,0.1318527263,-0.171135243,0.0001552089,0.3223188868,0.5848634194,0.0,38.246655032,0.2860073541,34.325301205,0.2860073541,0.4082611284,2.6854470307,0.0537089928,0.0,0.0,1.0,1.0,0.0,0.273552026,6.0,-0.005094372,-0.389392576,0.0691607594,-0.309982497,0.086158049,0.1431911048,-1659.255505,0.0271249284,10.820007008,-8.1432e-05,0.0062323714,0.023117782,-0.003653396,0.0632091379,-0.002645457,0.0,-0.00768,14.078616352,-0.031557532,5.0,9.6557791148,0.163676309,0.0,0.0202702694,0.0103056605,0.0244088355,1.0170472793,0.5694395394,7.4498658e-07,14.60869718,0.0359535996,0.0012926613,0.7216995702,0.022692556,0.0356363588,0.38977956,0.0080645161290322,0.0729613733905578,0.0593220338983051,0.1160714285714286,0.1363636363636364,0.2254901960784314,0.2626262626262625,0.3157894736842106,0.3440860215053762,0.25,0.2626262626262625,0.25,0.2254901960784314,0.25,0.2019230769230768,0.2254901960784314,0.3297872340425531,0.3020833333333332,0.3020833333333332,0.2755102040816326,0.2254901960784314,0.25,0.3157894736842106,0.3586956521739131,0.6233766233766234,0.6891891891891893,0.6891891891891893,0.644736842105263,0.6891891891891893,0.7857142857142858,0.7857142857142858,0.7857142857142858,0.5625,0.7361111111111112,0.644736842105263,0.7361111111111112,0.644736842105263,0.644736842105263,0.7361111111111112,0.644736842105263,0.644736842105263,0.7361111111111112,0.838235294117647,0.838235294117647,0.644736842105263,0.953125,0.644736842105263,0.644736842105263
63837,0.4164644731,-0.007434969,9.5529891304,0.0,1.0212460875,2.5637631564,0.024101583,-0.036206344,0.4103385667,0.0034538805,-0.046343822,0.094238231,22.0,-0.042493791,-0.09500609,0.0595213274,0.1808661903,-0.150387395,0.131714876,-0.128106174,0.0266296415,-0.010410751,0.5239108858,0.0,2.717919164,-0.004341655,1.5646995543,0.0235551035,116.60748792,6.251278731,0.0446762873,0.0,0.0,1.0,0.0,0.0,1.3120070667,3.0,-0.098985478,-0.248984257,0.2237020221,-1.394925881,-0.145309493,0.1031054524,-983.1207912,0.0460850088,10.397558599,0.0012942192,0.0041511462,0.0141209103,0.0269296341,0.0021696476,-0.00285932,2.0,0.0047783487,0.6145181477,0.1324383188,4.0,10.331062673,0.7088289717,0.0,0.1052631587,0.0330982092,0.0322998989,1.121108997,3.5581661702,1.6351673e-07,2.1981354e-08,2.5449474438,6.4767574917,0.0838028987,0.1010771463,0.1398622336,0.4703816753,-0.0727272727272727,-0.2714285714285714,-0.0555555555555555,-0.1206896551724138,-0.1904761904761904,-0.1639344262295081,-0.1052631578947368,-0.135593220338983,-0.1639344262295081,-0.49,-0.3780487804878049,-0.0192307692307692,-0.0555555555555555,-0.203125,-0.3013698630136986,-0.2388059701492537,-0.2608695652173913,-0.3461538461538461,-0.4269662921348315,-0.4516129032258065,-0.790983606557377,-0.7660550458715596,-0.7068965517241379,-0.6622516556291391,-0.6599999999999999,-0.653061224489796,-0.5,-0.5233644859813085,-0.3855421686746988,-0.3199999999999999,-0.2388059701492537,-0.2272727272727273,-0.25,-0.2916666666666666,-0.203125,-0.15,-0.2153846153846154,-0.1904761904761904,-0.15,-0.2816901408450704,-0.3703703703703703,-0.0192307692307692,-0.1052631578947368,-0.1639344262295081,-0.25,-0.15,-0.203125,-0.1904761904761904
