firms,roaq,roeq,nincr,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44
54594.0,0.0115069248,0.031745026,1.0,-0.0714285714285714,-0.1521739130434782,0.0263157894736842,-0.025,0.1142857142857143,0.0540540540540539,0.1304347826086955,0.3928571428571428,0.1999999999999999,0.3,0.5,0.471698113207547,0.5,0.4181818181818182,0.3448275862068966,0.9024390243902438,0.8571428571428572,0.6595744680851063,0.5294117647058822,0.8139534883720929,0.6595744680851063,0.4444444444444444,0.3448275862068966,0.0985915492957747,-0.048780487804878,0.0129870129870128,-0.0602409638554216,-0.025,-0.1789473684210526,-0.0126582278481012,-0.0930232558139535,-0.025,-0.1136363636363636,-0.3275862068965517,-0.3709677419354839,-0.2352941176470588,-0.3553719008264463,-0.3217391304347826,-0.3035714285714286,-0.3709677419354839,-0.472972972972973,-0.524390243902439,-0.5125,-0.61
26649.0,0.0161009865,0.0161798885,1.0,-0.2418300653594771,-0.3136094674556213,-0.4020618556701031,-0.4368932038834952,-0.4081632653061224,-0.5378486055776892,-0.532258064516129,-0.5084745762711864,-0.5063829787234042,-0.5857142857142856,-0.5503875968992248,-0.6054421768707483,-0.6618075801749271,-0.6813186813186813,-0.8104575163398693,-0.7913669064748201,-0.8155802861685215,-0.8088962108731466,-0.779047619047619,-0.7811320754716982,-0.8098360655737705,-0.8340486409155937,-0.7961335676625659,-0.8413132694938441,-0.8493506493506493,-0.8198757763975155,-0.8047138047138047,-0.8178963893249608,-0.842391304347826,-0.8237082066869301,-0.8204334365325078,-0.7867647058823529,-0.7578288100208768,-0.6947368421052631,-0.6463414634146342,-0.6741573033707865,-0.6987012987012987,-0.6947368421052631,-0.8242424242424242,-0.7993079584775087,-0.7552742616033755,-0.7270588235294118,-0.7142857142857143,-0.6821917808219178
40096.0,0.034354689,0.0430858806,2.0,-0.05,-0.0256410256410256,0.0555555555555555,-0.05,-0.0952380952380952,0.0,0.1176470588235294,0.3103448275862068,0.1176470588235294,0.3571428571428572,0.3103448275862068,0.0857142857142856,0.1176470588235294,0.2258064516129032,0.3571428571428572,0.2666666666666666,0.5833333333333333,1.375,1.0,1.5333333333333332,1.375,1.1111111111111112,0.8095238095238095,0.8095238095238095,0.4615384615384614,0.4074074074074074,0.4074074074074074,0.3103448275862068,0.1176470588235294,0.0,-0.05,0.0270270270270269,0.1515151515151516,-0.2083333333333333,-0.1914893617021277,0.0,-0.1914893617021277,0.0,0.1176470588235294,-0.073170731707317,-0.1162790697674418,-0.2083333333333333,-0.2830188679245283,-0.3333333333333333
51190.0,-0.01336601,-0.140051791,0.0,-0.0476190476190476,-0.1666666666666666,-0.1304347826086956,-0.1999999999999999,-0.2592592592592593,-0.4117647058823529,-0.1304347826086956,-0.0909090909090909,-0.1666666666666666,-0.4117647058823529,-0.4736842105263158,-0.2592592592592593,-0.3939393939393939,-0.5238095238095238,-0.84375,-0.7297297297297297,-0.6,0.6666666666666667,0.4285714285714286,0.5384615384615385,0.1764705882352941,0.1111111111111111,0.1111111111111111,-0.1666666666666666,-0.1304347826086956,0.1764705882352941,0.5384615384615385,0.3333333333333332,-0.0909090909090909,-0.1304347826086956,0.3333333333333332,0.3333333333333332,-0.2307692307692307,0.0526315789473683,0.0,-0.0909090909090909,-0.1666666666666666,-0.3103448275862068,-0.3548387096774194,-0.5121951219512195,-0.5454545454545454,-0.4736842105263158,-0.5238095238095238,-0.5238095238095238
54332.0,-0.056766645,-0.271878279,0.0,-0.125,-0.0666666666666666,-0.3636363636363636,-0.4615384615384615,-0.5625,-0.5,-0.3,-0.2222222222222222,-0.2222222222222222,0.0,-0.125,-0.3,-0.5,-0.4166666666666666,-0.5,-0.5,-0.5625,-0.3636363636363636,-0.5333333333333333,-0.125,-0.3636363636363636,-0.5,-0.5625,-0.6111111111111112,-0.6956521739130435,-0.6956521739130435,-0.72,-0.7307692307692308,-0.8292682926829268,-0.8409090909090909,-0.8409090909090909,-0.8292682926829268,-0.8679245283018868,-0.890625,-0.9,-0.8833333333333333,-0.8833333333333333,-0.8771929824561404,-0.8793103448275862,-0.875,-0.9156626506024096,-0.9222222222222224,-0.9230769230769232,-0.925531914893617
41734.0,0.0206857633,0.0519500837,3.0,-0.0483870967741935,-0.0852713178294574,-0.0483870967741935,-0.1194029850746268,-0.1127819548872181,-0.1510791366906474,0.0,0.1456310679611649,0.0825688073394494,0.0535714285714286,0.1919191919191918,0.1132075471698113,0.063063063063063,-0.0992366412213741,-0.0327868852459016,0.1028037383177569,0.3563218390804596,0.3563218390804596,0.3409090909090908,0.7878787878787878,0.7352941176470589,0.4936708860759493,0.5945945945945945,0.6388888888888888,0.4390243902439024,0.4567901234567901,0.3409090909090908,0.1683168316831682,0.063063063063063,-0.0166666666666667,-0.1194029850746268,-0.0327868852459016,0.1683168316831682,0.0172413793103447,-0.0084033613445377,0.2421052631578948,0.0925925925925925,0.2688172043010752,0.3111111111111111,0.2421052631578948,0.1238095238095238,0.1346153846153845,-0.0327868852459016,-0.056
53313.0,0.0214443245,0.0664147653,1.0,-0.0294117647058823,-0.1538461538461538,-0.0833333333333333,-0.1081081081081081,-0.175,-0.2666666666666667,-0.1081081081081081,-0.1081081081081081,-0.175,-0.2325581395348837,-0.2325581395348837,-0.3399999999999999,-0.4,-0.2325581395348837,-0.2142857142857143,-0.5657894736842105,-0.547945205479452,-0.6071428571428572,-0.4761904761904761,0.1379310344827586,0.064516129032258,0.1785714285714286,0.32,0.1785714285714286,0.1,0.1379310344827586,0.2222222222222223,0.32,0.1785714285714286,0.1785714285714286,0.1,0.1785714285714286,0.1785714285714286,0.03125,-0.0294117647058823,-0.0571428571428571,-0.1081081081081081,-0.175,-0.0833333333333333,-0.1538461538461538,-0.0833333333333333,-0.1538461538461538,-0.2142857142857143,-0.175
10401.0,0.0122471406,0.029560532,3.0,0.0326797385620916,0.0486725663716813,0.0821917808219179,0.0259740259740259,0.0486725663716813,0.0627802690582959,0.0772727272727273,0.1646191646191646,0.1703703703703702,0.1999999999999999,0.2915531335149863,0.2810810810810811,0.2091836734693877,0.1646191646191646,0.2030456852791877,0.2122762148337595,0.1999999999999999,0.1761786600496278,0.2216494845360825,0.3277310924369747,0.3699421965317919,0.2810810810810811,0.4451219512195121,0.3941176470588234,0.4065281899109791,0.2707774798927613,0.2880434782608696,0.2539682539682539,0.1879699248120301,0.1312649164677803,0.1761786600496278,0.1820448877805487,0.264,0.2216494845360825,0.1394230769230768,0.2473684210526316,0.1791044776119403,0.158924205378973,0.158924205378973,0.144927536231884,0.1703703703703702,0.1909547738693466,0.1232227488151658,0.1232227488151658
50091.0,0.0111465625,0.0239251398,2.0,-0.008,-0.0158730158730159,-0.03125,-0.0746268656716417,-0.1014492753623188,-0.1564625850340135,-0.0676691729323308,-0.0461538461538461,-0.1506849315068493,-0.1142857142857143,-0.1079136690647482,-0.0606060606060605,-0.1506849315068493,-0.1948051948051947,-0.1506849315068493,0.0508474576271187,0.0973451327433627,0.2653061224489796,0.3932584269662922,0.7971014492753623,0.6986301369863013,0.4761904761904763,0.631578947368421,0.4418604651162789,0.4939759036144577,0.3333333333333332,0.3052631578947369,0.3191489361702126,0.2525252525252526,0.24,0.2525252525252526,0.4090909090909091,0.2653061224489796,0.087719298245614,0.1588785046728971,0.1698113207547169,0.0420168067226891,0.2156862745098038,0.117117117117117,0.0689655172413792,-0.03125,0.0163934426229508,-0.0461538461538461,-0.0746268656716417
52046.0,-0.006207357,-0.173705105,0.0,0.0476190476190476,-0.0434782608695651,-0.1538461538461538,-0.2666666666666667,-0.2142857142857143,-0.3125,-0.1851851851851852,0.2222222222222223,0.2222222222222223,0.1578947368421053,0.2222222222222223,-0.0434782608695651,-0.0833333333333333,0.0476190476190476,0.1578947368421053,0.1,0.0476190476190476,0.5714285714285714,0.375,0.6923076923076923,1.0,0.8333333333333333,0.5714285714285714,0.5714285714285714,0.4666666666666665,0.2222222222222223,0.1,0.1578947368421053,-0.1538461538461538,-0.2666666666666667,-0.3529411764705882,-0.0833333333333333,-0.1538461538461538,-0.3714285714285714,-0.4054054054054054,-0.3333333333333333,-0.5217391304347826,-0.4358974358974359,-0.4210526315789473,-0.6206896551724138,-0.6615384615384615,-0.6666666666666667,-0.7105263157894737,-0.7884615384615384
