firms,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
10006.0,-0.000767194,0.0132986073,0.0358454923,0.0281692382,0.0128227648,0.0430268977,2.0,0.0019413891,0.0003356519,-0.0103092783505154,-0.0068965517241379,0.0434782608695651,0.0472727272727273,0.0105263157894737,0.0249110320284697,0.1294117647058823,0.125,0.0285714285714284,0.0706319702602229,0.0588235294117647,0.0034843205574912,-0.2577319587628865,-0.28,-0.2708860759493671,-0.2440944881889764,-0.2278820375335121,-0.0649350649350649,-0.0649350649350649,-0.0588235294117647,-0.043189368770764,-0.102803738317757,-0.1652173913043478,-0.1603498542274052,-0.2022160664819944,-0.0709677419354838,-0.1246200607902735,-0.1529411764705882,-0.1138461538461538,0.0909090909090908,-0.0649350649350649,-0.0068965517241379,0.1428571428571428,0.180327868852459,-0.0204081632653061,-0.1818181818181817,-0.1428571428571429,-0.217391304347826,-0.3076923076923077,-0.336405529953917,-0.37117903930131,-0.3779697624190065,-0.0886075949367088,-0.2340425531914893,-0.2299465240641711,-0.1627906976744185,-0.2519480519480519,-0.2087912087912088
50526.0,0.0085135288,0.0187793427,0.0694583173,0.7590946102,0.0165640507,-0.004618039,2.0,0.0396119658,0.060408162,-0.04,-0.0204081632653061,0.0,-0.1111111111111111,-0.04,-0.0204081632653061,-0.0769230769230768,-0.0204081632653061,-0.0204081632653061,-0.04,-0.0943396226415094,-0.1428571428571429,-0.0588235294117647,-0.0204081632653061,-0.0769230769230768,-0.0943396226415094,0.0,0.1999999999999999,0.1999999999999999,0.263157894736842,0.1162790697674418,0.1707317073170731,0.0909090909090908,0.0666666666666666,0.1999999999999999,0.1999999999999999,0.2972972972972973,0.1707317073170731,0.2972972972972973,0.6000000000000001,0.411764705882353,0.1162790697674418,0.3333333333333332,0.1999999999999999,0.0212765957446807,0.0,-0.0943396226415094,-0.1578947368421053,-0.1428571428571429,-0.1111111111111111,-0.1724137931034483,0.0,-0.1428571428571429,-0.3043478260869565,-0.4074074074074074,-0.3766233766233766,-0.36,-0.2941176470588235
21020.0,-0.004330551,0.0138867423,0.0485672971,0.2622876738,0.1839346485,-0.283973887,1.0,0.0219155547,-0.010492287,-0.0652173913043477,-0.0227272727272727,0.048780487804878,0.036144578313253,-0.1962616822429906,-0.2037037037037037,-0.14,-0.1730769230769231,-0.1730769230769231,-0.2321428571428571,-0.3008130081300812,-0.2321428571428571,-0.1730769230769231,0.0,0.0886075949367088,-0.0444444444444444,0.0886075949367088,0.2112676056338027,0.2835820895522387,0.4827586206896552,0.4576271186440677,0.2835820895522387,0.34375,0.2835820895522387,0.323076923076923,0.1168831168831168,0.162162162162162,0.1780821917808219,0.4098360655737705,1.0975609756097562,0.6862745098039216,0.323076923076923,0.6862745098039216,0.4827586206896552,0.4576271186440677,0.303030303030303,0.1466666666666667,0.036144578313253,0.0,-0.0851063829787234,0.1168831168831168,0.2463768115942028,0.048780487804878,-0.1809523809523809,-0.1041666666666666,0.0238095238095237,-0.0444444444444444,-0.0114942528735632
28636.0,-0.000701437,0.0208575702,0.0337333205,-0.016128583,0.1352305825,0.0420186211,1.0,-0.002272259,0.0178571437,0.0761904761904761,0.036697247706422,0.0272727272727273,-0.0087719298245614,-0.0423728813559322,-0.0087719298245614,0.0,0.018018018018018,-0.0341880341880341,-0.0258620689655172,0.0462962962962962,-0.0661157024793388,0.0272727272727273,-0.0087719298245614,-0.1031746031746031,-0.1031746031746031,-0.0737704918032786,0.0272727272727273,0.1188118811881189,0.1530612244897959,0.2555555555555555,0.3452380952380953,0.3452380952380953,-0.446078431372549,-0.3151515151515152,-0.2516556291390728,0.018018018018018,-0.0737704918032786,0.1414141414141414,0.5694444444444444,0.8833333333333333,0.9482758620689656,1.173076923076923,1.6279069767441858,1.2599999999999998,1.2599999999999998,0.9152542372881356,0.7121212121212122,0.6865671641791045,0.6142857142857143,0.8833333333333333,1.0178571428571428,1.306122448979592,0.591549295774648,0.2988505747126437,0.4675324675324674,0.2555555555555555,0.7936507936507937
21549.0,-0.0087186,0.0102860435,0.0219792157,0.0368554569,0.0306919373,0.0273714508,1.0,-0.027523249,0.0118921772,0.0459770114942528,0.1374999999999999,-0.0421052631578947,-0.021505376344086,0.0459770114942528,0.1973684210526316,0.2133333333333333,0.1818181818181818,0.1234567901234569,0.0,-0.0421052631578947,-0.0714285714285714,-0.0319148936170212,-0.125,-0.1333333333333333,-0.2601626016260162,-0.272,-0.1801801801801802,-0.2661290322580645,-0.2834645669291339,-0.4240506329113924,-0.5,-0.5185185185185186,-0.4417177914110429,-0.3809523809523809,-0.2890625,-0.0899999999999999,-0.0618556701030927,-0.0108695652173913,0.2297297297297298,0.1234567901234569,-0.0899999999999999,1.3947368421052633,1.4594594594594597,1.3333333333333337,1.4594594594594597,2.1379310344827585,2.64,2.64,2.5,3.55,3.55,3.333333333333333,1.935483870967742,2.1379310344827585,1.84375,1.84375,1.84375
56899.0,0.0084127874,0.0299173283,0.0550908132,0.1483745821,0.0529110421,-0.02597221,1.0,0.0125960944,0.0103210434,0.2291666666666667,0.1456310679611649,0.2291666666666667,0.2421052631578948,0.2553191489361701,0.2421052631578948,0.2553191489361701,0.2291666666666667,0.3720930232558139,0.4047619047619046,0.2040816326530612,0.1346153846153845,0.7878787878787878,0.5526315789473684,0.7878787878787878,1.1071428571428572,1.2692307692307692,2.2777777777777777,1.5652173913043477,2.1052631578947367,1.8780487804878048,2.189189189189189,1.5652173913043477,1.1454545454545455,1.5652173913043477,1.3137254901960786,1.36,2.189189189189189,2.3714285714285714,3.3703703703703702,2.1052631578947367,1.6818181818181817,0.4936708860759493,0.1456310679611649,0.0727272727272727,0.063063063063063,-0.0166666666666667,-0.0923076923076923,0.0825688073394494,0.063063063063063,0.1456310679611649,0.0825688073394494,0.1132075471698113,0.0172413793103447,-0.1386861313868613,-0.1805555555555555,-0.2716049382716049,-0.1917808219178082
49648.0,-0.00678509,-0.006071818,-0.029132061,-0.24295973,0.2004375547,-0.014706426,0.0,-0.14791608,0.0011494234,-0.0857142857142857,-0.2558139534883721,-0.0303030303030302,-0.0588235294117647,-0.1578947368421053,-0.3043478260869565,0.0,-0.0588235294117647,0.0,-0.1578947368421053,-0.1794871794871795,-0.2380952380952381,-0.1999999999999999,-0.2558139534883721,-0.2195121951219512,-0.3191489361702128,-0.2558139534883721,-0.1794871794871795,-0.0588235294117647,-0.1351351351351351,-0.1999999999999999,-0.2727272727272727,-0.4181818181818182,-0.3846153846153846,-0.3962264150943396,-0.3191489361702128,-0.3333333333333333,-0.3043478260869565,-0.4074074074074074,-0.1999999999999999,-0.3191489361702128,-0.4181818181818182,-0.4482758620689655,-0.5555555555555556,-0.6444444444444444,-0.5555555555555556,-0.7142857142857143,-0.7647058823529411,-0.7419354838709677,-0.73109243697479,-0.7264957264957265,-0.6666666666666667,-0.7333333333333334,-0.7419354838709677,-0.7837837837837838,-0.782312925170068,-0.7762237762237763,-0.7037037037037037
20482.0,0.004600276,0.0252168345,0.0471968595,0.0257583433,0.034718747,0.0009943617,1.0,0.005242646,0.0011332782,0.1269841269841269,0.0660660660660661,0.0201149425287356,-0.0138888888888888,-0.0193370165745856,-0.0966921119592875,-0.0803108808290155,-0.1627358490566037,-0.1486810551558752,-0.1234567901234567,-0.0583554376657824,0.002824858757062,-0.0028089887640448,-0.0111420612813371,-0.0220385674931129,0.1059190031152648,0.0319767441860465,0.0757575757575756,0.0823170731707316,0.1451612903225807,0.290909090909091,0.1993243243243243,-0.4083333333333333,-0.4180327868852459,-0.3993231810490694,-0.3847487001733102,-0.3626570915619389,-0.2885771543086172,-0.2040358744394619,-0.125615763546798,-0.0608465608465608,0.002824858757062,0.375968992248062,0.1305732484076434,-0.1341463414634146,-0.1968325791855203,-0.2146017699115043,-0.2004504504504504,-0.1763341067285383,-0.1801385681293302,-0.1425120772946859,-0.1102756892230576,-0.2265795206971678,-0.3462246777163904,-0.3133462282398452,-0.3276515151515151,-0.3804537521815009,-0.3276515151515151
10057.0,-0.013182117,0.0073690435,0.0138355111,0.2961308032,0.0154595685,0.004917718,0.0,-0.002348729,-0.048450337,-0.0104166666666666,0.0,-0.0104166666666666,0.0555555555555555,0.0106382978723404,0.25,0.3571428571428572,0.2025316455696202,0.3768115942028984,0.3380281690140845,0.3571428571428572,0.3194444444444444,0.2837837837837837,0.2837837837837837,0.2025316455696202,0.25,0.2837837837837837,0.5079365079365079,0.3970588235294117,0.5573770491803278,0.5079365079365079,0.4393939393939394,0.3013698630136987,0.2337662337662338,0.2837837837837837,0.3970588235294117,0.4615384615384614,0.5079365079365079,0.3194444444444444,0.6101694915254237,0.3970588235294117,0.3571428571428572,0.3194444444444444,0.3013698630136987,0.0919540229885058,0.0795454545454545,0.0795454545454545,-0.0404040404040404,-0.1121495327102803,-0.1203703703703703,-0.1517857142857143,-0.05,-0.0865384615384615,-0.1949152542372881,-0.1517857142857143,-0.0865384615384615,-0.1739130434782608,-0.0404040404040404
28695.0,-0.024596182,-0.002822732,-0.003964059,0.0576457646,0.1522045855,0.0123200926,0.0,-0.060286029,-0.074853802,0.0526315789473683,0.1111111111111111,0.1111111111111111,0.0526315789473683,0.0526315789473683,0.1111111111111111,0.1111111111111111,0.1764705882352941,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1764705882352941,0.1764705882352941,0.25,0.25,0.25,0.3333333333333332,0.6666666666666667,0.6666666666666667,0.4285714285714286,0.5384615384615385,0.4285714285714286,0.25,0.4285714285714286,1.0,0.8181818181818181,1.0,1.2222222222222223,1.2222222222222223,1.8571428571428568,1.2222222222222223,1.2222222222222223,1.2222222222222223,1.5,1.2222222222222223,1.0,1.2222222222222223,1.0,1.0,0.6666666666666667,0.6666666666666667,1.5,1.2222222222222223,0.6666666666666667,0.6666666666666667,0.5384615384615385,0.3333333333333332,1.0
