firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchgm_pchsale,depr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
21020,0.0540293659,0.0770473195,1.2171083633,0.0039566285,1.1161435074,1.140204086,0.1418445677,0.0353138748,0.3107762903,1.2482596076,-0.072407741,-0.004602029,-0.06870229,0.0823406468,0.0046020291,40.0,-0.000185941,0.0262681159,0.5966606768,0.1258091711,0.0654999134,0.1169165996,-1.74002197,0.5081536405,0.0,0.9015258653,-0.131015423,0.8267956829,-0.142458027,5.2804259007,24.0824393,0.101292085,1.0,0.0,1.0,0.0,0.0,-3.973081917,6.0,0.1543937284,0.0053481494,-0.484386827,-0.055382732,-0.050999797,31114.222922,0.0725156293,17.008207192,-0.007252683,0.0364460795,0.6164668407,-0.019529324,0.2019303083,0.024630251,2.0,0.0002504069,0.3556038517,-0.028585847,3.0,18.095965037,3.0208827376,0.0,0.0223952811,0.0240650945,0.0449992286,0.2786239575,5.9331955937,3.898335e-11,6.0646467e-09,1.490112092,2.2204340466,0.0363644643,0.0507895442,0.1567416107,-0.047079897,-0.0574699079537407,-0.1729315522418969,-0.2433687002652519,-0.1662839248434237,-0.1863284433577831,-0.2553608055192988,-0.1771069441582525,-0.0342200725513905,0.1255636978579484,0.027108356266557,0.0279279279279278,-0.0704143389199254,-0.0056025896414341,0.1387225548902195,0.091120218579235,0.0813701597617113,0.1903129657228019,0.5815841584158417,165.39583333333334,113.1,123.796875,14.184410646387834,12.491554054054054,10.031767955801106,8.418632075471699,6.395370370370371,5.369218500797449,5.803236797274276,5.181888544891641,4.925074183976261,4.664539007092199,4.126444159178434,3.665303738317757,4.061470215462611,5.369218500797449,5.525326797385621,4.640536723163842,4.890117994100296,4.20664928292047,4.411246612466125,3.38364434687157,3.3454842219804144,4.770953757225434,4.166235446313066,5.611754966887418,6.40909090909091,4.023270440251572,6.314102564102565
11499,0.4439706119,0.032036616,5.0286736907,0.0145447265,0.5711591865,0.6448407084,0.0674501206,0.1888728854,0.2497303005,0.0265759956,0.3088250154,-0.008352329,-0.243633861,0.0398418204,0.0083523288,35.0,0.0296263866,0.0893997446,0.3339803463,0.0533102611,0.594272454,0.0330324558,0.0634836802,0.235052029,0.0,1.8973470823,-0.097751944,1.2631551008,-0.151090982,13.594515029,4.5076035209,0.1183890914,0.0,0.0,1.0,0.0,0.0,0.4923652923,6.0,7.1507214264,-0.048805952,0.0783572053,-0.735354077,0.0321507775,-4042.821839,0.0410566741,12.485824884,-0.000167853,0.0050403902,0.0117324292,0.0682056919,0.0410062845,0.0016075565,1.0,0.0088261253,1.747382497,0.0107969232,4.0,12.604227879,1.0364703107,0.0,0.0577465259,0.0288946354,0.0463882724,0.3287097905,2.0045538778,1.8326473e-08,2.1912984e-08,2.0380190281,4.1535215591,-0.029879328,0.0477508055,0.2172565587,-0.139442516,-0.0017621145374449,-0.0390161153519931,0.0678605089538171,-0.2037947997189038,-0.1741982507288629,-0.2709137709137709,-0.1998587570621468,-0.2087988826815642,-0.1544776119402985,-0.1941678520625889,-0.1656848306332842,-0.27325208466966,-0.2087988826815642,-0.2869729389553178,-0.3170584689572031,-0.2984520123839008,-0.2709137709137709,-0.2985388806339772,-0.2887633396107972,-0.3580736543909347,-0.1953125,-0.1493993993993994,-0.151946107784431,-0.0788617886178861,-0.0613090306545153,-0.0241171403962101,-0.1237432327919566,0.049074074074074,0.0244122965641953,0.1386934673366835,0.2156652360515021,0.2802259887005649,0.1596724667349027,0.1951476793248945,0.41625,0.4341772151898733,0.6002824858757063,0.3817073170731708,0.4619354838709677,0.5846153846153845,0.7814465408805031,1.0414414414414417,0.8665568369028005,0.8883333333333334,0.9908627657705148,0.8157051282051282,0.5086551264980028,0.6768292682926829
81912,0.888291527,0.0941101208,-0.069879408,0.0280204176,0.1362676184,0.5638282496,0.1274650899,0.0310387306,0.1554653524,-0.000184281,-0.030391073,0.0116771191,0.1252130641,0.0823263042,0.0116771191,35.0,-0.00603055,-0.04587156,-0.061954632,0.1888073534,0.2112368771,-0.076924915,0.0411576976,0.5802973849,0.0,6.5508563361,-0.40024166,4.538487246,-0.396706307,1.6042897146,5.2758249641,0.8070534579,0.0,0.0,0.0,0.0,1.0,0.180596625,4.0,3.1810640507,-0.21311209,1.7034459853,-0.741719967,0.173975111,-2719.100907,0.0446872923,14.471050988,-0.000392814,0.0144891349,0.0167118285,-0.022144971,0.3500592256,0.0344907041,0.0,0.0014858841,-0.200036535,0.0383434827,4.0,13.12937604,0.2758127498,0.0,0.0342341587,0.0218675083,0.0303555578,0.3546918169,0.7414085318,4.3831947e-09,6.0458424e-08,1.2592754893,1.5857747579,0.0702106172,0.0204550498,-0.191822794,-0.044958966,-0.0514446793516559,-0.0225127087872184,-0.0567624386825507,-0.055438596491228,0.0409899458623357,-0.0385714285714284,-0.0580825752274316,-0.0678670360110802,0.01355421686747,-0.0232220609579099,-0.0102941176470587,0.01355421686747,-0.0014836795252225,0.008239700374532,0.0212443095599392,0.0491036632891661,0.0417956656346749,-0.0337401292175161,-0.0189504373177842,0.0158490566037736,0.0251332825590251,0.0458430458430458,0.0523846755277561,0.1455319148936171,0.1235392320534223,0.1900972590627763,0.1310924369747899,0.1426146010186759,0.1817383669885865,0.2486085343228201,0.3196078431372551,0.3678861788617886,0.4035453597497394,0.314453125,0.3819301848049281,0.2591206735266604,0.2371323529411764,0.0598425196850394,0.015082956259427,0.0166163141993958,0.0227963525835865,0.0548589341692791,0.0401854714064915,0.0037285607755406,0.1339511373209774,0.0274809160305344,-0.0330459770114941,-0.1167979002624671
27991,0.5782380881,0.0526399407,-183.1412575,0.0339996597,1.296742199,0.4622776984,0.055496771,0.0595798881,0.0909488902,0.0035305222,0.0683015449,-0.050465567,-1.765696249,0.1455860866,0.0504655668,40.0,-0.0002677,-0.010415047,0.0107114283,-0.037201269,0.0372829817,0.0296490717,0.0412502652,0.4484670784,0.0,0.6243397815,-0.031645146,0.460155996,-0.049840934,459.18358759,8.8355707161,0.0859534656,0.0,0.0,0.0,0.0,0.0,0.2450011563,3.0,-0.760081582,-0.269490257,9.298456801,-11.63237052,0.0545755975,-189.1245894,0.0257826007,15.810273894,-0.000523655,0.0085137523,0.0279526464,-0.002477143,0.0009221519,0.0193636096,2.0,-0.002636667,-0.086013583,0.0198280388,5.0,16.416478173,1.7518370043,0.0,0.0253595095,0.0121980313,0.0222121395,0.241835634,2.1278608939,1.675535e-10,1.5083598e-08,0.4034207263,0.1627482824,0.2397435292,0.0227925387,0.19892461,-0.050501449,-0.0661523309258043,-0.0704248366013072,-0.1076078431372549,-0.1122034956304618,-0.1893701909375891,-0.1671790367442541,-0.1002688597184879,-0.0745078900276557,0.0411786237188873,-0.0010535557506584,0.0635632828566086,-0.0164246196403873,0.0265247203175749,0.0168007149240392,0.0407976582510063,0.022282120395328,0.0809424282728481,0.0750188964474678,0.0661544227886057,0.0153489202213099,0.0392765801972962,0.0482771328542472,-0.0341256366723259,0.0255994231115919,0.0072592067988668,-0.0658456486042692,-0.0172741406115045,0.0169824812298893,0.0657549644061445,0.115927814829345,0.1055188495919161,0.0740041532943176,0.0774621212121213,0.1074557134514309,0.0625700410907732,0.09953614224971,0.1520858647225595,0.1766287487073423,0.1876826722338205,0.209653412715288,0.2037663986457893,0.180780406807804,0.1999578148070029,0.2481351469942958,0.3248719142990219,0.2859403254972874,0.3433293978748524,0.2761327949753254
10517,0.5521408401,0.0353043669,10.160867257,0.0028064609,0.5565642088,1.2298242129,0.0714429042,0.34461267,1.2669235112,-0.006428444,0.7946735583,0.059381142,1.6258484271,-0.022095183,0.059381142,33.0,-0.000373481,-0.015873016,0.2195476569,0.0463254099,0.7873456697,0.1811418276,0.0732988702,0.3620398304,0.0,0.996734721,-0.341200282,0.9479219439,-0.348756732,109.62345133,11.773209549,1.1418343629,0.0,0.0,1.0,0.0,0.0,2.0627213339,2.0,-73.63416167,-0.059105077,-0.213907741,-3.579763521,-0.500552985,-1320.768744,0.1473165608,14.322886907,0.0079135273,0.0168614274,0.0318058483,0.0405473615,0.048372048,-0.013892813,0.0,0.0044186689,2.19742157,-0.100287162,3.0,15.206244009,2.5998741844,0.0,0.1046229526,0.0463216107,0.0561513336,0.3277009094,4.8729680362,1.482701e-09,8.6829185e-09,1.1086750547,1.2291603769,0.0201527057,0.0413845512,-0.549982206,-0.091403952,0.0336854125035683,0.0649999999999999,0.2790533380430944,0.2146930560214694,0.1437144662034113,0.184494602551521,0.2758985200845667,0.4624394184168012,0.4888980263157896,0.4133489461358313,0.3726307808946172,0.015993265993266,0.1026187576126673,0.2287071598235495,0.1974206349206351,0.1783273673934267,0.3465972480476014,0.2316326530612245,0.2643156424581006,0.276348255199154,0.3072202166064983,0.3376431473956409,0.2634333565945568,0.2927525883612996,0.2890708437166251,0.2612330198537094,0.2625523012552302,0.3268596555514842,0.2212478920741991,0.2804101838755304,0.2616724738675959,0.1745053519299384,0.302049622437972,0.2122530967525946,0.2345721104670985,0.2790533380430944,0.3638418079096044,0.3327199116672801,0.3980694980694981,0.2959914101646386,0.3607666290868094,0.3571964017991005,0.3778538812785388,0.3531390134529146,0.434059405940594,0.3592342342342343,0.436334787782626,0.2813163481953291
20482,0.3170636275,0.0253491825,6.7320035202,0.0200760812,0.2892251877,0.2982248103,0.076671571,-0.039065956,0.2814238819,-0.025878853,0.1102567002,-0.046397872,-1.135386403,0.0541302997,0.0463978724,40.0,-0.001187254,0.115942029,-0.073279019,0.0190579092,0.2608256108,-0.006705003,-0.144809503,0.2821304906,0.0,1.4490125332,-0.284264449,1.198063046,-0.311949657,4.5396860987,5.6461238148,0.1751781791,0.0,0.0,0.0,0.0,1.0,0.4737594851,4.0,-10.05889904,0.0333798774,0.2897054844,-1.124130328,0.1273235422,64777.630797,0.0318276958,17.849071314,-0.00079566,0.0182387748,0.0359330712,0.0015447532,0.2533031161,0.0238216131,1.0,0.000407498,0.4854183007,0.0228402819,5.0,17.804096312,0.9135590683,0.0,0.0310541932,0.0274156113,0.0273344184,0.3593868105,2.9205804098,4.7855e-11,1.9209824e-08,0.8753424043,0.7662243248,-0.028568647,0.0211261047,-0.387876746,-0.052858409,0.0098765432098764,0.0573028866867728,0.059356788258148,0.0360987967067765,0.096514745308311,0.0901821412705463,0.1026735565041563,0.1259463179628352,0.1800913681173357,0.1619318181818181,0.1652421652421651,0.1999999999999999,0.2266933266683328,0.2669075890552399,0.2744741625551805,0.2337858220211159,0.3387888707037643,0.2804591703626402,0.2851531814611154,0.3428180574555404,0.4787586622476649,0.4725472547254725,0.3398853398853396,0.4071100917431192,0.3384237796563947,0.3293607800650053,0.3895809739524347,0.4525007398638649,0.4486422668240848,-0.2506870229007634,-0.2449230769230769,-0.2506870229007634,-0.2841306884480747,-0.2511443393347575,-0.2598401447745438,-0.2387156817124244,-0.2056967146787506,-0.2091524331292298,-0.1992168379833578,-0.133015368309486,-0.0936288088642659,-0.1271563222479104,-0.1002749770852429,-0.0889177649897902,-0.040281579976535,-0.0653208912588078,-0.0436477007014809,-0.0672748004561003
10656,0.3541082673,0.0466408106,8.7636662571,0.0098106869,0.3281321649,0.7618862712,0.1157121445,0.0465614209,0.3147180245,0.0130335048,0.0049616041,0.0524976038,0.7508287788,0.0116215477,0.0524976038,41.0,-0.010622725,0.0,0.0720766633,0.1273451373,1.1332249426,-0.012355123,0.0883065621,0.4459104648,0.0,2.48248,0.0646886857,1.717712,0.158918543,14.610294903,3.1775091209,0.1929173148,0.0,0.0,1.0,0.0,0.0,0.6136079526,7.0,-94.83255299,-0.028469549,0.763145576,-5.900494515,-0.154076999,-1694.349196,0.1242964792,13.422823997,0.0118828849,0.0283127189,0.0567346378,0.00976054,0.0764352538,-0.0002185,3.0,0.0004060089,2.5415623864,0.1765124934,4.0,14.45792467,2.1509768092,0.0,0.0365401916,0.0292377322,0.0514992607,0.3231633142,2.104408146,4.5598602e-09,1.6220853e-08,1.4877372369,2.213362086,0.0149857988,0.0510104923,-0.234425275,0.0040130485,0.0449724225710648,0.2708978328173375,0.1195454545454544,0.1503970107426435,0.2695876288659795,0.1350230414746542,0.1728571428571428,0.08311345646438,0.2748447204968942,0.2814776274713839,0.4695704057279235,0.3577728776185225,0.4130808950086058,0.1256855575868372,0.225983076157292,0.3466375068343357,0.1552532833020636,-0.0151939224310276,0.1439851370181142,0.5442006269592476,0.5768245838668373,0.6755102040816328,0.5869845360824741,0.7681263460157932,0.934799685781618,1.3682692307692306,1.2249322493224932,1.3659942363112392,1.3591954022988504,1.450746268656716,1.4704112337011033,1.4580838323353291,1.6063492063492064,1.7550335570469795,1.8052391799544416,1.727574750830565,1.8874560375146543,1.7366666666666664,1.59536354056902,1.971049457177322,2.346467391304348,2.569565217391304,2.5956204379562045,2.8848580441640377,3.655954631379962,3.6914285714285713,3.0377049180327877,2.6706408345752606
60038,0.5993273148,0.0727954375,4.6483333333,0.016781408,0.6061979638,1.6298334521,0.1012048506,0.1649407306,0.5888012456,0.0281162137,0.205780976,0.0018997605,0.0292336605,0.0706673604,0.0018997605,40.0,0.0739821015,0.6833333333,0.196981368,0.016649078,0.2452748521,0.0840934796,0.1263533781,0.4834086977,0.0,3.7434745818,-0.351234427,1.5517802513,-0.467258256,46.90376203,5.505057247,0.1778929188,0.0,0.0,0.0,0.0,0.0,1.1311241251,6.0,-0.01300636,0.3055744359,-1.378282649,-0.685318258,0.2064755088,-1921.691363,0.0506976226,10.751249975,-0.000579631,0.0343908629,0.0686667005,0.0092494693,0.0217063106,-0.006865771,1.0,-0.001104972,-0.26820865,0.0034157302,3.0,11.179350206,0.5677840403,0.0,0.0370170325,0.0287844279,0.0360640567,0.9569745195,1.3984240852,5.6710057e-07,1.1052632379,0.1497849119,0.0224355198,0.8129506026,0.0253819493,-0.208235176,-0.037585197,0.0055555555555555,-0.0189701897018969,-0.0093048713738368,-0.0587623504940196,-0.0423027064208046,-0.0945472736368182,0.0055555555555555,0.0492753623188406,0.0877403846153845,0.0741839762611276,0.0634547591069332,0.0805970149253731,0.1097486204782343,0.0754604872251933,0.1023813874170169,0.1362209667294414,0.2354948805460752,0.214765100671141,0.2279511533242877,0.2221471978392979,0.1994698475811798,0.2710674157303372,0.3040345821325649,0.4074540633432091,0.4218381775333857,0.4140625,0.4848236259228877,0.4433926905318226,0.4836065573770494,0.6394927536231887,0.6424682395644286,0.5973876974671257,0.5313028764805416,0.6743755781683627,0.6697416974169743,0.7762512266928363,0.7188983855650524,0.7156072870656482,0.7043314500941622,0.8092762894842065,0.81,0.905263157894737,0.8846314035818412,0.929637526652452,0.8679050567595461,0.7871248025276463,0.7920792079207923,0.9076728499156832
10779,0.5066623979,0.0247438712,2.5174689783,0.0,0.0572173436,0.4721764849,0.0988564961,0.0870881463,0.4224201276,0.0055927588,0.4417979255,-0.066132462,-1.446703635,0.0605409196,0.0661324621,37.0,0.0151248433,0.1609195402,0.1460977686,-0.059121517,0.9243369735,0.0359462716,0.0577021006,0.5680344995,0.0,9.1513696696,-0.200719633,5.7308669867,-0.149289252,2.7256006336,9.4828536436,0.8835745752,0.0,0.0,0.0,0.0,0.0,0.4574156588,5.0,3.1123557661,-0.00632099,1.3218168562,0.3280953439,0.1521897264,-5053.580207,0.0446872923,10.897644856,-0.007992968,0.0020982178,0.002335965,-0.036507607,0.3081185193,0.0111189522,0.0,-0.008768332,-0.144994176,-0.014513032,6.0,12.048104302,1.1298537202,0.0,0.0374331847,0.018069724,0.0357455473,1.3582890649,0.8176477743,1.556433e-06,1.4725558e-07,1.5402250637,2.372293247,0.176294837,0.0721683499,0.5174677836,-0.044958966,-0.0836431226765799,-0.2619760479041916,-0.1918032786885245,-0.2061191626409018,-0.0852413997847627,0.0270833333333333,-0.0080482897384306,-0.1117117117117116,-0.0445736434108527,0.0270833333333333,0.2024390243902438,0.27720207253886,0.2838876012396154,0.5700636942675157,0.5650793650793651,0.5650793650793651,0.4415204678362572,0.462908011869436,0.462908011869436,0.8745247148288973,0.8674242424242422,0.8961538461538461,0.2324999999999999,0.6433333333333333,0.5122699386503067,1.0714285714285716,1.1732422305488206,1.2718894009216588,1.9698795180722888,1.934523809523809,1.9171597633136093,1.934523809523809,1.7853107344632768,1.6869413560061042,2.08125,2.00609756097561,2.021573915175288,2.3537414965986394,2.0245398773006134,2.8515625,2.7633587786259537,3.481818181818181,3.3245614035087723,3.93,4.030612244897959,3.6074766355140175,3.650943396226414,2.5467625899280577
61487,0.747532739,0.0295174264,-1.622828744,0.0176136307,0.8700829801,8.2257963184,0.0158231976,-0.239393682,0.0896733187,0.0,-0.375191294,-0.103724699,-6.578871201,0.2237087728,0.1037246988,41.0,-0.035834888,0.059683313,0.0473538946,-0.435873321,0.290028396,-0.019230855,0.0181788797,0.6951825688,0.0,1.4883780241,0.1517082946,1.4084209652,0.1826965996,51.541778909,28.423055762,0.129360581,0.0,0.0,0.0,0.0,0.0,0.2597472282,5.0,-1.478145719,-0.099112277,4.7043531323,-2.43079391,0.4772362794,-2686.153114,0.1062765098,11.86372354,0.0010969814,0.0135827043,0.0271815716,-0.542039677,0.2473113213,-0.005352445,2.0,0.001940222,0.8467075456,0.0202908292,3.0,11.376913323,0.3536431168,0.0,0.0390155837,0.0309541634,0.0503645404,0.7045417503,0.966457319,1.1498742e-07,7.5160769e-08,1.7619079565,3.1043196471,0.0659211822,0.0599367579,-0.117570443,0.0040130485,0.0396270396270397,-0.0429184549356223,-0.3364082725784852,-0.3331339712918659,-0.2315644383184011,-0.1071071071071071,0.0069993226461955,0.0606420927467301,0.0069993226461955,-0.3200182954718708,-0.3174165901438629,-0.4291565339818251,-0.2946386209077969,-0.3810713294476825,-0.2299723756906077,-0.3940217391304347,-0.3295249549007817,-0.348905109489051,-0.2205522544564837,-0.1384971991500869,-0.1965411637542784,-0.2665679986844269,-0.3330342455510693,-0.3525910872405283,-0.2879948914431672,-0.1024350976051519,-0.1254901960784313,0.1203215272544586,0.24964976183805,0.2717422298260621,0.2783032387503583,0.4661406969099275,0.4622950819672131,0.2706552706552707,0.0731472569778632,0.0639312977099235,0.2581100141043724,-0.2656018442285526,-0.2200069954529555,0.075476247890041,0.1696826645685811,0.5320669162859399,0.6836542091355229,0.8818565400843883,1.2189054726368158,0.9006221767663853,0.7286821705426356,0.760063141278611
