firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
54594,0.9611010728,0.0489497794,-29.38489525,0.0372790186,0.9702706073,2.0647671568,0.0646395026,0.0405123724,0.2410819091,0.0005034296,0.0667848319,0.0031110177,0.1203592814,0.0430582191,0.0031110177,18.0,0.0444880686,-0.095823096,-0.094064414,-0.078095191,0.0054990127,0.1350666976,0.0374581669,0.0618515731,0.0152700513,0.4946351419,0.0,3.1372181469,-0.073944455,1.2586059312,-0.111791886,100.70455087,4.7076441563,0.0944973154,0.0,0.0,1.0,0.0,0.0,0.4295895303,4.0,-0.002700617,-0.196696626,-1.006888081,-15.73771539,0.3889824716,-0.458177566,-8.595099063,0.5068486857,12.132124661,-0.000398282,0.0078487218,0.0157723255,-0.048747007,0.0140239867,0.0256943187,1.0,-0.002233334,0.2449260406,-0.010307018,4.0,11.804460107,0.7135838394,0.0,0.0306122452,0.0206301479,0.0292854754,0.7275588445,3.475206273,2.0309285e-08,2.2516902e-08,2.004063992,4.016272484,0.0412161797,0.0461546061,0.1732697315,0.1838459146,-0.04,-0.0943396226415094,-0.0679611650485436,-0.1428571428571429,-0.1504424778761062,-0.2258064516129032,-0.1652173913043478,-0.1111111111111111,-0.0303030303030302,-0.1504424778761062,-0.1272727272727273,-0.2615384615384615,-0.2781954887218045,-0.2258064516129032,-0.1504424778761062,-0.0679611650485436,-0.1428571428571429,-0.0679611650485436,-0.0103092783505154,0.0434782608695651,0.0105263157894737,0.1428571428571428,-0.0204081632653061,-0.2440944881889764,-0.4482758620689655,-0.5,-0.4352941176470588,-0.4450867052023122,-0.6,-0.6144578313253012,-0.6190476190476191,-0.6666666666666667,-0.6619718309859155,-0.6778523489932886,-0.6678200692041523,-0.6534296028880866,-0.6457564575645757,-0.5879828326180258,-0.616,-0.5879828326180258,-0.5616438356164384,-0.5406698564593302,-0.5733333333333333,-0.5151515151515151,-0.4782608695652174,-0.5151515151515151,-0.5384615384615384,-0.5126903553299492
10154,1.8252961628,0.2477622628,-2.111871658,0.0,1.7978045326,4.5104300798,0.0633039149,-0.047172367,0.3207162208,0.0002575992,-0.24251631,-0.015537482,-0.171384851,0.3942827711,0.0155374824,18.0,0.0036676089,-0.072997874,-0.028740174,0.2369567395,0.0549625767,0.156006094,0.0817931745,0.0424398916,0.2772509179,0.6543723123,0.0,3.1041087878,0.8393987666,2.8742993615,0.8472703097,5.9940962567,4.0284063138,0.2641270625,0.0,0.0,1.0,0.0,1.0,0.7796499448,7.0,-0.298425303,-1.36285229,1.282885219,-1.407461681,-0.824713905,0.3446276205,-394.6504772,0.0781024639,9.9749939292,-0.002526273,-0.001628067,-0.003070175,-0.352714175,0.1730154405,0.0222171627,0.0,-0.011019638,-0.407654991,-0.018333331,4.0,8.4932078287,0.2687846697,0.0,0.0833333358,0.0463170778,0.0424953462,1.2113599673,0.6708489791,9.3566142e-06,6.3913045036,0.5555930311,0.3086836163,-1.156680096,0.0776079402,0.3884992836,-0.029405342,-0.1428571428571429,-0.1428571428571429,-0.2258064516129032,-0.1999999999999999,-0.2258064516129032,-0.25,-0.1428571428571429,0.0909090909090908,0.2972972972972973,0.1707317073170731,0.0666666666666666,0.0909090909090908,-0.0769230769230768,0.0212765957446807,-0.1272727272727273,0.3333333333333332,0.0909090909090908,0.1707317073170731,0.1999999999999999,0.3333333333333332,0.263157894736842,0.2972972972972973,0.1162790697674418,0.3333333333333332,0.3333333333333332,0.0434782608695651,0.2972972972972973,0.1428571428571428,0.1999999999999999,0.1428571428571428,-0.0769230769230768,-0.1428571428571429,-0.1428571428571429,-0.1999999999999999,-0.3142857142857143,-0.1428571428571429,-0.04,-0.2131147540983606,-0.25,-0.1111111111111111,-0.1428571428571429,-0.25,-0.25,-0.2258064516129032,-0.1864406779661016,-0.2727272727272727,-0.1724137931034483,-0.1999999999999999
10867,0.8035320088,0.1246103418,-1.098214286,0.0,0.3133052378,2.4990835507,0.1919471947,0.129974552,0.4577399968,0.2401898157,0.0216386005,-0.091081256,-0.769379429,0.2204829754,0.0910812563,12.0,-0.004499409,0.0144444444,0.0480620329,-0.052484695,-0.093347183,0.235899951,-0.006764693,0.185012724,0.1787102092,0.6214791921,0.0,2.0824569567,0.0951058818,1.5640763146,0.137443732,24.171066253,7.2496312971,0.7756581787,0.0,0.0,1.0,0.0,0.0,0.6600463163,4.0,-0.075850097,-0.090313583,0.1725184531,58.352805476,0.3377354828,0.1583766737,-599.2490934,0.0688191184,11.322150781,-0.003086253,0.030778863,0.0427701409,-0.003317948,0.0925752893,-0.008256675,0.0,-0.014545455,1.402193535,0.0388386138,4.0,11.306694339,2.000342382,0.0,0.073170729,0.0325426808,0.0469297379,0.9855824524,10.447398204,7.3007515e-08,8.7134045e-09,1.7056951875,2.9093960728,0.248069482,0.0529119481,1.0101214884,0.2998993858,-0.12,-0.3888888888888888,-0.3972602739726028,-0.4499999999999999,-0.4210526315789473,-0.3623188405797102,-0.3802816901408451,-0.2786885245901639,-0.1999999999999999,-0.3432835820895522,-0.3714285714285714,-0.2903225806451612,-0.3333333333333333,-0.3432835820895522,-0.4430379746835443,-0.4054054054054054,-0.3529411764705882,-0.2542372881355932,-0.1999999999999999,0.1578947368421053,0.1891891891891892,0.1,-0.0434782608695651,-0.2666666666666667,-0.4210526315789473,-0.4210526315789473,-0.4567901234567901,-0.3802816901408451,-0.323076923076923,-0.2280701754385965,-0.2786885245901639,-0.4823529411764705,-0.3714285714285714,-0.2542372881355932,-0.3125,-0.1698113207547169,0.0232558139534884,0.0476190476190476,-0.0222222222222222,0.1891891891891892,0.0731707317073171,0.375,0.3538461538461539,0.5438596491228069,0.5172413793103448,0.5172413793103448,0.1282051282051282,0.4193548387096775
11790,0.3842146208,0.0329973428,9.0205608578,0.0070992446,0.1925619584,0.2100945331,0.0649426405,0.0655119639,0.1283362574,0.0,0.0523041814,-0.054482256,-0.923045519,0.0634553923,0.0544822559,18.0,-0.009313309,0.0847457627,0.1471020888,-0.161550157,-0.284655396,0.0632060531,-0.128671204,0.0773825077,0.0722569973,0.5526861454,0.0,4.7540016849,-0.271452279,2.8047598989,-0.2074736,3.675268057,6.6098749735,0.3045716233,0.0,0.0,0.0,0.0,0.0,0.1735746913,5.0,-0.077852296,-0.142838722,-0.097272055,-0.596131743,0.1863032197,0.1009958699,-235.8713787,0.3266087739,11.802096428,-0.01287842,-0.008853864,-0.012909031,-0.002067807,0.0991101457,0.6614894994,0.0,-0.01171308,-0.367065868,0.0365853645,6.0,8.6900955263,0.0556820338,0.0,0.0666666701,0.0343376221,0.0261964974,1.7062066248,0.5120520664,4.8713879e-06,1.0500002919,0.8079471051,0.6527785246,-0.117510076,0.0372423919,-0.009265638,-0.066941007,-0.0397727272727272,-0.0451977401129943,0.0059523809523809,-0.1288659793814432,-0.1715686274509803,-0.1952380952380952,-0.0611111111111111,-0.0174418604651163,-0.0058823529411764,0.0562499999999999,-0.028735632183908,-0.1105263157894737,0.0432098765432098,0.0180722891566265,-0.0397727272727272,0.0059523809523809,-0.0611111111111111,-0.0611111111111111,0.1736111111111111,0.1266666666666667,0.1418918918918918,0.0833333333333332,0.0432098765432098,-0.0864864864864864,-0.2587719298245614,-0.2620087336244541,-0.2652173913043478,-0.2318181818181818,-0.3293650793650794,-0.2838983050847458,-0.2587719298245614,-0.3073770491803278,-0.3185483870967742,-0.35,-0.4070175438596491,-0.3964285714285714,-0.400709219858156,-0.4111498257839721,-0.4328859060402684,-0.4422442244224422,-0.3266932270916335,-0.3876811594202898,-0.271551724137931,-0.0611111111111111,-0.0397727272727272,-0.028735632183908,-0.028735632183908,0.0562499999999999
12117,2.2311827957,0.0216468591,-7.785527463,0.0,1.3452178834,6.9779286927,0.0097894187,-0.081501399,0.8690454562,0.0445770446,-0.198381249,-0.047879695,-8.261437908,0.2004810413,0.0478796947,11.0,-0.000303036,0.1212121212,-0.065944472,-0.144429392,0.0487675661,1.1248005107,0.4505993163,0.050070855,0.0070242656,0.5464960836,0.0,1.9742301813,0.0650127303,1.3055252238,-0.000939025,21.49956408,5.4299240339,0.3441433853,0.0,0.0,1.0,0.0,0.0,1.5216475096,8.0,8.0203547883,0.039371813,1.9057563751,-0.547934193,2.7919654346,0.1396464802,-430.5881894,0.1442634949,8.9823884037,-0.002975169,-0.110811014,-0.205695982,0.3634236041,0.1172641302,-0.002120547,0.0,-0.355254237,11.293803198,0.036111109,4.0,9.0400708962,1.3384987361,0.0,0.095238097,0.0653312466,0.0860638024,1.0099897971,1.2462185809,1.47136e-05,5.3513032e-08,1.1482371545,1.318448563,-0.23869114,0.1195112134,1.8596491383,0.0521708724,-0.3333333333333333,-0.36,-0.4285714285714286,-0.5555555555555556,-0.5789473684210527,-0.5789473684210527,-0.6,-0.5555555555555556,-0.5,-0.5789473684210527,-0.5555555555555556,-0.6363636363636364,-0.6666666666666667,-0.6799999999999999,-0.6097560975609756,-0.3333333333333333,-0.5,-0.4285714285714286,-0.2727272727272727,-0.4754098360655737,-0.6190476190476191,-0.3846153846153846,-0.3333333333333333,-0.4285714285714286,-0.5675675675675675,-0.6923076923076923,-0.7241379310344828,-0.7241379310344828,-0.7333333333333334,-0.7419354838709677,-0.7575757575757576,-0.7837837837837838,-0.7714285714285715,-0.8,-0.8490566037735849,-0.8596491228070176,-0.8620689655172413,-0.8490566037735849,-0.8571428571428572,-0.8769230769230769,-0.8571428571428572,-0.84,-0.8571428571428572,-0.8333333333333334,-0.8333333333333334,-0.8260869565217391,-0.8490566037735849,-0.84
12320,0.7770905604,0.0987123934,-9.552070064,0.0293075565,0.6530951529,1.9489401627,0.1203335795,-0.031057632,0.3623371844,0.2958976759,-0.279170111,-0.007300676,-0.107470402,0.109321054,0.0073006757,18.0,-0.083026071,-0.296296296,-0.127459036,0.0094637754,0.1691203594,0.1861879422,0.2029373154,-0.175138282,0.3633278947,0.4760055014,0.0,1.7897868001,-0.090640768,0.9929580885,0.0501192861,75.415605096,6.7641177983,0.2610839259,0.0,0.0,0.0,0.0,0.0,0.8909713098,4.0,-0.072555972,-0.444754252,0.2315496887,1.0090140254,-0.488325377,0.1456555683,-1518.932031,0.0874790363,11.991242101,0.0022749576,0.01694874,0.0324907389,-0.079108181,0.0180694465,-0.293113409,2.0,0.0047863248,0.1622959593,0.087825451,4.0,11.637058298,0.7719867099,0.0,0.059602648,0.0158849068,0.0153249103,1.0062937449,4.2459819754,3.3686216e-08,2.2719257e-08,1.2002644935,1.4406348544,-0.076428796,0.0530506043,0.7650040126,0.1359203803,-0.0714285714285714,-0.1397058823529411,-0.2147651006711409,-0.2732919254658384,-0.2641509433962264,-0.3314285714285714,-0.3641304347826086,-0.3076923076923077,-0.1521739130434782,-0.0859375,0.0353982300884956,0.2061855670103092,0.1359223300970873,0.21875,0.1818181818181818,0.3764705882352941,0.4444444444444444,0.625,0.7205882352941178,1.1666666666666663,1.1272727272727274,0.95,1.0892857142857144,0.8,0.647887323943662,0.3764705882352941,0.4268292682926828,0.647887323943662,0.3146067415730338,0.481012658227848,0.3764705882352941,0.1818181818181818,0.2580645161290322,0.21875,0.2061855670103092,0.1584158415841583,0.1699999999999999,0.2717391304347827,0.125,0.1818181818181818,0.2580645161290322,0.2717391304347827,0.0833333333333332,0.1037735849056604,0.21875,0.1938775510204082,0.125,0.125
13056,0.5672172425,0.0639065748,1.7637310655,0.0173598589,0.3755329264,1.0189440485,0.116807719,0.1449740944,0.76318254,0.1352462906,-0.044055496,0.0185752675,0.2566743962,0.0475033933,0.0185752675,18.0,-0.001243747,-0.012658228,0.099981171,0.1998578034,0.0101415827,0.1358308571,0.0176628141,0.0355168454,0.3174506477,0.5094832969,0.0,3.8785994105,0.335352927,2.6156937046,0.4431799184,7.9900918318,5.883430194,0.2522413814,0.0,0.0,1.0,0.0,0.0,1.4132006104,6.0,7.9205825923,-0.030888671,-0.082195747,0.3894184973,-0.902799817,-0.058322958,996.85643857,0.0450000613,14.397244777,0.000902116,0.0062002815,0.0100283124,0.019464775,0.1011292472,0.0076220468,0.0,0.0,2.2414556143,0.0229456036,5.0,14.640380497,1.2511168085,0.0,0.0170731712,0.0090204178,0.0136103819,0.5602561567,3.2985679199,1.1694021e-09,1.8395471e-08,0.6857596167,0.4702662519,0.2533945438,0.0338204548,0.0331767115,0.1374109137,-0.0112359550561798,0.0262390670553935,0.1354838709677419,0.1034482758620689,0.0931677018633541,0.0352941176470589,0.1465798045602606,0.0634441087613293,0.2893772893772894,0.1465798045602606,0.2307692307692308,0.3384030418250949,0.2893772893772894,0.3696498054474708,0.1174603174603174,0.1578947368421053,0.1210191082802547,0.1655629139072847,0.2307692307692308,0.3037037037037038,0.3283018867924527,0.4852320675105486,0.5304347826086957,0.6073059360730593,0.3333333333333332,0.2571428571428571,0.2013651877133107,0.3183520599250935,0.2988929889298892,0.4079999999999999,0.4308943089430894,0.2482269503546099,0.3696498054474708,0.3696498054474708,0.3643410852713178,0.5575221238938053,0.6525821596244132,0.7688442211055277,0.7339901477832513,0.7425742574257426,0.89247311827957,1.0705882352941178,0.9234972677595628,1.1204819277108435,1.0828402366863903,1.1595092024539877,1.2420382165605095,1.2138364779874211
13283,0.2295387193,0.0604968255,5.5621967788,0.0567376,0.0131470181,0.1805249924,0.6318342009,0.0146869364,0.6117839045,0.0,-0.018404908,0.0620710236,0.2471986418,0.0455420924,0.0620710236,14.0,0.0,0.05,0.003998629,-0.266734383,-0.032106147,0.3660130719,-0.262254902,0.0031778751,0.0166499864,0.7186249365,0.0,16.0859375,-0.000759218,16.0859375,-0.000759218,1.3258901629,3.7002105263,2.0281701349,0.0,0.0,0.0,0.0,0.0,0.6480756983,2.0,7.8454086493,-0.031840308,-0.095887701,2.3661274655,0.0501507088,-0.015292469,-388.9759491,0.1442634949,10.848215098,-0.003617669,0.0371042092,0.0511884904,0.001901488,0.5410958904,0.0015193559,0.0,6.6331e-05,0.7214397496,-0.007400488,3.0,7.3768991638,0.057446295,0.0,0.0275862068,0.0145318897,0.0117243552,0.9086590469,0.3644242867,1.3528676e-06,4.5652177536,0.6434372863,0.4140115415,-0.239462189,0.0399284279,0.165002596,0.0521708724,0.1008403361344538,0.0076923076923076,-0.1148648648648649,-0.1437908496732026,-0.0774647887323943,-0.0709219858156028,0.0650406504065039,0.0737704918032786,0.0234375,-0.1208053691275168,-0.1493506493506493,-0.096551724137931,-0.1548387096774193,-0.2598870056497175,-0.2722222222222222,-0.2956989247311827,-0.3068783068783068,-0.2742382271468144,-0.1761006289308175,-0.1266666666666667,-0.0507246376811594,-0.0575539568345323,-0.1548387096774193,-0.1761006289308175,-0.2514285714285714,-0.2108433734939758,-0.1602564102564102,-0.0507246376811594,-0.0150375939849624,-0.0150375939849624,0.0155038759689922,-0.0150375939849624,-0.0437956204379561,0.1101694915254236,0.1909090909090909,0.1909090909090909,0.1491228070175438,0.4555555555555555,0.4719101123595506,0.4719101123595506,0.5783132530120483,0.5595238095238095,0.5232558139534884,0.6375,0.6375,0.617283950617284,0.4719101123595506,0.4086021505376345
50091,1.1143476023,0.0593291954,-11.56022828,0.0377810803,1.87326398,3.6144262805,0.0068610218,0.0242398894,0.3599166696,0.0089970892,0.0286182428,-0.086354454,-4.297053045,0.3142698954,0.0863544539,17.0,-0.014187104,-0.064516129,0.0431397174,-0.117963832,-0.011401686,0.1366928258,0.2226190599,-0.00819718,0.0169630953,0.4991575928,0.0,2.0622641318,-0.093252863,1.3447770759,0.0046205881,34.362884161,4.4690667666,0.1023875279,0.0,0.0,1.0,0.0,0.0,0.8534876464,5.0,-0.797404367,-0.029628363,1.4309294848,0.0516495982,0.7839647599,0.1480963046,-167.4465045,0.08322095,11.717660617,-0.001225234,0.0085745439,0.0219554562,-0.067465296,0.0526492251,0.0194138227,2.0,-0.001758826,-0.799095932,-0.015810277,5.0,9.6347253649,0.1804432855,0.0,0.0357142873,0.0120079071,0.007539717,1.1313355943,0.8389168233,2.551963e-07,1.2385122e-07,0.5347748848,0.2859841774,0.019002151,0.024777437,0.0373646309,-0.01459416,0.0365853658536585,0.0365853658536585,-0.0485074626865671,0.0365853658536585,-0.0267175572519083,-0.0727272727272727,-0.0727272727272727,-0.102112676056338,-0.0555555555555555,-0.1326530612244898,-0.0154440154440154,-0.034090909090909,-0.034090909090909,-0.1296928327645051,-0.1826923076923077,-0.1747572815533981,-0.2672413793103448,-0.3032786885245901,-0.2105263157894736,-0.1666666666666666,-0.1611842105263158,-0.1206896551724138,-0.1385135135135135,-0.205607476635514,-0.2796610169491526,-0.3051771117166212,-0.3051771117166212,-0.3899521531100478,-0.3427835051546392,-0.3126684636118598,-0.2693409742120344,-0.2994505494505495,-0.2272727272727273,-0.1556291390728477,-0.1471571906354515,-0.1528239202657807,-0.1385135135135135,-0.1145833333333333,-0.1206896551724138,-0.1442953020134227,-0.1145833333333333,-0.0693430656934306,-0.0267175572519083,0.0240963855421687,0.02,-0.034090909090909,-0.1083916083916084,-0.102112676056338
14526,0.6900115072,0.0515775733,-3.166404333,0.0212556607,0.8231065103,3.6160760716,0.1110427401,-0.003331429,0.4708939335,-0.001187208,-0.03938624,-0.053143731,-1.561669606,0.1321247019,0.0531437305,18.0,-0.00016805,-0.044820532,-0.00541095,0.0249309033,0.0449062151,0.2310111786,0.2409235242,0.0356271196,0.0433837689,0.5797979752,0.0,1.6471077407,0.0377398422,1.2561701201,0.0454942381,31.815227831,6.4052184375,0.1791199945,0.0,0.0,0.0,0.0,0.0,1.0542136635,6.0,-0.001813112,0.0201106455,-0.281916721,-0.099237491,3.424327294,0.0426476498,-154.5343888,0.0471517916,11.950081405,-0.006838702,0.0081408803,0.0170516185,-0.096220873,0.0225039064,0.0050271799,1.0,-0.000487805,0.4588552478,-0.048780486,6.0,9.098248921,0.1378664845,0.0,0.0652173907,0.0302188388,0.0245506349,1.1013337648,0.8040108361,1.1857852e-06,1.3742048e-07,1.0167656155,1.0338123168,0.3207142126,0.0468951548,0.1337127423,0.1169627971,0.1388888888888888,0.1388888888888888,-0.0465116279069767,-0.0465116279069767,-0.127659574468085,-0.1632653061224489,-0.1368421052631578,-0.18,-0.0465116279069767,-0.18,-0.2264150943396226,-0.2678571428571429,-0.2407407407407407,-0.2612612612612612,-0.219047619047619,-0.344,-0.3387096774193548,-0.4142857142857142,-0.3050847457627118,-0.3970588235294118,-0.4100719424460431,-0.3692307692307692,-0.2931034482758621,-0.4014598540145985,-0.4344827586206896,-0.4265734265734265,-0.4225352112676056,-0.2869565217391304,-0.3278688524590164,-0.3223140495867769,-0.2931034482758621,-0.3387096774193548,-0.4100719424460431,-0.3787878787878788,-0.4225352112676056,-0.4265734265734265,-0.4383561643835616,-0.3333333333333333,-0.3223140495867769,-0.3223140495867769,-0.3223140495867769,-0.2336448598130841,-0.2264150943396226,-0.1546391752577319,-0.0786516853932584,-0.0681818181818182,-0.0989010989010988,-0.108695652173913
