firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
54594,1.2750271579,0.0350328756,-1.648677914,0.0151149907,1.6618014054,2.9513785076,0.0664329324,0.3702873715,0.2376746639,0.0088823732,0.9244233601,0.033869084,2.4556451613,-0.050995436,0.033869084,46.0,0.0576719871,-0.044247788,0.0182766351,0.1306361857,-0.049702904,0.0999771219,-0.185233174,0.1362378065,-0.003642786,0.5778075517,0.0,3.7554163404,0.4095132196,1.9472722527,0.9151302072,4.9194725689,9.1195984286,0.0766347821,0.0,0.0,0.0,0.0,0.0,0.3877911469,2.0,-0.510790392,-0.005212385,-0.103156336,2.5569094868,0.1349886373,0.7260343104,-2293.438446,0.0499936053,14.201477747,-0.004277821,-0.006685907,-0.015399956,-0.194841424,0.0665771969,-0.042765589,1.0,0.0059464817,1.2108476201,0.0865227468,1.0,14.067671717,1.4980039072,0.0,0.0573153012,0.0282536221,0.0473973502,0.3523255562,3.5678724269,1.8071893e-09,9.4845615e-09,2.3037910106,5.3074530205,0.0062516391,0.0509751122,1.1568671843,1.2233936559
14526,0.6473366244,0.0775559326,-4.759458791,0.0234418988,0.7668822915,1.7379611338,0.0779075303,0.0569414175,0.3323999596,-0.021173422,0.0705813228,-0.04127876,-0.732435313,0.1343606365,0.0412787604,46.0,0.0147253795,0.0285714286,-0.010835305,-0.005185905,0.0846078545,0.0956854097,-0.185454093,0.0980145445,0.0412256683,0.3819186947,0.0,1.3794485962,-0.156109716,0.7220261724,-0.202818466,88.029883891,8.7005863356,0.1655552403,0.0,0.0,0.0,0.0,0.0,0.6968167522,6.0,0.0193469764,-0.019152298,-0.013776065,-0.045688493,-0.179906326,0.067289505,-1761.163184,0.0529773358,13.865431842,-0.000527736,0.0164777945,0.0350257069,-0.067832309,0.0190924971,-0.0031804,1.0,0.0200668896,3.6550986736,0.1415469795,6.0,13.911032756,1.5282528798,0.0,0.0505347401,0.0264470852,0.039606662,0.3138853576,3.3062470087,3.2363013e-09,1.1940735e-08,1.912890798,3.6591512051,0.0347455568,0.0462999015,0.89422985,0.9407466109
11581,0.2888281758,0.00446799,4.6824012617,0.0019224337,0.3739282291,0.3966211479,0.0393870774,-0.266821077,0.2049624913,-0.011080791,-0.434976522,0.0089460568,1.5684721972,-0.002539928,0.0089460568,34.0,-0.00822758,-0.510638298,-0.246604089,0.0566821875,0.0002376101,0.1881276217,-0.472112982,0.0347397521,0.192732561,0.3803322504,0.0,3.2328045337,0.3297336319,2.5772919391,0.1853866653,3.2417165013,5.4619055528,0.040797632,0.0,0.0,1.0,0.0,1.0,0.7041726017,6.0,0.1065864485,0.1165302298,-0.511541436,-0.167662515,-0.261500106,-0.054764354,-7385.904365,0.0376507894,14.266815814,-0.000608393,0.0002313469,0.0005858179,-0.037765249,0.1846064632,-0.133710773,1.0,-0.002884615,1.7916355951,-0.058360519,0.0,14.104023966,1.0146815034,0.0,0.0645435452,0.0301325905,0.0363731772,0.4208026598,3.438862748,2.8693132e-09,1.5139938e-08,1.1017610318,1.2138773713,-0.021443868,0.0407357805,0.2551825157,1.3697966451
15203,1.489873145,-0.17938103,-163.5712874,0.0,0.9541302242,2.8914453465,-0.08183416,-0.092754982,0.2312778429,0.020398482,-0.088682432,-0.109559402,-1.569014085,0.1020703325,0.109559402,46.0,-0.041846971,-0.053030303,0.1602879302,0.059083111,-0.057425676,0.1652130986,0.2923068282,-0.090082063,-0.095344021,0.5044942368,0.0,2.1923890063,0.0406852714,0.3655583317,0.1780009963,607.6,12.521334792,-0.052521937,0.0,0.0,1.0,0.0,1.0,0.3508475876,5.0,0.3358551086,0.3083757957,-0.094210983,1.645572462,-0.72244381,0.0735183039,-6947.611437,0.0394668682,9.5573567917,-0.001102166,-0.020804711,-0.039696658,0.0919772816,0.0002070393,0.047868404,1.0,-0.012934305,0.5858503039,-0.008244235,3.0,10.960801201,2.5103035675,0.0,0.0622836761,0.0301354116,0.0690637338,1.1348998238,17.823663004,4.8586499e-07,8.1107869e-09,0.4414894681,0.1949129504,0.0494531441,0.0775397304,0.2576725217,1.3697966451
16126,0.6576468838,0.0500041613,0.1842810805,0.0184760576,0.4555931242,1.1007851008,0.1042497474,-0.013539782,0.2542987589,0.0012636416,-0.093591314,-0.089275763,-2.001181739,0.1500715758,0.0892757634,45.0,-0.023127995,0.118177137,0.1453261668,0.1958641622,-0.038777341,0.1958316427,-0.001852996,-0.007427175,0.050748019,0.3520865499,0.0,1.2635266363,-0.450019027,0.9077305756,-0.410449926,28.94259547,5.0730123694,0.2129768573,0.0,0.0,0.0,0.0,0.0,0.4362212785,5.0,-0.002509949,0.1659626545,0.0758296433,-0.035378234,0.3411333469,0.0830004443,-1594.877634,0.0529773358,14.060084714,-0.002263156,-0.001703508,-0.002815989,-0.036239282,0.0140286734,-0.075743713,0.0,0.002303484,0.4503716371,-0.023807904,5.0,13.871912454,1.1378979747,0.0,0.0349328183,0.0199015093,0.0308880826,0.4421817849,3.7855272054,2.6608974e-09,1.3562497e-08,1.2618470503,1.5922579784,0.0163849588,0.0388939649,0.2619872736,0.9407466109
17137,1.1604546265,-0.012522284,-3.280997764,0.0333386332,0.6306347031,2.9362872934,0.018630339,-0.054433362,0.9403513223,-0.039133739,-0.041803182,-0.041370656,-6.087655602,0.0637090694,0.0413706563,45.0,0.0074373422,-0.007381507,-0.010436572,-0.155490363,-0.004976047,0.1447347725,0.084624912,0.02884711,-0.061158432,0.5200536651,0.0,1.8926817119,0.042480326,0.9752736229,-0.05404644,12.178083668,20.719877171,0.1289636543,0.0,0.0,0.0,0.0,0.0,1.441019605,4.0,-0.000514556,0.1847909369,-0.021785346,0.0146262908,0.0537284857,-0.113660285,-1519.046808,0.1630645481,12.390540666,0.0011655096,0.0056282996,0.0143119049,-0.142072799,0.1234796458,-0.410438946,1.0,0.023015873,0.5371422389,0.1107099284,4.0,12.536466514,1.776185671,0.0,0.1095581725,0.0440542412,0.0749951785,0.4460444932,4.2843855928,1.9060884e-08,9.8539841e-09,1.3587200738,1.8461202389,0.0675190046,0.0626440185,-0.729708107,1.3825691308
20670,0.4177115083,-0.240185859,0.3327589289,0.0,1.0839195531,1.1088182713,-0.030296009,-0.178622193,0.2699834003,0.0228579943,-0.100727939,-0.165263668,-1.145566428,0.0349629975,0.1652636682,37.0,0.0086317377,0.2244897959,0.0063413964,0.0807019799,0.0360331111,0.4181088571,-0.435523799,0.127005795,-0.329360622,0.4439777755,0.0,1.958147767,-0.594332825,1.6553858819,-0.627482026,3.4086905516,5.065612331,-0.1252006,0.0,0.0,0.0,1.0,0.0,0.694728499,5.0,-1.655539787,0.0240752649,0.2115843214,0.1745119811,-1.495075407,0.0873400567,-9673.487032,0.0623260356,12.853790001,0.0024384252,-0.015846046,-0.060785661,-0.065850163,0.2225085768,0.0047839488,0.0,-0.003671971,0.8336200589,-0.131400321,3.0,12.736087186,1.1006658722,0.0,0.058191549,0.0288778067,0.0474120163,0.3389163889,2.0299269525,1.2293798e-08,1.71313e-08,1.6982172051,2.8839416759,0.032145889,0.0566356722,-0.088737422,2.7860564946
64899,0.368225661,-0.000358155,212.74993415,0.0172733827,0.450695364,0.2532427836,0.1981761607,-0.065282315,0.1573644869,0.0052543273,-0.09426447,-0.090634377,-35.50583658,0.0774312537,0.090634377,45.0,-0.02676347,-0.081632653,0.0280310498,0.069595842,0.0125281377,0.0558269125,-0.109457613,-0.015623557,-0.033399729,0.1761261931,1.0,1.5070940393,0.2942845064,0.9129249935,0.8591092266,102.5,6.8659479921,0.0200235571,0.0,0.0,1.0,0.0,0.0,0.3293841128,5.0,-0.29043247,0.0118964998,-0.734450302,0.3221597815,-0.24930213,0.1419997548,16578.430562,0.0419666983,15.490911582,0.0122518155,0.0195833238,0.0462768841,-0.002350969,0.0077316958,0.1388909376,1.0,0.0014635733,-0.855498408,-0.014952196,4.0,9.3048561426,0.0018629179,0.0,0.051592432,0.0213160094,0.0137455162,1.0543150085,0.0262293783,2.7906921e-07,1.6217668e-07,1.1616617862,1.3494581056,0.0589020833,0.0336509521,-0.083680457,0.4739455215
23660,0.1261642291,0.0341756972,141.91894472,0.0104495677,0.1729407815,0.2763007389,0.158871779,0.0313612478,0.4636694528,0.0012683475,0.0001673455,-0.05495935,-0.473690036,0.0503643844,0.0549593497,37.0,0.0080212904,-0.111111111,0.0279756998,0.0794428504,0.0073132359,0.1509278121,-0.03443549,0.0459950983,0.0774234436,0.2932273402,0.0,2.6092544581,0.3158201825,1.2769954643,0.2886220902,48.727802919,8.140363455,0.2508314706,0.0,0.0,0.0,0.0,0.0,1.1132436214,5.0,0.035300121,0.0497058918,-9.292093572,-0.147097363,-0.048869331,0.0009269327,20354.311744,0.260679618,17.395011412,-0.000386327,0.0391146673,0.0927314585,-0.00185318,0.052408558,-0.009655612,1.0,0.0020405714,0.8814064475,0.0070010475,6.0,17.049558677,0.9132660022,0.0,0.0633286312,0.0216847488,0.0286696185,0.2655178896,1.1582715876,1.051217e-10,1.8594141e-08,1.0251527966,1.0509382563,-0.002434039,0.0318605542,-0.883425383,0.7287123827
82542,0.3287775126,0.0370883428,5.8598965357,0.0081859946,0.0478173271,0.2835748394,0.193132926,0.1261884352,0.3738635183,0.0040421232,0.1986064614,-0.065904294,-0.631700676,0.0605170741,0.0659042941,45.0,-0.010067227,-0.14738292,-0.071757342,-0.011054548,0.0442477346,0.4532926297,-0.227450476,0.014046914,0.1163785316,0.4767254159,0.0,7.6835328177,0.2830474054,5.9958518775,0.4620215166,2.6361892841,7.0441537424,1.2317062603,0.0,0.0,1.0,0.0,0.0,0.4236008952,5.0,1.431440042,-0.086784845,-0.325387479,0.0849255739,5.4946932925,0.147264437,-4825.487391,0.0232852488,13.910293266,0.0011624584,0.0269805613,0.0309029719,-0.00672991,0.2856384972,-0.043947504,0.0,-0.001157484,0.1835176459,-0.028818559,5.0,12.840538892,0.5336931979,0.0,0.0428120419,0.0199348628,0.0288694471,0.4507160044,1.5323646329,7.21009e-09,3.2874528e-08,1.069562993,1.143964996,0.1232448567,0.0360673903,0.0699183713,1.3487958849
