firms,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37
14526.0,-0.000948921,0.0168447316,0.0335405623,0.1675114672,0.0485008933,0.0120590319,0.0,-0.000784314,1.3612485817,-0.008588864,0.0099009900990099,0.1333333333333333,0.108695652173913,0.2289156626506023,0.2749999999999999,0.4782608695652173,0.4166666666666667,0.0851063829787233,0.1208791208791209,0.1999999999999999,0.2592592592592593,0.3246753246753247,0.3972602739726028,0.3421052631578947,0.2289156626506023,0.3076923076923077,0.5,0.5692307692307692,0.5454545454545454,0.3600000000000001,-0.3289473684210526,-0.2444444444444444,-0.3625,-0.3245033112582781,-0.3013698630136986,-0.2916666666666666,-0.081081081081081,-0.1052631578947368,0.0,0.0408163265306122,0.2749999999999999,0.3076923076923077,0.2289156626506023,0.2439024390243902,0.3076923076923077,0.3246753246753247,0.5
15991.0,0.0,-0.118532455,-0.138366507,0.017760681,0.4030141614,0.05221356,0.0,-0.000523817,0.4552467179,-0.032114625,0.0249999999999999,0.0379746835443037,-0.2545454545454545,-0.2678571428571429,-0.3166666666666666,0.0789473684210526,-0.3880597014925373,-0.7050359712230216,-0.7092198581560284,-0.6306306306306306,-0.5980392156862745,-0.6203703703703703,-0.5494505494505495,-0.4875,-0.5729166666666667,-0.5060240963855422,-0.5,-0.4875,-0.6306306306306306,-0.6289592760180995,-0.6639344262295082,-0.5591397849462365,-0.5340909090909092,-0.5858585858585859,-0.5980392156862745,-0.4421768707482993,-0.196078431372549,-0.2931034482758621,-0.2115384615384615,0.1232876712328767,0.0,0.2424242424242424,0.4137931034482758,0.7826086956521738,0.5185185185185186,1.5625,0.7826086956521738
44601.0,0.0031932147,0.0206923995,0.046412873,0.0306071206,0.0054362599,0.0129181208,2.0,0.0004597701,2.9332665999,0.0269022142,-0.0224719101123596,-0.0439560439560439,-0.0543478260869565,0.0057803468208093,0.0235294117647058,0.1677852348993289,0.1298701298701299,-0.13,-0.2334801762114537,-0.2054794520547945,-0.13,-0.09375,-0.0491803278688525,-0.0890052356020942,-0.5817307692307692,-0.5396825396825398,-0.4727272727272728,-0.4180602006688964,-0.4423076923076923,-0.4081632653061224,-0.4368932038834952,-0.4219269102990033,-0.4985590778097982,-0.5126050420168067,-0.485207100591716,-0.5258855585831063,-0.483679525222552,-0.3979238754325259,-0.4101694915254237,-0.3958333333333333,-0.3695652173913043,-0.28099173553719,-0.3507462686567164,-0.3851590106007067,-0.304,-0.3149606299212598,-0.3672727272727273
16126.0,0.0047984645,0.0188528092,0.0262200104,0.0928352476,0.1157184689,0.0358582752,1.0,0.0062917823,2.9851267654,0.0388386138,0.0638297872340425,-0.0196078431372549,0.0869565217391303,0.25,0.3157894736842106,0.1904761904761904,0.3157894736842106,-0.2857142857142857,-0.2753623188405797,-0.3421052631578947,-0.3055555555555556,0.0638297872340425,0.1904761904761904,0.2195121951219512,0.3513513513513513,0.4285714285714286,0.6129032258064515,0.5151515151515151,0.6129032258064515,0.6666666666666667,0.7241379310344827,0.4705882352941177,0.4285714285714286,0.5625,0.8518518518518519,1.0833333333333337,1.1739130434782608,0.8518518518518519,0.7857142857142858,0.8518518518518519,0.4925373134328359,0.4705882352941177,0.3157894736842106,0.2820512820512821,0.4285714285714286,0.25,0.25
16994.0,0.015622989,-0.036109221,-0.098836934,0.0591149503,0.6852876625,-0.160630662,0.0,-0.062176909,0.3599171817,0.055555556,-0.0941176470588235,-0.0493827160493827,0.0,0.0845070422535212,0.3999999999999999,0.3999999999999999,0.3050847457627119,-0.2222222222222222,-0.2803738317757009,-0.3418803418803419,-0.3688524590163934,-0.2376237623762376,-0.2299999999999999,-0.3888888888888888,-0.4460431654676259,-0.3888888888888888,-0.3688524590163934,-0.3125,-0.3636363636363636,-0.3125,-0.5276073619631902,-0.5304878048780488,-0.6435185185185186,-0.6169154228855722,-0.5497076023391814,-0.5769230769230769,-0.5126582278481013,-0.5304878048780488,-0.5443786982248521,-0.4832214765100671,-0.4296296296296296,-0.072289156626506,-0.3984375,-0.3984375,-0.6030927835051547,-0.4832214765100671,-0.4797297297297297
42438.0,0.0028248832,0.0105786881,0.0460709768,0.2164986056,0.0916787999,0.0009463024,3.0,0.00352433,2.1108263933,0.0484870179,0.0373831775700934,0.0422535211267605,0.2065217391304348,0.2333333333333334,0.3788819875776397,0.819672131147541,0.8048780487804879,0.1443298969072164,0.0882352941176469,0.062200956937799,0.15625,0.3214285714285714,0.2542372881355932,0.1935483870967742,0.0673076923076922,0.1623036649214659,0.3454545454545454,0.3214285714285714,0.3454545454545454,0.5971223021582734,0.2197802197802199,0.2333333333333334,0.1443298969072164,-0.0431034482758621,-0.119047619047619,-0.1428571428571429,-0.2183098591549296,-0.1494252873563218,-0.1328125,-0.0632911392405063,-0.0305676855895196,0.0325581395348837,-0.1012145748987853,-0.1012145748987853,-0.0472103004291845,-0.0305676855895196,0.0230414746543778
17930.0,-0.000305138,0.0234414149,0.0508562481,0.0942686012,0.1619068946,-0.031307995,3.0,0.0066987894,1.9611631731,0.0808917833,-0.0388349514563106,0.064516129032258,0.2375,0.32,0.3943661971830985,0.3378378378378379,0.2857142857142858,-0.0294117647058823,-0.0149253731343284,0.053191489361702,-0.0294117647058823,0.1511627906976744,0.1785714285714286,0.03125,0.064516129032258,0.1,0.2073170731707316,0.3943661971830985,0.4142857142857143,0.4558823529411764,0.5114503816793894,0.3026315789473683,0.1379310344827586,0.4142857142857143,0.4142857142857143,0.4558823529411764,0.4347826086956521,0.4666666666666665,0.3378378378378379,0.32,0.5,0.8333333333333333,0.6229508196721312,0.3943661971830985,0.4347826086956521,0.6499999999999999,0.6499999999999999
55044.0,-0.003719481,0.0160284405,0.0278313622,-0.061304475,0.027319888,-0.049420719,1.0,0.0016887935,-0.684684685,0.0106198138,-0.0176991150442478,-0.0176991150442478,-0.0389610389610389,0.0521327014218009,0.0571428571428571,0.0882352941176469,0.1100000000000001,-0.1328125,-0.174721189591078,-0.1428571428571429,-0.0553191489361701,-0.0263157894736841,-0.0089285714285713,-0.0512820512820513,-0.0347826086956521,0.1155778894472361,0.2265193370165745,0.1044776119402985,0.1808510638297873,0.1808510638297873,0.0829268292682927,0.0673076923076922,-0.0672268907563025,-0.097560975609756,-0.097560975609756,-0.097560975609756,-0.0711297071129707,-0.0749999999999999,-0.0788381742738589,-0.0044843049327354,0.0373831775700934,0.2065217391304348,0.2685714285714284,0.2265193370165745,0.2613636363636364,0.247191011235955,0.2065217391304348
18092.0,-0.000600575,0.043070977,0.0551578535,0.0495506173,0.1339204435,-0.107583488,8.0,0.0050244789,0.6385000777,0.0558357676,-0.0388349514563106,0.0421052631578946,0.0879120879120878,0.0102040816326529,0.1511627906976744,0.5714285714285714,0.4347826086956521,-0.1610169491525424,-0.1081081081081081,-0.0747663551401869,-0.0571428571428571,0.064516129032258,0.076086956521739,0.125,0.076086956521739,0.0879120879120878,0.3026315789473683,0.3943661971830985,0.6638655462184875,0.6499999999999999,0.6779661016949152,0.6229508196721312,0.546875,0.4142857142857143,-0.25,-0.0660377358490565,-0.01,-0.0198019801980198,0.1314285714285714,0.32,0.375,0.4776119402985075,0.3943661971830985,0.32,0.3378378378378379,0.4347826086956521,0.5714285714285714
18439.0,-0.003235794,-0.043490407,-0.317109777,0.0341085271,0.2334494161,-0.012484396,0.0,-0.390832491,5.0699724518,0.0023209527,-0.0625,-0.25,-0.2105263157894736,-0.0625,-0.2105263157894736,0.0,-0.1666666666666666,-0.4,-0.4827586206896551,-0.4642857142857143,-0.4230769230769231,-0.5,-0.53125,-0.5588235294117647,-0.53125,-0.5588235294117647,-0.4642857142857143,-0.53125,-0.5945945945945945,-0.5454545454545454,-0.5714285714285714,-0.53125,-0.5833333333333333,-0.6153846153846154,-0.6428571428571428,-0.6739130434782609,-0.5714285714285714,-0.53125,-0.5,-0.5454545454545454,-0.5454545454545454,-0.5588235294117647,-0.5714285714285714,-0.5833333333333333,-0.5945945945945945,-0.625,-0.6341463414634146
65154.0,-0.005924085,-0.004292225,-0.023586433,0.0682381713,0.0070579905,0.2214829574,0.0,-0.027310277,-0.294918551,-0.08798728,-0.0169491525423728,0.0841121495327101,0.2608695652173913,0.288888888888889,0.4871794871794872,0.2210526315789474,0.1372549019607842,-0.2214765100671141,-0.275,-0.1532846715328467,-0.09375,-0.1007751937984495,-0.1007751937984495,0.0545454545454544,0.0642201834862385,0.2083333333333332,0.1717171717171717,0.0943396226415094,0.0740740740740741,0.0357142857142858,0.0642201834862385,0.0265486725663717,-0.0169491525423728,-0.09375,-0.0645161290322581,-0.1007751937984495,-0.0793650793650794,-0.0413223140495867,-0.0645161290322581,-0.0169491525423728,0.1485148514851484,0.2608695652173913,-0.1278195488721805,-0.1212121212121212,-0.0413223140495867,-0.0866141732283464,-0.1654676258992805
19984.0,-0.002020326,0.0281886344,0.0475335084,0.0192126747,0.2244906419,-0.023255177,0.0,0.0013767815,-0.694021292,0.1152014872,-0.0217391304347825,-0.032258064516129,0.6981132075471699,0.7647058823529411,0.8,0.9565217391304348,0.9148936170212768,0.6981132075471699,0.7647058823529411,0.6981132075471699,0.7647058823529411,1.0689655172413794,1.1951219512195124,0.9565217391304348,1.0,1.0930232558139537,1.1428571428571428,0.9565217391304348,0.267605633802817,0.3043478260869565,0.1842105263157893,0.25,0.267605633802817,0.2328767123287671,-0.0862944162436548,0.0227272727272727,-0.0109890109890109,-0.0217391304347825,0.0,0.2328767123287671,0.1842105263157893,0.3432835820895523,0.1920529801324504,0.1842105263157893,0.139240506329114,0.1538461538461537,0.3043478260869565
20336.0,-0.000720053,0.0022018537,0.0024372272,0.005882354,0.6492495548,0.0692714091,2.0,0.0042553199,-0.377289377,-0.043478262,0.0217391304347827,0.0217391304347827,0.0681818181818181,0.146341463414634,0.119047619047619,0.175,0.2368421052631579,-0.0408163265306122,-0.0208333333333333,-0.0208333333333333,0.0930232558139534,0.0930232558139534,-0.0408163265306122,0.0444444444444445,-0.0961538461538461,-0.0961538461538461,0.0217391304347827,-0.06,-0.0208333333333333,0.0681818181818181,0.119047619047619,0.0930232558139534,-0.0208333333333333,-0.381578947368421,-0.5566037735849056,-0.5052631578947369,-0.5607476635514019,-0.5607476635514019,-0.5,-0.426829268292683,-0.4835164835164834,-0.4470588235294117,-0.4946236559139785,-0.4777777777777777,-0.3472222222222222,-0.2985074626865671,-0.2419354838709677
20670.0,-0.009135996,0.0009158707,0.0031446541,0.1205597417,0.0248108175,0.0184897227,1.0,-0.015069968,-0.236436705,0.125,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,-0.3333333333333333,-0.375,-0.4117647058823529,-0.4444444444444444,-0.375,-0.375,-0.2307692307692307,-0.1666666666666666,0.25,1.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.4285714285714286,1.2222222222222223,0.6666666666666667,0.6666666666666667,0.4285714285714286,0.1111111111111111,0.4285714285714286,-0.0909090909090909,-0.2307692307692307,-0.4444444444444444,-0.5,-0.5454545454545454,-0.5,-0.5652173913043479,-0.4736842105263158,-0.5238095238095238,-0.5
21304.0,-0.006044403,0.0099685205,0.0186457311,0.1612679678,0.0665336775,0.0460640524,2.0,0.018115032,2.3943953375,0.1499999985,-0.1818181818181817,-0.25,-0.3076923076923077,-0.3571428571428571,-0.0999999999999999,-0.0999999999999999,0.0,-0.5,-0.5263157894736843,-0.5,-0.5,-0.5909090909090908,-0.6785714285714286,-0.7,-0.5909090909090908,-0.5909090909090908,-0.625,-0.625,-0.6785714285714286,-0.6785714285714286,-0.71875,-0.71875,-0.7352941176470589,-0.7857142857142857,-0.7631578947368421,-0.6785714285714286,-0.75,-0.6538461538461539,-0.625,-0.7,-0.7,-0.7954545454545454,-0.8200000000000001,-0.8333333333333334,-0.85,-0.8548387096774194,-0.859375
41419.0,-0.001866916,-0.002012989,-0.004109974,0.145046752,0.0420675171,0.0439827522,1.0,-0.039434971,-0.174871074,0.0633912664,-0.0270270270270269,-0.1818181818181817,0.125,0.2413793103448276,0.3846153846153846,0.4399999999999999,0.2857142857142858,-0.3333333333333333,-0.4193548387096774,-0.3454545454545454,-0.4,2.0,1.6666666666666663,1.25,2.0,1.5714285714285716,1.6666666666666663,2.130434782608696,2.0,1.88,1.6666666666666663,1.7692307692307692,1.3225806451612905,0.945945945945946,0.7560975609756098,0.4399999999999999,1.0,1.4,1.25,1.25,1.5714285714285716,1.1176470588235294,1.1176470588235294,1.0,0.8,0.7142857142857142,0.6363636363636365
22905.0,-0.00285077,0.0376458933,0.1118418027,0.1137349029,0.0254915456,-0.008473853,3.0,0.0096585307,-0.139784946,0.0005656341,0.0140845070422535,0.0,-0.0526315789473684,0.125,0.3090909090909091,0.1612903225806452,-0.0270270270270269,-0.3571428571428571,-0.3333333333333333,-0.3076923076923077,-0.2653061224489795,-0.2871287128712871,-0.3333333333333333,-0.3333333333333333,-0.3076923076923077,-0.2727272727272727,-0.2087912087912088,-0.2653061224489795,-0.2577319587628865,-0.28,-0.3571428571428571,-0.3333333333333333,-0.2690355329949239,-0.3142857142857143,-0.2727272727272727,-0.1627906976744185,-0.1818181818181817,-0.1325301204819277,-0.1219512195121951,-0.1111111111111111,-0.04,0.1076923076923077,-0.0769230769230768,-0.0999999999999999,0.0285714285714284,-0.0136986301369863,-0.0136986301369863
23115.0,0.0048603339,0.0162721396,0.0341252151,0.1047035875,0.0717642877,-0.062759396,1.0,0.0108557374,6.0151734019,-0.011074198,-0.0298507462686566,0.015625,0.1016949152542372,0.1206896551724137,0.3,0.3265306122448979,0.3829787234042554,-0.0298507462686566,0.0,0.0317460317460318,0.0655737704918033,0.0655737704918033,0.0655737704918033,0.1403508771929824,0.1607142857142858,0.1607142857142858,0.3265306122448979,0.5116279069767442,0.4444444444444444,0.4130434782608696,0.3541666666666667,0.4130434782608696,0.4772727272727273,0.1818181818181818,0.3265306122448979,0.3265306122448979,0.1818181818181818,0.5476190476190477,0.625,0.6666666666666667,0.6666666666666667,0.5853658536585367,0.625,0.5853658536585367,0.5116279069767442,0.3978494623655915,0.3541666666666667
47175.0,0.0010879933,0.0206651725,0.044450954,0.1329338407,0.0617015859,0.027482486,0.0,0.0003669725,0.8317870554,0.0048838332,-0.0267857142857143,-0.018018018018018,0.0531400966183575,0.3292682926829269,0.4829931972789116,0.3132530120481926,0.3212121212121213,-0.2559726962457338,-0.265993265993266,-0.2158273381294964,-0.2875816993464052,-0.1985294117647058,-0.2377622377622378,-0.2350877192982455,-0.2828947368421053,-0.1615384615384615,-0.110204081632653,-0.1615384615384615,-0.0954356846473029,0.1122448979591836,0.231638418079096,0.3540372670807452,0.1534391534391535,0.1179487179487179,-0.3927576601671309,-0.3511904761904761,-0.2828947368421053,-0.009090909090909,0.0954773869346734,0.1065989847715735,0.231638418079096,0.3625,0.1783783783783783,0.211111111111111,0.1354166666666667,0.1295336787564767,0.09
23660.0,-0.000747634,0.0307560654,0.0597003432,0.0260951375,0.1051408623,0.1019496441,1.0,0.0001682541,-0.818204784,0.0072463769,-0.0597014925373133,-0.0597014925373133,-0.0454545454545454,0.1506849315068492,0.2115384615384614,0.3846153846153846,0.1559633027522935,-0.1188811188811188,-0.1764705882352941,-0.1310344827586207,-0.0666666666666666,0.0161290322580645,0.0161290322580645,-0.5153846153846153,-0.5039370078740157,-0.4349775784753363,-0.3505154639175257,-0.3297872340425531,-0.3505154639175257,-0.3262032085561497,-0.3942307692307693,-0.4,-0.4638297872340425,-0.413953488372093,-0.3604060913705583,-0.3731343283582089,-0.37,-0.3076923076923077,-0.2588235294117647,-0.217391304347826,-0.1310344827586207,-0.1543624161073825,-0.217391304347826,-0.2317073170731707,-0.1655629139072847,-0.0735294117647058,-0.0307692307692307
23975.0,-0.014568623,0.0221282593,0.026140068,-0.105531698,0.1082450246,0.0095185506,0.0,-0.006424572,1.3368520585,0.0286563048,-0.0081967213114754,-0.047244094488189,-0.0396825396825396,0.0254237288135592,0.0803571428571428,0.2872340425531914,0.2604166666666667,-0.0902255639097744,-0.1037037037037037,-0.1712328767123287,0.0125523012552302,0.0614035087719297,0.1308411214953271,0.0341880341880342,-0.0162601626016259,0.0341880341880342,0.1523809523809522,0.2099999999999999,0.2346938775510203,0.2474226804123711,0.0707964601769912,0.2872340425531914,0.0254237288135592,-0.0241935483870967,-0.0241935483870967,0.0707964601769912,0.2099999999999999,0.3152173913043479,0.1747572815533979,0.1634615384615385,0.2284263959390862,0.2099999999999999,0.2222222222222223,0.3010752688172042,0.3296703296703296,0.2099999999999999,0.2099999999999999
24548.0,0.0,0.0009306909,0.0009966583,0.0335791406,0.3374142997,0.0056857942,2.0,-0.005333333,0.8364552898,-0.032258064,-0.2105263157894736,-0.25,-0.1666666666666666,-0.1428571428571429,0.0344827586206897,0.0,-0.1666666666666666,-0.5161290322580645,-0.4915254237288136,-0.5161290322580645,-0.4736842105263158,-0.53125,-0.4736842105263158,-0.4642857142857143,-0.5454545454545454,-0.4230769230769231,-0.2105263157894736,-0.3181818181818182,-0.2857142857142857,-0.3023255813953488,-0.4230769230769231,-0.4230769230769231,-0.4827586206896551,-0.5384615384615384,-0.5833333333333333,-0.5522388059701493,-0.3478260869565217,-0.2857142857142857,-0.2105263157894736,-0.0625,-0.0625,-0.0769230769230768,0.3043478260869565,0.1999999999999999,-0.0909090909090909,-0.1176470588235294,-0.0909090909090909
25102.0,0.0009222802,0.0232957595,0.0778242678,0.290945674,0.0505145942,0.0904989047,1.0,0.0261569416,1.4513618677,0.0076301871,0.0,0.09375,0.2962962962962963,0.2068965517241379,0.2962962962962963,0.4583333333333332,0.5217391304347827,0.25,0.1290322580645162,0.8421052631578947,0.627906976744186,0.6666666666666667,0.6666666666666667,0.5909090909090908,0.75,0.7948717948717949,0.7073170731707317,0.5217391304347827,0.6666666666666667,1.0588235294117645,1.5925925925925926,1.5,1.1875,1.0,0.8421052631578947,0.7948717948717949,0.7073170731707317,0.6666666666666667,1.5925925925925926,1.121212121212121,1.121212121212121,1.0588235294117645,1.0,1.0588235294117645,1.0,1.0588235294117645,1.0588235294117645
30680.0,0.0044040177,0.0250213964,0.0514755604,0.3077834989,0.0770209339,-0.02110488,3.0,0.0180929679,1.988716072,-0.028689759,0.009478672985782,-0.0273972602739726,0.2383720930232558,0.3653846153846154,0.4105960264900663,0.6384615384615384,0.6640625,0.3067484662576687,0.2678571428571428,0.2102272727272727,0.4295302013422819,0.3741935483870968,0.5895522388059702,0.4295302013422819,0.4589041095890411,0.5,0.6904761904761905,0.717741935483871,0.6640625,0.6136363636363635,0.2831325301204819,0.4013157894736843,0.3067484662576687,0.33125,-0.0184331797235023,-0.0138888888888888,0.0649999999999999,0.196629213483146,0.2033898305084744,0.3741935483870968,0.4589041095890411,0.6384615384615384,0.5214285714285714,0.5106382978723405,0.6384615384615384,0.4895104895104896,0.4791666666666667
