firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
52231,0.1175856733,-0.049194886,196.95896424,0.0,0.084181513,0.0144850592,0.161542119,1.431277533,0.0988042794,2.0419135962,7.0713570356,20.0,-0.046934321,-0.432692308,-0.569499418,0.189113245,0.180989194,0.3194706994,-0.459709063,-0.182536186,0.620564313,0.0417912277,0.0,0.3419870195,-0.823419354,0.193221206,-0.841329602,3.5740979381,5.3490838959,-1.030609147,0.0,0.0,0.0,0.0,0.0,0.0430792485,3.0,2.7910850524,-0.88190473,0.1687635647,-994.7671313,0.0396758292,11.428523194,0.0107010345,-0.026552933,-0.046311689,-0.000509283,0.283767313,0.0804225663,2.0,0.0083999484,2.5305652414,-0.017065396,2.0,10.399417789,0.3396458598,0.0,0.0737463087,0.043882113,0.0915751105,0.7383332932,2.1556346643,2.5828623e-07,4.2707144e-08,3.2164963238,10.345848601,-0.029280056,0.133659124,-0.474035746,-0.386239637
10507,0.6613625038,0.1124637727,10.963818359,0.0,0.3541792407,1.9247684844,0.1994433664,0.0166011136,0.5882157634,-0.004674929,-0.202321439,15.0,-0.02287292,-0.08,0.0632681249,-0.048761853,0.1433646618,0.0912966622,-0.010071585,0.0186443275,0.1917612983,0.4723681288,0.0,3.9503182461,-0.024426812,1.7317892504,0.0784502062,117.8765625,8.7660934232,0.3379255234,0.0,0.0,1.0,0.0,0.0,1.0327801021,7.0,10.414571375,-0.250870113,0.3936258395,-1053.601197,0.047419855,12.167223667,0.0071767891,0.0300746466,0.0502647625,0.0588597831,0.0160787861,-0.023677309,8.0,-0.000770803,0.1343347884,-0.055415841,5.0,13.746430303,6.3007532346,0.0,0.0983263105,0.04434918,0.0784478092,0.4654275351,10.662915677,7.6857218e-09,3.3555655e-09,0.7054499917,0.4976596908,0.0505319339,0.0713047748,1.8908464328,0.0209600288
52469,0.8508886574,0.074182109,-4.197491019,0.0,0.92395955,1.9804905768,0.1538598681,0.4764145658,1.2178151261,0.006098142,1.16960544,15.0,-0.010745634,0.325,0.4072257447,0.2892032311,0.0109631906,0.353645461,1.0187079593,-0.004089636,0.0961263176,0.4479977613,0.0,2.629548211,-0.266753825,1.9899181322,-0.209233659,26.409968568,3.0524704173,0.2086513995,0.0,0.0,1.0,0.0,0.0,1.8165097818,4.0,10.370805289,0.1541298865,0.5831519931,-1063.098853,0.047419855,10.535814098,0.0030915485,0.0166618343,0.0310989249,0.0414016246,0.0325275078,-0.020088991,1.0,0.0065050016,0.9353820271,-0.057867169,3.0,8.8682450418,0.2147080562,0.0,0.099999994,0.0301455411,0.0422131822,0.8452569144,0.5958396749,9.1905518e-07,7.9528997e-08,0.7342187894,0.5390772307,-0.435474706,0.070471881,0.0284414636,0.0209600288
59379,0.1734229021,0.0420609014,-2.978833302,0.0175845476,1.9302069252,0.2497339913,0.0662239354,0.0504317357,0.0924581821,-0.027733444,0.0519462782,26.0,-0.000101719,-0.019379845,-0.001169395,0.1284670598,-0.0376424,0.329512894,-0.484160873,0.0027322404,0.0338645418,0.5212330434,0.0,0.9023312551,-0.127407035,0.9019788561,-0.127293285,0.8192655522,0.2301740068,0.0274455859,0.0,0.0,0.0,0.0,0.0,1.1038346614,2.0,-0.059798764,-0.284488799,-0.769539286,21845.313886,0.0231004722,16.590225373,-8.4422e-05,0.003951235,0.0479287091,0.0026892417,0.1039258475,0.0003499106,1.0,0.0,0.254394478,0.0926856764,6.0,16.356936935,0.9887053955,0.0,0.0473581627,0.0208341288,0.0339211994,0.3007422473,1.5584055877,2.529591e-10,1.8262357e-08,0.3704099302,0.1372035164,0.3726255499,0.0476532899,-0.028246515,0.3270015445
17005,0.1716833663,0.0317247012,47.738214868,0.0044567677,0.1550045086,0.8542492433,0.1768213814,0.0926546994,0.7369629161,0.0008316411,0.0136830103,26.0,0.0147258767,-0.01,0.1099108756,-0.069125303,-0.006998134,0.1702542908,-0.019153942,0.0424444017,0.1860916062,0.4786273602,0.0,1.6654633784,0.0444927555,0.4652339665,0.1565416255,59.553809665,24.363250455,0.2879871834,0.0,0.0,1.0,0.0,0.0,1.5505479331,7.0,-4.329762765,-0.094851112,10.174378712,22623.392945,0.085850264,16.051744389,0.0021453647,0.0278885464,0.0515030433,0.0280988179,0.0357978698,0.0066115897,2.0,0.0,0.7757940063,-0.076839456,6.0,16.838437914,1.9044271686,0.0,0.034740936,0.0497242004,0.0357934978,0.6874555132,17.056785899,1.639333e-10,7.8988068e-09,0.1215456939,0.0147733557,0.7986580093,0.0619605198,-0.70869354,0.3898451524
52792,0.368566708,0.0597386504,3.7521803905,0.0046599827,0.1774830085,0.5048514889,0.1729203751,0.2606390818,0.7565386249,-0.022181833,1.0085628081,24.0,0.0470910356,0.2681782643,0.0871256226,-0.180298787,-0.019092334,0.2021544898,-0.154576173,0.1435723388,0.0689602596,0.5447016955,0.0,2.4881305245,-0.345392831,1.8698989044,-0.38162087,4.1729103945,4.6823619552,0.595473004,0.0,0.0,0.0,0.0,0.0,0.9489223598,3.0,10.403565107,0.0973081508,0.1008300436,-560.1760403,0.047419855,13.394354267,0.0014303919,0.0459714623,0.0564242684,0.0189797604,0.2215605305,0.2050542514,2.0,0.0015555556,2.4295351493,0.096791078,5.0,13.905649359,2.2122094268,0.0,0.0927269012,0.0348349818,0.0477508813,0.5717677675,11.787292223,3.6528389e-09,5.6679885e-09,0.6673025026,0.4452926299,0.1215901558,0.073569182,-0.091747964,0.0209600288
52813,0.1785196837,0.03101142,8.798825702,0.0,0.1193906112,0.3326535527,0.2434471567,0.1815444464,1.0979683491,0.0044452734,0.3319365535,17.0,0.0,0.0185185185,0.1539733221,-0.06737253,0.0286507149,0.3049660853,0.0628373114,-0.008628229,0.0961181522,0.5672996851,0.0,1.6490435174,-0.10600357,1.6490435174,-0.10600357,4.157515225,3.6625932204,0.4325865888,0.0,0.0,0.0,0.0,0.0,1.7016067595,5.0,5.4435153287,-0.430693904,0.229697575,395.40755623,0.0396758292,14.016519366,0.0027932421,0.0308901253,0.0518106888,0.020004201,0.263817527,0.0040956335,0.0,0.0024242424,-0.127999002,0.1603294071,6.0,14.944194229,3.2362048022,0.0,0.1365187764,0.0409809252,0.0699981409,0.5199074463,10.966279896,1.912413e-09,5.4775837e-09,1.2027635553,1.4466401699,-0.116054818,0.0831682066,-0.401921483,-0.386239637
52840,0.3821095426,0.0570672446,-21.0494893,0.0230056909,2.5287433032,0.2514293628,0.0435894698,0.1321092881,0.0655723149,0.0357340559,0.1219111329,23.0,0.0007053978,0.0654506438,0.1334152525,-0.036866191,-0.052679752,0.1586880561,0.1722464174,0.0016705459,0.2045716808,0.5616629442,0.0,1.0059568536,0.0223695811,1.0048386378,0.0215245112,2.8100092813,0.1177838986,0.0260720062,0.0,0.0,0.0,0.0,0.0,0.5314925465,4.0,-0.067602935,-0.19965831,-0.560852645,974.42738566,0.0231004722,14.796848541,0.0004409597,0.0051866015,0.0395107479,0.0098580819,0.0348486669,-0.00537207,8.0,8.91892e-05,-0.120811591,0.0178491222,5.0,14.324249104,0.7438795536,0.0,0.0189585872,0.0130918943,0.0247784023,0.4376065099,1.2050168103,1.7321104e-09,2.7383863e-08,0.2079234581,0.0432321644,0.8920917649,0.0377776012,0.0212862348,0.3270015445
22752,0.0686529583,0.031574788,42.245864799,0.0134492665,0.0928354403,0.186824323,0.2468108165,0.1199806931,0.5282798605,-0.009221679,0.0593784332,26.0,0.0046223921,0.1123595506,0.2338203827,0.0066499254,-0.053631053,0.1066529642,-0.051948614,0.0711325134,0.1201365394,0.3918297612,0.0,1.3752780753,0.0698615893,1.0640912087,0.107920792,9.4869552954,8.0438430419,0.4127387163,0.0,0.0,0.0,0.0,0.0,1.3850894152,6.0,-0.677165132,-0.011903513,0.0421233531,46286.882077,0.0244816592,17.369382369,0.0004416072,0.0415255172,0.1117351204,0.0143004949,0.0994399187,-0.017524173,0.0,-0.000131752,0.5321773482,-0.063831721,6.0,17.5421752,0.4803276022,0.0,0.0287550464,0.0148829942,0.0225148723,0.2414062884,0.532613374,3.413155e-11,3.9340468e-08,-0.069499966,0.0048302453,1.8553797547,0.0467552347,-0.003176662,-0.158073046
42796,0.2287109479,0.0427684487,29.571355146,0.0095688609,0.6125130678,0.6606229062,0.1333370202,0.0115055824,0.4520744754,-0.02137857,0.0071013404,26.0,0.0016024203,0.0230885693,0.0589148768,0.0075751567,-0.001542299,0.3005851042,0.0893150174,0.0206562334,0.054659344,0.1666231448,0.0,0.8051246024,0.081508549,0.7053060906,0.0900118805,47.992869953,7.5228153176,0.1217142533,0.0,0.0,0.0,0.0,0.0,1.6896334387,6.0,-1.574460241,0.0039440126,0.3144291847,718.9247373,0.0421158232,14.073271165,-0.003230173,0.0130730447,0.0429699411,-0.008424755,0.0072230967,-0.001408882,0.0,-0.000286451,-0.1474934,-0.002126857,6.0,13.660747309,0.610814895,0.0,0.0292636361,0.0198538586,0.0247884891,0.5010340656,1.227936914,6.9666091e-09,3.4587708e-08,0.546824038,0.2990165286,0.4479160309,0.0416294019,-0.315830264,0.0055738892
53015,0.4272200659,0.006143824,7.0540145985,0.0,0.1094185797,0.4492988239,0.0315081573,0.3201861715,0.6251619404,0.4928119609,-0.235694823,19.0,0.0295729501,0.1818181818,0.1293817718,-0.217595858,0.0252619715,0.1993212895,-0.040431249,0.205940214,0.6223983409,0.5385106128,0.0,3.0611439842,0.6703099097,2.2660530353,0.7956737606,6.7258394161,4.0699646643,0.3570656371,0.0,0.0,1.0,0.0,0.0,0.96066958,6.0,0.5226101164,-0.29464967,-2.565773494,-3311.365088,0.0287729298,10.123365778,0.0033995435,-0.001126699,-0.001415267,0.0366413068,0.0944232007,-0.039769516,0.0,0.0041334129,-0.217619987,0.0120976393,5.0,8.9963547365,0.2635220126,0.0,0.0364582725,0.0174140682,0.0139701336,1.0310475777,0.9170023578,1.2842959e-06,7.7475189e-08,0.2909061852,0.0846264086,0.9609576407,0.0803223707,-0.046215598,-0.412385287
53074,0.7302653868,0.1034443817,1.6793267156,0.0,0.0500282326,0.5138339921,0.2377847331,0.021058076,0.4457662184,-0.064695009,-0.052406417,18.0,0.0323182101,0.0612244898,0.0514153668,-0.325784968,-0.021189957,0.3546195652,0.662279212,0.0316979459,0.0265100405,0.4897931109,0.0,9.4529616725,0.0398773268,6.6620209059,0.0002327202,3.9274924471,2.7693244066,1.8445639388,0.0,0.0,0.0,0.0,0.0,0.4788475276,4.0,10.35965368,-0.109645624,0.4625287225,-1075.08604,0.047419855,9.829194948,0.0015516477,0.0275587804,0.0298428528,-0.012761152,0.1676677039,-0.04322609,0.0,-0.019085263,3.849542447,9.51849e-05,4.0,8.6187384779,0.2653041074,0.0,0.1627906859,0.0466631011,0.0393353722,1.2323799311,1.4039714037,7.2720986e-06,6.3913044212,0.1312903476,0.0172371554,0.8903648298,0.0531171769,0.2489361661,0.0209600288
53082,0.7296326162,0.0876546273,0.0427164441,0.0,0.261639138,1.9485831,0.1793340643,0.0770734244,0.2239317556,0.0010361672,-0.062740057,18.0,0.0090066704,0.0972716489,0.082727924,-0.697809657,-0.322525927,0.3158867871,0.1907703889,0.0418680557,0.1379441396,0.701883071,0.0,3.365975175,0.0747396727,3.193188163,0.0660580673,4.5356881349,12.294959604,0.6153089899,0.0,0.0,1.0,0.0,0.0,0.3188891499,5.0,-0.017376391,0.0106196425,0.2819249795,-1243.997645,0.0758133567,11.827327362,-0.013267605,0.0045616892,0.0060245381,0.0372744834,0.4333941198,-0.0086514,0.0,0.0,-0.187527543,-0.027475863,4.0,11.949039412,0.8489911935,0.0,0.0777957886,0.0381257359,0.055462815,0.6717870062,1.4240719791,1.2918072e-07,3.7054755e-08,0.934039041,0.8724289301,0.0640048689,0.0626306796,-0.421424892,-0.308827009
55546,1.1171809358,0.2647834275,-0.938231739,0.0,1.0267564827,0.9029697233,0.0509080117,0.1066610834,0.2397631083,-0.003378378,-0.050873105,17.0,0.0028822126,-0.03125,0.0440521256,-0.565795013,-0.04264671,0.1025774031,0.1145465095,-0.045763168,0.3058622325,0.6918444823,0.0,3.3295748284,0.4730157175,3.123986095,0.5064307186,1.0322089191,6.8821905708,0.3381036461,0.0,0.0,1.0,0.0,0.0,0.4955973991,5.0,0.0065101071,-1.509538316,0.1162512461,-970.9278662,0.1335789589,11.42253566,0.0068057242,0.0345617449,0.0663260675,0.0220333945,0.4327513516,0.1362616314,0.0,0.0169142868,0.0379241517,0.0188244316,5.0,7.7858870932,0.0327552987,0.0,0.0131578948,0.0045030424,0.0059011664,0.8863090921,0.0643427517,1.3369416e-06,9.1304369562,0.2984449597,0.0890693939,-0.281151688,0.0425012489,-0.045132601,-0.132369343
53373,0.3906990119,0.0851924925,1.9247289483,0.0012886975,0.0420903526,0.4722490701,0.6809560162,0.2578857762,0.4420368364,-0.005591962,0.3861802876,27.0,0.0992034658,0.0,0.2276704136,1.1750834756,0.4812812379,0.2055214724,-0.43248048,0.1573750193,0.2454675087,0.7932709174,0.0,8.6196862348,-0.158198011,7.0328947368,-0.24450705,1.6024936755,187.85375494,1.8445639388,0.0,0.0,0.0,0.0,0.0,0.4840429144,5.0,0.7590742253,-0.213184118,-0.459916155,-4978.03473,0.0873148487,11.46476148,-0.042797225,0.0197608032,0.0218896522,-0.036169771,0.6375919532,-0.030406636,0.0,-0.023122096,-0.598436211,0.0104478002,6.0,8.8504602542,0.0610066545,0.0,0.1511110663,0.0511612962,0.070107467,1.3043694515,0.4727636058,3.6932719e-06,0.9130437139,1.4392811863,2.0715303332,-0.023740042,0.1755054215,0.0533034963,-0.235736392
53453,0.2134204229,0.0234131614,7.9297606782,0.0,0.3904112355,1.3303327756,0.0926360123,0.9148381328,1.0537942853,0.0548021698,1.3385405672,18.0,-0.011221451,0.7183673469,0.1909304111,-1.442470493,0.3060530775,0.3125644256,-0.382849652,0.4569533957,0.4381728942,0.5205270428,0.0,1.1130897822,-0.212687079,1.1130897822,-0.175949157,21.214312477,6.7054713406,0.3140966192,0.0,0.0,1.0,1.0,0.0,2.1529449018,6.0,5.4474133324,0.2691549244,0.2645983143,-1292.590381,0.0396758292,11.995023201,0.0420697938,0.073618677,0.2082897562,0.0563208361,0.0889120784,0.0476019009,5.0,0.0514859794,7.9840061917,0.2923841551,4.0,10.617215075,0.5316681923,0.0,0.1710677147,0.0440172504,0.063037069,0.8224356365,1.1354946449,1.6069252e-07,5.367093e-08,2.3437009105,5.492933958,0.0327130044,0.1338476951,0.2631368654,-0.386239637
53480,0.5084563525,0.0503543355,1.788619282,0.0,0.3504045221,1.1176244836,0.1219930447,0.2018136389,0.7519579546,0.0696612575,0.0104214271,20.0,0.0066013574,0.3068647541,0.0732839144,0.0940918812,-0.010076971,0.4619431202,-0.264463893,0.0707017619,0.3718192718,0.4613713639,0.0,1.9586626078,0.1066505399,1.6071769011,0.1187850991,13.721376521,3.6358866524,0.24464581,0.0,0.0,1.0,0.0,0.0,1.4576811181,5.0,5.3182646437,-0.142347668,0.5596342438,-1055.913944,0.0396758292,12.842186412,-0.024897901,0.0002580346,0.0004293822,-0.029369676,0.0922357115,-0.050771405,1.0,-0.00691358,1.4192703657,0.0312914951,6.0,12.606764874,1.0723047619,0.0,0.0853260756,0.0396854609,0.0619580304,0.4587426916,1.4043335488,3.8409245e-08,2.8312491e-08,1.1324747641,1.2824990913,0.0862284698,0.0868533194,-0.076620423,-0.386239637
90174,0.5217498085,-0.862275449,1.124964156,0.0,0.186394615,0.6037530982,-1.610868281,-0.49996349,0.1640014604,0.2095016611,-0.398565232,10.0,-0.038261208,-0.514925373,-0.484891261,-0.089785225,-0.139272059,2.5490463215,2.4333766953,-0.034136546,-0.528369789,0.6783464515,0.0,3.0558692422,-0.107106434,2.717384844,-0.116699083,2.2322691646,3.1491370011,-2.695072403,0.0,0.0,1.0,0.0,0.0,0.207749112,2.0,2.2141676789,-1.066564033,0.4400899249,-3223.008399,0.0324035929,8.7006791099,-0.011317999,-0.14447981,-0.188272609,-0.117731079,0.3819363318,0.0352392549,1.0,0.0189755406,-0.028198762,0.1836161576,2.0,6.6988104868,0.9547327364,0.0,0.3478260636,0.1443930884,0.2410863732,1.1396049921,14.962564584,6.8041035e-06,8.6806716e-09,3.6149119441,13.067588364,0.0785877972,0.2005053017,-0.177911718,-0.248762072
53640,0.2845637329,0.0156057397,10.766259028,0.0,0.116171203,0.4707715638,0.0988545913,0.1604836978,0.4379215973,0.2631868132,-0.38386599,20.0,-0.022556621,0.3083864119,0.3376683722,0.298203384,0.1328752668,0.2153882217,0.3675434747,-0.006244459,0.8151836398,0.5336461838,0.0,2.7310459564,0.6190902144,1.596720178,1.0506219681,8.1279382797,7.4957461625,0.2515054508,0.0,0.0,0.0,0.0,1.0,0.9242394838,8.0,0.5458504835,-0.16808144,-2.708429827,-2836.739838,0.0287729298,13.804125999,0.010461442,0.019836531,0.0277155601,0.0055206661,0.1587648929,0.0380890107,1.0,0.0,-0.22579893,-0.01047992,5.0,15.592141368,7.2714599189,0.0,0.1416631639,0.0626441665,0.1002307697,0.397409493,20.646310842,1.1627704e-09,1.6425137e-09,2.6045980059,6.7839307724,0.018589173,0.1296816056,0.8658174038,-0.412385287
53656,0.71164234,0.0623376623,0.1902804642,0.0290541317,0.2340880359,1.3776807264,0.0629175947,0.0930924548,0.6204038257,-0.015556938,0.3329842932,17.0,-0.017871649,0.0238095238,0.1398143922,-0.147129654,-0.112359271,0.2305389222,0.1624568453,0.0017003188,0.032,0.6826760646,0.0,3.1102941176,-0.070951108,2.2083333333,0.0597752332,4.8304319794,8.3522853958,0.5807899461,0.0,0.0,0.0,0.0,0.0,0.7781333333,5.0,0.5417066169,-0.452658328,-2.28135122,-3357.197963,0.0287729298,8.0875173589,-0.005793048,0.0014553015,0.0019321005,-0.054576749,0.1872223398,0.0264548824,0.0,-0.014019715,-0.983798518,0.0083921477,5.0,6.9736366698,0.3149741824,0.0,0.2545454204,0.0779326429,0.0490296388,1.4111809317,2.6692655484,2.16896e-05,2.7391304863,1.770563396,3.1348947393,-0.116309939,0.1395021206,-0.190318457,-0.412385287
24010,0.7537276627,0.0765079857,-5.876796437,0.0330982339,1.9544817627,1.0779281735,0.0545691077,0.1122527837,0.101421848,-0.081292854,0.1864132672,26.0,0.0013270357,0.1393939394,0.1416719137,-0.507993254,0.0259530022,0.0476224076,-0.008975645,0.0649744332,-0.016256562,0.4468277752,0.0,1.1512045282,-0.229546389,1.0002408271,-0.211308071,7.2453516432,7.6904781831,0.0894282825,0.0,0.0,0.0,0.0,0.0,0.2457574386,6.0,-0.334460802,0.0658253837,-91.51992615,6152.5550502,0.0190136928,15.96863055,0.001096,0.0062925708,0.021727254,0.1004497033,0.0408796782,-0.127959154,1.0,0.0047368421,-0.154479183,0.0109649922,4.0,15.260391712,0.6438770216,0.0,0.0431754626,0.0164000241,0.0231100041,0.4220713749,1.3044684562,5.853852e-10,2.6716515e-08,-0.088596144,0.0372188528,-5.528493451,0.0392733107,-0.099678876,0.0335935257
53859,0.4145155256,0.031131944,6.227901072,0.0375813326,0.8491714531,0.3196936687,0.0581420817,0.0202942763,0.0803400361,0.0095980804,0.0300247715,22.0,0.0002439945,0.0166666667,0.0183187842,0.0584490622,-0.044419466,0.0249683978,0.155050293,0.0571578712,0.0020712452,0.5127546946,0.0,0.8481701561,-0.424208709,0.7920808574,-0.436703124,10.245815309,6.6016723219,0.0701717476,0.0,0.0,1.0,0.0,0.0,0.1741973925,4.0,-0.387550888,-0.056901889,-91.85913829,-2969.077762,0.0190136928,12.042540253,-0.00018185,0.0040291705,0.0118343195,0.0010655388,0.0262989241,-0.178138943,0.0,-0.000143815,0.6921529311,-0.013798322,4.0,10.72417006,0.2326957208,0.0,0.0190793779,0.0087039655,0.0146673955,0.6225882005,0.5416982379,6.321498e-08,0.9130435887,0.0918043537,0.0084280394,0.8486263182,0.0510093256,-0.072624404,0.0335935257
80823,0.7449443923,0.0621132594,-0.160898335,0.0,0.8699174077,1.8704776505,0.096092466,0.6942862826,0.5705201522,0.1826264443,0.7249189418,14.0,0.1349326098,0.46125,0.8527875587,0.4932295568,-0.003591443,0.2371702451,-0.009946033,0.4094830801,0.659863766,0.4466695821,0.0,3.5802662863,1.1524201886,1.9729434142,0.9972468975,30.554050131,4.8052570698,0.1953560158,0.0,1.0,1.0,0.0,0.0,1.0998785511,3.0,-0.129778037,0.3392836532,3.9838426007,-572.6543408,0.0364610006,10.416589001,-0.018470473,-0.010962322,-0.023763699,0.1336344845,0.0194165857,-0.21322948,0.0,-0.051612903,-0.547008666,0.0626096856,3.0,10.460608843,1.2603480231,0.0,0.2666666806,0.0934919666,0.131651405,0.7581889394,10.322650994,1.9046648e-07,8.2359839e-09,3.0711858917,9.4321827812,-0.100081785,0.148588102,-0.077007885,-0.17575978
54181,0.1044771115,0.0407804512,40.207318744,0.0069525274,0.1948654417,0.3263185374,0.2057727424,0.1036818197,0.7061444396,0.0265521972,-0.075217331,26.0,0.0499514889,0.1304347826,0.2367554993,0.0501306545,-0.012675554,0.1975351449,0.0100735369,0.0645097404,0.7266964846,0.4911260531,0.0,1.983758582,0.4909843,1.3586024965,0.4435516048,16.332254529,4.1060731952,0.2789498237,0.0,0.0,0.0,0.0,0.0,3.0049363589,6.0,10.443335233,-0.040435331,-0.163259553,1830.0259597,0.047419855,14.728172459,-0.005723138,0.0081435552,0.0233325037,0.0068194957,0.0678864372,-0.06486039,0.0,0.0006485084,-0.171517847,0.0293191485,5.0,15.074567424,1.4737599051,0.0,0.0433272198,0.0258102095,0.0314197714,0.4813476207,4.7534477244,1.0660007e-09,1.0759197e-08,0.9488018358,0.9002249236,0.0983096904,0.0579342069,-0.181096907,0.0209600288
90211,2.8327494486,-0.37135072,-8.154739948,0.0,6.4094978591,10.569612041,-0.011062485,0.0678520029,0.2813324538,0.0,0.1855140635,16.0,-0.031087332,-0.110429448,0.347203387,-0.893757065,0.4248457159,0.2063106796,0.3415226143,-0.04587431,-0.127975715,0.532178408,0.0,1.6574419845,-0.438688316,0.7987463324,-0.14412955,15.023976392,5.1342493382,-0.003118617,0.0,0.0,1.0,0.0,0.0,0.6403578846,6.0,3.5604522445,-0.662068108,2.7510895649,-3238.495587,0.0324035929,9.619286764,0.0,-0.008732276,-0.028490289,0.4749528401,0.0687441676,-0.000261991,2.0,-0.017606372,11.233642517,0.4343553707,2.0,7.409984029,0.2684491371,0.0,0.2800000608,0.1024326552,0.1091838174,1.3733006707,2.7244654493,1.53466e-05,0.9130435271,1.3628222298,1.85728443,0.5499657742,0.1923366323,1.554905844,-0.248762072
54253,0.6587571536,0.0686816161,-2.996067405,0.0173809796,0.7779266584,1.4788077877,0.0440952797,0.0839906052,0.3811653138,1.7709876543,0.2577072304,26.0,-0.020003739,-0.024390244,0.0124234411,0.0623333973,0.0032312359,0.153879413,0.0772678942,-0.009230953,-0.066943505,0.4229806058,0.0,2.312688266,-0.088942712,1.4770631654,-0.023311774,18.852605403,6.4519360953,0.2023102548,0.0,0.0,1.0,0.0,0.0,0.7019440072,5.0,10.415188602,-0.195260357,0.3910204892,-754.4376653,0.047419855,13.257507387,-3.6734e-05,0.0160246527,0.0346499459,0.0126854527,0.0464098108,-0.008296632,0.0,0.0011291479,-0.889855072,0.0019297265,6.0,12.696522078,0.3698789227,0.0,0.0982143208,0.0366774221,0.0459308602,0.8374759352,2.1232729808,3.6650976e-08,3.9365044e-08,0.0335031345,0.00112246,0.6312001241,0.0514018455,0.3524332228,0.0209600288
86357,0.4657445191,0.079078632,5.7344207317,0.0,0.4918421514,0.2700403391,0.1187295587,1.0099740831,0.3806055132,0.0054371785,4.1328582585,18.0,0.0,1.72,4.3779806259,3.3179774343,1.0987985254,0.0610716225,-0.200156026,1.0314099015,0.2179794521,0.5739923514,0.0,2.3410745234,-0.257870708,2.3410745234,-0.257870708,3.5206097561,2.8642722492,0.4266772782,0.0,0.0,1.0,0.0,0.0,0.440704501,5.0,-18.24075291,1.5568595102,8.0187570748,-959.7775297,0.0449750775,11.679765296,0.0175492059,0.0289336928,0.0594886626,0.0705940339,0.0424555884,-0.743614622,0.0,-0.004102564,-0.265331106,0.0461371676,5.0,10.573238155,0.3116417633,0.0,0.026034737,0.0134846556,0.0141203467,1.9512028739,1.6183517477,6.2104773e-07,0.9130435391,0.2609468078,0.0680932365,-1.111143441,0.0463035073,-0.563463218,-0.163126853
22592,0.1368372196,0.0389077809,113.16967715,0.0192338949,0.1601776977,0.3504004992,0.2201239729,0.0450489349,0.6566637881,-0.006586224,0.0565229409,26.0,0.0198465761,0.0630909014,0.0680120059,0.0390123317,0.1280818465,0.1682981281,0.1580221565,0.0772164652,0.0384798855,0.4778914061,0.0,1.3418174169,-0.155225731,0.8554901136,-0.190506258,55.377483444,5.2957568081,0.3812915799,0.0,0.0,0.0,0.0,0.0,1.4332962315,6.0,0.0117104934,0.0143393118,-1.038507644,45135.501173,0.0578268061,17.369382369,-0.003149832,0.0311940504,0.0693615067,0.0021635777,0.0374251497,-0.010669931,1.0,-9.6246e-05,-0.145506126,-0.002190688,7.0,17.5421752,1.0430891862,0.0,0.051091332,0.0206634891,0.0272442583,0.2416497731,1.3272645591,6.529011e-11,1.5947956e-08,0.4149027905,0.1721443256,0.3857563027,0.042445248,-0.358826153,0.0240771246
24248,0.4860010993,0.0801729167,-0.107082393,0.0406799322,1.086164979,0.6768299057,0.0405161489,0.2600536193,0.1165787425,0.0163265306,0.3646038094,26.0,0.0008418475,0.5320155227,0.1680633147,-0.338172513,-0.066756125,0.058592958,-0.04087366,0.0964715039,0.1178952594,0.4482346603,0.0,1.0339462518,-0.270468039,0.9966053748,-0.265319414,4.0454692035,4.7214904027,0.134900387,0.0,0.0,0.0,0.0,0.0,0.2412509308,4.0,-0.282475906,0.458446967,-91.78765271,-1285.987762,0.0190136928,14.420057099,3.94602e-05,0.0105353466,0.0340808171,0.0383198292,0.0981113801,-0.161614995,1.0,-0.00232378,0.1293634933,-0.063868788,6.0,13.763664287,0.6005897365,0.0,0.0328638852,0.0166194412,0.0221140203,0.4645883993,2.1142333397,1.8451358e-09,2.273957e-08,0.1076176888,0.011581567,1.0174589979,0.039263594,-0.23416559,0.0335935257
80829,3.1548172436,-0.190643454,-190.0707763,0.0400074118,3.8596840333,3.9088916996,-0.025145682,-0.031370983,0.0741137939,0.0,0.0009004304,6.0,-0.004980851,-0.023225806,0.0369737914,0.0100220043,-0.282440589,0.1056691204,0.1765259676,0.0079598348,-0.068129682,0.383828553,0.0,2.3836836806,0.1170021695,1.277465906,0.1613255462,221.55205479,6.4474845191,0.0489667983,0.0,0.0,0.0,0.0,0.0,0.0936372636,3.0,-0.707173191,-0.14748887,3.1282876384,-3801.66986,0.0244816592,10.951464607,0.0050991533,-0.000576955,-0.001300609,0.2033175891,0.0010688653,0.0086060161,2.0,0.0386904762,-0.597303371,0.104984615,4.0,9.915959454,0.2989871966,0.0,0.0743800923,0.0482977109,0.0586731402,1.1629878242,2.5693700279,6.6639555e-07,4.1783627e-08,0.7723844262,0.5965777018,-0.278248727,0.0958157765,-0.14689655,-0.158073046
