firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
47730,0.6011709686,0.0477656995,-8.522510494,0.0215391199,0.7873995369,3.1511477482,0.0567704257,0.1337353839,0.2822997019,0.0199286686,0.1794920366,-0.031296579,-0.856145405,0.0886600835,0.0312965794,39.0,0.0,0.1578947368,0.1183685191,-0.07975126,-0.008187546,0.7818386608,-0.079726264,0.0198223781,0.078914814,0.2618010972,0.0,1.7002776663,0.0499742501,1.7002776663,0.0499742501,147.34768222,7.1510813724,0.1200496086,0.0,0.0,0.0,0.0,0.0,0.6053600785,5.0,-2.726153689,0.1558365349,-0.199114361,-7.761272045,4.1038726653,-2.20758187,-2297.887748,0.0320033574,14.227743538,-0.000622234,0.0070344184,0.0164135114,0.0379300683,0.0174901415,-0.001192553,1.0,-0.002583979,0.6776860593,-0.027994195,4.0,14.102150035,0.8124005979,0.0,0.014573968,0.0069317874,0.0128218268,0.3899563026,1.3575399828,1.2976709e-09,4.1609067e-08,1.1701187844,1.3691779696,-0.096340968,0.0212786788,0.0141476578,-0.010615943
13777,0.3402792555,0.0379799588,1.9942475106,0.0307376281,0.1421261454,0.3698404643,0.2181092361,0.1605200318,0.5214026709,0.032568522,0.296184537,-0.065332187,-0.772432485,0.0673169128,0.0653321872,32.0,0.0,0.0159151194,0.0013337713,-0.168583486,0.0067197134,0.7076881282,-0.236248931,0.0022552401,0.1119119696,0.6608882792,0.0,2.7035942885,-0.026207648,2.7035942885,-0.026207648,1.4249635264,5.082141955,0.3777706393,0.0,0.0,0.0,0.0,0.0,0.708219211,4.0,-2.727660448,-0.01300723,-0.341093978,-8.022163758,3.2884621157,-2.228925041,-3552.075648,0.0320033574,12.357699839,0.0017334395,0.0205300396,0.0285155903,0.0026138564,0.5380201189,-0.00048477,1.0,0.0,0.0339799092,-0.024516834,6.0,11.737616602,0.4027956236,0.0,0.0242291037,0.0150625905,0.0258559716,0.3425351306,0.4259920859,3.4934054e-08,9.1069819e-08,1.0112905166,1.0227085091,-0.315435902,0.0293164438,-0.05125103,-0.010615943
38746,2.0190290451,-0.074827888,-9.690246732,0.0,2.6898067052,2.2236281978,-0.011894035,-0.055693979,0.0578537293,0.2041360907,-0.143275352,0.0190806819,1.2361347397,-0.16732524,0.0190806819,40.0,-0.015446266,0.065,0.0522403345,0.1359720392,-0.19252865,0.0891305261,0.1004660555,-0.021903848,0.0931886795,0.5178546564,0.0,2.0571930164,0.1832402957,0.9090001288,0.156988922,6.7551241395,2.0073318164,-0.00712782,0.0,0.0,1.0,0.0,0.0,0.1314704788,2.0,-0.166048606,0.0409941472,0.004352926,1.6002529553,0.9510524887,-0.140847146,-817.1655402,0.0693913564,10.337768018,0.0056521118,-0.011966017,-0.028966284,-0.002113207,0.0699061358,0.0211335012,0.0,0.0054994297,0.0475915036,-0.099993534,1.0,9.6917993575,0.3447947699,0.0,0.052083347,0.0194521675,0.0265216684,1.3412591276,0.9754400881,1.627355e-06,1.5124214e-07,0.5934803297,0.3522189018,0.9065146568,0.0832645337,0.0943562086,-0.070584611
60871,0.3090788928,0.0439196705,2.0980555475,0.0264732799,0.107090027,0.171749051,0.4563972551,0.1354725963,0.320767917,0.0320383292,0.1286512329,-0.039802711,-0.354658665,0.0594961622,0.0398027111,39.0,-0.005063448,-0.010869565,-0.02497203,0.0183872631,-0.000966006,0.2172811908,-0.009141349,0.0061129678,0.1378553445,0.8371131404,0.0,9.5921295258,0.0724930511,9.095493171,0.0897647164,0.5624041195,8.1000695077,0.5062072956,0.0,0.0,0.0,0.0,0.0,0.4263077924,5.0,0.4356605604,-0.03850691,-0.034511975,0.0331098811,-0.442939813,0.1623550178,11292.764048,0.0434502566,16.648973342,0.0011549321,0.0292888409,0.0390840838,0.0021899771,0.7289250519,0.003748393,1.0,0.0005849093,0.9537012883,-0.005140404,5.0,17.491253324,1.754950381,0.0,0.0551151112,0.0138552376,0.0159326137,0.3917276586,3.3227804485,7.052809e-11,1.9038335e-08,1.1472370078,1.3161527521,-0.152853294,0.0209057091,-0.058320113,0.0712278844
14198,0.5568633544,0.0356297018,2.5273384764,0.0057621635,0.1160767395,0.63009767,0.1146179787,0.0533838952,0.4247109298,0.0059195922,-0.092131773,-0.01801742,-0.331673147,0.0474471172,0.0180174204,39.0,0.0128052506,0.0625,0.0654159835,-0.110137352,0.057963441,0.1556544696,-0.152600429,0.075609861,0.0897945192,0.5403732238,0.0,3.9652012234,-0.03061866,2.6859088609,-0.104798564,4.8690470924,4.8219085668,0.454283904,0.0,0.0,0.0,0.0,0.0,0.530981204,5.0,-22.74384042,0.0045778922,0.02944561,0.5862563766,-0.724579623,0.1243714964,-1776.014267,0.0350468276,13.711537163,0.0014666198,0.0132726777,0.0155695684,-0.001864914,0.1982730288,0.0062204279,0.0,-0.001598295,0.7782096232,0.0586624987,7.0,14.392303445,1.4359761847,0.0,0.0171788186,0.0088275443,0.0190603251,0.2810418726,0.9138183572,2.3942841e-09,3.3774185e-08,0.8195092451,0.6715954027,-0.235237017,0.035958574,0.3604304121,0.0634823465
14702,0.3297139843,0.0119084058,6.0287784241,0.0218165715,0.2304927754,0.3492977297,0.0809692671,-0.004875227,0.278879524,0.0058479532,0.0180809534,-0.030399669,-1.43359375,0.0289802218,0.0303996687,39.0,0.0116794367,-0.056863555,-0.138777383,-0.393559326,0.0304550578,0.4823529412,0.0401449679,0.0033878698,-0.020317899,0.3563282405,0.0,2.3094555874,0.0252679156,1.7310683586,0.0237258047,3.9709148599,4.5786585366,0.1356139279,0.0,0.0,0.0,0.0,1.0,0.4533517623,6.0,-1.116687688,-0.042814796,-0.647404982,-0.085035401,0.0058634634,0.0015702706,17121.280384,0.041286326,17.195315718,0.0054724241,0.0214771703,0.0361828477,0.0163767246,0.2070091597,0.010485401,4.0,0.0,0.6140523078,0.0592339355,3.0,18.329203262,2.2878988084,0.0,0.0277718175,0.0108018744,0.0203769075,0.189319255,1.7037124258,3.454537e-11,1.3476118e-08,1.4719939558,2.166766206,-0.060657393,0.0261094285,0.0222953072,0.0251782903
15537,0.64496415,0.0119767715,0.8758868094,0.0203614797,0.1098919612,0.6641153658,0.0400758302,-0.024389023,0.3564376259,0.0260550957,-0.293978602,0.060857503,3.883589329,-0.03453609,0.060857503,34.0,0.0506596908,-0.111111111,0.1203449628,-0.074093885,0.0163324785,0.1684668072,-0.014260335,0.0634815362,0.0435014177,0.6380909907,0.0,6.5744035584,0.2680586425,5.0400323494,0.1564806258,2.3728508666,5.7854251012,0.1834755342,0.0,0.0,0.0,0.0,1.0,0.4461989129,4.0,-1.153532104,0.0426495181,-0.701652538,0.230214765,0.1184359888,-0.061946042,-4272.856356,0.041286326,11.627228035,0.0102699884,0.0144810425,0.0169483892,0.0547940778,0.3652959287,-0.001655063,1.0,0.0015910899,1.5062088507,0.1060984447,4.0,9.2148691363,0.2165124096,0.0,0.0362538137,0.0165873417,0.0312909066,1.147806721,2.2111027789,1.7073562e-07,1.1052632212,0.2452689573,0.0601568614,3.6913127873,0.027987281,-0.021493084,0.0251782903
68830,0.8417757764,0.1022346402,-0.308493218,0.0,0.3529941889,2.0076527537,0.0995126347,0.0556040757,0.2,-0.006378803,-0.106313002,-0.073250296,-0.89967275,0.1942123601,0.0732502958,30.0,-0.013319763,0.0294117647,0.0127011252,-0.284650586,1.7244430825,0.0836308082,0.160669347,-0.037463302,0.133666461,0.5525805389,0.0,4.630056005,0.2673865311,4.0273802116,0.4076232566,6.3047544227,39.757132625,0.4096839967,0.0,0.0,1.0,0.0,0.0,0.3132266026,7.0,6.8764267886,0.239543201,-0.104887056,65.359816015,-1.600309784,0.4017702038,-5318.193127,0.0270997915,13.157103189,0.0291487321,0.0508077257,0.0778391656,-0.042109755,0.2811260345,0.0103871217,5.0,-0.002345471,0.3533609673,0.170254821,4.0,15.465332144,7.2861010454,0.0,0.052517321,0.0271202089,0.0458742291,0.2651153758,6.6927423784,1.4551797e-09,4.515427e-09,1.9432949943,3.776395435,-0.180494259,0.0687566197,-1.192327545,0.0933241485
85914,0.4883296718,0.0841651993,-1.320810676,0.0286676225,1.2280523408,5.1957002967,0.0947134525,-0.165246917,0.6041579794,0.0250535066,-0.233170135,-0.026428571,-0.592430859,0.1340272607,0.0264285714,29.0,-0.077597403,-0.151515152,-0.059332372,0.4569398172,-0.069810681,0.2755966128,-0.095179795,-0.118841961,0.3021888272,0.6047828445,0.0,1.4100322754,0.2652485181,0.6870629371,0.3563094137,13.215955126,32.423547401,0.1214928992,0.0,0.0,1.0,0.0,0.0,3.280627246,6.0,0.1330490485,0.0169811666,-0.360452382,-0.146745593,-0.277170453,0.091988531,6062.8968013,0.3055763975,16.438610276,-0.022957226,0.0334689217,0.1176618164,-0.031958112,0.2408166199,-0.001453329,2.0,0.0050134979,1.7227596826,0.0924297478,1.0,17.547394222,3.4184247539,0.0,0.0697805136,0.0183273238,0.0258009483,0.5733347605,15.362086184,4.837951e-11,6.4097625e-09,1.4635796949,2.1420655235,-0.394523052,0.0618233826,0.7512774769,-0.105961136
49373,0.1997224693,0.0641679817,1.3236812021,0.0280975583,0.4025092636,0.3880505306,0.4252171211,0.0343229584,0.3415256671,0.0058429769,-0.041918838,-0.067050953,-0.618847943,0.1038782052,0.0670509531,40.0,0.0,0.0904584882,0.0407275711,0.5056835234,0.0309589352,0.3791401425,0.0990948887,0.0138309953,0.2318884854,0.6443457055,0.0,1.3462385803,0.100134304,1.3462385803,0.100134304,1.1101911406,15.782937929,0.1920700797,0.0,0.0,1.0,0.0,0.0,1.1827727817,8.0,-0.001215297,0.052752353,0.0593272442,-0.104932619,0.1787565434,-0.004181651,5127.1837422,0.1764028608,16.040562142,0.0239654686,0.0875466948,0.5122534501,0.0465484337,0.5803993115,-0.119441996,1.0,0.0010555947,1.2317451676,0.0632100124,3.0,16.952149178,1.7179638136,0.0,0.0113636032,0.0074481435,0.0115951289,0.374860806,2.0053838175,1.419727e-10,2.5215743e-08,0.9485071622,0.8996658368,-0.132891997,0.030259865,0.0614436892,0.1232995765
