firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
47730,0.5432887162,0.0426406692,-8.006990127,0.0172183225,0.9544352478,2.1028635954,0.0924452371,0.174561148,0.2688448198,0.0082998742,0.2417640341,-0.045780521,-1.488519398,0.1061121324,0.0457805214,47.0,0.0,0.0877192982,0.0402498497,-0.272194987,0.1154524039,0.3770973154,0.0827856526,-0.001323837,0.0725854829,0.2346395564,0.0,1.0896717997,-0.254180526,1.0896717997,-0.254180526,99.181528662,5.2358776059,0.0847245082,0.0,0.0,1.0,0.0,0.0,0.6577351196,5.0,12.983838391,-0.078890319,-0.227888295,0.5658234848,-9.542576404,0.3538766091,-11074.56745,0.0371991411,14.953680484,0.0019251055,0.0108326489,0.029482842,0.1242449675,0.0106621896,-0.00238765,0.0,0.0010358401,0.2382572578,-0.138888548,4.0,14.815653605,0.9914635448,0.0,0.0644713044,0.020725678,0.0249175143,0.3790445412,1.3850811384,1.5341308e-09,2.7598914e-08,1.2098425882,1.4637190883,-0.018915738,0.0477954688,-0.099492142,-0.222272532
13777,0.2311713865,0.0222207967,3.0023910725,0.0256090249,0.1040615451,0.2217438023,0.1909857775,0.0884977732,0.4500076204,0.023613182,0.0929956542,-0.087774871,-1.270380222,0.0504496573,0.0877748708,40.0,0.0,-0.014150943,0.1449177797,0.258698327,0.0561126822,0.9019394204,-0.215103699,0.0020659641,0.0864851174,0.7615362097,0.0,2.7168849693,0.0075043008,2.7168849693,0.0075043008,1.0002901597,5.4029566249,0.2952410033,0.0,0.0,0.0,0.0,0.0,0.6513714244,8.0,12.991196694,0.0576167076,-0.329758536,0.253706155,-9.067626862,0.298214134,-13461.30157,0.0371991411,13.066134054,0.0026812375,0.0192475141,0.0273611504,0.0105749575,0.6612699977,-0.005738846,1.0,0.0029239766,0.5879979633,-0.061995366,7.0,12.745318316,0.8738419761,0.0,0.06696143,0.0315508591,0.0484995947,0.4366326353,2.3824555729,1.134097e-08,2.3529398e-08,1.1987143984,1.4369162089,0.0381358646,0.0485633744,0.1195797768,-0.222272532
38746,1.2341065853,0.2353887431,-1.61564786,0.0,0.1744417271,0.9271752164,0.2661498055,-0.025152517,0.2760922704,-0.198649219,0.3866934057,0.0040149155,0.0243348884,0.2296605843,0.0040149155,48.0,0.1212795723,0.1,0.559285233,0.2079338816,0.2303426214,0.1624548736,-0.782221447,0.1330957418,-0.064428669,0.5613633806,0.0,23.842619184,-0.397909165,4.5292935095,-0.629640264,3.97423828,155.41166948,1.5849950351,0.0,0.0,1.0,0.0,0.0,0.2999246251,6.0,-6.287103975,0.2246721329,-0.039540073,1.9630169626,10.921700689,0.1960593019,-2040.951318,0.085367513,11.005361593,0.0260357825,0.0950066578,0.1049066353,0.0709193546,0.1656289179,-0.026460233,1.0,0.0902407607,0.188917854,0.1176093978,3.0,10.641072614,0.4626070409,0.0,0.0400000028,0.022868384,0.0324261405,1.0612575898,0.8086577577,6.7415545e-07,1.6431497e-06,0.7007001365,0.4909806813,0.0971063389,0.0706119212,-0.120063424,-0.179332621
60871,0.4168606254,0.0152559464,22.936008031,0.0121719108,0.1572260266,0.0802974773,0.0368072474,1.437143721,0.2358250791,0.421792495,0.5130447114,-0.036444904,-0.96707834,0.0300096417,0.0364449036,47.0,0.0160548744,0.5534591195,0.3061240152,-0.672160435,-0.062778696,0.4757979857,-0.191954939,0.0775508309,2.1665874448,0.0933883134,0.0,1.9414120142,0.0525530644,1.5080276157,0.0780383356,3.6999085929,5.0157677293,0.2071459355,0.0,0.0,0.0,0.0,0.0,0.4065704585,5.0,-0.968485908,-0.060782221,-0.171433286,0.2737755377,-1.467168752,0.1484744341,72297.143426,0.0740556467,18.287755764,0.0019868246,0.0152936368,0.0209278454,0.0163326527,0.0342069035,-0.110443767,2.0,0.0021375826,0.3824791867,0.0231028134,5.0,18.576705386,1.5356721173,0.0,0.0818997473,0.0302424211,0.0291066056,0.3277476466,2.2770830058,3.627847e-11,1.2625564e-08,0.8818538715,0.7776662507,-0.013986886,0.0301087967,0.0793378174,-0.218824228
14702,0.1004743551,0.0483051362,18.638358674,0.0069816017,0.1113938756,0.1892087901,0.3511244231,0.155325907,0.5055249855,-0.024070022,0.1531210191,0.0185146747,0.0757472826,0.0446461534,0.0185146747,47.0,0.0168126531,0.125,0.3407161958,-0.315985829,0.0591846962,0.1768402154,-0.127086596,0.0468393504,0.1577802987,0.4915048596,0.0,2.5389344262,-0.153182092,1.8597099622,-0.123883072,4.2247664407,4.4747768723,0.4955626553,0.0,0.0,0.0,0.0,0.0,1.0459444129,6.0,0.040710902,0.0943792796,-0.099334088,-0.250214434,-1.069233802,0.1380134487,110792.16049,0.0363924557,18.342745134,0.0046917168,0.0604058518,0.1291841884,0.006906347,0.1540516124,0.0170619289,0.0,-0.000453104,0.4478344081,-0.091110885,6.0,19.045797722,2.1127973934,0.0,0.1102988347,0.0387974217,0.037248403,0.4107151923,3.2185015153,3.40768e-11,9.9866214e-09,1.391773763,1.9370342075,-0.006116771,0.0460339096,0.139185674,-0.094673069
15537,0.8141493882,0.0646097667,-1.229704321,0.0,0.3411182625,1.1806432395,0.0134118655,-0.004485897,0.3986473028,0.015993266,-0.16785977,0.0437012863,0.7831700109,0.014009335,0.0437012863,42.0,0.0394830489,0.0366972477,0.0124705903,-0.150836903,-0.040140996,0.318627842,-0.286375884,0.0366839001,0.0847448549,0.3949243878,0.0,3.1833291739,0.0992580181,1.4559021712,-0.004358738,22.26686884,5.7989041907,0.278939692,0.0,1.0,1.0,0.0,1.0,0.6073135787,6.0,0.0394511084,-0.011578639,-0.18763684,0.4634605986,-1.957931757,0.1073766303,-11000.13443,0.0363924557,11.363311147,0.0025612194,0.0036970989,0.0052461364,0.0196533083,0.0499583247,-0.008489673,1.0,-0.001708983,-0.546338395,-0.048542753,4.0,8.5948207093,0.137324263,0.0,0.0678260624,0.0240275291,0.0352913696,1.4212933012,0.4676855797,8.7094421e-07,1.7525935e-07,0.8738568938,0.7636258708,0.0333359969,0.0629897306,0.183799185,-0.094673069
68830,0.7546294609,0.0833330998,0.1042648627,0.0,0.1100066285,1.3572406535,0.2645069299,0.148152166,0.2411436439,-0.012016021,0.4894691903,-0.085731267,-0.927835702,0.1606525249,0.085731267,38.0,0.0084393021,0.0420168067,1.0780751302,0.8151831238,1.2466580938,0.1211964376,-0.038451836,-0.011267459,0.1195712908,0.6974926821,0.0,6.8372917616,-0.1877958,6.0008715805,-0.164898856,3.0037488612,23.841528709,1.2500452549,0.0,0.0,0.0,0.0,0.0,0.3004056832,7.0,-10.40143642,0.62386071,-0.276557623,0.3995092242,-2.620465512,0.303229078,-5254.667002,0.02204135,13.162653526,-0.00077344,0.0094156381,0.012029007,0.0602503425,0.4360111743,0.0139528943,0.0,0.0002363228,-0.066164188,-0.014867325,5.0,14.043857357,1.6958213533,0.0,0.0774947107,0.0321158377,0.0370015331,0.5157716991,5.5872453524,8.8224928e-09,1.6178708e-08,1.1615085231,1.3491020491,-0.031182231,0.0631381878,0.0640392923,-0.262854063
85631,0.0155786222,0.009118567,27.504720821,0.0,0.142332208,0.0804782342,0.1169421427,0.1822852276,0.5595483392,-0.006375228,0.228592243,-0.130210366,-2.081086519,0.0280950939,0.130210366,37.0,0.0,0.0956521739,0.1572393415,0.0437266685,-0.00584582,0.3115631692,0.5655214477,-0.015330091,-0.120559296,0.2934838151,0.0,0.6893300743,-0.168804611,0.6893300743,-0.168804611,2.4864803583,6.1254014802,0.0913160887,0.0,0.0,0.0,0.0,0.0,4.2189539099,3.0,12.758146485,-0.003458243,-0.219955419,0.0381133908,-9.830498872,0.2758595705,40467.649534,0.0371991411,17.591053814,0.010029733,0.0169633313,0.1719467672,0.0043994024,0.1918653916,0.0357603702,1.0,0.0005283178,0.1820034077,0.169279607,5.0,17.912710763,1.5827638889,0.0,0.1456760019,0.0446428095,0.0376529665,0.4068901229,5.4931645316,7.351368e-11,1.0071578e-08,0.9137024303,0.8348521311,-0.019340959,0.0440050996,0.1547798038,-0.222272532
85914,0.1337687639,0.1086981943,2.6050770671,0.0310945935,0.6415585354,2.2927168843,0.2095251416,-0.081974091,0.6514396601,-0.115175097,0.0002762431,-0.043641136,-0.325183374,0.1440450399,0.0436411364,37.0,0.0193049137,0.0294117647,0.0951927553,0.1131003896,0.0007133679,0.1772022838,0.0289982442,-0.02727225,-0.341617615,0.5619586952,0.0,0.9873524452,-0.171616023,0.4285178939,-0.349244116,16.150078003,49.674664107,0.2294572573,0.0,0.0,1.0,0.0,0.0,2.7024198823,6.0,-0.205428664,0.0083539393,-0.037707473,-0.414443681,-0.598711738,0.0453539003,19560.274634,0.4405899556,16.770612224,-0.003501836,0.0194812614,0.1129139073,-0.049014079,0.062946692,0.0014482428,0.0,-0.000222395,4.1965818845,0.1049978645,7.0,17.405896602,2.8540386145,0.0,0.1277706474,0.0410756854,0.0339912647,0.564395676,14.975799254,1.056361e-10,5.6797058e-09,1.1726619824,1.3751361249,-0.028449934,0.0457062775,0.2874552834,-0.381909527
18973,0.338257826,0.0455419484,10.422605355,0.0160680089,0.1456707299,0.4020683271,0.1354967121,0.2059492361,0.5137387021,0.0013654897,0.4843840598,-0.060316909,-0.586199184,0.0722386014,0.0603169086,38.0,0.0003531435,0.0555555556,0.0586322562,-0.108270419,0.0046410653,0.1557440671,0.0430805554,0.0070873006,0.1158142079,0.3130356529,0.0,1.8056401019,-0.341155864,1.2772415989,-0.364813325,7.7693555503,6.710661922,0.4470165187,0.0,0.0,0.0,0.0,0.0,0.6795400615,4.0,-12.15961894,-0.031965901,-0.872761229,0.0101120464,-0.850479895,0.1338035601,-2644.594319,0.1249505785,14.609872258,0.0007689396,0.0288768427,0.0414394021,0.0190752822,0.0766735801,-0.015888151,1.0,-0.000297207,-0.413642729,0.0989975762,6.0,14.715978873,1.0564417798,0.0,0.0405318327,0.0144622618,0.023369809,0.3097176632,1.0137697588,1.551163e-09,3.061817e-08,0.9489294857,0.9004671688,0.0564929363,0.0330976109,0.0226243613,-0.241968205
