firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
47511,0.5954317793,0.139081493,1.9807340759,0.0296045444,0.4068741984,1.7560535137,0.2414441043,0.035348095,0.6197686016,-0.025848142,0.1422607753,0.0701348597,0.4968064427,0.0699849112,0.0701348597,9.0,0.039595421,-0.049180328,0.0360491745,0.0636629293,0.12545219,0.1024511681,-0.046619646,0.1494713744,-0.026889695,0.5790318292,0.0,2.8052013254,-0.119929524,1.6424339793,-0.244626065,20.042539123,8.1204679407,0.4728450676,0.0,0.0,0.0,0.0,0.0,0.950512861,4.0,0.00834574,-0.039351498,-0.214167689,0.0969708732,0.459682517,0.0852910092,-155.9031213,0.0393608,11.275627524,0.0323686948,0.0544870755,0.0038709837,0.0869466644,-0.023907955,0.0,0.0001759538,-0.082125604,0.0537249483,4.0,10.011758828,0.2463768116,0.0,0.0111111114,0.0137029648,0.0121932771,1.21065494,0.7366074268,5.9036147e-07,1.0000001692,0.8254088611,0.6812997879,-0.043658963,0.038916467,-0.698586486,0.5613752671,0.0851063829787233,0.1769230769230769,0.3362445414847161,0.4433962264150943,0.4502369668246446,0.3076923076923077,0.4502369668246446,0.654054054054054,0.7094972067039107,0.9615384615384616,0.9125,1.0,0.9615384615384616,1.13986013986014,1.125,0.9615384615384616,0.8658536585365855,0.8214285714285714,0.9125,1.0264900662251657,1.0816326530612246,0.9870129870129872,0.8658536585365855,1.095890410958904,0.9615384615384616,1.1549295774647883,1.5499999999999998,1.448,1.467741935483871,1.2666666666666666,1.300751879699248,1.0816326530612246,1.2173913043478262,1.2335766423357666,1.390625,1.3181818181818183,1.5081967213114753,1.8867924528301887,1.448,1.2014388489208634,1.2173913043478262,1.409448818897638,1.4878048780487805,1.0536912751677852,1.0675675675675675,1.353846153846154,1.593220338983051,0.6813186813186813
20909,1.0965199864,0.1270833086,-2.251498635,0.0610422772,0.7427711185,2.7079828471,0.0546307362,-0.032633218,0.3271489128,-0.05362338,-0.086342601,-0.048209755,-0.709514128,0.2172507115,0.0482097547,8.0,-0.090108542,-0.134969325,-0.086590947,0.0835822884,0.0312743024,0.1710489713,0.1019696866,-0.089276132,0.0074852113,0.5729094911,0.0,2.2842520329,0.0599430144,1.522591223,0.3236823883,8.5993452889,7.1641417312,0.2675763707,0.0,0.0,0.0,0.0,1.0,0.5564733754,4.0,0.0227968023,-0.091024255,-0.001648669,17.656287998,0.1606607896,-0.007337026,-211.7253533,0.0858898163,13.216154222,0.0230509669,0.0382162554,-0.060744843,0.188115125,-0.014596608,2.0,0.0056861376,0.0952252495,-0.003114035,5.0,11.802373477,0.2162950419,0.0,0.0306122452,0.0149385027,0.0167851038,1.0069154266,1.003709991,4.5712071e-08,1.2726293e-07,1.0318118281,1.0646356486,0.0831696288,0.0455744995,-0.422980418,0.4971680055,0.170940170940171,0.1512605042016805,0.2123893805309735,0.2803738317757009,0.3173076923076923,0.2924528301886793,0.3979591836734695,0.5838150289017341,0.2177777777777778,0.3838383838383838,0.4574468085106382,0.4891304347826086,0.5568181818181819,0.4891304347826086,0.814569536423841,0.611764705882353,0.5307262569832403,0.3431372549019607,0.4731182795698925,0.46524064171123,0.3838383838383838,0.2123893805309735,0.1561181434599157,0.011070110701107,-0.2919896640826873,-0.3045685279187817,-0.1845238095238095,-0.0897009966777409,-0.0927152317880795,-0.1988304093567251,-0.1161290322580644,-0.1517027863777089,-0.1103896103896103,-0.1045751633986927,0.057915057915058,0.1913043478260869,0.2685185185185186,0.057915057915058,-0.1646341463414634,-0.2080924855491329,-0.1217948717948718,-0.0616438356164383,0.0538461538461538,-0.0743243243243243,0.0148148148148148,0.091633466135458,0.0873015873015872,0.170940170940171
48143,1.4776337621,0.2037744371,-1.520900735,0.0327727306,0.7332084103,2.6709633785,0.1343131491,0.1080336736,0.2808591587,-0.01948327,0.0936707791,0.0046871212,0.0483736447,0.1939171249,0.0046871212,8.0,0.0128087708,-0.071428571,-0.193501484,-0.095968205,-0.008177154,0.1374599191,0.2086804171,0.0347382916,0.1153015629,0.7005036066,0.0,4.798085361,0.1114100473,3.3759872357,0.1530470112,3.4896932016,6.591751136,0.3699473291,0.0,0.0,1.0,0.0,0.0,0.4086331858,3.0,0.0120601201,-0.004656489,-32.83809723,-0.348216004,-0.009653966,-5.072000387,-41.53237252,0.0624425817,11.111253155,0.0229472511,0.0335283315,-0.068095146,0.2972452227,-0.005218572,1.0,0.0029250753,3.2466666667,-0.070106755,4.0,8.6025907669,0.1414748954,0.0,0.0496453904,0.0210785152,0.0155832721,1.5338515575,2.2653649393,9.955306e-07,4.0000001138,0.9084836888,0.8253426128,0.042944622,0.03348634,-0.904296897,0.5069257321,0.2637362637362637,0.2777777777777777,0.513157894736842,0.6666666666666667,0.7829457364341086,0.8852459016393444,1.0535714285714284,1.2549019607843137,1.277227722772277,1.3469387755102042,1.3711340206185567,1.2999999999999998,1.1495327102803738,1.2999999999999998,1.323232323232323,1.323232323232323,1.2115384615384617,1.2549019607843137,1.3711340206185567,1.5,1.1495327102803738,1.0353982300884956,0.9491525423728812,1.0353982300884956,1.2549019607843137,1.4468085106382975,1.6744186046511629,1.6744186046511629,1.804878048780488,1.5274725274725274,1.3958333333333337,1.4210526315789471,1.233009708737864,1.5274725274725274,1.4468085106382975,1.3958333333333337,1.7710843373493974,1.987012987012987,1.2115384615384617,1.1495327102803738,1.323232323232323,1.7710843373493974,1.6744186046511629,1.5555555555555554,1.5555555555555554,1.5274725274725274,1.804878048780488,1.8395061728395063
50729,0.8664769803,0.1126158982,-5.025748796,0.0504793634,0.5434186922,4.8884595755,0.110289225,0.0354513867,0.4361077151,0.0040278286,-0.031465447,0.0788924207,0.9707861672,0.003289942,0.0788924207,9.0,0.002740813,0.0,-0.029538353,-0.021109559,0.1089981094,0.1991656319,-0.03701294,0.0866031787,0.0823506236,0.5631137929,0.0,2.0162098233,0.1189299837,0.9252353787,0.1153876186,91.071247858,17.029820224,0.41259063,0.0,0.0,1.0,0.0,0.0,0.724558533,4.0,0.3618379797,-0.032176269,-0.346866464,0.5390713956,0.3354989621,-0.621772676,-258.1019219,0.0286998734,12.441066701,0.0107990755,0.017573472,-0.023537761,0.0380718309,-0.012341249,0.0,-0.010369231,-0.309951526,0.0008624662,4.0,10.151752893,0.2378347717,0.0,0.05785124,0.0218523428,0.0233872728,1.0288189241,1.8981251515,4.9272616e-08,4.8131377e-08,0.427151841,0.1824586952,-0.553780812,0.0366333515,0.1898570508,0.4232621659,0.0277777777777776,-0.0176991150442478,-0.0389610389610389,0.0521327014218009,-0.0176991150442478,0.0471698113207548,0.0673076923076922,0.1746031746031746,0.3536585365853659,0.2197802197802199,0.1871657754010696,0.2131147540983606,0.2333333333333334,0.3874999999999999,0.3703703703703704,0.2906976744186047,0.2982456140350877,0.4415584415584415,0.3962264150943395,0.4605263157894737,0.3874999999999999,0.2982456140350877,0.3454545454545454,0.3373493975903614,0.3214285714285714,0.3703703703703704,0.2333333333333334,0.0990099009900991,0.0724637681159421,0.1326530612244898,-0.4278350515463918,-0.421875,-0.3313253012048193,-0.2673267326732673,-0.2071428571428571,-0.0305676855895196,-0.0672268907563025,0.009090909090909,-0.2448979591836735,-0.26,-0.25,-0.247457627118644,-0.2397260273972602,-0.2929936305732484,-0.3272727272727272,-0.30625,-0.316923076923077,-0.3470588235294117
60628,0.2949324349,0.0520633954,9.1417102156,0.0005104886,0.2820630881,0.5901569957,0.1452075058,0.3579751086,0.3124206652,0.0583871279,0.2940568212,0.0644944739,0.6244026402,0.0195548739,0.0644944739,6.0,0.0012090536,0.35,0.2539721239,0.0793075649,0.0437147017,0.1201758375,0.08793755,0.2880317572,0.4381007025,0.552803815,0.0,1.5127301147,-0.107647697,1.4202963039,-0.091247633,9.5610364483,8.0749673585,0.3895253338,0.0,0.0,1.0,0.0,0.0,0.5843445545,3.0,0.0376779581,0.337130615,-95.1248891,-0.242650275,0.518059436,323.37193027,1496.1809774,0.0678537183,14.572087246,0.0307284002,0.0569360846,0.0407600543,0.1063176289,0.0863843073,1.0,0.0037027985,0.3852813853,0.037436338,6.0,14.650709937,1.0424959305,0.0,0.0415512472,0.0152400745,0.0199523807,0.4451176051,2.7858337712,1.0449401e-09,1.5920241e-08,1.4710911298,2.1641091122,0.1807138785,0.0408617798,0.3705980374,0.1928887789,-0.0126984126984126,-0.0032051282051281,-0.070254110612855,-0.0220125786163521,0.0471380471380471,0.0632478632478632,0.2985386221294364,0.6155844155844157,0.4498834498834498,0.6856368563685638,0.7325905292479109,0.7976878612716762,0.6197916666666667,0.4739336492890995,0.5097087378640777,0.2668024439918532,0.244,0.2931392931392931,0.182509505703422,0.4635294117647059,0.3434125269978401,0.3405172413793103,0.2292490118577075,0.1350364963503649,0.2390438247011952,0.3376344086021505,0.7570621468926553,0.8187134502923976,0.7570621468926553,0.7620396600566572,0.0366666666666666,0.1713747645951036,0.3580786026200873,0.4398148148148149,0.6902173913043479,0.742296918767507,0.9021406727828748,0.6455026455026456,0.3234042553191489,0.3039832285115305,0.6675603217158177,0.808139534883721,1.27007299270073,1.1901408450704225,1.6926406926406927,2.398907103825137,2.6588235294117646,2.3085106382978724
55730,0.4752993348,0.0538866012,5.7317385733,0.0183972125,0.25876465,1.3962749446,0.1454163068,0.1555502526,1.1940898063,0.0009511731,0.3082441868,0.0345960108,0.4408652716,0.0301298701,0.0345960108,9.0,0.0107201506,-0.052083333,0.1521275484,-0.079393469,0.0788025269,0.1664184369,0.0384007552,0.1265958716,0.0818457102,0.5162064604,0.0,2.618196352,-0.057981433,1.3948114236,0.0372285002,23.537163605,8.4907157716,0.3538879947,0.0,0.0,0.0,0.0,0.0,1.7170583994,2.0,0.0021933733,-0.122272914,-0.035526324,0.4272164055,0.3478825427,0.1763280269,-71.56642312,0.0429809093,11.31065474,0.0267835173,0.0391988476,0.0439151093,0.0805741034,-0.01861697,1.0,-0.002584732,-0.208984375,0.0003921557,6.0,10.159833745,0.3448421497,0.0,0.0297029708,0.0133041494,0.0136663712,1.0336924545,1.7618863296,1.448257e-07,5.7192029e-08,1.1103199655,1.2328104258,0.1534614156,0.0557564843,-0.624411201,0.733276312,0.2121212121212121,0.1299435028248587,0.3888888888888888,0.3245033112582782,0.5503875968992249,0.4705882352941177,0.5503875968992249,0.6129032258064515,0.7391304347826086,1.0408163265306123,0.9801980198019802,1.0408163265306123,0.8018018018018018,0.3245033112582782,0.3888888888888888,0.25,0.4184397163120568,0.2578616352201257,0.2269938650306748,0.6949152542372881,0.639344262295082,0.6129032258064515,0.639344262295082,0.5503875968992249,0.6949152542372881,0.639344262295082,0.834862385321101,1.0,1.8571428571428568,1.5641025641025643,1.73972602739726,1.816901408450704,1.5974025974025974,1.8571428571428568,2.508771929824561,2.125,2.125,1.985074626865672,1.816901408450704,1.4390243902439024,1.2471910112359552,1.5,1.3529411764705883,1.3529411764705883,1.0833333333333337,1.0202020202020203,0.9230769230769232,0.8181818181818181
57330,0.8416413164,0.1065816929,-0.950938137,0.0208789735,0.6703660459,2.9153763747,0.1314565097,0.0761348898,0.3354641467,0.0389483934,0.0327678178,0.0758239699,1.0376160234,-0.004009179,0.0758239699,9.0,0.0041231961,0.04,0.0504568223,-0.045359642,0.019831662,0.1103817411,-0.023470137,0.096942746,0.1133725936,0.5218114293,0.0,1.3117630675,-0.105535176,1.1114102683,-0.121199782,15.225696805,137.91256158,0.3340765148,0.0,0.0,1.0,0.0,0.0,0.577332369,3.0,0.03531876,-0.094900981,-0.045840977,1.4164546611,0.9282790232,-1.62213598,-89.56939745,0.1033112414,11.138799127,0.0327836775,0.0604539789,0.0536292837,0.1266378553,-0.002943451,1.0,0.0220244534,3.6376811594,0.11815044,6.0,9.095855018,0.1466125883,0.0,0.0238095243,0.0095310322,0.0056076371,1.1094552502,0.3770821972,3.4788214e-07,1.0000002657,0.8671609244,0.7519680688,-0.185883402,0.0550057173,0.2434589074,0.5481161001,0.006993006993007,0.0992366412213741,0.125,0.1999999999999999,0.2972972972972973,0.3980582524271845,0.5652173913043479,0.8,0.894736842105263,0.945945945945946,0.6941176470588235,0.9726027397260272,0.7777777777777777,1.1176470588235294,1.1818181818181817,1.2153846153846155,0.945945945945946,1.2857142857142856,1.1818181818181817,1.823529411764706,1.6181818181818182,1.25,1.3225806451612905,1.1492537313432836,1.25,1.6181818181818182,2.2,2.130434782608696,2.3488372093023258,2.0638297872340425,1.7692307692307692,1.88,2.0,2.0638297872340425,2.0638297872340425,1.9387755102040816,2.3488372093023258,3.0,2.3488372093023258,2.0,2.272727272727273,2.2,2.0,1.6666666666666663,1.5714285714285716,1.6181818181818182,2.0,1.88
51051,1.0877711315,0.1004851508,-6.764709172,0.0,0.9655873877,5.2369812478,0.1059504076,0.0478858386,1.4031242791,-0.066845947,0.0630643441,0.1015143469,2.0269922879,-0.103197475,0.1015143469,8.0,0.0001609295,-0.1,0.1991364396,0.0353846178,-0.099177777,0.2247191011,0.3369003032,0.0153577431,0.0347708564,0.4762970499,0.0,2.0551718904,-0.008024676,1.6307201943,0.0104833464,36.283668904,7.2541372216,0.1610090637,0.0,0.0,1.0,0.0,0.0,2.5908588279,3.0,0.0003830785,-0.170189581,0.5769454723,-0.878086661,-0.46580551,0.0430006818,-135.0065481,0.0429809093,10.244574127,0.0102189395,0.0223237522,0.1299098273,0.0094347617,-0.089934933,1.0,0.0088207681,2.8754208754,0.118637111,1.0,9.0567083076,0.4101091973,0.0,0.0273972601,0.0193667675,0.0266825809,0.6842511684,2.1040616342,3.776251e-07,5.0111698e-08,0.3860079699,0.1490021529,1.9791820824,0.0619192084,-0.959259291,0.733276312,0.125,0.2115384615384614,0.2857142857142858,0.1886792452830188,0.1666666666666667,0.2352941176470588,0.3695652173913044,0.3695652173913044,0.3404255319148936,0.4318181818181819,0.2115384615384614,0.1454545454545455,0.0862068965517242,0.0677966101694915,0.1454545454545455,0.1454545454545455,0.3404255319148936,0.5365853658536586,0.3695652173913044,0.5,0.3695652173913044,0.2857142857142858,0.3125,0.3404255319148936,0.4318181818181819,0.5,0.7027027027027026,0.5,1.032258064516129,1.032258064516129,1.1724137931034484,2.0,2.0,2.0,2.5,3.5,3.5,2.9375,2.15,1.625,1.032258064516129,0.96875,0.96875,0.6578947368421053,0.5365853658536586,0.6578947368421053,0.6153846153846154,0.3999999999999999
23253,0.3094327971,0.052472949,8.4390443012,0.0076721294,0.1036851834,0.5003404379,0.1987388383,0.0518676793,0.4341057866,0.0150582902,-0.23029975,0.1247334304,0.9670976013,0.0017264859,0.1247334304,9.0,0.0008810445,-0.082397004,0.0180323261,-0.097364374,0.1179894981,0.2152111728,0.0234585197,0.0320247599,0.1817331377,0.6146205649,0.0,3.6276200676,0.3908756422,2.442236811,0.4096721969,7.0310231357,5.0824826162,0.6661410606,0.0,0.0,1.0,1.0,1.0,0.6484518412,5.0,-1.140060873,-0.209612149,-0.360136228,-0.299458419,0.5417324664,-0.264746111,1727.8245426,0.0419981991,13.838855922,0.0188361477,0.0253916201,-0.02880934,0.1844731496,0.0159572899,0.0,-0.00762602,0.3346269636,0.063403761,6.0,13.71446862,1.1046376259,0.0,0.0317460336,0.0228832599,0.0283010287,0.4918185642,3.1718172764,2.6002198e-09,1.5183068e-08,1.7072116446,2.9145715995,0.0140031574,0.0518684519,-0.55771484,0.4501946726,0.0,-0.0689655172413793,-0.1851106639839034,-0.0878378378378378,0.0175879396984923,-0.0646651270207852,0.1807580174927114,0.3869863013698631,0.3500000000000001,0.4013840830449826,0.4516129032258065,0.4568345323741007,0.3149350649350648,0.4568345323741007,0.3917525773195875,0.2423312883435582,0.1440677966101695,0.1312849162011173,0.1065573770491803,0.4727272727272726,0.4781021897810218,-0.5583424209378408,-0.5616883116883117,-0.594188376753507,-0.5509977827050998,-0.4879898862199747,-0.356120826709062,-0.3509615384615384,-0.4556451612903226,-0.4780927835051546,-0.3844984802431611,-0.3571428571428571,-0.2329545454545454,-0.2387218045112782,-0.0448113207547169,0.0742705570291777,0.1671469740634006,0.187683284457478,0.0574412532637076,0.0024752475247524,-0.0073529411764705,0.1473087818696883,0.2939297124600639,0.1982248520710059,0.2053571428571428,0.1604584527220629,0.2235649546827793,0.3682432432432432
17144,0.4524726743,0.0903544504,4.0129137931,0.0341732254,0.6327760677,2.0462636168,0.1596022038,0.089647226,0.8965818201,-0.049418316,0.1680843824,0.0431840573,0.4973480212,0.0454168433,0.0431840573,9.0,-0.009848374,0.0697429275,0.0449341899,-0.101174474,0.0440802915,0.1021294363,0.0061181199,0.0685123927,-0.003895472,0.4686430012,0.0,1.2098886414,0.007407675,0.6461469933,0.1319450085,95.703396552,11.853079223,0.2306340239,0.0,0.0,0.0,0.0,0.0,1.9118617108,3.0,0.3557796192,0.0375666583,-0.76087077,-0.324226052,-0.130007889,-0.579645775,2226.2765781,0.0286998734,14.732409505,0.0192287492,0.0420803421,0.0378596575,0.0197017495,0.0046753707,1.0,0.0075203215,-0.493367882,-0.002184408,7.0,14.176866852,0.5922591695,0.0,0.0188679248,0.009077409,0.0116749419,0.7397179785,1.6298185765,2.2735536e-09,4.9029969e-08,0.5511101017,0.3037223442,0.5092870928,0.0347913086,-0.189750936,0.4232621659,0.0225225225225225,0.0809523809523808,0.1464646464646464,0.2237196765498652,0.1641025641025641,0.1407035175879396,0.1127450980392157,0.2788732394366198,0.2788732394366198,0.319767441860465,0.3552238805970149,0.4231974921630095,0.3841463414634145,0.474025974025974,0.5033112582781456,0.6509090909090909,0.5818815331010454,0.5442176870748299,0.4983498349834983,0.5818815331010454,0.6389891696750902,0.5874125874125875,0.4983498349834983,0.6389891696750902,0.687732342007435,0.7003745318352059,0.9484978540772532,0.9739130434782608,1.1018518518518516,1.316326530612245,1.2475247524752475,1.0542986425339365,1.0267857142857144,1.0636363636363635,1.0636363636363635,1.0358744394618835,1.4021164021164023,1.5082872928176796,1.536312849162011,1.2929292929292928,1.27,1.2814070351758793,1.2929292929292928,1.1116279069767443,1.045045045045045,1.3282051282051284,1.27,1.1722488038277512
32205,0.5750959863,0.1324674693,-0.595454693,0.0247755781,1.030938145,6.5930554197,0.1753475139,0.1502220545,1.2573563529,-0.008743392,0.1163177046,0.0185412655,0.2101147448,0.1046341008,0.0185412655,9.0,0.0064689311,0.0486111111,0.0999191748,0.1782348514,0.1307097474,0.103364915,0.084182373,0.0755112863,0.2164520744,0.6207133785,0.0,1.3085462924,-0.007547102,0.6433546292,0.274595426,21.025223916,187.3343949,0.2280707186,0.0,0.0,0.0,0.0,0.0,3.6287403057,4.0,0.0103719164,0.032911891,-0.700405533,-1.75046568,0.53863432,0.0030765505,56.400820888,0.0528787148,12.692162215,0.0194981936,0.0544513701,0.1105687771,0.1861490832,-0.02226845,0.0,0.0042342479,-0.14152652,0.0757150464,2.0,11.02339645,0.1622486607,0.0,0.0290697683,0.0114114663,0.0159042057,0.6542575814,0.3166344039,8.8171648e-08,2.4564192e-07,0.5813554561,0.3379741663,-0.057400057,0.0389303495,-0.254294265,0.3334409244,0.0519480519480519,-0.0635838150289017,-0.648590021691974,-0.6462882096069869,-0.6,-0.6206088992974239,-0.4635761589403974,-0.4653465346534653,-0.3932584269662921,-0.3545816733067729,-0.2894736842105263,-0.15625,-0.1382978723404255,-0.0635838150289017,0.0188679245283018,0.0588235294117647,0.0384615384615385,0.0588235294117647,0.1911764705882352,0.2089552238805969,0.0384615384615385,0.0451612903225806,0.0945945945945945,0.0384615384615385,-0.0061349693251533,0.0318471337579617,0.1172413793103448,0.148936170212766,0.1911764705882352,0.1911764705882352,0.1911764705882352,0.1654676258992806,0.3500000000000001,0.296,0.2461538461538461,0.3064516129032257,0.514018691588785,0.4464285714285714,0.2180451127819549,0.148936170212766,0.1408450704225352,0.1911764705882352,0.2272727272727273,0.1020408163265305,0.0728476821192052,0.1571428571428572,0.1911764705882352,0.2461538461538461
52935,0.333865416,-0.013523376,28.16599073,0.0,0.3410037999,0.842329298,-0.049044841,0.0916097977,0.3147696807,0.006869773,0.2449288317,0.0464059428,2.2186629526,-0.04352719,0.0464059428,9.0,-0.00576797,0.3076923077,-0.24357695,-1.058391765,0.0863863143,0.0593022522,0.1107635559,0.0094138435,-0.03035939,0.4318238955,0.0,1.2511934992,-0.204801108,0.8351447435,-0.03343573,51.821552723,8.2224673653,0.0135996079,0.0,1.0,1.0,0.0,0.0,0.5349269734,2.0,0.0105088305,0.2942022075,-0.571649137,-0.967943173,0.5159470352,0.0184316646,-121.4802413,0.1558955382,10.306499654,0.0075876582,0.0146721687,0.0422840945,0.0240852893,0.003259172,1.0,0.0133161937,-0.451476793,0.0082374318,1.0,9.2568422056,0.376136813,0.0,0.0273972601,0.0216060715,0.0269631243,0.9177115058,1.9320739903,4.3382137e-07,3.9914773e-08,1.9381118858,3.7562776818,-0.016494458,0.0557213732,-0.715982072,0.3907488838,-0.0307692307692307,0.1150442477876105,0.0956521739130433,0.1454545454545455,0.2233009708737863,0.4482758620689655,0.575,0.826086956521739,0.6578947368421053,0.7746478873239437,0.9090909090909092,1.1,0.9090909090909092,1.290909090909091,1.290909090909091,0.8529411764705883,0.7746478873239437,0.5180722891566265,0.4651162790697674,0.9384615384615383,0.8529411764705883,-0.015625,-0.1188811188811188,-0.0454545454545454,0.0588235294117647,-0.0232558139534884,0.0327868852459016,0.0413223140495868,0.0588235294117647,0.024390243902439,-0.0597014925373133,0.0327868852459016,-0.0381679389312976,-0.0232558139534884,0.0327868852459016,0.1999999999999999,0.575,0.6578947368421053,0.575,0.26,0.3846153846153846,0.4651162790697674,0.75,0.6153846153846154,0.5365853658536586,0.726027397260274,0.8805970149253732,1.1724137931034484
32328,1.7378068472,0.1753767064,-34.01418783,0.0379509251,1.4411986917,3.9541618624,0.1344022715,0.0209221835,0.5946826024,0.501788269,-0.048415554,0.021857601,0.3921469343,0.1066032686,0.021857601,8.0,0.0203540731,-0.036476256,0.0171742805,0.0645035384,-0.033719683,0.1088861076,0.0282952475,0.0332162348,0.0865832113,0.5650959813,0.0,3.2793590804,-0.057398798,0.7405515531,-0.106986405,86.324286218,7.1109756098,0.1481343905,0.0,0.0,1.0,1.0,0.0,1.0991923679,2.0,0.0054914451,-0.106665837,1.226981188,-0.668503643,0.9205323884,0.2528014254,-26.62092488,0.0429809093,12.402420374,0.0024955249,0.0043224533,0.0022868412,0.0223207794,-0.011363151,0.0,-0.000138461,-0.62074928,-0.056522276,2.0,11.447669353,0.2222788971,0.0,0.0178571437,0.0135717307,0.0106976106,1.4456973505,1.3606633195,2.4973557e-07,9.8405236e-08,0.7742630655,0.5994832946,0.1684771523,0.0441176191,-0.398047842,0.733276312,-0.0405405405405405,0.2603550295857988,0.5,0.5434782608695652,0.4489795918367347,0.3229813664596273,0.4489795918367347,0.6259541984732824,0.8050847457627119,0.7459016393442623,0.6640625,0.6259541984732824,0.704,0.868421052631579,0.9017857142857142,1.0679611650485437,0.5661764705882353,0.7603305785123966,0.5895522388059702,0.0240384615384614,-0.0575221238938052,-0.1198347107438017,-0.1411290322580645,0.0441176470588235,-0.0093023255813953,0.1210526315789473,0.1833333333333333,0.2754491017964071,0.392156862745098,0.3148148148148149,0.1451612903225807,-0.0138888888888888,0.0649999999999999,0.0597014925373133,0.1329787234042554,0.23121387283237,0.5434782608695652,0.4791666666666667,0.097938144329897,-0.0657894736842105,0.1390374331550801,0.097938144329897,0.1703296703296704,0.0339805825242718,0.1451612903225807,0.1833333333333333,0.1767955801104972,0.4199999999999999
44089,0.3943372625,0.0455741352,6.3354203152,0.0,0.1603413019,0.5169815958,0.1223759791,0.8385762627,0.8652713373,1.4325798909,-0.076509872,0.407023121,3.8241150442,-0.128706601,0.407023121,7.0,0.1216830765,0.1216545012,0.1508936337,-1.563984737,0.0475094213,0.1975336323,-0.131165563,0.2494464636,2.72207656,0.6150818223,0.0,3.3371954023,0.4603182188,1.8780689655,1.1354368145,7.1837127846,2.8491352365,0.3394218432,0.0,0.0,1.0,0.0,0.0,5.0588235294,4.0,-1.127918506,-0.005560644,-0.275231763,1.3270268324,-0.738776655,-0.395179197,-140.1403324,0.0419981991,12.620457851,0.0512189712,0.0709279272,0.0375833064,0.2918733359,-0.04882729,6.0,0.0064178984,0.7331834364,0.045388893,4.0,12.308448712,0.6665345174,0.0,0.0558375642,0.029842243,0.02907829,1.3339028568,5.6924394876,1.1903904e-07,3.0180335e-08,1.6524924912,2.7307314334,0.0430153264,0.0584417282,-0.753424653,0.4501946726,0.053627760252366,0.2014388489208634,0.2945736434108528,0.4212765957446809,0.5251141552511416,0.5829383886255923,0.0182926829268292,0.3974895397489539,0.403361344537815,0.4212765957446809,0.3149606299212599,0.3149606299212599,0.3149606299212599,0.8351648351648351,0.4778761061946903,0.4521739130434783,0.2509363295880149,0.5181818181818181,0.5607476635514019,1.1139240506329116,0.7395833333333333,0.5754716981132075,0.4649122807017543,0.3360000000000001,0.5045045045045045,0.7956989247311828,1.0365853658536586,0.8555555555555556,0.568075117370892,1.0617283950617282,1.5692307692307694,1.3356643356643358,1.9043478260869569,1.7833333333333332,2.2745098039215685,2.3069306930693068,3.175,3.1234567901234565,2.34,2.5531914893617023,3.394736842105263,2.883720930232558,4.566666666666666,3.024096385542169,2.630434782608696,3.638888888888889,3.513513513513513,3.227848101265823
