firms,roeq,rsup,cash,nincr,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
10006.0,0.0451429568,0.6312663489,0.0172234651,1.0,0.5681902638,0.0521247853,0.0,0.0065359477124182,0.0232558139534884,-0.0404984423676012,-0.1072463768115942,-0.1020408163265306,-0.146814404432133,-0.0064516129032258,-0.0638297872340425,-0.0941176470588235,-0.0523076923076922,0.1666666666666667,0.0,0.0620689655172412,0.2222222222222223,0.2622950819672132,0.0476190476190476,-0.125,-0.0833333333333333,-0.1630434782608695,-0.2596153846153846,-0.2903225806451612,-0.3275109170305676,-0.3347732181425485,-0.0253164556962025,-0.1808510638297872,-0.1764705882352941,-0.1046511627906976,-0.1999999999999999,-0.1538461538461538,-0.125,-0.146814404432133,-0.149171270718232,-0.0552147239263803,-0.1396648044692737,-0.1916010498687663,-0.2061855670103093,-0.2649164677804295,-0.248780487804878,-0.2162849872773536,-0.1396648044692737,-0.1123919308357348,-0.1348314606741573,-0.125,-0.1851851851851852,-0.2413793103448276,-0.2560386473429952,-0.2524271844660194
50526.0,0.0132941722,-79.76317004,0.0263082846,0.0,4.4285714286,-0.039999999,0.0,0.0526315789473683,-0.0697674418604651,-0.024390243902439,-0.0909090909090909,-0.1111111111111111,0.0,0.0,0.0810810810810811,-0.024390243902439,0.0810810810810811,0.3333333333333332,0.1764705882352941,-0.0697674418604651,0.1111111111111111,0.0,-0.1489361702127659,-0.1666666666666666,-0.2452830188679244,-0.2982456140350877,-0.2857142857142857,-0.2592592592592593,-0.3103448275862068,-0.1666666666666666,-0.2857142857142857,-0.4202898550724637,-0.5061728395061729,-0.4805194805194805,-0.4666666666666667,-0.4117647058823529,-0.4029850746268657,-0.5,-0.5061728395061729,-0.5,-0.5652173913043479,-0.5454545454545454,-0.5918367346938775,-0.5454545454545454,-0.574468085106383,-0.5833333333333333,-0.6226415094339622,-0.6396396396396397,-0.6491228070175439,-0.6721311475409837,-0.6694214876033058,-0.6363636363636364,-0.6,-0.5698924731182795
15763.0,0.0184458609,0.6687450866,0.0452511227,0.0,0.6757186544,0.0345961517,-0.0666666666666666,0.0065359477124182,0.1492537313432835,0.0845070422535212,-0.0128205128205127,-0.0552147239263803,0.0065359477124182,0.013157894736842,0.203125,0.4951456310679611,0.375,0.9743589743589745,0.8780487804878048,0.7906976744186047,0.8117647058823529,0.4807692307692308,0.4259259259259258,0.2222222222222223,0.1666666666666667,0.0547945205479452,-0.0887573964497041,-0.1149425287356321,-0.0833333333333333,-0.072289156626506,-0.072289156626506,-0.3390557939914163,-0.4144486692015209,-0.3155555555555556,-0.2735849056603774,-0.1538461538461538,-0.2968036529680365,-0.3583333333333333,-0.3888888888888888,-0.3714285714285714,-0.4761904761904761,-0.652370203160271,-0.6459770114942529,-0.6041131105398457,-0.6280193236714976,-0.6262135922330097,-0.6622807017543859,-0.689516129032258,-0.7049808429118773,-0.6844262295081966,-0.6757894736842105,-0.6577777777777778,-0.641025641025641,-0.6010362694300518
21020.0,-0.019205472,1.6838615496,0.1141402239,0.0,-0.313390748,-0.011363637,0.0597014925373133,0.2241379310344826,0.2033898305084744,0.0597014925373133,0.109375,0.0597014925373133,0.0923076923076922,-0.0779220779220779,-0.0405405405405405,-0.0273972602739726,0.1639344262295081,0.7317073170731707,0.392156862745098,0.0923076923076922,0.392156862745098,0.2241379310344826,0.2033898305084744,0.0757575757575756,-0.0533333333333333,-0.144578313253012,-0.1744186046511627,-0.2446808510638297,-0.0779220779220779,0.0289855072463767,-0.1341463414634146,-0.3238095238095237,-0.2604166666666666,-0.1547619047619047,-0.2111111111111111,-0.1839080459770115,-0.3826086956521739,-0.5103448275862069,-0.5617283950617284,-0.5170068027210885,-0.5448717948717949,-0.6467661691542288,-0.6743119266055047,-0.6872246696035242,-0.6519607843137255,-0.6965811965811965,-0.7066115702479339,-0.7517482517482518,-0.8141361256544503,-0.8033240997229917,-0.804945054945055,-0.8070652173913043,-0.7911764705882353,-0.7822085889570553
28636.0,0.0522760174,-3.713286713,0.0331047724,3.0,2.4345417925,0.0454641394,0.0891089108910891,0.1224489795918366,0.2222222222222223,0.3095238095238095,0.3095238095238095,-0.4607843137254902,-0.3333333333333333,-0.2715231788079471,-0.009009009009009,-0.0983606557377049,0.1111111111111111,0.5277777777777777,0.8333333333333333,0.896551724137931,1.1153846153846154,1.558139534883721,1.2000000000000002,1.2000000000000002,0.8644067796610169,0.6666666666666667,0.6417910447761195,0.5714285714285714,0.8333333333333333,0.9642857142857142,1.2448979591836733,0.5492957746478873,0.264367816091954,0.4285714285714286,0.2222222222222223,0.746031746031746,0.375,0.1956521739130434,-0.0598290598290598,-0.1851851851851852,-0.2465753424657534,-0.3413173652694611,-0.2948717948717948,-0.2903225806451612,-0.3604651162790697,-0.3251533742331288,-0.2948717948717948,-0.4117647058823529,-0.4472361809045226,-0.5045045045045045,-0.5378151260504201,-0.4711538461538461,-0.4240837696335078,-0.3452380952380952
21549.0,0.0588128186,0.9302637317,0.088463378,1.0,1.2866344605,-0.202517338,-0.1048387096774193,-0.1259842519685039,-0.2974683544303798,-0.39010989010989,-0.4126984126984127,-0.3190184049079755,-0.2448979591836735,-0.1328125,0.1100000000000001,0.1443298969072164,0.2065217391304348,0.5,0.3703703703703704,0.1100000000000001,1.9210526315789476,2.0,1.8461538461538465,2.0,2.827586206896552,3.4400000000000004,3.4400000000000004,3.269230769230769,4.55,4.55,4.285714285714286,2.5806451612903225,2.827586206896552,2.46875,2.46875,2.46875,1.522727272727273,2.264705882352941,1.8461538461538465,1.6428571428571428,1.2200000000000002,1.018181818181818,1.176470588235294,0.7619047619047619,0.9821428571428572,0.734375,0.5633802816901408,0.7076923076923076,0.7076923076923076,0.9137931034482758,0.4605263157894737,0.3536585365853659,0.9821428571428572,1.3617021276595749
49648.0,0.0159463535,2.0471700884,0.1916722235,1.0,0.282527881,0.0976190493,0.1470588235294117,0.0540540540540539,-0.025,-0.1136363636363636,-0.2909090909090909,-0.25,-0.2641509433962264,-0.1702127659574468,-0.1875,-0.1521739130434782,-0.2777777777777778,-0.025,-0.1702127659574468,-0.2909090909090909,-0.3275862068965517,-0.4583333333333333,-0.5666666666666667,-0.4583333333333333,-0.6517857142857143,-0.7132352941176471,-0.685483870967742,-0.6722689075630253,-0.6666666666666667,-0.59375,-0.675,-0.685483870967742,-0.7364864864864865,-0.7346938775510203,-0.7272727272727273,-0.6388888888888888,-0.675,-0.688,-0.6976744186046512,-0.7291666666666667,-0.7132352941176471,-0.7153284671532847,-0.7531645569620253,-0.7607361963190185,-0.7705882352941177,-0.7868852459016393,-0.8,-0.8020304568527918,-0.7664670658682635,-0.7272727272727273,-0.7364864864864865,-0.7346938775510203,-0.7173913043478262,-0.6548672566371682
20482.0,0.0577056345,-0.298267843,0.0266024287,3.0,-0.024881165,-0.014244828,0.0060975609756097,0.064516129032258,0.1999999999999999,0.1148648648648649,-0.4499999999999999,-0.4590163934426229,-0.4416243654822335,-0.4280762564991335,-0.40754039497307,-0.3386773547094188,-0.2600896860986547,-0.1871921182266009,-0.1269841269841269,-0.0677966101694915,0.2790697674418605,0.0509554140127388,-0.1951219512195121,-0.253393665158371,-0.2699115044247787,-0.2567567567567568,-0.2343387470997679,-0.2378752886836027,-0.2028985507246377,-0.1729323308270677,-0.2810457516339869,-0.3922651933701657,-0.3617021276595744,-0.375,-0.4240837696335078,-0.375,-0.3796992481203007,-0.4169611307420494,-0.4616639477977161,-0.4358974358974359,-0.4378194207836456,-0.4107142857142857,-0.4320137693631669,-0.4509151414309484,-0.4490818030050083,-0.4803149606299213,-0.4899536321483771,-0.4694533762057877,-0.4490818030050083,-0.4190140845070422,-0.4086021505376344,-0.4260869565217391,-0.3820224719101124,-0.3604651162790697
10057.0,0.007897882,1.3804700716,0.0357348297,0.0,0.5225916454,0.0142801246,-0.0735294117647058,0.0327868852459016,0.0,-0.0454545454545454,-0.136986301369863,-0.1818181818181817,-0.1486486486486486,-0.0735294117647058,-0.0307692307692307,0.0,-0.125,0.0677966101694915,-0.0735294117647058,-0.0999999999999999,-0.125,-0.136986301369863,-0.2758620689655172,-0.284090909090909,-0.284090909090909,-0.3636363636363636,-0.4112149532710281,-0.4166666666666666,-0.4375,-0.37,-0.3942307692307693,-0.4661016949152542,-0.4375,-0.3942307692307693,-0.4521739130434783,-0.3636363636363636,-0.3942307692307693,-0.4375,-0.4272727272727272,-0.4661016949152542,-0.5227272727272727,-0.5367647058823529,-0.5467625899280575,-0.4615384615384615,-0.5,-0.5333333333333333,-0.556338028169014,-0.496,-0.5116279069767442,-0.4615384615384615,-0.4568965517241379,-0.4919354838709677,-0.5116279069767442,-0.4473684210526315
28695.0,0.037235543,-6.858085809,0.2048216776,3.0,2.3333333333,0.0,0.0,-0.1428571428571429,-0.0769230769230768,-0.1428571428571429,-0.25,-0.1428571428571429,0.1999999999999999,0.0909090909090908,0.1999999999999999,0.3333333333333332,0.3333333333333332,0.7142857142857142,0.3333333333333332,0.3333333333333332,0.3333333333333332,0.5,0.3333333333333332,0.1999999999999999,0.3333333333333332,0.1999999999999999,0.1999999999999999,0.0,0.0,0.5,0.3333333333333332,0.0,0.0,-0.0769230769230768,-0.1999999999999999,0.1999999999999999,0.0,-0.0769230769230768,-0.1428571428571429,-0.1428571428571429,-0.3333333333333333,-0.0769230769230768,-0.0769230769230768,-0.25,-0.1999999999999999,-0.0769230769230768,-0.1999999999999999,-0.1999999999999999,-0.2941176470588235,-0.3333333333333333,-0.4,-0.4285714285714286,-0.4,-0.1999999999999999
51510.0,0.0327237054,-99.32314077,0.0478540843,0.0,4.9002849003,0.2455746233,-0.0526315789473684,-0.0769230769230768,0.2857142857142858,0.5652173913043479,0.6363636363636365,0.6363636363636365,0.894736842105263,0.5652173913043479,0.3846153846153846,1.4,1.4,1.25,1.1176470588235294,1.1176470588235294,1.4,0.894736842105263,0.6363636363636365,0.5,0.3846153846153846,0.6363636363636365,0.2857142857142858,0.2857142857142858,0.1999999999999999,0.4399999999999999,0.0909090909090908,-0.1999999999999999,-0.0769230769230768,-0.0526315789473684,-0.2340425531914893,0.0588235294117647,0.0909090909090908,0.0,-0.4857142857142857,-0.5609756097560976,-0.6756756756756757,-0.7410071942446044,-0.6949152542372881,-0.75,-0.7777777777777778,-0.7677419354838709,-0.7988826815642458,-0.8277511961722488,-0.8977272727272727,-0.893491124260355,-0.8968481375358166,-0.8881987577639752,-0.8461538461538461,-0.8105263157894737
17224.0,0.0226092782,-7.378834182,0.0918929611,1.0,0.8963210702,-0.020750988,0.0689655172413792,0.1071428571428572,0.0,-0.088235294117647,-0.2051282051282051,0.24,0.24,0.3478260869565217,0.1923076923076923,0.55,0.4761904761904763,0.9375,0.9375,0.2916666666666667,0.1923076923076923,0.0333333333333334,-0.03125,-0.0606060606060605,-0.0606060606060605,-0.1142857142857143,-0.1842105263157895,-0.1388888888888888,-0.2619047619047618,-0.0606060606060605,-0.2249999999999999,-0.4038461538461538,-0.4259259259259259,-0.3541666666666666,-0.4363636363636364,-0.3111111111111111,-0.3541666666666666,-0.4363636363636364,-0.4259259259259259,-0.4833333333333333,-0.5079365079365079,-0.4833333333333333,-0.515625,-0.5079365079365079,-0.523076923076923,-0.5507246376811594,-0.5373134328358209,-0.5441176470588236,-0.5694444444444444,-0.5694444444444444,-0.6265060240963856,-0.693069306930693,-0.6770833333333333,-0.6436781609195402
47650.0,0.019509911,-249.9056332,0.0628255418,0.0,-0.888235294,-0.03846154,0.2307692307692308,0.0666666666666666,-0.0588235294117647,-0.0588235294117647,-0.0588235294117647,-0.1111111111111111,0.1428571428571428,0.6000000000000001,0.0666666666666666,0.3333333333333332,1.0,1.6666666666666663,1.4615384615384617,1.0,0.7777777777777777,0.2307692307692308,0.4545454545454546,0.2307692307692308,0.2307692307692308,-0.1578947368421053,-0.1111111111111111,-0.0588235294117647,-0.0588235294117647,0.0,-0.1578947368421053,-0.3043478260869565,-0.2380952380952381,-0.2727272727272727,-0.3333333333333333,-0.3333333333333333,-0.4285714285714286,-0.4666666666666667,-0.4482758620689655,-0.5675675675675675,-0.5897435897435898,-0.6097560975609756,-0.6595744680851063,-0.6,-0.6444444444444444,-0.627906976744186,-0.6595744680851063,-0.5675675675675675,-0.5897435897435898,-0.627906976744186,-0.6923076923076923,-0.7192982456140351,-0.7333333333333334,-0.6444444444444444
28716.0,0.0308805031,-7.271252727,0.0688533644,1.0,2.8623823434,-0.13333334,-0.0999999999999999,0.0,0.0,-0.1818181818181817,-0.1818181818181817,0.0,0.125,0.0,0.125,0.0,0.5,0.8,1.25,1.0,0.6363636363636365,0.5,0.5,0.5,0.1999999999999999,0.125,0.2857142857142858,0.125,0.125,0.6363636363636365,0.2857142857142858,-0.0999999999999999,0.125,0.125,-0.0999999999999999,0.125,0.0,-0.1818181818181817,-0.25,-0.3571428571428571,-0.25,-0.25,-0.1818181818181817,-0.25,-0.3076923076923077,-0.3076923076923077,-0.4,-0.4375,-0.5,-0.5714285714285714,-0.4705882352941176,-0.4705882352941176,-0.3571428571428571,-0.3571428571428571
28724.0,0.0536212996,0.678307627,0.1549210207,1.0,0.6333333333,0.1496342756,-0.0749999999999999,-0.0263157894736841,-0.0263157894736841,0.0,-0.1956521739130434,-0.2448979591836735,-0.1777777777777778,-0.2291666666666666,-0.1395348837209302,0.0882352941176469,0.5416666666666667,1.176470588235294,0.4230769230769231,0.5416666666666667,0.7619047619047619,0.6086956521739131,0.3703703703703704,0.2333333333333334,0.3703703703703704,0.15625,0.15625,0.2333333333333334,0.0882352941176469,0.4230769230769231,0.1935483870967742,-0.0749999999999999,-0.0749999999999999,-0.119047619047619,-0.0749999999999999,0.1212121212121211,0.0277777777777776,-0.0263157894736841,-0.119047619047619,-0.0749999999999999,-0.2448979591836735,-0.26,-0.2884615384615384,-0.3272727272727272,-0.3508771929824561,-0.4032258064516129,-0.5256410256410257,-0.5647058823529412,-0.5595238095238095,-0.6476190476190475,-0.6696428571428572,-0.6725663716814159,-0.6942148760330579,-0.6476190476190475
28740.0,0.0037475822,5.176091954,0.0750859711,0.0,4.3150984683,-0.008838378,-0.0769230769230768,0.0,-0.1999999999999999,-0.2941176470588235,-0.3333333333333333,-0.4,-0.1428571428571429,-0.1428571428571429,-0.1428571428571429,0.0909090909090908,-0.1428571428571429,0.5,0.3333333333333332,0.1999999999999999,0.3333333333333332,0.1999999999999999,0.1999999999999999,0.0,0.0,-0.1428571428571429,-0.3333333333333333,-0.25,0.0909090909090908,0.5,0.1999999999999999,-0.1428571428571429,-0.25,-0.2941176470588235,-0.368421052631579,-0.368421052631579,-0.2941176470588235,-0.5,-0.4782608695652174,-0.5,-0.6129032258064516,-0.52,-0.6129032258064516,-0.6129032258064516,-0.6571428571428571,-0.6923076923076923,-0.7,-0.6842105263157895,-0.7272727272727273,-0.7073170731707317,-0.7333333333333334,-0.7333333333333334,-0.7818181818181819,-0.7142857142857143
46850.0,0.0297070753,1.2041023471,0.0059499876,4.0,0.0002035996,0.0724518816,-0.0406091370558375,0.1052631578947369,0.1524390243902438,0.0617977528089888,-0.055,-0.1486486486486486,-0.0406091370558375,0.1385542168674698,-0.015625,0.0617977528089888,-0.015625,-0.0104712041884816,-0.0406091370558375,0.0271739130434782,0.4651162790697674,0.3695652173913044,0.1317365269461077,0.0,-0.0052631578947368,-0.5704545454545454,-0.6204819277108433,-0.6379310344827587,-0.6486988847583643,-0.6839464882943144,-0.6701570680628273,-0.6763698630136986,-0.6971153846153846,-0.6870860927152318,-0.6763698630136986,-0.64,-0.6142857142857143,-0.604602510460251,-0.6351351351351351,-0.632295719844358,-0.6512915129151291,-0.676923076923077,-0.6921824104234527,-0.6582278481012658,-0.6181818181818182,-0.6235059760956175,-0.5827814569536424,-0.5926724137931034,-0.6330097087378641,-0.6525735294117647,-0.6119096509240247,-0.6037735849056604,-0.6127049180327868,-0.6189516129032258
50569.0,0.0585185767,1.0151871534,0.078689077,2.0,7.5256410256,0.349494949,-0.048780487804878,-0.048780487804878,-0.1521739130434782,-0.1333333333333333,-0.2199999999999999,-0.2040816326530612,-0.25,-0.1702127659574468,0.2580645161290322,0.2580645161290322,0.3928571428571428,0.625,0.4444444444444444,0.3,0.3928571428571428,0.4444444444444444,0.1470588235294117,0.0540540540540539,0.21875,-0.0930232558139535,-0.1136363636363636,-0.0714285714285714,-0.0930232558139535,0.21875,0.1142857142857143,-0.1521739130434782,-0.2641509433962264,-0.048780487804878,-0.2040816326530612,-0.0714285714285714,-0.1521739130434782,-0.2641509433962264,-0.3275862068965517,-0.4264705882352941,-0.5125,-0.5357142857142857,-0.5357142857142857,-0.5185185185185186,-0.6138613861386139,-0.6388888888888888,-0.6320754716981132,-0.6953125,-0.7153284671532847,-0.7045454545454546,-0.6388888888888888,-0.7022900763358779,-0.6213592233009708,-0.5894736842105264
44820.0,0.0295389637,0.6251879761,0.1206237275,1.0,-0.50862069,0.0,0.0,-0.1481481481481481,-0.1481481481481481,-0.1481481481481481,-0.303030303030303,-0.1481481481481481,0.3529411764705883,0.3529411764705883,0.2105263157894736,0.2777777777777777,0.2105263157894736,1.0909090909090908,0.6428571428571428,0.7692307692307692,0.6428571428571428,0.4375,0.4375,0.4375,0.3529411764705883,0.1499999999999999,0.3529411764705883,0.4375,0.4375,0.6428571428571428,0.6428571428571428,0.0,0.1499999999999999,0.0454545454545454,-0.0416666666666666,0.1499999999999999,0.2777777777777777,-0.0416666666666666,0.0,-0.1153846153846154,-0.0799999999999999,0.0,-0.0799999999999999,-0.1153846153846154,-0.1785714285714286,-0.2068965517241379,-0.2580645161290322,-0.2580645161290322,-0.2580645161290322,-0.2580645161290322,-0.4390243902439024,-0.3428571428571428,-0.3428571428571428,-0.0799999999999999
