firms,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31
68806.0,0.0094371742,0.0289274377,0.0583170043,0.0540768863,0.3574056532,0.0372956387,2.0,0.0087405637,0.0988535583,0.0794973541,-0.1290322580645161,-0.0924369747899159,-0.1529411764705882,-0.0226244343891403,0.0485436893203883,-0.2058823529411765,-0.136,-0.0046082949308755,0.0746268656716417,0.1368421052631578,0.2934131736526946,0.5104895104895104,0.4210526315789473,0.3333333333333332,0.2934131736526946,0.2857142857142858,0.2857142857142858,0.2558139534883721,0.2272727272727273,0.2134831460674158,0.4594594594594594,0.6119402985074627,0.4399999999999999,0.5211267605633803,0.4896551724137932,0.894736842105263,0.7142857142857142,0.7851239669421488,0.5652173913043479,0.5766423357664234,0.5211267605633803
66755.0,0.0081877302,0.0165589024,0.0435339791,0.2995645926,0.0286889765,0.0008336949,2.0,0.0049084245,2.1712707182,0.1414281065,-0.0066666666666667,0.0642857142857142,-0.1130952380952381,-0.1235294117647058,-0.1629213483146067,-0.1767955801104972,-0.2319587628865979,-0.1722222222222222,-0.1945945945945946,0.0136054421768707,0.1550387596899225,0.2016129032258065,0.1825396825396825,0.1287878787878789,0.2735042735042734,0.3303571428571428,0.3796296296296295,0.505050505050505,0.2416666666666667,0.1919999999999999,0.4466019417475728,0.7325581395348837,0.4607843137254901,0.7325581395348837,0.5520833333333333,0.4607843137254901,0.1119402985074626,0.1119402985074626,0.0642857142857142,-0.0802469135802469,-0.1629213483146067
65453.0,-1.6134e-05,-0.042649004,-0.095019279,-0.268400188,0.0633655153,-0.228318842,0.0,-0.762630503,-0.423529412,-0.07259001,0.0126582278481013,-0.0804597701149425,-0.1752577319587629,-0.2307692307692307,-0.1999999999999999,-0.2857142857142857,-0.1397849462365591,-0.183673469387755,-0.0909090909090909,-0.1208791208791209,-0.0123456790123457,-0.0123456790123457,-0.1208791208791209,-0.183673469387755,-0.0804597701149425,-0.0697674418604651,-0.0804597701149425,-0.0804597701149425,-0.1397849462365591,-0.3162393162393162,-0.3220338983050848,-0.3162393162393162,-0.3333333333333333,-0.3846153846153846,-0.3388429752066115,-0.2727272727272727,-0.3333333333333333,-0.4029850746268657,-0.4202898550724637,-0.4029850746268657,-0.452054794520548
21020.0,-0.000634002,0.0178249873,0.0495858199,-0.004311378,0.1478520569,0.0748288673,0.0,0.0107488987,-0.147597048,-0.037814802,0.0111358574610245,0.1019417475728154,0.0294784580498865,-0.0278372591006423,-0.021551724137931,-0.0087336244541484,0.070754716981132,0.2171581769436996,0.3716012084592144,0.3392330383480826,0.4692556634304208,0.4367088607594938,0.2897727272727273,0.1761658031088082,0.1853785900783289,0.1916010498687663,0.4321766561514195,0.3511904761904763,0.3592814371257484,0.5133333333333334,0.5709342560553634,0.7461538461538462,0.752895752895753,1.0730593607305936,1.0542986425339365,1.1018518518518516,0.860655737704918,0.8015873015873016,0.7003745318352059,0.644927536231884,0.860655737704918
10429.0,0.0073652326,0.0183578277,0.0243922549,0.0558088745,0.687458906,-0.003601303,0.0,0.0057142857,2.4668206754,0.0832565334,-0.134020618556701,-0.0454545454545454,-0.0454545454545454,-0.1923076923076923,-0.2222222222222222,-0.16,-0.2363636363636363,-0.1157894736842105,-0.1999999999999999,-0.0769230769230768,-0.0561797752808989,-0.0666666666666666,-0.1923076923076923,-0.1923076923076923,-0.1764705882352941,-0.288135593220339,-0.2631578947368421,-0.5172413793103448,-0.5227272727272727,-0.5531914893617021,-0.3823529411764705,-0.3636363636363636,-0.3225806451612903,-0.3538461538461538,-0.4473684210526315,-0.3636363636363636,-0.3636363636363636,-0.288135593220339,-0.34375,-0.2222222222222222,-0.3114754098360656
62500.0,-0.000969368,0.0128626613,0.0282261701,0.0173614864,0.2204702182,0.0219293032,0.0,0.0015393462,0.4062655395,0.0114828991,-0.0444444444444444,0.0,-0.1134020618556701,-0.2389380530973451,-0.312,-0.2649572649572649,-0.2833333333333333,-0.2037037037037037,-0.3064516129032257,-0.2892561983471075,-0.2892561983471075,-0.1650485436893204,-0.2037037037037037,-0.2252252252252252,-0.2252252252252252,-0.1730769230769231,-0.1134020618556701,-0.0947368421052631,-0.2252252252252252,-0.1809523809523809,0.0749999999999999,-0.0337078651685393,-0.1041666666666666,-0.0114942528735632,-0.1224489795918367,0.0238095238095237,-0.1224489795918367,0.0617283950617284,-0.14,-0.2252252252252252,-0.2773109243697479
56899.0,0.0180950814,0.0016532373,0.0027894538,0.0390231537,0.1475778339,-0.019899934,4.0,0.0487137587,-0.022633745,0.0608465616,-0.0760869565217391,-0.034090909090909,-0.1584158415841584,-0.2543859649122807,-0.2608695652173913,-0.2672413793103448,-0.3840579710144928,-0.2543859649122807,-0.2672413793103448,-0.2129629629629629,-0.0229885057471264,-0.1326530612244898,-0.1981132075471697,-0.2342342342342342,-0.205607476635514,-0.3032786885245901,-0.2857142857142857,-0.4014084507042254,-0.5572916666666667,-0.5641025641025641,-0.3928571428571429,-0.4097222222222222,-0.4516129032258065,-0.4407894736842105,-0.5833333333333333,-0.4551282051282052,-0.4753086419753086,-0.4879518072289156,-0.5,-0.4910179640718562,-0.5478723404255319
27991.0,-0.001244291,0.0180056246,0.0436224582,0.0101716517,0.0590300766,-0.792015004,1.0,0.0,4.1696627938,-0.010847458,-0.0862745098039216,0.0219298245614034,-0.0085106382978723,0.0542986425339366,0.0309734513274335,-0.0291666666666666,0.0130434782608694,0.0737327188940091,0.0688073394495412,0.1042654028436018,0.1887755102040815,0.2663043478260869,0.1948717948717948,0.1477832512315271,0.0448430493273541,0.1592039800995024,0.2010309278350515,0.2732240437158471,0.3786982248520709,0.3705882352941176,0.3238636363636364,0.3952095808383233,0.4121212121212121,0.4294478527607361,0.5743243243243243,0.7923076923076924,0.6884057971014492,0.7007299270072993,0.806201550387597,0.6180555555555556,0.5430463576158941
10517.0,0.0020278378,0.0171282587,0.0364035737,0.015464103,0.0133759579,0.0158005946,0.0,0.0,-0.691953353,0.0002261428,-0.1153846153846154,-0.0799999999999999,-0.0675675675675675,0.0,-0.0799999999999999,-0.0142857142857142,-0.028169014084507,0.0298507462686568,0.0,-0.1976744186046511,-0.1636363636363637,-0.1265822784810126,-0.1785714285714286,-0.1481481481481481,-0.1785714285714286,-0.2247191011235955,-0.1785714285714286,-0.2068965517241379,-0.2159090909090909,-0.1976744186046511,0.0,0.0,0.0454545454545454,0.0454545454545454,0.0,0.1694915254237288,0.0454545454545454,0.0615384615384615,0.0147058823529411,0.1129032258064515,0.0866141732283465
20482.0,0.0030503179,0.0328882166,0.0691562293,0.0122596588,0.1690014232,0.0061963126,0.0,-8.8358e-05,-0.150939192,-0.025464239,-0.1561712846347607,-0.1666666666666666,-0.2209302325581394,-0.5472972972972974,-0.5144927536231885,-0.5144927536231885,-0.4070796460176991,-0.3909090909090909,-0.3875685557586837,-0.3273092369477911,-0.2811158798283262,-0.2621145374449339,-0.2764578833693304,-0.2454954954954955,-0.270152505446623,-0.2263279445727483,-0.178921568627451,-0.2099056603773584,-0.1253263707571801,-0.1137566137566137,0.0029940119760478,0.0151515151515151,0.0182370820668693,0.006006006006006,-0.1137566137566137,-0.0373563218390804,-0.0401146131805157,0.0601265822784811,-0.0536723163841807,0.0182370820668693,-0.0088757396449704
64688.0,0.0003239767,0.0268724768,0.0557606548,0.0230858124,0.1679066041,-0.044368279,1.0,0.0007090723,0.8688934333,0.0,-0.1048034934497816,-0.0238095238095238,-0.0807174887892376,-0.1528925619834711,-0.127659574468085,-0.1767068273092369,-0.1528925619834711,-0.0929203539823009,-0.0238095238095238,0.0512820512820513,0.1202185792349725,0.2424242424242424,0.1263736263736263,0.1141304347826086,0.1388888888888888,0.151685393258427,0.1021505376344085,0.1263736263736263,0.0732984293193717,0.0049019607843137,0.1263736263736263,0.1988304093567252,0.1988304093567252,-0.2115384615384615,-0.2652329749103942,-0.1201716738197424,-0.0888888888888889,-0.0144230769230768,-0.0191387559808612,-0.0238095238095238,-0.0096618357487923
10640.0,-0.000819029,0.0003401332,0.0007237461,-0.021078591,0.0210615952,-0.042642092,0.0,-0.028607696,-0.255221859,0.066360346,-0.1216216216216216,-0.0579710144927536,-0.3779904306220095,-0.4247787610619469,-0.3779904306220095,-0.3809523809523809,-0.3896713615023474,-0.3298969072164949,-0.336734693877551,-0.3532338308457711,-0.2857142857142857,-0.3264248704663213,-0.3809523809523809,-0.3896713615023474,-0.3229166666666666,-0.2613636363636363,-0.2352941176470588,-0.1823899371069182,-0.2737430167597765,-0.3564356435643564,-0.1333333333333333,-0.1612903225806451,-0.2215568862275448,-0.1823899371069182,-0.2168674698795181,0.1111111111111111,-0.0909090909090909,0.0236220472440944,-0.1666666666666666,-0.2215568862275448,-0.1216216216216216
10057.0,-0.005169874,0.0009331605,0.0020171402,-0.073606819,0.1015436214,0.0216365017,0.0,0.0111392405,0.1361819859,0.001903723,-0.0919540229885057,0.0128205128205127,-0.1684210526315789,-0.202020202020202,-0.2476190476190476,-0.2946428571428571,-0.1938775510204081,-0.2752293577981651,-0.2099999999999999,-0.2547169811320755,-0.1595744680851063,-0.2403846153846154,-0.3008849557522124,-0.373015873015873,-0.4148148148148148,-0.3130434782608695,-0.3189655172413793,-0.3629032258064516,-0.4625850340136054,-0.4697986577181208,-0.2403846153846154,-0.3070175438596491,-0.373015873015873,-0.3361344537815126,-0.3305084745762712,-0.2752293577981651,-0.4316546762589928,-0.4662162162162162,-0.5297619047619048,-0.5297619047619048,-0.56353591160221
63837.0,-0.008115698,0.0046640128,0.0069223986,-0.096239109,0.0327230116,0.004779322,0.0,-0.01260676,0.0396039604,0.0,-0.0701754385964912,-0.1451612903225806,-0.1311475409836066,-0.1846153846153846,-0.208955223880597,-0.196969696969697,-0.2638888888888888,-0.2535211267605634,-0.208955223880597,-0.086206896551724,-0.086206896551724,-0.1311475409836066,-0.1587301587301587,-0.1451612903225806,-0.1451612903225806,-0.171875,-0.2638888888888888,-0.2933333333333333,-0.3291139240506329,-0.3205128205128205,-0.2933333333333333,-0.273972602739726,-0.3375,-0.3375,-0.3026315789473685,-0.2205882352941176,-0.2535211267605634,-0.2205882352941176,-0.3375,-0.3375,-0.2638888888888888
28695.0,0.042109009,0.0058903916,0.0282358256,2.9016434893,0.0010562785,0.1538234274,1.0,0.0290771176,9.6358381503,0.3333333433,-0.0277777777777777,0.0294117647058822,-0.125,-0.1860465116279069,-0.2222222222222222,0.1290322580645162,0.1290322580645162,0.3999999999999999,0.8421052631578947,0.3999999999999999,0.9444444444444444,0.6666666666666667,0.5217391304347827,0.5909090909090908,0.5909090909090908,0.4583333333333332,0.2962962962962963,0.2962962962962963,-0.054054054054054,-0.125,0.0,0.2962962962962963,0.3461538461538462,0.2068965517241379,0.1666666666666667,1.0588235294117645,0.5909090909090908,0.5909090909090908,0.25,0.0294117647058822,0.0606060606060605
60038.0,-0.009394244,0.0037804915,0.0060463554,-0.034301743,0.0163607595,-0.013023736,0.0,-0.012823082,0.3391304348,-0.030513216,-0.03125,-0.1948051948051947,-0.2530120481927711,-0.2790697674418605,-0.3111111111111111,-0.3186813186813186,-0.3111111111111111,-0.3333333333333333,-0.3260869565217391,-0.2619047619047618,-0.1948051948051947,-0.2051282051282051,-0.2249999999999999,-0.2249999999999999,-0.2249999999999999,-0.2439024390243902,-0.2249999999999999,-0.1842105263157895,-0.2151898734177215,-0.2530120481927711,-0.2051282051282051,-0.2249999999999999,-0.1621621621621621,-0.2873563218390804,-0.2954545454545454,-0.2873563218390804,-0.3921568627450981,-0.3861386138613861,-0.4259259259259259,-0.4464285714285714,-0.4700854700854701
51510.0,-0.010712068,0.0051442064,0.0114978638,-0.363992303,0.1410054366,-0.011761662,1.0,-0.023847098,0.3529735683,0.0005038818,-0.0813953488372093,-0.2254901960784313,-0.2818181818181818,-0.2818181818181818,-0.2476190476190476,-0.3416666666666667,-0.3070175438596491,-0.1855670103092783,-0.2752293577981651,-0.1318681318681318,-0.0365853658536585,-0.1123595505617978,-0.2254901960784313,-0.2818181818181818,-0.202020202020202,-0.0813953488372093,-0.1413043478260869,-0.1022727272727272,-0.4191176470588235,-0.3779527559055118,-0.3361344537815126,-0.2752293577981651,-0.2818181818181818,-0.2882882882882883,-0.2882882882882883,-0.3008849557522124,-0.373015873015873,-0.2818181818181818,-0.2547169811320755,-0.2882882882882883,-0.1413043478260869
10752.0,0.0,0.0063255759,0.0416263311,0.043383383,0.1094515329,0.0352990215,2.0,0.4231864252,1.0236516862,0.0756003298,0.1666666666666667,0.2727272727272727,0.3999999999999999,0.3999999999999999,0.2173913043478261,0.2173913043478261,0.0,0.3333333333333332,0.3999999999999999,0.0,0.5555555555555556,0.0769230769230768,-0.2631578947368421,-0.3636363636363636,-0.3,-0.5333333333333333,-0.6744186046511628,-0.6888888888888889,-0.7407407407407407,-0.7407407407407407,-0.5882352941176471,-0.5757575757575757,-0.5757575757575757,-0.5333333333333333,-0.631578947368421,-0.5483870967741935,-0.6111111111111112,-0.6744186046511628,-0.7627118644067796,-0.6956521739130435,-0.7142857142857143
10779.0,0.0042096251,-0.050009827,-0.0701204,0.0685045973,0.0261548687,-0.38377094,1.0,1.7450222843,4.0017081854,0.3443813175,-0.1428571428571429,-0.217391304347826,-0.3793103448275862,-0.4545454545454546,-0.4545454545454546,-0.4285714285714286,-0.5,-0.5263157894736843,-0.6470588235294117,-0.6538461538461539,-0.6666666666666667,-0.7230769230769231,-0.6949152542372881,-0.6727272727272727,-0.6949152542372881,-0.7096774193548387,-0.7272727272727273,-0.7567567567567568,-0.775,-0.7428571428571429,-0.7096774193548387,-0.6538461538461539,-0.7096774193548387,-0.775,-0.8163265306122449,-0.75,-0.7567567567567568,-0.7692307692307692,-0.775,-0.7857142857142857,-0.8043478260869565
17224.0,-0.002340615,0.0136545351,0.0386164366,0.3605570367,0.0087358391,-0.162006578,2.0,-0.005713674,-0.612841704,-0.034482758,-0.211864406779661,-0.2439024390243902,-0.2873563218390804,-0.25,-0.1267605633802817,-0.1877729257641921,-0.1014492753623188,0.1137724550898202,0.0333333333333334,0.1999999999999999,0.2156862745098038,0.3676470588235294,0.4307692307692308,0.3880597014925373,0.3285714285714285,0.5371900826446281,0.631578947368421,0.273972602739726,0.1847133757961783,0.3381294964028776,0.4645669291338583,0.631578947368421,0.4645669291338583,0.55,0.5121951219512195,0.9578947368421054,0.6909090909090909,0.3777777777777777,0.3676470588235294,0.2653061224489796,0.2916666666666667
61487.0,-0.03611161,0.0423614768,-0.237221494,-1.080973234,0.0724139973,-0.032860905,3.0,0.0299612803,-0.307106599,0.0030913986,-0.1052631578947368,-0.0555555555555555,0.0625,-0.15,-0.1052631578947368,0.1333333333333333,0.0,-0.1904761904761904,-0.1904761904761904,-0.2608695652173913,-0.3199999999999999,-0.3199999999999999,-0.3461538461538461,-0.3928571428571429,-0.0555555555555555,0.0,0.2142857142857142,0.0,0.0625,0.0625,0.4166666666666667,0.0625,0.0625,-0.1904761904761904,-0.2916666666666666,-0.0555555555555555,-0.2608695652173913,-0.2608695652173913,-0.3461538461538461,-0.2916666666666666,-0.2916666666666666
47650.0,0.0001894887,0.0011823202,0.0027174711,0.0079235382,0.0251547988,0.0866061956,0.0,-0.000157421,0.1037482208,-0.040157303,-0.024390243902439,0.0457516339869281,-0.5166163141993958,-0.4501718213058419,-0.4539249146757679,-0.4007490636704119,-0.3798449612403101,-0.2344497607655502,-0.2951541850220264,-0.2307692307692307,-0.2523364485981308,-0.2452830188679244,-0.2452830188679244,-0.2727272727272727,-0.3013100436681223,-0.3043478260869565,-0.3248945147679325,-0.2792792792792793,-0.2888888888888888,-0.2488262910798122,-0.1752577319587629,-0.183673469387755,-0.1534391534391535,-0.036144578313253,-0.096045197740113,0.0526315789473683,0.0666666666666666,0.1428571428571428,0.1267605633802817,0.2030075187969924,0.0738255033557047
64514.0,0.0011086171,0.0031910274,0.0349004863,0.0882771685,0.1467240183,0.0195476144,0.0,-0.008461539,0.6657123611,0.0666666701,-0.087719298245614,-0.1746031746031746,-0.1937984496124031,-0.3417721518987342,-0.2517985611510791,-0.2238805970149253,-0.1937984496124031,-0.1034482758620689,-0.079646017699115,0.1304347826086955,0.4444444444444444,0.4444444444444444,0.3333333333333332,0.4246575342465752,0.5294117647058822,0.4857142857142857,0.5522388059701493,0.368421052631579,0.2093023255813952,0.2530120481927711,0.7049180327868851,0.7931034482758621,0.4647887323943662,0.4246575342465752,0.3164556962025315,0.4647887323943662,0.4647887323943662,0.4857142857142857,0.3164556962025315,0.3333333333333332,0.2093023255813952
61241.0,0.0200700797,-0.066266643,-0.128899014,0.0325705897,0.0272289167,-0.060896654,0.0,-0.011428571,-0.647904868,0.0529556666,-0.1870967741935484,0.0,-0.2125,-0.4084507042253521,-0.4449339207048458,-0.4473684210526315,-0.4939759036144578,-0.4246575342465754,-0.4568965517241379,-0.4349775784753363,-0.3262032085561497,-0.4,-0.4056603773584906,-0.4705882352941176,-0.3942307692307693,-0.4056603773584906,-0.4349775784753363,-0.5280898876404494,-0.5263157894736843,-0.5516014234875445,-0.4661016949152542,-0.4324324324324324,-0.5078125,-0.5467625899280575,-0.6,-0.4568965517241379,-0.4878048780487805,-0.5019762845849802,-0.5418181818181818,-0.4473684210526315,-0.4424778761061947
46850.0,0.0010131873,0.0032898428,0.0363500327,0.098974831,0.0244019851,-0.00115199,2.0,0.0135767518,-0.000181207,-0.012961214,-0.1070038910505836,-0.0437499999999999,-0.0536082474226804,-0.0982318271119843,-0.0536082474226804,-0.115606936416185,-0.0670731707317072,0.0268456375838925,0.0724299065420561,0.0928571428571427,0.1799485861182519,0.2893258426966292,0.2929577464788733,0.2338709677419355,0.230563002680965,0.2609890109890109,0.3539823008849558,0.4079754601226995,0.3783783783783783,0.4433962264150943,0.571917808219178,0.6451612903225807,0.6048951048951048,0.6937269372693726,0.6510791366906474,0.8966942148760331,0.9531914893617022,0.8734693877551021,0.5993031358885017,0.53,0.6690909090909092
