firms,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19
20482.0,-0.001958892,0.0322081152,0.0637630249,0.0055108857,0.1574321848,-0.051984227,0.0,5.84906e-05,-0.150878127,-0.021680696,0.1070496083550913,0.1216931216931216,0.2694610778443114,0.2848484848484849,0.2887537993920972,0.2732732732732732,0.1216931216931216,0.2183908045977012,0.2148997134670487,0.3417721518987342,0.1977401129943503,0.2887537993920972,0.2544378698224852,0.2148997134670487,0.1712707182320441,0.1810584958217269,0.0469135802469136,0.0956072351421188,0.127659574468085
64688.0,0.0049747735,0.0374386954,0.0777853878,0.0016738178,0.2060381084,0.0272538314,3.0,0.0023816036,-0.302271951,-0.005747126,-0.0471204188481675,-0.1078431372549019,0.0,0.064327485380117,0.064327485380117,-0.3,-0.3476702508960573,-0.2188841201716738,-0.1911111111111111,-0.125,-0.1291866028708134,-0.1333333333333333,-0.1207729468599033,-0.1801801801801802,-0.1727272727272727,-0.1534883720930232,-0.085427135678392,-0.1034482758620689,-0.0808080808080807
10057.0,0.0037424588,0.0073089564,0.0152417735,0.3054326593,0.0278416749,-0.07783568,2.0,-0.003870968,-0.891796849,0.0069702296,-0.1564625850340135,-0.1677852348993288,0.1923076923076923,0.087719298245614,-0.0158730158730159,0.0420168067226891,0.0508474576271187,0.1376146788990826,-0.1079136690647482,-0.1621621621621621,-0.2619047619047618,-0.2619047619047618,-0.3149171270718232,-0.3768844221105527,-0.3861386138613861,-0.4123222748815166,-0.3111111111111111,-0.3186813186813186,-0.3473684210526315
63837.0,-0.003395118,0.0175986972,0.0315606011,0.0096969716,0.004381787,-0.00654026,0.0,0.0004792108,1.324929972,0.0142857144,-0.0506329113924051,-0.0384615384615384,0.0,0.0273972602739727,-0.0625,-0.0625,-0.0131578947368421,0.1029411764705883,0.056338028169014,0.1029411764705883,-0.0625,-0.0625,0.0416666666666667,-0.2788461538461538,-0.1379310344827586,-0.2021276595744681,-0.127906976744186,-0.1573033707865169,-0.2105263157894736
28695.0,0.0048610246,-0.055007784,-0.36593786,-0.770512139,0.0005218464,-0.031407558,0.0,-0.269005848,1.4812030075,-0.114074074,-0.2702702702702703,-0.3249999999999999,-0.2285714285714285,0.0,0.0384615384615385,-0.0689655172413793,-0.0999999999999999,0.588235294117647,0.2272727272727273,0.2272727272727273,-0.0357142857142857,-0.2058823529411765,-0.1818181818181817,-0.4489795918367347,-0.3863636363636363,-0.490566037735849,-0.4130434782608695,-0.4807692307692307,-0.5573770491803278
60038.0,-0.013333333,0.0081501965,0.0109193721,-0.050394737,0.0220959596,-0.036407714,1.0,-0.012072368,0.5806246017,0.0133115826,-0.0379746835443037,-0.0843373493975904,-0.0256410256410256,-0.05,0.0270270270270269,-0.1264367816091953,-0.1363636363636363,-0.1264367816091953,-0.2549019607843137,-0.2475247524752475,-0.2962962962962963,-0.3214285714285714,-0.3504273504273504,-0.371900826446281,-0.4108527131782945,-0.392,-0.2761904761904762,-0.40625,-0.4242424242424242
51510.0,-0.018165843,0.0087285535,0.0256161416,-0.068264021,0.0575304997,-0.002556524,0.0,-0.022001744,-0.26841691,0.1574256765,-0.3529411764705882,-0.3070866141732283,-0.2605042016806722,-0.1926605504587155,-0.1999999999999999,-0.2072072072072072,-0.2072072072072072,-0.2212389380530973,-0.3015873015873016,-0.1999999999999999,-0.1698113207547169,-0.2072072072072072,-0.0434782608695651,-0.1456310679611651,-0.0833333333333333,-0.1111111111111111,-0.0112359550561798,-0.1287128712871287,-0.0736842105263158
43967.0,0.0013425635,0.0138799414,-0.101920872,-0.050523934,0.0011227202,-1.699277022,1.0,0.0392712192,2.2965415747,0.1804062128,-0.1219512195121951,-0.0999999999999999,0.0588235294117647,-0.0270270270270269,-0.1627906976744185,-0.217391304347826,-0.217391304347826,-0.25,-0.3076923076923077,-0.25,-0.4375,-0.4782608695652174,-0.4193548387096774,-0.4,-0.3207547169811321,-0.3898305084745762,-0.3333333333333333,-0.4193548387096774,-0.4285714285714286
10752.0,-0.000775203,0.0064600185,0.0222461093,0.0030850046,0.020492765,0.0196648192,3.0,0.1190700285,0.3471807234,0.0903351381,-0.1666666666666666,-0.1666666666666666,0.3235294117647058,0.3636363636363635,0.3636363636363635,0.5,0.1842105263157893,0.4516129032258065,0.25,0.0465116279069768,-0.2372881355932203,-0.0217391304347825,-0.0816326530612244,-0.0625,-0.4,-0.5108695652173914,-0.4642857142857143,-0.5588235294117647,-0.5360824742268041
17224.0,-0.000786731,0.0080135759,0.0143744111,-0.038832848,0.0101805384,0.0028682467,0.0,-0.002287118,0.6056210335,-0.168473203,-0.0700636942675159,0.0503597122302157,0.1496062992125983,0.2807017543859649,0.1496062992125983,0.2166666666666665,0.1869918699186992,0.5368421052631578,0.3272727272727274,0.0814814814814814,0.0735294117647058,-0.0068027210884353,0.0138888888888888,0.0814814814814814,0.140625,0.1587301587301588,0.2807017543859649,0.0138888888888888,0.1060606060606059
61487.0,0.0082452107,0.0289855072,-0.143072541,-1.069877267,0.1313282672,-0.00589161,1.0,0.0257401593,0.5434500649,0.1291666701,0.0625,0.0625,0.4166666666666667,0.0625,0.0625,-0.1904761904761904,-0.2916666666666666,-0.0555555555555555,-0.2608695652173913,-0.2608695652173913,-0.3461538461538461,-0.2916666666666666,-0.2916666666666666,-0.3461538461538461,-0.15,-0.3461538461538461,-0.46875,-0.4848484848484848,-0.575
47650.0,-0.010227459,0.0049200392,0.0114541269,-0.091103659,0.0252164551,-0.009811369,0.0,-0.006198927,0.7425742574,0.0169491526,-0.0133333333333333,0.0422535211267605,0.1443298969072164,0.1326530612244898,0.1746031746031746,0.3373493975903614,0.2542372881355932,0.4605263157894737,0.48,0.5857142857142856,0.5633802816901408,0.6691729323308271,0.4899328859060403,0.3536585365853659,0.0882352941176469,0.15625,0.2197802197802199,0.1100000000000001,0.1100000000000001
57461.0,-0.001881771,0.0115060945,0.0218295311,-0.003631687,0.0028833786,-0.166724457,0.0,-0.002581877,-0.612802498,0.0069437884,0.0066225165562914,0.0555555555555555,0.2258064516129032,0.1603053435114503,0.2159999999999999,-0.0065359477124182,0.0066225165562914,0.2258064516129032,0.0,-0.1213872832369942,-0.1914893617021277,-0.1508379888268156,-0.1508379888268156,-0.1314285714285714,-0.0379746835443037,-0.0065359477124182,-0.0379746835443037,-0.1555555555555555,-0.2475247524752475
64514.0,0.0023614784,0.0022038541,0.0249654027,0.1183857252,0.0545906479,0.0110776312,3.0,-0.010894738,1.0014189429,-0.012762764,-0.1162790697674418,-0.0843373493975904,0.2459016393442623,0.3103448275862068,0.0704225352112675,0.0410958904109588,-0.0379746835443037,0.0704225352112675,0.0704225352112675,0.0857142857142856,-0.0379746835443037,-0.0256410256410256,-0.1162790697674418,-0.1264367816091953,-0.1739130434782608,-0.2761904761904762,-0.2244897959183673,-0.3333333333333333,-0.6122448979591837
61241.0,-0.042676214,0.0367992157,0.0623310038,0.0047710479,0.0323599177,0.0576206722,0.0,0.0023970037,-0.097272622,-0.019484272,0.0037593984962405,-0.0498220640569394,0.1313559322033899,0.2027027027027026,0.04296875,-0.0395683453237409,-0.1523809523809524,0.1508620689655173,0.0853658536585366,0.0553359683794465,-0.029090909090909,0.1710526315789473,0.1814159292035397,0.1608695652173912,-0.0074349442379182,-0.0183823529411765,0.1125,0.1508620689655173,0.0511811023622046
46850.0,0.0001639106,0.0011150629,0.0139727877,0.1587034377,0.0356162127,0.0009110353,1.0,0.0092836245,1.5524425469,-0.017484634,-0.0210210210210209,0.0251572327044025,0.1164383561643835,0.1684587813620071,0.1398601398601398,0.2029520295202951,0.1726618705035971,0.3471074380165289,0.3872340425531915,0.3306122448979591,0.1358885017421602,0.0866666666666666,0.1854545454545455,0.1319444444444444,0.1319444444444444,0.0903010033444815,0.1202749140893471,0.1126279863481227,0.1398601398601398
11173.0,-0.000332422,0.0017040384,0.0252068648,0.033543641,0.087449381,-0.004828101,1.0,-0.010384351,0.2159928553,-0.008690106,-0.0749999999999999,-0.0431034482758621,-0.059322033898305,-0.0431034482758621,-0.0826446280991735,-0.1048387096774193,-0.119047619047619,0.0,-0.059322033898305,-0.159090909090909,-0.2697368421052631,-0.2291666666666666,-0.1838235294117647,-0.1956521739130434,-0.1048387096774193,-0.159090909090909,-0.4714285714285714,-0.4032258064516129,-0.39010989010989
57349.0,0.0080309653,0.0245000342,0.037644091,0.0107899672,0.0096717455,-0.061607503,0.0,0.0015836699,-0.159741459,0.0228178664,0.1351351351351351,0.0980392156862746,-0.1181102362204724,-0.0718232044198895,-0.0718232044198895,-0.134020618556701,-0.1641791044776119,-0.0289017341040462,-0.0454545454545454,0.0120481927710842,-0.0117647058823529,0.0566037735849056,0.0838709677419355,-0.0232558139534884,0.0909090909090908,0.0370370370370369,-0.04,0.0275229357798165,0.0566037735849056
56266.0,0.000679416,0.0015018062,0.0388282495,0.1287322979,0.0508421881,-0.01333788,2.0,-0.000397015,-0.484405342,0.0304541704,0.1964285714285714,0.0592885375494072,0.2701421800947867,0.3400000000000001,0.3814432989690721,0.4888888888888889,0.763157894736842,0.675,0.7986577181208054,0.9420289855072465,0.4806629834254143,0.4179894179894179,0.5952380952380953,0.0387596899224806,0.089430894308943,0.0938775510204081,0.1754385964912281,0.102880658436214,0.2465116279069767
61081.0,-0.007281984,-0.024067157,-0.307597851,0.1985379815,0.0633531079,-0.009418867,0.0,-0.018635323,-0.587020649,-0.038838614,-0.0892857142857143,-0.0892857142857143,-0.2153846153846154,-0.15,-0.3013698630136986,-0.2608695652173913,-0.2153846153846154,-0.1639344262295081,-0.15,0.0,0.0,-0.0377358490566037,-0.0192307692307692,-0.1052631578947368,-0.0727272727272727,-0.0192307692307692,0.0,-0.15,-0.0555555555555555
28222.0,-0.001480781,0.0149416018,0.031638233,0.0038415411,0.0225906562,4.20611e-05,2.0,-0.000334884,-0.167343293,-0.007685648,-0.020253164556962,0.0078125,0.0516304347826086,0.0749999999999999,0.0932203389830508,0.1057142857142856,0.0078125,0.1907692307692308,0.1727272727272726,0.1871165644171779,0.0431266846361186,0.0516304347826086,0.2364217252396165,0.0749999999999999,0.084033613445378,0.0661157024793388,0.1483679525222552,0.0157480314960629,-0.0051413881748072
11376.0,-0.00235933,0.0005947638,0.0017886371,0.010119782,0.172845277,-1.57884855,0.0,-0.002293817,1.9250147717,-0.021833588,-0.0285714285714285,0.096774193548387,0.4782608695652173,0.4166666666666667,0.4366197183098592,0.3600000000000001,0.2911392405063291,0.4571428571428571,0.3076923076923077,0.3246753246753247,-0.0377358490566037,-0.1052631578947368,-0.1282051282051282,-0.1774193548387096,-0.0892857142857143,-0.135593220338983,-0.1206896551724138,-0.25,-0.203125
51721.0,-0.002362584,0.0122788598,0.0266221873,0.0946696251,0.0094065975,0.1166039873,0.0,-0.001575758,0.6711063754,-0.047352607,-0.140625,-0.0730337078651685,0.1148648648648649,0.0714285714285714,0.0714285714285714,0.2790697674418605,0.2692307692307691,0.4224137931034482,0.1458333333333332,0.0509554140127388,0.1,0.0855263157894736,-0.1129032258064516,-0.2361111111111111,-0.3067226890756303,-0.2731277533039647,-0.2028985507246377,-0.140625,0.0
64848.0,-0.048745034,-0.06582783,-0.142795899,-0.054011425,0.0201509298,-0.122573021,0.0,-0.257202754,2.4519746465,-0.125,0.0555555555555555,-0.2692307692307693,-0.24,-0.1739130434782608,-0.3214285714285714,-0.3666666666666667,-0.3448275862068966,-0.3870967741935484,-0.4722222222222222,-0.4864864864864865,-0.5128205128205128,-0.5128205128205128,-0.5365853658536586,-0.525,-0.5,-0.4411764705882353,-0.525,-0.5777777777777777,-0.5681818181818181
28804.0,0.0051452347,0.0049291001,0.0147153087,0.0458073583,0.195857449,0.5135375806,0.0,0.0017834395,1.2628460418,0.0827607419,0.0261437908496731,0.0827586206896551,0.2975206611570247,0.4672897196261683,0.5700000000000001,0.6526315789473685,0.6354166666666667,0.8045977011494252,0.7252747252747254,0.6702127659574468,0.5858585858585859,0.4017857142857142,0.4672897196261683,0.2868852459016393,0.3893805309734512,0.3305084745762712,0.3534482758620689,0.2362204724409449,0.3305084745762712
49584.0,-0.005702067,0.0009906507,0.0013265348,-0.072585689,0.0332532292,-0.019682634,0.0,-0.017054113,0.1517165006,-0.049171066,-0.046875,-0.1527777777777778,0.0701754385964912,0.1296296296296295,-0.0161290322580645,-0.1285714285714285,-0.1643835616438356,-0.1408450704225352,-0.1973684210526315,-0.2077922077922077,-0.2375,-0.3645833333333333,-0.4077669902912622,-0.4299065420560748,-0.4351851851851852,-0.4504504504504504,-0.3711340206185567,-0.4958677685950413,-0.5579710144927537
42083.0,0.001192811,0.0097984933,0.0249026352,0.1484862108,0.0126068013,-0.004029167,1.0,0.0004620692,-0.410628019,0.0002330998,-0.0333333333333333,-0.3958333333333333,-0.296969696969697,-0.3255813953488372,-0.2368421052631578,-0.2368421052631578,-0.1830985915492957,-0.1278195488721805,-0.1714285714285713,-0.09375,-0.1076923076923076,-0.1343283582089552,-0.1212121212121212,-0.1888111888111888,-0.1407407407407407,-0.1594202898550725,-0.1007751937984495,0.0357142857142858,-0.0645161290322581
24264.0,-0.00116942,0.002690583,0.0061728374,-0.014612398,0.033122807,0.1258057815,1.0,-0.008454911,0.0446517827,-0.004974109,-0.0852017937219731,-0.1707317073170732,-0.1130434782608695,-0.0599078341013824,-0.081081081081081,-0.0377358490566037,-0.081081081081081,0.0,-0.0642201834862384,-0.1206896551724138,-0.1428571428571429,-0.2608695652173913,-0.2388059701492537,-0.2791519434628975,-0.3584905660377359,-0.3503184713375796,-0.2867132867132866,-0.296551724137931,-0.3564668769716088
48514.0,0.0018121934,0.013346371,0.0333961704,0.058434972,0.0504405184,-0.020875331,0.0,-0.000288809,-0.377843965,4.12036e-05,-0.0246478873239436,0.0183823529411764,0.139917695473251,0.242152466367713,0.231111111111111,0.1638655462184874,0.0992063492063493,0.173728813559322,0.1306122448979592,0.231111111111111,0.1169354838709677,0.0694980694980695,0.08203125,-0.0107142857142856,-0.0035971223021582,-0.0513698630136986,-0.0246478873239436,-0.1035598705501618,-0.0766666666666666
63845.0,0.0047629357,0.0072024881,0.0500760625,0.0865256585,0.2146162879,-0.186873504,3.0,0.0055673346,2.5765406703,-0.063383143,0.1481481481481481,0.1428571428571428,0.3777777777777777,0.2916666666666667,0.2525252525252526,0.417142857142857,0.5121951219512195,0.5597484276729561,0.631578947368421,0.6103896103896105,0.5308641975308641,0.5030303030303029,0.4939759036144577,0.4090909090909091,0.4011299435028248,0.5696202531645569,0.4939759036144577,0.4252873563218391,0.4418604651162789
11691.0,-0.000661472,0.0248191831,0.0441111342,0.0095000035,0.1008817044,-0.140877017,1.0,0.0025641041,-0.470812567,0.0001777858,0.0331125827814569,0.0064516129032257,0.0909090909090908,0.0540540540540539,0.1223021582733812,0.3624454148471616,0.368421052631579,0.471698113207547,0.5522388059701493,0.4511627906976745,0.4181818181818182,0.4857142857142857,-0.2463768115942028,-0.3217391304347826,-0.2315270935960591,-0.2352941176470588,-0.1186440677966101,-0.0850439882697947,-0.1475409836065574
17400.0,0.0015600854,0.010811348,0.0137964651,-0.009309108,0.0036352351,0.0823864702,1.0,0.0086413094,0.3883677298,0.0196179503,0.0080645161290322,-0.074074074074074,0.0064412238325282,0.0048231511254019,-0.0862573099415204,-0.0249609984399376,-0.0264797507788161,0.0416666666666667,0.0647359454855196,0.0486577181208054,0.0926573426573427,0.1638733705772812,0.2351778656126482,0.2278978388998036,0.2230919765166341,0.2183235867446393,0.2088974854932301,0.166044776119403,0.2993762993762994
18817.0,-0.003101279,0.0030980155,0.0097645245,-0.020910555,0.0318804491,0.0189652956,0.0,-0.005763896,-0.175770986,-0.071159671,-0.0137614678899082,-0.0227272727272727,0.2078651685393258,0.1813186813186813,0.2215909090909091,0.1375661375661376,0.25,0.3109756097560976,0.2951807228915661,0.1559139784946237,0.131578947368421,0.1375661375661376,0.174863387978142,-0.100418410041841,-0.1762452107279694,-0.0889830508474576,-0.0692640692640692,-0.1188524590163934,-0.1856060606060605
10137.0,-0.002624449,0.0158242304,0.0383343252,0.02318837,0.0356614337,-0.041835589,2.0,-0.000645161,-0.494475138,1.55615e-05,0.0333333333333334,0.0643776824034334,0.0782608695652173,0.0553191489361701,0.0735930735930736,0.1272727272727272,0.1071428571428572,0.1753554502369667,0.2525252525252526,0.1923076923076923,0.2097560975609755,0.2216748768472907,0.1481481481481481,0.1698113207547169,0.1588785046728971,0.1022222222222222,0.1534883720930233,0.2097560975609755,0.2653061224489796
44740.0,0.0001577557,0.0142407414,0.0285420688,0.0220250791,0.0170093721,0.0109844768,0.0,-0.005825642,-0.691529709,0.0065354002,0.0129870129870128,0.0469798657718121,0.1386861313868612,0.1304347826086955,0.0985915492957747,0.1999999999999999,-0.0126582278481012,0.04,0.0,-0.0188679245283018,-0.0602409638554216,-0.0982658959537572,-0.1428571428571429,-0.1789473684210526,-0.1832460732984293,-0.1521739130434782,-0.0769230769230768,-0.0602409638554216,0.0
11870.0,1.83477e-05,0.003262527,0.0551316653,0.0272778006,0.0569753401,-0.009923064,5.0,0.0035387907,-0.629121319,0.0308520352,-0.0495049504950495,-0.044776119402985,0.1228070175438595,0.0607734806629833,0.0491803278688525,0.032258064516129,0.032258064516129,0.1428571428571428,0.0052356020942407,0.0847457627118644,0.0491803278688525,0.0158730158730158,0.0726256983240223,0.0052356020942407,-0.1232876712328767,-0.1232876712328767,-0.2558139534883721,-0.2098765432098766,-0.2529182879377432
26331.0,0.0070394916,0.0057108791,0.0197032025,0.2122821396,0.0086131569,-0.00672744,0.0,-0.006726886,1.4717765894,-0.104402989,-0.0054945054945054,0.1312500000000001,0.1602564102564103,0.3609022556390977,0.1753246753246753,0.1907894736842106,-0.0268817204301075,0.4365079365079365,0.4031007751937985,0.6605504587155964,0.865979381443299,0.6306306306306306,1.0568181818181817,0.8854166666666667,1.585714285714286,2.0166666666666666,2.1206896551724137,1.9672131147540983,2.1206896551724137
10145.0,-0.000895026,0.0163634143,0.0396567032,-0.099176824,0.0165141975,-0.017878019,1.0,6.62252e-05,0.6468398909,0.0209220697,-0.0226537216828478,-0.032051282051282,0.0942028985507246,0.0863309352517984,0.1482889733840304,0.0709219858156029,0.1102941176470588,0.3130434782608695,0.1936758893280632,0.1310861423220974,-0.2927400468384075,-0.2669902912621359,-0.2216494845360824,-0.2826603325415677,-0.3228699551569507,-0.3073394495412844,-0.3182844243792325,-0.3333333333333333,-0.2993039443155452
10153.0,-0.000111256,-0.017273745,-0.16134615,0.1871950772,0.0723159053,-0.005924095,1.0,0.0764899386,-0.565154159,0.0181818176,0.0172413793103447,-0.0483870967741935,0.2553191489361701,-0.0166666666666667,-0.0166666666666667,-0.2891566265060241,-0.3723404255319149,-0.1690140845070422,-0.313953488372093,-0.3655913978494624,-0.3586956521739131,-0.41,-0.4587155963302752,-0.5461538461538462,-0.5563909774436091,-0.5755395683453237,-0.5426356589147288,-0.5661764705882353,-0.5461538461538462
41443.0,0.0003508596,0.0108947454,0.0356146887,0.0128935458,0.0146490783,-0.029662217,1.0,-0.000124528,0.379001567,0.0047391267,0.0241545893719807,-0.0046948356807511,0.0984455958549221,0.0984455958549221,0.1584699453551912,0.1843575418994414,0.1777777777777778,0.3249999999999999,0.2397660818713449,0.2544378698224852,0.1397849462365592,0.2325581395348837,0.2183908045977012,0.145945945945946,0.0761421319796953,0.0192307692307691,0.0653266331658291,0.087179487179487,0.1336898395721926
61268.0,0.0085586104,0.0151238632,0.0961802155,0.1287078934,0.1222480853,-0.029093748,1.0,0.1076122757,2.903030303,0.0373737384,-0.1403508771929824,-0.0754716981132075,0.0,-0.1403508771929824,-0.1551724137931034,-0.1403508771929824,-0.1551724137931034,-0.2096774193548387,-0.234375,-0.2461538461538461,-0.3098591549295775,-0.1833333333333333,-0.3098591549295775,-0.2794117647058823,-0.0576923076923077,-0.1694915254237288,0.0652173913043479,0.0652173913043479,-0.1833333333333333
45911.0,-0.035054849,0.0006832792,0.0008937692,0.0080349172,0.0965382801,0.2587205076,0.0,-0.002878431,1.574549749,0.056905116,-0.0727272727272727,0.0851063829787233,0.1208791208791209,0.2749999999999999,0.0515463917525773,-0.1570247933884297,-0.3108108108108108,-0.1774193548387096,-0.1052631578947368,-0.081081081081081,-0.0973451327433628,-0.0892857142857143,-0.0727272727272727,-0.2272727272727273,-0.4104046242774566,-0.3108108108108108,-0.3419354838709677,-0.4171428571428571,-0.3061224489795918
63853.0,0.0,-0.010753526,-0.01220267,-0.005734506,0.1750589767,-0.089090008,2.0,0.0155881655,-0.738527215,0.0,0.1,-0.0833333333333333,0.1,0.6923076923076923,1.2000000000000002,0.8333333333333333,0.375,0.5714285714285714,0.2222222222222223,0.2222222222222223,0.0,0.0,-0.0833333333333333,0.0,-0.0833333333333333,-0.1538461538461538,-0.2142857142857143,-0.3529411764705882,-0.3125
12192.0,-0.007355008,0.0240984555,0.0274315241,0.0112649157,0.4496636118,-0.009055758,1.0,-0.002122738,0.0952998147,0.0120022381,-0.1212121212121212,0.0481927710843372,0.144736842105263,0.4262295081967213,0.1756756756756756,0.2083333333333332,0.0740740740740741,0.2608695652173913,0.0116279069767442,0.1298701298701299,0.1153846153846154,-0.1122448979591836,0.144736842105263,0.0357142857142858,0.1153846153846154,0.2428571428571428,0.3181818181818181,0.1153846153846154,-0.2090909090909091
24643.0,-0.00789897,0.0010580467,0.0020068196,-0.060905057,0.0208721744,0.0146243619,1.0,-0.03274915,0.2341095429,0.0117333643,-0.0743243243243243,-0.1045751633986927,-0.0743243243243243,-0.0352112676056337,-0.0551724137931034,0.0378787878787878,-0.0419580419580419,0.091633466135458,0.0073529411764705,0.011070110701107,-0.0249110320284697,-0.154320987654321,-0.0866666666666666,-0.1796407185628742,-0.2367688022284122,-0.2409972299168975,-0.1696969696969696,-0.2346368715083798,-0.2751322751322751
64856.0,0.0157311056,0.0242250006,0.1086239632,0.0079952372,0.3458308338,-0.041006935,8.0,-0.000434783,0.8272452398,-0.028493793,-0.1067961165048543,-0.0366492146596858,0.2105263157894736,0.2777777777777777,0.1358024691358024,0.2026143790849672,0.3629629629629629,0.803921568627451,0.4488188976377953,0.5862068965517242,0.5726495726495726,0.5862068965517242,0.7692307692307692,0.4153846153846154,0.393939393939394,0.3529411764705883,0.4153846153846154,0.0760233918128654,-0.0799999999999999
