firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,secured,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,chmom,turn,IPO,indmom,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol
54594,1.2750271579,0.0350328756,-1.648677914,0.0151149907,1.6618014054,2.9513785076,0.0664329324,0.3702873715,0.2376746639,0.0088823732,0.9244233601,0.033869084,2.4556451613,-0.050995436,0.033869084,46,0.0576719871,-0.044247788,0.0182766351,0.1306361857,-0.049702904,0.0999771219,-0.185233174,0.1362378065,-0.003642786,0.5778075517,0,3.7554163404,0.4095132196,1.9472722527,0.9151302072,4.9194725689,9.1195984286,0.0766347821,0.0,0.0,0,0.0,0,0.0,0.3877911469,2.0,-0.510790392,-0.005212385,-0.103156336,2.5569094868,0.1349886373,-0.315441174,0.7260343104,-2293.438446,0.0499936053,14.061023074,-0.002768257,-0.008201651,-0.016139445,-0.195929832,0.2042809043,-0.126406256,0.0,0.0173525037,-0.074095417,-0.001116308,2.0,14.341883421,1.2912370867,1.8487192565,0,0.2133021135,0.0807190314,0.0268675636,0.0479223046,0.4776622891,7.9249463287,1.9205309e-09,8.2519377e-09,2.3113505722,5.3423414677,0.020813683,0.0488217324
14526,0.6473366244,0.0775559326,-4.759458791,0.0234418988,0.7668822915,1.7379611338,0.0779075303,0.0569414175,0.3323999596,-0.021173422,0.0705813228,-0.04127876,-0.732435313,0.1343606365,0.0412787604,46,0.0147253795,0.0285714286,-0.010835305,-0.005185905,0.0846078545,0.0956854097,-0.185454093,0.0980145445,0.0412256683,0.3819186947,0,1.3794485962,-0.156109716,0.7220261724,-0.202818466,88.029883891,8.7005863356,0.1655552403,0.0,0.0,0,0.0,0,0.0,0.6968167522,6.0,0.0193469764,-0.019152298,-0.013776065,-0.045688493,-0.179906326,-0.756250178,0.067289505,-1761.163184,0.0529773358,13.620074786,-0.003406525,0.0025474074,0.0055652524,-0.121703552,0.0117083977,-0.037606098,0.0,-0.002905569,0.735476972,0.1116054729,6.0,13.812178926,0.6782513012,2.2953834718,0,0.1981682977,0.0392084904,0.0174498369,0.0346595737,0.5852768051,9.6620695907,2.1347137e-09,7.9458913e-09,1.9240591159,3.7020034816,0.0294814494,0.0453081904
11581,0.2242704587,0.006007025,3.1806557866,0.0018012884,0.612910904,0.4875601452,0.0834991562,-0.241041545,0.2064106909,-0.008510429,-0.107877948,-0.035138002,-5.674724185,0.0400952352,0.0351380021,33,-0.060768065,-0.113207547,-0.446345417,-0.136788509,0.1472338943,0.3563785718,-0.210148752,-0.125790333,-0.46094052,0.3348007283,0,2.4311670068,0.2174632527,2.1742204587,0.4262030214,3.1008993564,5.0509758544,0.0324038034,0.0,0.0,1,0.3698020731,0,0.0,0.4961214364,4.0,0.2594111547,-0.240214505,-0.154388227,0.3799697757,-0.591712015,1.84460057,0.0115432067,-5612.599898,0.0394668682,14.117587941,-0.00385384,-0.005606465,-0.013912209,-0.071244848,0.1921271586,-0.116685493,0.0,-0.010055866,1.2141486071,-0.084357793,1.0,14.220584576,0.6113982161,1.0562598476,0,0.1039116508,0.0470219105,0.0197396237,0.031620725,0.4421357295,2.4751028775,2.6332329e-09,1.7756864e-08,1.1793621034,1.390894971,-0.006641451,0.0381707212
15203,1.489873145,-0.17938103,-163.5712874,0.0,0.9541302242,2.8914453465,-0.08183416,-0.092754982,0.2312778429,0.020398482,-0.088682432,-0.109559402,-1.569014085,0.1020703325,0.109559402,46,-0.041846971,-0.053030303,0.1602879302,0.059083111,-0.057425676,0.1652130986,0.2923068282,-0.090082063,-0.095344021,0.5044942368,0,2.1923890063,0.0406852714,0.3655583317,0.1780009963,607.6,12.521334792,-0.052521937,0.0,0.0,1,1.0,0,1.0,0.3508475876,5.0,0.3358551086,0.3083757957,-0.094210983,1.645572462,-0.72244381,0.2484858876,0.0735183039,-6947.611437,0.0394668682,9.4550732286,-0.004307318,-0.038190476,-0.070505495,-0.035007816,0.0001472031,0.038702167,0.0,-0.051872046,0.6532026255,-0.139701689,3.0,9.2155398352,-0.102151559,3.4066892146,0,0.1039116508,0.0956175327,0.0268026107,0.0598471661,1.4974871408,24.81241584,6.8014868e-07,6.2674386e-09,0.5000468454,0.2500468476,-0.24040609,0.0755505191
16126,0.6576468838,0.0500041613,0.1842810805,0.0184760576,0.4555931242,1.1007851008,0.1042497474,-0.013539782,0.2542987589,0.0012636416,-0.093591314,-0.089275763,-2.001181739,0.1500715758,0.0892757634,45,-0.023127995,0.118177137,0.1453261668,0.1958641622,-0.038777341,0.1958316427,-0.001852996,-0.007427175,0.050748019,0.3520865499,0,1.2635266363,-0.450019027,0.9077305756,-0.410449926,28.94259547,5.0730123694,0.2129768573,0.0,0.0,0,0.0,0,0.0,0.4362212785,5.0,-0.002509949,0.1659626545,0.0758296433,-0.035378234,0.3411333469,0.0330302846,0.0830004443,-1594.877634,0.0529773358,14.028236356,-0.000876128,0.0051600298,0.0087347052,-0.091434847,0.0251376844,-0.002351283,1.0,-0.012318383,0.9538046643,-0.117970211,5.0,14.257579796,0.642755633,1.3466461652,0,0.1981682977,0.0299257934,0.0147421394,0.0227634007,0.6110224963,5.8876817524,2.187397e-09,1.5263487e-08,1.3025462209,1.6966266576,0.0366891161,0.0381320788
17137,1.1604546265,-0.012522284,-3.280997764,0.0333386332,0.6306347031,2.9362872934,0.018630339,-0.054433362,0.9403513223,-0.039133739,-0.041803182,-0.041370656,-6.087655602,0.0637090694,0.0413706563,45,0.0074373422,-0.007381507,-0.010436572,-0.155490363,-0.004976047,0.1447347725,0.084624912,0.02884711,-0.061158432,0.5200536651,0,1.8926817119,0.042480326,0.9752736229,-0.05404644,12.178083668,20.719877171,0.1289636543,0.0,0.0,0,,0,0.0,1.441019605,4.0,-0.000514556,0.1847909369,-0.021785346,0.0146262908,0.0537284857,0.212676217,-0.113660285,-1519.046808,0.1630645481,12.204951614,-0.035318767,-0.049013327,-0.116938635,-0.693925088,0.0752197182,-0.781207537,0.0,0.0046875,-0.279227147,-0.085815603,4.0,12.030724704,2.3871409191,1.6603008678,0,-0.029752178,0.0857322216,0.0337295798,0.0595907522,0.5435966944,3.665778171,1.6407558e-08,1.0533162e-08,1.3008855944,1.6923033297,0.081414501,0.0610517455
20670,0.4177115083,-0.240185859,0.3327589289,0.0,1.0839195531,1.1088182713,-0.030296009,-0.178622193,0.2699834003,0.0228579943,-0.100727939,-0.165263668,-1.145566428,0.0349629975,0.1652636682,37,0.0086317377,0.2244897959,0.0063413964,0.0807019799,0.0360331111,0.4181088571,-0.435523799,0.127005795,-0.329360622,0.4439777755,0,1.958147767,-0.594332825,1.6553858819,-0.627482026,3.4086905516,5.065612331,-0.1252006,0.0,0.0,0,0.0,1,0.0,0.694728499,5.0,-1.655539787,0.0240752649,0.2115843214,0.1745119811,-1.495075407,0.0201887,0.0873400567,-9673.487032,0.0623260356,12.75865577,0.0038315528,-0.013287482,-0.047767168,-0.057973282,0.2167035228,0.05304011,1.0,0.0077922078,0.6278041436,0.076273011,3.0,12.67915751,0.4023349863,1.3680700252,0,0.5588413759,0.0416666269,0.0325176132,0.0460831385,0.4881929573,5.1484560171,8.9069863e-09,1.0782605e-08,1.6869718694,2.8458740883,0.0081791551,0.0567570616
64899,0.368225661,-0.000358155,212.74993415,0.0172733827,0.450695364,0.2532427836,0.1981761607,-0.065282315,0.1573644869,0.0052543273,-0.09426447,-0.090634377,-33.93175074,0.0774312537,0.090634377,45,-0.02676347,-0.081632653,0.0280310498,0.069595842,0.0125281377,0.0558269125,-0.109457613,-0.015623557,-0.033399729,0.1761261931,1,1.5070940393,0.2942845064,0.9129249935,0.8591092266,102.5,6.8659479921,0.0200235571,0.0,0.0,1,0.0011629498,0,0.0,0.3293841128,5.0,-0.29043247,0.0118964998,-0.734450302,0.3221597815,-0.24930213,0.4254469594,0.1419997548,16578.430562,0.0419666983,15.44566959,0.0100099823,-0.00651095,-0.014663941,-0.004050662,0.0115794385,-0.38598872,0.0,0.0012738854,-0.690061629,0.0694743507,4.0,9.042273129,0.335463177,0.0010601112,0,0.1149263772,0.0280173086,0.0132139408,0.0046284835,0.6420224172,0.0100934558,1.862173e-07,2.0478634e-07,1.1555163468,1.3352180277,0.0726953599,0.03243072
23660,0.1261642291,0.0341756972,141.91894472,0.0104495677,0.1729407815,0.2763007389,0.158871779,0.0313612478,0.4636694528,0.0012683475,0.0001673455,-0.05495935,-0.473690036,0.0503643844,0.0549593497,37,0.0080212904,-0.111111111,0.0279756998,0.0794428504,0.0073132359,0.1509278121,-0.03443549,0.0459950983,0.0774234436,0.2932273402,0,2.6092544581,0.3158201825,1.2769954643,0.2886220902,48.727802919,8.140363455,0.2508314706,0.0,0.0,0,0.0,0,0.0,1.1132436214,5.0,0.035300121,0.0497058918,-9.27555511,-0.147097363,-0.048869331,-1.133743415,0.0009269327,20354.311744,0.260679618,17.429771603,-0.003447246,0.0182973128,0.0434932493,-0.006791228,0.0189575202,-0.053985193,0.0,0.0006049363,0.3419413218,0.0644063642,6.0,17.091651092,0.3502190235,0.844971278,0,-0.070768026,0.0466607809,0.0173568794,0.0256218703,0.3887387467,1.8198429079,8.435835e-11,2.0616105e-08,1.0815498345,1.1697500445,0.0141455086,0.0295109856
82542,0.2878753435,0.0347188531,13.27584141,0.0079837123,0.0389962209,0.2986207707,0.190055996,-0.026862031,0.3741124723,0.0004256678,-0.472967739,-0.05388534,-0.514322399,0.0525755369,0.0538853399,44,0.0085036601,-0.055916775,-0.009982828,0.1130787136,-0.063217115,0.58674896,0.0934957779,-0.001093314,0.0991708408,0.372927749,0,5.9885026738,0.3726893725,4.1010695187,0.3713201498,5.8895773586,7.1280433736,0.9378323032,0.0,0.0,0,,0,0.0,0.4777026698,6.0,24.646649629,-0.087544984,-0.203318611,0.4143280835,-2.316480866,0.5644738544,0.3498845438,-4452.535133,0.0234037525,13.768566193,-0.003432364,0.0303675801,0.0351201806,-0.007695862,0.2493755054,-0.052685123,2.0,0.0014528715,-0.284620973,-0.083251284,5.0,12.873635287,0.1277795181,0.4296351189,0,0.4215492231,0.0383410491,0.0223701748,0.0296327703,0.6362106726,1.7237502463,8.2140526e-09,3.5850036e-08,1.0584109751,1.1202337922,0.11457821,0.0357950742
