firms,nincr,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36
10006.0,0.0,-0.645908943,-0.002375297,0.0680628272251309,0.1178082191780822,0.02,0.0,0.0461538461538462,0.02,0.6062992125984252,0.5,0.4782608695652173,0.5280898876404494,0.5,0.6000000000000001,0.6126482213438735,0.516728624535316,0.5572519083969465,0.6062992125984252,0.6451612903225807,0.5875486381322956,0.6518218623481782,0.7894736842105263,0.6518218623481782,0.5338345864661653,0.3972602739726028,0.5,0.3783783783783783,0.3783783783783783,0.2477064220183487,0.3246753246753247,0.3877551020408163,0.4216027874564461,0.2477064220183487,0.1929824561403508,0.146067415730337,0.0597402597402596,0.1147540983606556,0.0408163265306122
15763.0,0.0,2.0919868277,0.0354010034,-0.0347826086956521,-0.1328125,-0.1328125,-0.119047619047619,-0.2237762237762237,-0.1716417910447761,-0.1119999999999999,-0.1654135338345864,-0.1526717557251908,-0.1654135338345864,-0.1328125,-0.1461538461538462,-0.2127659574468084,-0.1777777777777778,-0.1526717557251908,-0.2071428571428571,-0.1838235294117647,-0.0512820512820513,-0.0672268907563025,-0.059322033898305,-0.097560975609756,-0.1328125,-0.2291666666666666,-0.2291666666666666,-0.2929936305732484,-0.4157894736842105,-0.5,-0.4611650485436893,-0.497737556561086,-0.4248704663212435,-0.3728813559322034,-0.3657142857142857,-0.4064171122994652,-0.4477611940298507,-0.4449999999999999,-0.4688995215311005
21020.0,0.0,-0.339271241,-0.062843913,0.1311475409836064,0.0,-0.0449826989619377,-0.0675675675675675,0.0534351145038167,0.2545454545454546,0.1129032258064515,0.0494296577946768,-0.0830564784053156,0.3080568720379146,0.2660550458715596,0.3205741626794258,0.6140350877192982,0.5862068965517242,0.393939393939394,0.6140350877192982,0.985611510791367,1.4642857142857144,0.9166666666666669,1.358974358974359,0.943661971830986,1.190476190476191,1.4210526315789471,1.5321100917431192,1.7599999999999998,2.247058823529412,2.136363636363636,1.5090909090909093,1.6037735849056602,1.5555555555555554,1.3389830508474576,1.3193277310924372,1.0,0.6932515337423313,0.985611510791367,1.3389830508474576
62500.0,2.0,-0.217391304,0.041344502,-0.0672268907563025,-0.0749999999999999,-0.159090909090909,-0.119047619047619,-0.0749999999999999,-0.2291666666666666,-0.2649006622516556,-0.3018867924528302,-0.3508771929824561,-0.4126984126984127,-0.1897810218978102,-0.25,-0.3148148148148147,-0.2838709677419354,-0.2745098039215686,-0.2291666666666666,-0.26,-0.119047619047619,-0.0089285714285713,0.0277777777777776,0.247191011235955,0.3874999999999999,0.1443298969072164,0.4605263157894737,0.3214285714285714,0.1808510638297873,0.1808510638297873,0.2906976744186047,0.0776699029126213,0.247191011235955,-0.119047619047619,-0.26,-0.2014388489208632,-0.585820895522388,-0.4837209302325581,-0.2884615384615384
28636.0,1.0,0.8223533268,-0.110618519,0.0112359550561798,-0.1346153846153845,-0.2035398230088495,-0.28,-0.1089108910891089,-0.2436974789915966,-0.1743119266055045,0.0227272727272727,0.139240506329114,0.1688311688311687,0.7307692307692308,0.875,1.0930232558139537,2.103448275862069,2.333333333333333,2.0,2.9130434782608696,2.333333333333333,2.2142857142857144,2.333333333333333,2.103448275862069,1.727272727272727,1.727272727272727,1.8125,1.6470588235294117,1.5,1.6470588235294117,1.5,1.25,1.727272727272727,1.0454545454545454,0.875,0.7647058823529411,0.7647058823529411,0.6363636363636365,0.5517241379310345
28652.0,0.0,-0.671717172,0.0,-0.2307692307692307,-0.1666666666666666,-0.3333333333333333,-0.375,-0.4444444444444444,-0.5,-0.6153846153846154,-0.6428571428571428,-0.6666666666666667,-0.6875,-0.6153846153846154,-0.6428571428571428,-0.5652173913043479,-0.4736842105263158,-0.5238095238095238,-0.5833333333333333,-0.5454545454545454,-0.375,-0.4736842105263158,-0.2857142857142857,0.1111111111111111,-0.1666666666666666,-0.0909090909090909,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,-0.0909090909090909,-0.1666666666666666,-0.2307692307692307,-0.2307692307692307,-0.375,-0.2307692307692307
56899.0,4.0,-0.067490854,0.0448387587,-0.1117021276595744,-0.1302083333333333,-0.2304147465437788,-0.2544642857142857,0.0060240963855422,-0.2443438914027149,-0.2009569377990431,-0.1813725490196078,-0.5131195335276968,-0.3099173553719008,-0.301255230125523,-0.1971153846153845,-0.1971153846153845,-0.1391752577319587,-0.0290697674418605,-0.0824175824175824,0.1843971631205674,0.3688524590163935,0.176056338028169,0.3046875,0.2370370370370369,0.1928571428571428,0.0636942675159235,0.1283783783783783,0.1517241379310345,0.4910714285714286,0.5045045045045045,0.4152542372881356,0.3253968253968253,0.5321100917431192,0.1517241379310345,-0.1210526315789474,-0.3882783882783882,-0.3971119133574007,-0.3814814814814815,-0.4119718309859155
27991.0,0.0,1.6645950369,-0.020833334,-0.0463576158940397,-0.0649350649350649,-0.0709677419354838,-0.1818181818181817,-0.25,-0.25,-0.2615384615384615,-0.2763819095477386,-0.2538860103626943,-0.2871287128712871,-0.28,-0.2615384615384615,-0.28,-0.2690355329949239,-0.2615384615384615,-0.217391304347826,-0.2044198895027624,-0.2087912087912088,-0.2131147540983606,-0.0769230769230768,-0.1272727272727273,-0.1165644171779141,-0.1111111111111111,-0.1325301204819277,-0.0828025477707006,-0.0270270270270269,-0.0709677419354838,-0.0588235294117647,0.0434782608695651,0.0588235294117647,0.0434782608695651,0.0666666666666666,0.0588235294117647,0.0827067669172931,0.1428571428571428,0.0827067669172931
20482.0,0.0,0.4085664336,0.00601489,-0.0266272189349112,-0.0573065902578796,-0.0911602209944751,-0.0835654596100278,-0.1876543209876543,-0.1498708010335917,-0.125,-0.1542416452442159,-0.1454545454545455,-0.0518731988472622,-0.1155913978494623,-0.0436046511627906,0.0249221183800623,0.0185758513931888,0.0612903225806451,0.0751633986928104,0.1040268456375839,0.1792114695340501,0.175,0.3651452282157676,0.4366812227074235,0.4242424242424243,0.348360655737705,0.4181034482758621,0.4304347826086956,0.4181034482758621,0.5231481481481481,0.3881856540084387,0.4622222222222223,0.5817307692307692,0.5741626794258374,0.4819819819819819,0.3055555555555556,-0.2623318385650224,-0.2878787878787878,-0.3145833333333333
10057.0,2.0,-0.752368648,-0.011196395,-0.0718232044198895,-0.1557788944723618,-0.1683168316831683,-0.2037914691943128,-0.0666666666666666,-0.0769230769230768,-0.1157894736842105,-0.0561797752808989,-0.1764705882352941,-0.0718232044198895,0.0370370370370369,0.0769230769230768,0.1428571428571428,0.1200000000000001,0.1586206896551725,0.1830985915492957,0.1275167785234898,0.1125827814569535,0.024390243902439,0.1830985915492957,0.1914893617021276,0.0566037735849056,-0.0508474576271186,-0.0232558139534884,-0.0454545454545454,-0.0869565217391304,-0.0059171597633136,0.0566037735849056,0.1200000000000001,0.0838709677419355,-0.0454545454545454,-0.134020618556701,-0.2222222222222222,-0.2851063829787233,-0.2328767123287671,-0.1683168316831683
28695.0,1.0,-0.386716325,-0.032967035,0.0303030303030302,-0.3061224489795918,-0.2272727272727273,-0.3584905660377359,-0.2608695652173913,-0.3461538461538461,-0.4426229508196722,-0.15,-0.4035087719298246,-0.4333333333333333,-0.4426229508196722,-0.5405405405405406,-0.2916666666666666,0.0,0.8888888888888888,0.4782608695652173,1.0,1.125,1.125,0.7894736842105263,0.7,1.0,1.0,1.8333333333333333,1.125,0.8888888888888888,2.090909090909091,1.8333333333333333,1.6153846153846154,1.4285714285714284,1.0,0.7,0.8888888888888888,1.125,1.125,1.2666666666666666
60038.0,0.0,2.0277136259,0.027777778,-0.0427350427350426,-0.0743801652892561,-0.1317829457364341,-0.1039999999999999,0.0666666666666666,-0.125,-0.1515151515151515,-0.2533333333333333,-0.4074074074074074,-0.4105263157894737,-0.2955974842767296,-0.3333333333333333,-0.2727272727272727,-0.3170731707317072,-0.2727272727272727,-0.1450381679389313,-0.1824817518248175,-0.0175438596491228,0.0090090090090089,0.0769230769230768,0.018181818181818,0.018181818181818,-0.125,-0.0508474576271186,-0.0666666666666666,-0.1942446043165467,-0.2533333333333333,-0.1764705882352941,-0.1515151515151515,-0.0894308943089431,-0.1824817518248175,-0.2631578947368421,-0.4136125654450262,-0.3411764705882353,-0.3333333333333333,-0.3043478260869565
51510.0,3.0,-0.618881119,-0.018593149,0.2065217391304348,0.0776699029126213,0.15625,0.1212121212121211,0.247191011235955,0.0990099009900991,0.168421052631579,0.2197802197802199,-0.6487341772151899,-0.573076923076923,-0.5432098765432098,-0.4504950495049504,-0.2974683544303798,-0.3657142857142857,-0.0089285714285713,0.0,0.4050632911392404,1.4130434782608696,2.1714285714285717,2.5806451612903225,3.625,2.9642857142857144,2.7,4.045454545454546,4.285714285714286,4.55,4.045454545454546,4.285714285714286,3.625,3.8260869565217392,2.363636363636364,1.8461538461538465,1.8461538461538465,2.0,2.1714285714285717,2.46875
43967.0,1.0,0.3670886076,-0.181966269,0.1129032258064515,0.1499999999999999,0.3018867924528301,0.1694915254237288,0.2777777777777777,0.1129032258064515,0.0952380952380953,0.0,-0.2333333333333332,-0.0675675675675675,0.1311475409836064,0.1499999999999999,0.1129032258064515,0.0,0.3529411764705883,0.1896551724137931,0.2545454545454546,0.4081632653061224,0.6046511627906976,0.3018867924528301,0.3799999999999999,0.1896551724137931,0.2105263157894736,0.2777777777777777,0.0454545454545454,-0.0675675675675675,-0.28125,-0.2333333333333332,-0.1785714285714286,-0.2068965517241379,-0.303030303030303,-0.425,-0.4926470588235294,-0.5740740740740741,-0.5,-0.4609375
57306.0,0.0,1.4181117534,-0.081252156,-0.0256410256410256,0.0654205607476634,-0.1428571428571429,-0.3173652694610778,-0.3132530120481928,-0.3410404624277456,-0.2450331125827815,-0.2962962962962963,-0.2244897959183673,-0.1971830985915492,-0.2027972027972028,-0.1162790697674418,0.425,0.5833333333333333,0.52,0.4615384615384614,0.9322033898305084,1.375,1.375,1.4255319148936172,1.7142857142857144,1.85,1.85,1.923076923076923,2.0,2.3529411764705883,2.1666666666666665,1.7804878048780486,2.0,2.5625,2.257142857142857,1.6511627906976742,1.5333333333333332,1.375,1.150943396226415,1.5333333333333332
17224.0,1.0,0.2368421053,0.0858801268,0.0208333333333332,0.0888888888888888,0.1484375,0.1666666666666667,0.2894736842105263,0.0208333333333332,0.1136363636363635,0.0208333333333332,0.2564102564102564,0.5806451612903225,0.5978260869565217,0.9342105263157894,1.227272727272727,1.0416666666666663,1.1617647058823528,0.96,1.296875,1.7222222222222223,1.4915254237288136,1.4098360655737705,1.7222222222222223,2.127659574468085,1.4500000000000002,1.4098360655737705,1.4915254237288136,2.0625,2.127659574468085,1.7222222222222223,1.6727272727272728,2.1956521739130435,1.8823529411764703,1.8823529411764703,2.0,2.0,2.127659574468085,2.1956521739130435
61487.0,0.0,-0.606603442,0.0014245026,0.0,-0.0769230769230768,0.1999999999999999,-0.0769230769230768,-0.25,-0.2727272727272727,-0.4,-0.3513513513513513,-0.4893617021276596,-0.4285714285714286,0.1428571428571428,0.0909090909090908,0.3333333333333332,0.1999999999999999,0.3333333333333332,0.3333333333333332,-0.1428571428571429,0.263157894736842,0.0434782608695651,0.0434782608695651,-0.25,-0.2258064516129032,-0.0769230769230768,-0.368421052631579,-0.6619718309859155,-0.6883116883116883,-0.7623762376237624,-0.8125,-0.7777777777777778,-0.76,-0.8775510204081632,-0.9032258064516128,-0.8909090909090909,-0.9076923076923076,-0.8888888888888888,-0.9016393442622952
47650.0,0.0,-0.419889503,0.0363884699,-0.1073825503355704,-0.1890243902439023,-0.3480392156862745,-0.3072916666666666,-0.2692307692307693,-0.3349999999999999,-0.3349999999999999,-0.3785046728971962,-0.411504424778761,-0.4242424242424242,-0.3214285714285714,-0.3349999999999999,-0.3605769230769231,-0.2692307692307693,-0.1790123456790123,-0.1073825503355704,-0.3926940639269406,-0.2692307692307693,-0.1528662420382165,-0.1687499999999999,-0.2312138728323699,-0.2035928143712575,-0.2849462365591397,-0.2569832402234636,-0.2083333333333333,-0.2176470588235294,-0.1687499999999999,-0.2443181818181817,-0.2176470588235294,-0.125,-0.2267441860465116,-0.3349999999999999,-0.3415841584158415,-0.3179487179487179,-0.357487922705314,-0.3785046728971962
57461.0,0.0,-0.44278607,-0.005318843,0.0,0.0228571428571429,0.1329113924050633,0.1699346405228758,0.1329113924050633,-0.0055555555555555,-0.1138613861386138,-0.0773195876288659,-0.1225490196078431,0.1118012422360248,0.2013422818791945,0.3560606060606059,0.4206349206349207,0.2971014492753623,0.4793388429752065,0.3984375,0.2971014492753623,0.3664122137404579,0.2971014492753623,0.6728971962616823,0.3560606060606059,0.1933333333333333,0.226027397260274,0.4206349206349207,0.0848484848484849,-0.1049999999999999,-0.2447257383966244,-0.3062015503875969,-0.3467153284671532,-0.2350427350427351,-0.3674911660777384,-0.4509202453987729,-0.3467153284671532,-0.30078125,-0.356115107913669,-0.4640718562874252
28716.0,2.0,5.8658561714,-0.02313946,0.1034482758620689,0.0666666666666666,0.1428571428571428,0.0,0.1034482758620689,-0.0303030303030302,0.032258064516129,0.0,0.0,-0.0303030303030302,0.1034482758620689,0.2307692307692308,0.4545454545454546,0.6842105263157894,0.7777777777777777,0.6000000000000001,0.5238095238095237,0.5238095238095237,0.6000000000000001,0.6000000000000001,0.6842105263157894,0.6000000000000001,0.6842105263157894,0.7777777777777777,0.8823529411764706,0.7777777777777777,0.6000000000000001,0.4545454545454546,0.3333333333333332,0.6000000000000001,0.3913043478260869,0.3333333333333332,0.28,0.3333333333333332,0.6842105263157894,0.6000000000000001
28740.0,0.0,2.3800298063,0.0976190493,-0.0465116279069767,-0.0681818181818182,-0.0681818181818182,-0.0681818181818182,0.1081081081081081,0.0789473684210526,0.1081081081081081,0.0,-0.1458333333333333,-0.1632653061224489,-0.1458333333333333,-0.0888888888888889,-0.1458333333333333,-0.0238095238095238,0.0,-0.1458333333333333,0.1388888888888888,0.1081081081081081,0.5769230769230769,0.7826086956521738,0.9523809523809524,0.7826086956521738,0.7083333333333333,0.9523809523809524,0.7826086956521738,0.7083333333333333,0.5185185185185186,0.5185185185185186,0.4642857142857142,0.6399999999999999,0.5185185185185186,0.0789473684210526,-0.0681818181818182,-0.1458333333333333,-0.18,-0.1632653061224489
61241.0,8.0,0.3985748564,0.0327359941,0.0088495575221239,-0.0086956521739129,-0.1524163568773234,-0.1617647058823529,-0.05,-0.0172413793103448,-0.1023622047244094,-0.5210084033613445,-0.5581395348837209,-0.4123711340206185,-0.25,-0.1492537313432835,-0.2191780821917808,-0.2083333333333333,0.1343283582089551,0.1399999999999999,0.1999999999999999,0.0704225352112675,-0.0578512396694215,0.1287128712871286,0.1752577319587629,0.2127659574468086,0.1399999999999999,0.2666666666666666,0.52,0.4522292993630572,0.6170212765957446,0.6764705882352942,0.4430379746835442,0.7538461538461538,0.5510204081632653,0.425,0.2127659574468086,0.0,0.0410958904109588,0.0909090909090908
46850.0,0.0,-0.355666982,-0.010416834,0.0909090909090908,0.0416666666666667,0.0416666666666667,0.0033444816053511,0.0309278350515462,0.023890784982935,0.0489510489510489,0.0489510489510489,-0.0353697749196141,-0.1097922848664688,-0.1176470588235294,-0.0353697749196141,-0.0228013029315961,0.0909090909090908,0.0309278350515462,-0.0566037735849056,-0.0196078431372549,0.0204081632653061,0.023890784982935,0.098901098901099,0.0714285714285714,0.0380622837370241,-0.1228070175438597,-0.1758241758241758,-0.1825613079019074,-0.1935483870967742,-0.1477272727272727,-0.2042440318302387,-0.1228070175438597,-0.0595611285266457,0.0135135135135135,-0.0131578947368421,-0.0566037735849056,0.0101010101010101,0.0309278350515462,0.0489510489510489
50569.0,0.0,4.7272727273,-0.041067089,-0.0163934426229508,-0.0425531914893616,-0.0909090909090909,-0.0625,-0.0374331550802139,-0.0625,-0.1627906976744185,-0.240506329113924,-0.2372881355932203,-0.2712550607287449,-0.0721649484536082,0.1180124223602483,0.1464968152866241,0.1320754716981131,0.2328767123287671,0.1920529801324504,0.5254237288135593,1.0454545454545454,1.1686746987951806,1.0,1.1176470588235294,1.2222222222222223,0.7307692307692308,0.7475728155339805,0.6981132075471699,0.6666666666666667,0.8556701030927836,1.0930232558139537,1.25,1.5,1.0930232558139537,0.7142857142857142,0.7475728155339805,0.6363636363636365,1.0,1.8571428571428568
57349.0,0.0,-0.328767123,0.0188192464,0.0258064516129032,-0.0755813953488372,0.0324675324675325,-0.0185185185185184,-0.0914285714285714,-0.0275229357798164,0.0,-0.1067415730337079,-0.0647058823529411,-0.1067415730337079,0.1041666666666667,0.3140495867768595,0.4008810572687225,-0.0031347962382445,0.0816326530612245,0.0127388535031847,0.3195020746887966,0.4790697674418605,0.5820895522388059,0.5900000000000001,0.606060606060606,0.5979899497487438,0.6224489795918366,0.5588235294117647,0.6391752577319587,0.4070796460176991,0.272,0.2373540856031128,0.3826086956521739,0.4196428571428572,0.4070796460176991,0.3249999999999999,0.282258064516129,0.2519685039370078,0.3305439330543933,0.452054794520548
57613.0,2.0,0.0916179337,-0.03435518,-0.0681818181818182,-0.108695652173913,-0.1458333333333333,-0.1632653061224489,-0.1368421052631578,-0.1632653061224489,-0.2115384615384615,-0.359375,-0.2807017543859649,-0.2038834951456311,0.0123456790123457,-0.0574712643678161,0.0789473684210526,0.4137931034482758,0.6734693877551021,0.607843137254902,1.342857142857143,1.5625,1.342857142857143,1.4848484848484849,1.7333333333333334,1.4848484848484849,1.9285714285714284,2.037037037037037,2.037037037037037,1.6451612903225803,1.9285714285714284,2.037037037037037,2.037037037037037,1.4848484848484849,1.0499999999999998,0.7826086956521738,0.7826086956521738,0.607843137254902,1.0499999999999998,1.1025641025641026
56266.0,0.0,0.8526370339,-0.139362906,0.125,-0.2674418604651163,-0.2317073170731707,-0.2285714285714285,-0.1710526315789473,-0.2222222222222222,-0.1209302325581395,-0.1957446808510637,-0.25,-0.2813688212927756,-0.3922829581993569,-0.2645914396887159,-0.3297872340425531,-0.0869565217391304,-0.1486486486486486,-0.2125,0.1886792452830188,0.6434782608695653,0.75,1.589041095890411,1.625,1.52,1.2771084337349397,1.197674418604651,1.0106382978723405,0.8899999999999999,0.5619834710743801,0.4765625,0.6016949152542372,0.4765625,0.4104477611940298,0.4318181818181819,0.2945205479452055,0.3695652173913044,0.3309859154929577,0.2115384615384614
61081.0,0.0,0.4259051885,0.0106442589,0.0192307692307691,-0.0701754385964912,-0.0363636363636363,0.0192307692307691,0.0392156862745098,-0.1166666666666667,-0.0185185185185184,-0.5137614678899083,-0.5309734513274336,-0.5470085470085471,-0.5046728971962617,-0.4646464646464646,-0.5181818181818182,-0.5655737704918034,-0.5181818181818182,-0.4175824175824175,-0.3116883116883117,0.0392156862745098,-0.0363636363636363,0.0392156862745098,-0.086206896551724,-0.1016949152542372,-0.0701754385964912,-0.1311475409836066,-0.3205128205128205,-0.3026315789473685,-0.3291139240506329,-0.3837209302325581,-0.4479166666666666,-0.3375,-0.4044943820224719,-0.4752475247524752,-0.5391304347826087,-0.5725806451612903,-0.5954198473282443,-0.5350877192982456
28222.0,3.0,-0.237264659,-0.002532326,0.1757188498402555,0.0222222222222221,0.0308123249299718,0.0137741046831956,0.0919881305637981,-0.0341207349081364,-0.0539845758354755,-0.010752688172043,-0.0366492146596858,0.0109890109890109,0.0728862973760933,0.1253822629969418,0.0366197183098591,0.0985074626865671,0.2646048109965635,0.2602739726027396,0.4208494208494209,0.7116279069767442,0.6502242152466369,0.7037037037037037,0.51440329218107,0.4603174603174602,0.3049645390070923,0.3142857142857143,0.4603174603174602,0.3096085409252669,0.2225913621262458,0.2602739726027396,0.1719745222929936,0.3096085409252669,0.273356401384083,0.2348993288590604,0.1682539682539683,0.0454545454545454,0.0027247956403269,0.0279329608938547
51721.0,0.0,1.5085197018,-0.01438849,-0.1827956989247311,-0.2962962962962963,-0.3613445378151261,-0.3303964757709251,-0.2657004830917874,-0.2083333333333333,-0.0787878787878787,-0.1213872832369942,-0.24,-0.2692307692307693,-0.1999999999999999,-0.0674846625766871,-0.0952380952380952,-0.0129870129870129,0.3333333333333332,0.1875,0.2357723577235773,0.504950495049505,0.5510204081632653,0.7078651685393258,1.1714285714285713,0.9487179487179488,0.7272727272727273,1.1111111111111112,1.140845070422535,1.2028985507246377,0.9487179487179488,0.9487179487179488,0.6703296703296704,1.0,0.6888888888888889,0.3944954128440368,0.3451327433628319,0.2991452991452992,0.3944954128440368,0.2258064516129032
28804.0,0.0,-0.226919057,-0.029613785,0.0467289719626167,-0.081967213114754,-0.0088495575221239,-0.0508474576271186,-0.0344827586206896,-0.1181102362204724,-0.0508474576271186,-0.1384615384615384,-0.1384615384615384,-0.1515151515151515,0.0566037735849056,0.0467289719626167,-0.026086956521739,0.1313131313131312,0.0566037735849056,0.1428571428571428,0.4177215189873418,1.1538461538461535,1.1132075471698113,1.488888888888889,1.5454545454545454,1.5454545454545454,1.4347826086956523,1.7999999999999998,1.604651162790698,1.4347826086956523,1.2857142857142856,0.9649122807017544,1.1538461538461535,1.2857142857142856,1.1538461538461535,1.074074074074074,0.8983050847457628,0.8064516129032258,1.1132075471698113,1.488888888888889
