firms,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24
44548.0,0.0024748131,0.0084656224,0.0157276734,0.1550683488,0.0319421225,-0.139809562,0.0,0.000933044,0.9857394771,-0.050967428,-0.0082644628099173,0.0619469026548673,0.1822660098522168,0.1822660098522168,0.1940298507462685,-0.3388429752066115,-0.2835820895522388,-0.323943661971831,-0.3181818181818182,-0.3782383419689119,-0.3314763231197771,-0.2857142857142857,-0.1549295774647887,-0.1397849462365591,0.0169491525423728,0.1162790697674418,0.095890410958904,0.0389610389610388,0.0434782608695651,0.1267605633802817,-0.4759825327510917,-0.4088669950738915,-0.281437125748503,-0.1946308724832215
38746.0,-0.002074612,0.0166162738,0.047780257,0.0330894013,0.0348184966,0.0026973497,2.0,0.002723405,0.5720022949,0.1019005086,-0.0167364016736402,0.175,0.2634408602150537,0.2634408602150537,0.5666666666666667,0.298342541436464,0.3742690058479532,0.4242424242424243,0.3352272727272727,0.525974025974026,0.5460526315789473,0.7407407407407407,0.910569105691057,0.7803030303030303,0.910569105691057,1.238095238095238,1.079646017699115,0.7028985507246377,0.5771812080536913,0.5359477124183007,0.6206896551724137,0.8359375,0.3505747126436782,0.1868686868686868
14190.0,0.0269984689,0.0064233081,0.0131441893,-0.093441081,0.0185564067,0.0776053938,2.0,0.0980478722,1.3766002115,0.0,-0.0166666666666667,0.0535714285714286,0.1346153846153845,0.2291666666666667,0.3111111111111111,0.2826086956521738,0.4047619047619046,0.2553191489361701,0.2826086956521738,0.4047619047619046,0.2291666666666667,0.0925925925925925,0.0172413793103447,-0.078125,0.0727272727272727,0.3409090909090908,0.2826086956521738,0.0925925925925925,0.1568627450980393,-0.0327868852459016,0.1799999999999999,0.0172413793103447,-0.0166666666666667,-0.1805555555555555
60871.0,0.0008375235,0.0172687678,0.0242049098,0.0002689312,0.0283421126,-0.063562957,2.0,-0.000349474,-0.326359833,-0.015828468,-0.1203703703703703,-0.1949152542372881,-0.0776699029126213,-0.0995260663507109,-0.0155440414507772,0.1728395061728396,0.1728395061728396,0.0674157303370786,0.0052910052910053,0.165644171779141,0.0795454545454545,0.2837837837837837,-0.1037735849056603,-0.1441441441441441,-0.1162790697674418,0.0052910052910053,0.021505376344086,0.0326086956521738,0.0382513661202186,-0.1629955947136564,0.0497237569060773,-0.0306122448979592,0.0734463276836159,0.0614525139664805
14198.0,-0.000478168,0.0135826728,0.0162458589,-0.001343291,0.3242916728,0.0039502188,0.0,-0.0016,-0.308318525,0.0003010305,-0.074074074074074,-0.0566037735849056,-0.1228070175438597,-0.1666666666666666,-0.0291262135922329,0.0101010101010101,0.0416666666666667,-0.1304347826086956,-0.1525423728813559,0.0309278350515462,-0.099099099099099,-0.074074074074074,-0.0384615384615384,-0.1379310344827586,-0.0825688073394494,0.1111111111111111,0.0416666666666667,0.0204081632653061,0.2195121951219512,-0.0196078431372549,0.1627906976744186,-0.0196078431372549,-0.1666666666666666,-0.1666666666666666
14331.0,0.0226229141,0.030889204,0.0370190557,0.0821750731,0.0916628282,0.0025289982,2.0,0.0134671579,2.8176212108,0.0949335247,0.0,0.0461538461538462,0.0625,0.2363636363636363,0.2830188679245282,0.3076923076923077,0.4782608695652173,0.2592592592592593,0.2363636363636363,0.3600000000000001,0.7894736842105263,0.8888888888888888,0.8888888888888888,0.5454545454545454,0.3877551020408163,0.2142857142857142,0.5111111111111111,0.2142857142857142,0.1525423728813559,0.0,0.4166666666666667,0.2592592592592593,0.3600000000000001,0.1724137931034481
45583.0,-0.001511504,0.0198017642,0.0310317413,0.0173458051,0.0674705574,-0.026835657,0.0,-0.002592593,4.2963083959,-0.086491205,0.0,-0.0270270270270269,-0.0608695652173912,0.0,0.0093457943925232,0.0536585365853659,0.1428571428571428,0.0485436893203883,0.0140845070422535,0.1134020618556701,0.1739130434782609,0.2857142857142858,0.3500000000000001,0.3012048192771084,0.2934131736526946,0.5211267605633803,0.5,0.4399999999999999,0.3170731707317074,0.263157894736842,0.4210526315789473,0.3670886075949366,0.6119402985074627,0.4210526315789473
57920.0,0.0021336337,0.0145929841,0.0243341037,-0.003966306,0.1014838815,0.008733776,1.0,0.002279845,0.8337435056,0.0466484288,-0.0663265306122449,0.0578034682080925,0.076470588235294,0.150943396226415,0.14375,0.3071428571428571,0.3759398496240602,0.3759398496240602,0.3555555555555556,0.6194690265486726,0.5378151260504203,0.6636363636363636,0.4758064516129032,0.2534246575342465,0.2281879194630871,0.3165467625899281,0.4523809523809523,0.3759398496240602,0.2534246575342465,0.196078431372549,0.3455882352941177,0.3759398496240602,0.326086956521739,0.2620689655172414
14702.0,-0.015275383,0.0039923929,0.0067799716,-0.065444668,0.1532819453,0.0201427264,1.0,1.88976e-05,0.0402115958,-0.047379032,0.1651376146788989,0.0854700854700853,0.3510638297872339,0.5301204819277108,0.3956043956043955,0.5874999999999999,0.6710526315789473,0.4431818181818181,0.27,0.5119047619047619,0.2450980392156863,0.3804347826086955,0.1545454545454545,0.0762711864406779,-0.0928571428571428,0.1759259259259258,0.3229166666666667,0.3229166666666667,0.0854700854700853,-0.099290780141844,0.1981132075471698,0.0241935483870967,0.1339285714285714,0.0495867768595041
14737.0,0.01361948,-0.005855162,-0.00869615,0.0392060274,0.0,-0.351158667,2.0,0.0206640016,9.5369920346,0.0005050506,-0.0208333333333333,-0.1296296296296296,0.2702702702702702,0.4242424242424243,0.3623188405797102,0.4461538461538461,0.4461538461538461,0.323943661971831,0.2368421052631579,0.205128205128205,0.175,0.2207792207792207,0.2702702702702702,0.3055555555555556,0.4242424242424243,0.175,-0.1296296296296296,0.0804597701149425,0.0444444444444445,0.205128205128205,0.205128205128205,0.175,0.1325301204819278,0.0217391304347827
10559.0,-0.001786129,0.0023795729,0.0051737717,0.0287826241,0.0028952876,0.0015367199,0.0,-0.002445326,0.8405602617,-0.013069566,0.0735294117647058,0.140625,0.0830860534124628,0.2046204620462046,0.1550632911392404,0.2586206896551724,0.5145228215767634,-0.2980769230769231,-0.2857142857142857,-0.3215613382899628,-0.3265682656826568,-0.2566191446028513,-0.2150537634408602,-0.2184154175588865,-0.2217484008528785,-0.1097560975609756,-0.1834451901565995,-0.20995670995671,-0.2315789473684211,-0.2217484008528785,-0.1685649202733485,-0.1511627906976744,-0.0292553191489362,-0.0394736842105263
16003.0,0.0336593909,-0.116342236,-0.132839421,0.0197858107,0.3263045223,0.0341693345,0.0,-0.12066204,3.9875179616,0.1483516544,-0.081081081081081,-0.0555555555555555,-0.1052631578947368,-0.2608695652173913,-0.1904761904761904,-0.2608695652173913,-0.46875,-0.4848484848484848,-0.5277777777777778,-0.5,-0.5,-0.6222222222222222,-0.653061224489796,-0.6822429906542056,-0.7481481481481482,-0.6382978723404256,-0.7364341085271318,-0.7848101265822784,-0.7901234567901234,-0.8181818181818181,-0.7671232876712328,-0.782051282051282,-0.7763157894736842,-0.7536231884057971
63095.0,0.0029741603,0.0103325138,0.0328402642,0.214496592,0.0450308603,0.0068269225,0.0,0.0065433301,0.3827160494,0.0259740259,0.0128205128205127,0.1285714285714285,0.144927536231884,0.161764705882353,0.0821917808219179,0.234375,0.234375,0.1126760563380282,0.161764705882353,0.1285714285714285,0.161764705882353,0.161764705882353,0.196969696969697,0.161764705882353,0.234375,0.4107142857142858,0.3620689655172413,0.196969696969697,0.2950819672131148,0.144927536231884,0.4905660377358489,0.5800000000000001,0.4107142857142858,0.234375
61938.0,0.0,0.0225005398,0.0334713399,-0.000974446,0.1671181296,0.0,0.0,0.0003187251,-0.633470226,0.0120161921,-0.07380073800738,0.0635593220338983,0.1306306306306306,0.2067307692307691,0.1839622641509433,0.1205357142857141,0.1513761467889909,0.1106194690265487,0.028688524590164,0.0546218487394958,0.037190082644628,0.0080321285140563,0.0203252032520324,0.004,-0.0156862745098039,0.0772532188841201,0.1409090909090908,0.1008771929824561,0.1306306306306306,0.1728971962616823,0.2613065326633166,0.2613065326633166,0.2425742574257425,0.21256038647343
17057.0,-0.001150969,0.0069841716,0.0153929455,0.040842584,0.0874553381,0.0724623066,1.0,-0.00526615,-0.060701527,0.0029239766,-0.1363636363636363,-0.05,-0.0256410256410256,-0.073170731707317,-0.05,-0.1827956989247311,-0.1555555555555555,-0.24,-0.0952380952380952,-0.0256410256410256,0.0555555555555555,0.0555555555555555,0.0270270270270269,0.0270270270270269,0.0270270270270269,0.0555555555555555,0.2258064516129032,0.1176470588235294,0.0270270270270269,-0.05,0.0857142857142856,0.1176470588235294,0.0,-0.05
17225.0,0.01328644,0.0386411488,0.1168094655,0.1693477391,0.0414682085,0.0027267391,2.0,0.0415366146,3.3989183178,0.0170940179,0.2142857142857142,0.25,0.2878787878787878,0.7708333333333333,0.9767441860465116,0.7,0.6037735849056605,0.5740740740740742,0.3709677419354837,0.3709677419354837,0.6346153846153846,0.5740740740740742,0.4406779661016948,0.3709677419354837,0.328125,0.6346153846153846,0.5178571428571428,0.4406779661016948,0.3934426229508196,0.2686567164179105,0.1333333333333333,0.2142857142857142,-0.0116279069767442,-0.1747572815533981
58018.0,-0.003003143,-0.00702266,-0.022518272,0.0103867151,0.0038564614,-0.023841912,0.0,-0.009270723,0.1468310031,-0.008848134,0.0087719298245614,0.0,0.0267857142857141,-0.049586776859504,-0.065040650406504,0.0176991150442478,0.0087719298245614,0.0648148148148148,0.0849056603773585,0.1165048543689319,-0.0086206896551723,0.0550458715596329,0.1616161616161615,0.1499999999999999,0.1499999999999999,0.2234042553191488,0.1616161616161615,0.1499999999999999,0.0454545454545454,0.0648148148148148,0.1734693877551021,-0.0254237288135593,0.0,-0.0873015873015873
17903.0,0.0047832586,0.0219596886,0.0468419987,0.0854658703,0.0512930698,-0.00256598,2.0,0.0006060606,1.2280371999,0.1215390302,0.0819672131147541,0.1478260869565217,0.0393700787401574,0.064516129032258,0.233644859813084,0.1785714285714286,0.1478260869565217,0.1379310344827586,0.1,-0.0149253731343284,-0.0571428571428571,0.03125,0.0731707317073171,0.0819672131147541,0.2692307692307691,0.5172413793103448,0.4666666666666665,0.4505494505494505,0.4347826086956521,0.5529411764705883,0.8333333333333333,0.6296296296296295,0.8333333333333333,0.5348837209302326
49373.0,0.0189876653,0.22348102,0.3212381627,0.0457814742,0.3237311927,-0.03596177,1.0,-0.000153488,1.0095440085,-0.032730911,-0.0227272727272727,0.065015479876161,0.1025641025641026,0.1168831168831168,0.2647058823529411,0.3079847908745248,-0.219954648526077,-0.2649572649572649,-0.2505446623093682,-0.2389380530973451,-0.2181818181818181,-0.1378446115288221,-0.1485148514851485,-0.1134020618556701,-0.1313131313131312,-0.0337078651685393,0.0268656716417909,-0.0282485875706214,-0.0227272727272727,-0.0309859154929577,0.033033033033033,0.0955414012738853,0.0886075949367088,0.1096774193548386
18570.0,0.0061197988,0.0337179026,0.0392114228,0.0174417432,0.1195039233,0.0248732011,0.0,0.0,0.5385547402,0.0090090092,0.0980392156862746,0.2873563218390804,0.3023255813953489,0.3333333333333332,0.3493975903614457,0.3658536585365854,0.4545454545454546,0.2307692307692308,0.2947976878612717,0.3176470588235294,0.3575757575757576,0.382716049382716,0.4177215189873418,0.4736842105263157,0.4736842105263157,0.5555555555555556,0.6000000000000001,0.5135135135135136,0.4933333333333334,0.4545454545454546,0.6470588235294117,0.7230769230769232,0.6716417910447761,0.4736842105263157
27289.0,0.0043478576,0.0105028129,0.0516674963,0.3774035984,0.0351419098,0.0249703374,0.0,0.0217166647,0.8609350602,0.1165108341,-0.0692307692307692,0.0614035087719297,0.2604166666666667,0.2604166666666667,0.5921052631578947,0.7285714285714286,0.4938271604938271,0.6805555555555556,0.6575342465753424,0.9206349206349208,0.9206349206349208,1.0862068965517242,1.240740740740741,1.5208333333333337,1.469387755102041,1.75,2.025,1.951219512195122,1.688888888888889,1.5744680851063828,1.0166666666666666,1.8139534883720927,1.5744680851063828,1.5208333333333337
18834.0,0.0065015983,-0.011993243,-0.016281914,-0.045800076,0.2913261568,-0.059167458,0.0,-0.025,0.3071895425,-0.098924734,-0.0588235294117647,-0.0588235294117647,-0.0588235294117647,0.0,-0.0588235294117647,-0.0588235294117647,-0.1111111111111111,-0.1999999999999999,-0.36,-0.4074074074074074,-0.4482758620689655,-0.4666666666666667,-0.4074074074074074,-0.4838709677419355,-0.5294117647058824,-0.5428571428571429,-0.5897435897435898,-0.6595744680851063,-0.6923076923076923,-0.6981132075471699,-0.627906976744186,-0.6190476190476191,-0.6097560975609756,-0.627906976744186
47642.0,0.0097460182,0.0413537963,0.0523591564,0.0300480769,0.1417793605,-0.029142459,1.0,4e-06,0.0769774011,0.0201768982,-0.0338164251207729,0.075268817204301,0.1976047904191615,0.2269938650306748,0.2820512820512821,0.4814814814814814,0.5748031496062993,0.4184397163120568,0.3888888888888888,0.5151515151515151,0.5748031496062993,0.7094017094017093,0.5267175572519085,0.4925373134328359,0.639344262295082,0.6666666666666667,0.9801980198019802,0.639344262295082,0.5151515151515151,0.3793103448275863,0.6949152542372881,0.6528925619834711,0.5873015873015872,0.8181818181818181
29946.0,0.0057687661,0.0210038621,0.0392608439,0.0328784272,0.0229543707,-0.011367142,1.0,4.45521e-05,0.7359494513,0.0824429477,-0.0613636363636364,0.0811518324607329,0.1102150537634407,0.1102150537634407,0.214705882352941,0.3766666666666667,0.3152866242038217,0.2826086956521738,0.3152866242038217,0.4340277777777777,0.5353159851301115,0.5072992700729928,0.5128205128205128,0.541044776119403,0.5884615384615384,0.6653225806451613,0.7352941176470589,0.7649572649572649,0.8114035087719298,0.84375,0.7956521739130435,0.9666666666666666,1.0245098039215683,1.0245098039215683
10866.0,-0.005184935,0.0123292975,0.0207802751,-0.031288802,0.0369899577,0.0233265027,0.0,-0.002746497,0.2994991653,-0.059928952,-0.0156739811912225,0.0902777777777776,0.1501831501831501,0.1629629629629629,0.1760299625468164,0.3083333333333333,0.2868852459016393,0.2170542635658914,0.3138075313807531,0.3361702127659574,0.3534482758620689,0.5096153846153846,0.4017857142857142,0.3955555555555556,0.3418803418803418,0.4337899543378996,0.4881516587677725,0.5023923444976077,0.5621890547263682,0.5392156862745099,0.5544554455445545,0.4811320754716981,0.4952380952380952,0.3476394849785407
29970.0,0.0011703257,0.0352362855,0.0467499726,-0.030535495,0.3086104502,-0.021824841,1.0,0.0026106029,-0.896551724,-0.009453865,0.0367892976588628,0.0508474576271187,0.1567164179104476,0.2757201646090534,0.24,0.3025210084033614,0.2449799196787148,0.2601626016260163,0.3901345291479821,0.3777777777777777,0.3716814159292034,0.4027149321266967,0.5048543689320388,0.4761904761904763,0.3537117903930131,0.2156862745098038,0.3656387665198237,0.2757201646090534,0.1877394636015326,0.25,0.5270935960591132,0.6062176165803108,0.8235294117647058,0.8902439024390243
44257.0,0.0020113127,0.0228950062,0.042780518,0.026238953,0.12854122,0.017667482,1.0,0.0084334837,0.3591370558,0.0457547489,-0.0055865921787709,0.0171428571428571,0.2361111111111111,0.1410256410256409,0.1866666666666667,0.2361111111111111,0.2027027027027026,0.2108843537414966,0.1946308724832215,0.2361111111111111,0.289855072463768,0.2714285714285713,0.3484848484848484,0.2714285714285713,0.2027027027027026,0.3088235294117647,0.2805755395683453,0.2992700729927007,0.289855072463768,0.2624113475177305,0.4710743801652892,0.435483870967742,0.390625,0.2027027027027026
67176.0,0.00043525,0.0098337342,0.0155988769,0.0096342469,0.2290012378,-0.009161505,0.0,-1.9231e-05,-0.433006536,-0.023161213,0.04,0.2455089820359282,0.2455089820359282,0.3866666666666667,0.6000000000000001,0.6124031007751938,0.6000000000000001,0.5294117647058822,0.5072463768115942,0.4444444444444444,0.3866666666666667,0.3959731543624161,0.4857142857142857,0.4149659863945578,0.8245614035087718,0.7931034482758621,0.4647887323943662,0.5072463768115942,0.2682926829268293,0.3333333333333332,0.5294117647058822,0.4444444444444444,0.5757575757575757,0.4054054054054055
45655.0,0.0128099852,0.0247185512,0.0887088904,0.091926372,0.0150958154,0.0068160618,1.0,0.0026236466,-0.647019647,-0.022833377,0.0877862595419847,0.1491935483870967,0.4108910891089108,0.4108910891089108,0.6285714285714286,0.6666666666666667,0.9387755102040816,0.8387096774193548,0.2337662337662338,0.425,0.8037974683544304,0.8152866242038217,0.9256756756756755,0.912751677852349,0.952054794520548,1.3949579831932772,1.5,0.0795454545454545,0.1089494163424125,0.1309523809523809,0.425,0.3701923076923077,0.2723214285714286,0.3013698630136987
20248.0,0.0097928257,0.0165601483,0.0267287886,0.0573620212,0.040356332,0.1952733249,0.0,-0.003859649,-0.508580147,-0.007462686,-0.0578512396694215,0.0754716981132075,0.1515151515151516,0.1176470588235294,0.3571428571428572,0.425,0.4805194805194805,0.3734939759036144,0.3987730061349692,0.6170212765957446,0.6521739130434783,0.7014925373134329,0.7014925373134329,0.4709677419354838,0.6056338028169015,0.915966386554622,0.5616438356164384,0.4430379746835442,0.4074074074074074,0.4805194805194805,0.6056338028169015,0.5405405405405406,0.4805194805194805,0.2127659574468086
62818.0,0.0057103166,0.0117589731,0.0339122139,0.0089507648,0.0293791198,0.0737883314,1.0,0.0049673571,-0.64893617,-0.016047903,0.0,0.0333333333333334,0.24,0.3626373626373627,0.2525252525252526,0.5696202531645569,0.5308641975308641,0.3626373626373627,0.3626373626373627,0.2783505154639174,0.2156862745098038,0.2277227722772277,0.1923076923076923,0.1809523809523809,0.2038834951456309,0.5696202531645569,0.6533333333333333,0.2038834951456309,0.1698113207547169,0.0689655172413792,0.0508474576271187,-0.1267605633802817,-0.0746268656716417,-0.03125
49402.0,0.00020664,0.0119923099,0.0306111662,0.0055575254,0.2085439753,-0.000121294,1.0,-0.002515723,0.4017808958,0.0232359888,0.0192307692307691,0.0671140939597314,0.2230769230769231,0.2421875,0.3249999999999999,0.3826086956521739,0.358974358974359,0.2045454545454545,0.3140495867768595,0.3249999999999999,0.4454545454545455,0.606060606060606,0.5,0.7472527472527473,0.7666666666666666,1.0126582278481011,1.148648648648649,1.064935064935065,1.0126582278481011,0.8068181818181819,1.0384615384615383,0.7282608695652173,0.9156626506024096,0.6391752577319587
25320.0,0.0038268343,0.0185592351,0.0347137372,0.0149689746,0.1685845453,-0.003520678,0.0,-0.000205034,0.4679322524,-0.051952658,-0.0245535714285713,0.0504807692307691,0.1622340425531914,0.1063291139240505,0.0092378752886836,0.3323170731707316,0.405144694533762,0.4615384615384614,-0.2667785234899329,-0.2882736156351791,-0.2847790507364975,-0.1596153846153846,-0.24263431542461,-0.1877323420074349,-0.1189516129032257,-0.2140287769784172,-0.1966911764705882,-0.2168458781362007,-0.1966911764705882,-0.1224899598393574,-0.0952380952380952,-0.126,-0.0288888888888888,-0.0971074380165288
65170.0,0.0046092265,0.0244365974,0.1074043519,0.0192647435,0.0744633221,-0.047040575,3.0,0.0084256073,-0.690743338,0.0067277164,0.2714285714285713,0.1946308724832215,0.5213675213675213,0.5344827586206897,0.5892857142857142,0.6181818181818182,0.6036036036036037,0.6181818181818182,0.5752212389380531,0.6330275229357798,0.78,0.956043956043956,1.1975308641975309,1.0459770114942528,1.119047619047619,1.6969696969696968,1.579710144927536,1.0941176470588236,1.0941176470588236,1.870967741935484,1.8253968253968256,1.870967741935484,1.8253968253968256,1.4383561643835616
