firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
54594,1.2067658827,0.1719944734,-11.57145999,0.0365738664,2.4674481695,6.7920359992,0.1389690855,0.1361367739,0.4782308591,0.2576549664,0.139360943,0.1001027375,2.0103161398,-0.173768792,0.1001027375,5.0,0.0694803473,0.0502793296,0.2784636932,0.2616465226,0.1108622362,0.1318434751,0.2011114828,0.1476053945,0.1296008572,0.5724998131,0.0,2.0018778968,-0.079996974,0.7499200895,-0.151920295,46.719291339,7.6367205097,0.1105414654,0.0,0.0,0.0,1.0,0.0,1.2983123493,5.0,-0.015240546,0.0279804269,-0.300879232,-0.302408241,-0.48070051,-0.382671918,-1.602634517,-43.06201694,0.4418913291,10.029508783,0.0024704176,0.0135717872,0.0423112339,0.1343134555,0.0148762607,0.0018521237,1.0,0.0111208494,0.0424242424,-0.042451464,4.0,8.3237297942,0.1964361476,0.0,0.0394736826,0.0256626367,0.0239441233,0.6997052465,1.4952009017,8.5346463e-07,8.6299063e-08,1.5422533065,2.3785452613,-0.003413471,0.0526314645,-0.712169654,0.0883651082,0.0108695652173913,-0.0699999999999999,-0.0210526315789473,0.1923076923076923,0.1923076923076923,0.1204819277108433,0.0568181818181818,-0.0412371134020618,-0.0106382978723403,-0.03125,0.1204819277108433,0.1772151898734177,0.2236842105263157,-0.2184873949579832,-0.2900763358778626,-0.1621621621621621,-0.1226415094339622,0.0941176470588236,0.2916666666666667,0.4090909090909091,0.453125,0.55,0.576271186440678,0.55,0.453125,0.3880597014925373,0.4090909090909091,0.24,0.1204819277108433,0.0689655172413792,0.0108695652173913,0.1625000000000001,0.0941176470588236,0.1923076923076923,0.0108695652173913,-0.1057692307692307,-0.0970873786407766,-0.1308411214953271,0.1923076923076923,0.1071428571428572,0.0108695652173913,0.2236842105263157,0.1625000000000001,0.3285714285714285,0.2567567567567568,0.3478260869565217,0.6607142857142858,0.4307692307692308
40096,1.2883895131,0.2309791332,-15.39578947,0.0215623328,0.6719101124,4.7189941145,0.2225678099,0.200051718,0.5756537479,-0.181549087,0.75,0.1016117421,0.8010192263,0.0459604066,0.1016117421,5.0,0.0616781511,0.0840807175,0.1912370507,0.0319586013,-0.051533992,0.0833748878,-0.24543823,0.2205773023,0.0346753749,0.602700668,0.0,3.1798442294,-0.291725475,1.5784753363,-0.349268215,92.84,7.2999503393,0.5222458701,0.0,0.0,0.0,0.0,0.0,0.7470459331,1.0,0.0045864713,-0.038715153,0.0817113922,0.0079841386,0.12926236,0.5814376179,2.8491172416,-412.8742078,0.1169844851,9.6021290493,-0.008377026,0.0228680709,0.0345571475,0.0065416881,0.0207203718,-0.043048706,0.0,-0.0142948,2.5483870968,-0.026791729,5.0,6.6970342477,0.2051899411,0.0,0.1290322542,0.0409836123,0.0345630884,0.9292384404,0.7918531061,2.4415751e-06,1.000000086,1.0189515467,1.0382622545,0.4190356576,0.0555254516,-0.201592757,0.0639293722,-0.094017094017094,-0.1782945736434108,-0.1166666666666667,0.0291262135922329,0.0192307692307691,0.1041666666666667,0.1397849462365592,0.2470588235294117,0.358974358974359,0.2619047619047618,0.3249999999999999,0.2771084337349396,0.394736842105263,0.2926829268292683,0.2045454545454545,0.3417721518987342,0.3249999999999999,0.2926829268292683,0.65625,0.7666666666666666,0.6307692307692307,0.65625,0.7377049180327868,0.7666666666666666,1.12,1.0784313725490198,0.8928571428571428,0.8596491228070176,0.7666666666666666,1.1632653061224492,0.962962962962963,1.0384615384615383,1.0784313725490198,0.962962962962963,1.0384615384615383,1.65,1.5853658536585369,1.789473684210526,1.789473684210526,1.65,1.717948717948718,1.9444444444444449,1.65,1.5238095238095235,1.789473684210526,2.117647058823529,2.655172413793104,2.117647058823529
41734,1.1757604367,0.1550004437,-22.00875598,0.0458013667,1.5899478371,3.8047304583,0.1058456605,0.1270087427,0.2753499052,0.0227717488,0.1412376892,0.0837160144,1.4298677479,-0.066629692,0.0837160144,5.0,0.0623037729,0.0370076659,0.1594376036,-0.016859103,0.1298853534,0.1091394848,0.1947997008,0.1268133909,0.1194555051,0.5437662943,0.0,2.425053664,-0.104338922,0.7930402611,-0.085811573,75.644206455,6.6561436574,0.1451031632,0.0,0.0,0.0,1.0,0.0,0.5578792908,5.0,-0.005063967,-0.018074562,-0.005801685,0.0127102798,-0.39911464,0.1863685238,-2.307322972,45.656209741,0.0373161579,11.574551938,-0.002085756,0.0152647017,0.0349461002,0.1109048449,0.0178949302,-0.010685768,0.0,0.0043093086,-0.660066694,0.0371600315,1.0,10.910954933,0.4468023424,0.0,0.0571428575,0.0278550703,0.0352576229,0.574758721,1.1992413903,8.3497328e-08,4.0779991e-08,1.1449141419,1.3108283923,0.1638205821,0.05095615,-0.369774124,0.1041099199,0.1341463414634145,0.1625000000000001,0.1772151898734177,0.2567567567567568,0.3777777777777777,0.5245901639344261,0.4761904761904763,0.4090909090909091,0.5630252100840336,0.4198473282442747,0.6173913043478261,0.5121951219512195,0.6756756756756757,0.2653061224489796,0.15527950310559,0.3285714285714285,0.3880597014925373,0.2653061224489796,0.273972602739726,0.3880597014925373,0.3880597014925373,0.2483221476510066,0.2483221476510066,0.0391061452513965,0.2236842105263157,0.2567567567567568,0.3777777777777777,0.2077922077922078,0.0751445086705202,0.0689655172413792,0.0108695652173913,0.0628571428571429,0.087719298245614,0.2567567567567568,0.2916666666666667,0.488,0.6173913043478261,0.5630252100840336,0.576271186440678,0.5,0.4418604651162789,0.5,0.3880597014925373,0.3984962406015038,0.3381294964028776,0.576271186440678,0.8058252427184467,0.7064220183486238
50091,2.1223877172,0.2163074051,-13.26519215,0.0638328883,2.2679654042,7.0345430695,0.0525091254,0.0497282282,0.34615637,0.008822232,-0.117024359,0.0475987216,1.0231677945,-0.005011366,0.0475987216,5.0,0.0152971118,0.0540540541,0.0905094667,0.036221457,-0.047901258,0.1043849501,0.0380932799,0.0153329615,0.0782707336,0.5291229059,0.0,2.6391343729,0.1331281149,1.6220225709,0.1453164323,33.425792762,5.4016916541,0.1551663999,0.0,0.0,0.0,0.0,1.0,0.7332493068,5.0,0.0038369638,0.0897592981,-0.004909133,0.491049534,-0.537567833,0.1135678369,-11.18268319,-83.51865618,0.0716784941,10.692507255,-0.005730722,0.0197491172,0.045242695,-0.009129616,0.0441896566,0.0223087371,3.0,0.0080132231,-0.25698324,0.0301204827,1.0,7.5363639384,0.0529077394,0.0,0.0397351012,0.0113228334,0.0059260926,1.167882255,0.5805144906,9.6437851e-07,2.0000002677,0.7034603224,0.4948564253,-0.033080943,0.0349115516,0.1771530128,0.0066199604,0.0681818181818181,-0.124223602484472,-0.0961538461538461,-0.1132075471698113,-0.1075949367088607,-0.11875,-0.11875,-0.0723684210526315,0.0444444444444445,-0.0662251655629139,0.119047619047619,0.0444444444444445,0.0522388059701492,-0.1132075471698113,-0.1296296296296296,-0.1988636363636363,-0.1607142857142857,-0.0342465753424657,-0.0208333333333333,-0.0723684210526315,-0.0536912751677852,0.0522388059701492,0.0071428571428571,0.0601503759398496,0.165289256198347,0.119047619047619,0.146341463414634,0.0846153846153845,0.036764705882353,0.0846153846153845,0.1279999999999999,0.0522388059701492,0.0217391304347827,0.0217391304347827,0.0444444444444445,0.146341463414634,0.0846153846153845,0.0930232558139534,0.1370967741935485,0.1279999999999999,0.119047619047619,0.1015625,0.0522388059701492,0.0217391304347827,-0.0408163265306122,0.0601503759398496,0.0846153846153845,-0.0342465753424657
27502,1.210315179,0.2089307164,-11.77559336,0.0500504513,0.5886852891,2.0477509762,0.1975363192,0.3092883857,0.6443123794,0.1098466106,0.804632427,0.163682751,1.2429245283,-0.050754396,0.163682751,5.0,0.123778887,0.0840425532,0.3220572641,0.1222708679,0.0098052042,0.101539039,-0.317375634,0.2933039602,0.1550778188,0.5865048912,0.0,4.0458804283,-0.12480877,1.499702558,-0.235604531,44.008572869,4.8552909759,0.5677353167,0.0,0.0,0.0,0.0,0.0,0.8328518643,4.0,0.0236314137,0.1150181619,0.0086545006,0.3491417411,0.5514162812,0.6334215231,-1.633132031,-136.3310305,0.0444637983,10.668792591,0.008999778,0.0447925557,0.0666229884,0.0648567498,0.0258647676,-0.116533719,1.0,0.0011732408,4.0179487179,0.0438663755,4.0,7.3330230144,0.066391311,0.0,0.0199999996,0.012222305,0.0097458574,1.0813206786,0.4882346029,1.3154569e-06,4.0000002532,0.6495013398,0.4218519904,-0.012778509,0.0367053144,-0.050629965,0.1460751445,0.0,-0.0559006211180124,-0.0843373493975904,-0.0617283950617284,-0.0193548387096774,-0.0256410256410256,-0.0843373493975904,-0.0787878787878787,-0.0379746835443037,-0.0952380952380952,0.0270270270270269,0.0857142857142856,0.1692307692307693,-0.0952380952380952,-0.1363636363636363,-0.1314285714285714,-0.1693989071038251,-0.1460674157303371,-0.0787878787878787,-0.0379746835443037,-0.0318471337579617,-0.0256410256410256,-0.05,-0.05,-0.073170731707317,-0.0617283950617284,0.0270270270270269,-0.073170731707317,-0.1602209944751381,-0.0318471337579617,0.0133333333333334,0.0410958904109588,0.0935251798561151,0.0555555555555555,0.0482758620689656,0.1603053435114503,0.1343283582089551,0.0780141843971631,0.1343283582089551,0.1343283582089551,0.1343283582089551,0.2773109243697478,0.256198347107438,0.2459016393442623,0.1176470588235294,0.2357723577235773,0.4901960784313726,0.52
44601,0.8935484082,0.122673595,-26.82534382,0.0292685121,1.1263328844,3.2616924993,0.1264710324,0.1015518693,0.602282868,0.0009997778,0.0887638685,0.0831106018,1.3053781751,-0.037461839,0.0831106018,5.0,0.028932259,0.0174161313,0.1603095507,-0.008493139,-0.05437326,0.1199493147,-0.048777734,0.0987955925,0.1181057768,0.5926796037,0.0,2.1189444337,-0.034931562,1.1630183749,-0.031744002,148.66569691,4.6871377945,0.1857358837,0.0,0.0,0.0,0.0,0.0,1.3072594464,4.0,-0.00532949,0.002290973,-0.017158545,-0.364934219,-0.277830236,0.5731302401,0.0269262476,-231.3467737,0.0559413619,11.982586848,-0.010458662,0.0210098429,0.0488565699,0.1206368687,0.0108619149,0.0754101946,1.0,0.003377136,-0.562731997,0.0556795513,3.0,10.033989361,0.2978951652,0.0,0.0212765951,0.0151446537,0.017343298,1.0364335864,1.1999701444,7.5116363e-08,6.9323917e-08,1.044075129,1.0900928749,0.0237364078,0.0373775711,-0.055026277,0.0410794111,0.0774647887323942,0.0,0.02,0.1007194244604317,0.108695652173913,0.186046511627907,0.1167883211678832,0.108695652173913,0.1679389312977099,0.1590909090909091,0.2749999999999999,0.3421052631578947,0.3421052631578947,0.0928571428571427,0.0408163265306122,0.1333333333333333,0.1417910447761194,0.1679389312977099,0.150375939849624,0.2142857142857142,0.3539823008849558,0.3539823008849558,0.2047244094488189,0.1769230769230769,0.150375939849624,0.1007194244604317,0.0337837837837837,-0.0064935064935064,-0.1452513966480446,-0.1404494382022472,-0.1306818181818182,-0.0999999999999999,-0.1404494382022472,-0.1546961325966851,-0.1206896551724138,0.0337837837837837,-0.0783132530120481,-0.2463054187192118,-0.25,-0.2644230769230768,-0.2714285714285714,-0.2981651376146789,-0.2981651376146789,-0.2748815165876777,-0.3199999999999999,-0.211340206185567,-0.2981651376146789,-0.3045454545454545
46156,2.4706250129,0.0715995895,-27.86158967,0.0695595537,1.3324550441,7.5951665878,0.039032263,-0.000186221,0.2461098407,0.0,-0.002058399,0.1195874445,6.3525920063,-0.383243391,0.1195874445,5.0,-0.00872341,-0.089836181,0.0946586083,-0.064101341,-0.138391062,0.1798792899,-0.005497682,0.0171174459,0.0008263989,0.6088844841,0.0,1.7107037363,0.0613962236,1.2418543823,0.1140238453,76.896156053,5.2309493609,0.2695669722,0.0,0.0,0.0,0.0,0.0,0.3529526542,4.0,-0.013705339,0.1083686218,-0.063480138,0.6230858707,-1.153357604,-1.226809265,-0.165162481,-28.05950217,0.0593421469,10.47145409,0.0082745439,0.0152431756,0.02346411,0.1854913021,0.006340211,-0.000176829,1.0,0.0478391014,0.5447154472,-0.019736261,3.0,8.6345761471,0.0839035516,0.0,0.0542635657,0.0235387288,0.0165517458,0.696554015,0.1198633464,4.3815993e-06,6.0000007478,0.6371589391,0.4059715136,0.3210109604,0.0356215159,-0.126305941,-0.038835929,-0.0294117647058823,-0.131578947368421,-0.0434782608695651,-0.0294117647058823,-0.0075187969924812,-0.0075187969924812,-0.0434782608695651,-0.1698113207547169,-0.0571428571428571,-0.1140939597315435,-0.1698113207547169,-0.175,-0.2235294117647058,-0.326530612244898,-0.3052631578947368,-0.2666666666666667,-0.2707182320441988,-0.2826086956521739,-0.25,-0.2747252747252747,-0.1538461538461538,-0.175,-0.131578947368421,-0.2142857142857143,-0.1538461538461538,-0.1645569620253164,-0.1698113207547169,-0.1999999999999999,-0.1951219512195121,-0.1951219512195121,-0.2625698324022346,-0.3529411764705882,-0.3714285714285714,-0.3399999999999999,-0.3944954128440366,-0.0833333333333333,-0.12,-0.1372549019607842,-0.1538461538461538,-0.1483870967741936,-0.1645569620253164,-0.1999999999999999,-0.2142857142857143,-0.323076923076923,-0.3465346534653465,-0.2941176470588235,-0.2189349112426035,-0.2189349112426035
17953,0.7528232842,0.1249839586,-5.517974956,0.0539833399,0.8577962102,3.5762099995,0.1626075734,0.4332336853,0.761842039,0.0552600343,0.5360896524,0.1127176376,1.3450250948,-0.043122602,0.1127176376,5.0,0.0621199996,0.0476190476,0.1828483785,-0.032999137,0.0325134868,0.1136894887,0.0248578538,0.3031022132,0.1622955558,0.4985526032,0.0,2.0080310386,-0.083870089,1.0338993253,-0.12163249,45.707743246,9.8328977564,0.2653387747,0.0,0.0,0.0,1.0,0.0,1.3882455747,2.0,-0.001093542,-0.29949835,0.006754532,-0.460810032,-0.005571397,0.6559815502,-0.049106693,1799.005717,0.0259980583,14.57294154,0.0014338479,0.0200927586,0.040150789,0.0710202433,0.0622796098,-0.002970079,3.0,0.0034650712,0.0551143691,-0.035471061,4.0,12.880082877,0.1876871766,0.0,0.0348837227,0.0139553304,0.0197861479,0.5007330608,0.557183456,5.5974507e-09,8.7908052e-08,0.6449106759,0.4159097799,0.1091276266,0.0215205036,0.1163432995,0.1283968118,0.01840490797546,-0.0348837209302325,-0.1308900523560209,-0.0621468926553672,-0.0235294117647059,-0.0235294117647059,-0.0292397660818714,-0.0348837209302325,-0.0459770114942529,-0.1075268817204301,-0.0879120879120879,-0.1027027027027026,-0.1354166666666666,-0.2206572769953051,-0.2454545454545454,-0.1822660098522167,-0.1741293532338308,-0.1573604060913705,-0.1616161616161616,-0.1308900523560209,-0.0928961748633879,-0.0621468926553672,-0.1658291457286432,-0.1616161616161616,-0.1487179487179487,-0.1822660098522167,-0.1862745098039215,-0.1862745098039215,-0.1616161616161616,-0.1027027027027026,-0.1487179487179487,-0.1573604060913705,-0.1443298969072165,-0.2169811320754716,-0.2687224669603524,-0.2589285714285714,-0.2132701421800947,-0.2556053811659192,-0.2095238095238095,-0.2057416267942583,-0.2132701421800947,-0.1822660098522167,-0.1487179487179487,-0.1170212765957446,-0.0928961748633879,-0.17,-0.1170212765957446,-0.1573604060913705
42438,1.3472804074,0.2200888444,-48.82434978,0.0513436723,2.8490906166,17.354722382,0.1195016374,0.2209328863,0.6698909819,0.0166950596,0.273574783,0.1143695015,2.0494334278,-0.23096859,0.1143695015,5.0,0.1017856155,0.0476190476,0.2299426016,-0.067334028,-0.066185911,0.169569951,0.0416125655,0.1409072556,0.147004963,0.5823403261,0.0,1.7911560923,-0.061020281,0.8303446653,-0.065464977,313.45945946,10.585940025,0.1094548709,0.0,0.0,0.0,0.0,0.0,1.9577218079,4.0,-0.003396791,0.210727167,-0.125524752,-0.018133431,-0.178499648,-0.057401119,-0.7433171,-110.2634849,0.0825652805,10.725934529,0.0031121643,0.0144288836,0.0420728256,0.9715431622,0.0121895952,-0.000504656,3.0,0.0117041131,5.5452091768,0.1220981516,2.0,10.158749734,0.6394193188,0.0,0.043103449,0.0211244156,0.021063576,0.7125441583,3.335571182,1.8827643e-07,3.0969871e-08,1.5581073165,2.4276984096,-0.057971898,0.058495268,0.1458299969,0.1137482125,0.0972222222222223,0.0394736842105263,-0.0813953488372093,-0.0705882352941176,-0.1505376344086021,-0.1123595505617978,0.1285714285714285,0.196969696969697,0.3389830508474576,0.196969696969697,0.4107142857142858,0.4363636363636363,0.6122448979591837,0.1791044776119403,0.196969696969697,0.4107142857142858,0.4363636363636363,0.2539682539682539,0.5192307692307692,0.6808510638297873,0.8809523809523809,0.975,1.0256410256410255,1.135135135135135,1.0256410256410255,0.9268292682926828,1.135135135135135,1.135135135135135,1.0256410256410255,1.135135135135135,0.9268292682926828,0.7954545454545454,0.7173913043478262,0.5192307692307692,0.6458333333333333,0.975,1.135135135135135,0.2950819672131148,0.0821917808219179,0.0821917808219179,0.0128205128205127,0.1285714285714285,-0.2946428571428571,-0.3471074380165289,0.0821917808219179,0.462962962962963,0.6458333333333333,0.462962962962963
55044,1.0908997629,0.1956932931,-11.34130954,0.0571150651,0.5534447792,2.5086010667,0.2182009883,0.1209948249,0.5809981282,0.106629393,0.0691080691,0.1057734113,0.8408129578,0.0311518365,0.1057734113,5.0,0.0623608885,-0.036144578,0.0624989311,-0.050529411,0.0627609718,0.0851777867,0.0178745505,0.0680466858,0.1492927789,0.588168625,0.0,2.5958150658,0.0467291515,1.3241929055,0.0225652266,45.581438004,4.2243489495,0.4055867607,0.0,0.0,0.0,0.0,0.0,0.8737849622,5.0,0.0147231403,-0.140934273,-0.111532631,0.229726325,-1.349088709,0.366164902,-1.551225799,-129.4164386,0.0444637983,10.810333826,0.0035785069,0.0400296709,0.059576611,0.0872574449,0.0334696183,0.0098801766,3.0,0.0180490874,1.9883040936,0.0275535258,3.0,8.3943190933,0.0560655738,0.0,0.0241935477,0.009821033,0.009789409,0.8805039544,0.1605521803,7.8389178e-07,2.0000005381,0.8216551442,0.6751171759,-0.099871337,0.03488476,-0.204667544,0.1460751445,0.0362318840579709,-0.0402684563758389,-0.0337837837837837,0.0287769784172662,-0.0272108843537415,-0.0466666666666666,-0.0466666666666666,-0.0833333333333333,-0.0466666666666666,-0.1588235294117647,-0.1637426900584795,-0.1875,-0.1437125748502994,-0.3125,-0.1686046511627906,-0.2011173184357542,-0.1118012422360248,-0.10062893081761,-0.1172839506172839,0.0,-0.0069444444444444,0.0514705882352941,-0.0069444444444444,-0.0466666666666666,0.0592592592592593,0.0514705882352941,0.0833333333333332,0.1,0.1,0.1171875,0.1626016260162601,0.1085271317829457,0.1171875,0.1171875,0.1626016260162601,0.1916666666666666,0.153225806451613,0.1349206349206348,0.1916666666666666,0.1085271317829457,0.2118644067796611,0.2222222222222223,0.2543859649122806,0.3490566037735849,0.311926605504587,0.3364485981308411,0.625,0.5052631578947369
