firms,roeq,rsup,nincr,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
18980.0,0.004759402,2.3538548614,5.0,0.8913942127,-0.013693271,0.1730769230769231,0.326086956521739,0.4878048780487805,1.259259259259259,0.967741935483871,0.8484848484848484,0.7428571428571429,0.5249999999999999,0.3863636363636364,0.605263157894737,0.2199999999999999,-0.0161290322580645,-0.2077922077922077,-0.2278481012658227,-0.2469135802469135,-0.2278481012658227,-0.3146067415730337,-0.4695652173913043,-0.5271317829457365,-0.4245283018867924,-0.4741379310344827,-0.3838383838383838,-0.4351851851851852,-0.5642857142857143,-0.6234567901234568,-0.6720430107526882,-0.7227272727272727,-0.7689393939393939,-0.8,-0.7821428571428571,-0.8123076923076923,-0.8267045454545454,-0.8435897435897436,-0.817910447761194,-0.8226744186046512,-0.8013029315960912,-0.7993421052631579,-0.8117283950617284,-0.7946127946127945,-0.7781818181818182,-0.7689393939393939,-0.756,-0.7910958904109588,-0.7836879432624113,-0.7821428571428571,-0.8267045454545454,-0.8373333333333334,-0.805111821086262
17232.0,-0.00507282,0.313089487,0.0,-1.0,0.0,-0.0799999999999999,-0.1153846153846154,-0.1153846153846154,0.1499999999999999,0.0,-0.0416666666666666,0.0222222222222221,0.0,0.0,-0.2068965517241379,-0.28125,-0.2068965517241379,-0.2580645161290322,-0.3428571428571428,-0.303030303030303,-0.28125,-0.352112676056338,-0.4320987654320988,-0.4320987654320988,-0.3611111111111111,-0.425,-0.3611111111111111,-0.4177215189873418,-0.5,-0.4888888888888889,-0.5,-0.5855855855855856,-0.5106382978723405,-0.5533980582524272,-0.5490196078431373,-0.5576923076923077,-0.5700934579439252,-0.5490196078431373,-0.5892857142857143,-0.6134453781512605,-0.5700934579439252,-0.5053763440860215,-0.5157894736842106,-0.4457831325301205,-0.303030303030303,-0.2333333333333332,-0.352112676056338,-0.425,-0.425,-0.5053763440860215,-0.5257731958762887,-0.4457831325301205,-0.4177215189873418
39116.0,0.0132143842,0.884444559,1.0,-0.786620531,0.0,0.0952380952380953,0.1499999999999999,0.0454545454545454,0.7692307692307692,0.7692307692307692,0.5333333333333334,0.5333333333333334,0.4375,0.0952380952380953,0.0454545454545454,0.0454545454545454,-0.1153846153846154,-0.303030303030303,-0.3783783783783784,-0.3235294117647058,0.0454545454545454,-0.1785714285714286,-0.28125,-0.3783783783783784,-0.3611111111111111,-0.4523809523809523,-0.3947368421052631,-0.3235294117647058,-0.425,-0.4651162790697675,-0.4651162790697675,-0.603448275862069,-0.6714285714285715,-0.7051282051282051,-0.6714285714285715,-0.6567164179104478,-0.7012987012987013,-0.7051282051282051,-0.7228915662650602,-0.8017241379310345,-0.8203125,-0.823076923076923,-0.8244274809160306,-0.8244274809160306,-0.8654970760233918,-0.8486842105263158,-0.883248730964467,-0.8909952606635071,-0.8883495145631068,-0.8756756756756756,-0.9339080459770116,-0.93646408839779,-0.9416243654822336
50032.0,0.0550487419,-1.383035994,1.0,-0.631404175,0.013888889,0.1504424778761062,0.1607142857142858,0.1607142857142858,0.3,0.4285714285714286,0.3265306122448979,0.5476190476190477,0.5294117647058822,0.25,0.1304347826086955,0.1206896551724137,0.1607142857142858,0.015625,0.0743801652892561,0.1403508771929824,0.1504424778761062,0.1016949152542372,0.0655737704918033,0.0655737704918033,0.25,0.2380952380952381,0.368421052631579,0.1403508771929824,0.1206896551724137,0.0,-0.0579710144927536,0.015625,-0.0225563909774436,0.0483870967741935,0.1504424778761062,0.1926605504587155,0.1818181818181818,0.3,0.2621359223300972,0.2871287128712871,0.2380952380952381,0.2037037037037037,0.1711711711711712,0.1711711711711712,0.368421052631579,0.4772727272727273,0.368421052631579,0.3978494623655915,0.3829787234042554,0.4130434782608696,0.3541666666666667,0.368421052631579,0.2871287128712871
49330.0,0.0010430109,3.043779698,0.0,1.2866666667,-0.136024849,0.0540540540540539,0.1142857142857143,0.4444444444444444,0.95,0.625,0.625,0.95,0.6956521739130435,0.56,0.2580645161290322,0.0833333333333332,-0.2352941176470588,-0.2777777777777778,-0.0930232558139535,-0.1333333333333333,0.3928571428571428,0.2580645161290322,-0.0930232558139535,-0.0930232558139535,-0.1521739130434782,-0.25,0.21875,0.2580645161290322,-0.025,-0.048780487804878,-0.25,-0.3709677419354839,-0.4583333333333333,-0.5125,-0.4868421052631578,-0.5125,-0.5465116279069768,-0.6060606060606061,-0.6176470588235294,-0.6320754716981132,-0.6829268292682926,-0.7173913043478262,-0.7328767123287672,-0.7291666666666667,-0.7833333333333333,-0.7880434782608696,-0.7903225806451613,-0.7947368421052632,-0.7936507936507937,-0.8088235294117647,-0.8049999999999999,-0.8274336283185841,-0.8318965517241379
17304.0,0.0115432094,-41.47871392,0.0,-0.046234676,0.0041665244,-0.0614035087719297,0.1145833333333332,0.202247191011236,0.6984126984126984,0.633587786259542,0.5177304964539007,0.562043795620438,0.4557823129251701,0.2514619883040936,0.1263157894736841,0.0918367346938775,0.1823204419889503,0.202247191011236,0.1693989071038251,0.202247191011236,0.2738095238095237,0.2588235294117647,0.0541871921182266,0.009433962264151,0.1204188481675392,-0.0272727272727272,0.1263157894736841,0.0594059405940594,0.07,-0.0046511627906976,-0.0815450643776823,-0.2074074074074073,-0.3029315960912052,-0.2745762711864407,-0.1336032388663968,-0.0970464135021097,-0.1574803149606299,-0.1673151750972762,-0.1954887218045112,-0.2246376811594203,-0.2543554006968641,-0.2218181818181818,-0.2357142857142857,-0.144,-0.2014925373134328,0.0190476190476189,-0.1705426356589147,-0.213235294117647,-0.2218181818181818,-0.2044609665427509,-0.2438162544169611,-0.2411347517730496,-0.259515570934256
42032.0,0.0271112265,5.4077041353,3.0,2.1414634146,-0.068377765,0.1428571428571428,0.1076923076923077,0.125,0.3846153846153846,0.3333333333333332,0.2413793103448276,0.3846153846153846,0.2857142857142858,0.0909090909090908,0.1076923076923077,0.1612903225806452,0.0,-0.0886075949367088,-0.0999999999999999,0.0,0.0909090909090908,0.1428571428571428,0.0285714285714284,0.0434782608695651,0.0588235294117647,0.0746268656716417,0.2203389830508475,0.0909090909090908,0.0909090909090908,0.0,-0.0999999999999999,-0.1111111111111111,-0.1111111111111111,-0.1627906976744185,-0.0769230769230768,-0.0999999999999999,-0.1219512195121951,-0.1999999999999999,-0.217391304347826,-0.3271028037383178,-0.3846153846153846,-0.4461538461538461,-0.503448275862069,-0.4857142857142857,-0.4820143884892086,-0.3394495412844036,-0.3793103448275862,-0.4,-0.4098360655737705,-0.4193548387096774,-0.3846153846153846,-0.4375,-0.4705882352941176
42235.0,0.040751705,0.7436293405,2.0,-0.216666667,-0.046595087,0.0990990990990992,0.1192660550458715,0.4878048780487805,1.0677966101694911,0.90625,1.44,1.5416666666666663,0.90625,0.90625,0.6944444444444444,0.4878048780487805,0.3118279569892472,0.2323232323232322,0.0,-0.0317460317460317,0.1401869158878503,-0.0962962962962963,-0.3369565217391305,-0.4218009478672986,-0.3146067415730337,-0.3068181818181817,-0.1866666666666666,-0.046875,-0.1973684210526315,-0.3678756476683937,-0.4649122807017544,-0.5060728744939271,-0.5878378378378378,-0.568904593639576,-0.5673758865248226,-0.6648351648351649,-0.6411764705882352,-0.6629834254143646,-0.6303030303030304,-0.6347305389221557,-0.6473988439306358,-0.7932203389830509,-0.8041733547351525,-0.805732484076433,-0.809375,-0.7966666666666666,-0.7863397548161121,-0.7980132450331126,-0.7885615251299827,-0.779783393501805,-0.7740740740740741,-0.7689393939393939,-0.7653846153846153
47730.0,0.0289256198,-38.509503,1.0,0.1625441696,0.0869015083,0.1935483870967742,0.1935483870967742,0.2982456140350877,0.8500000000000001,0.7209302325581395,0.8048780487804879,0.9473684210526316,0.8974358974358974,1.0,0.574468085106383,0.48,0.2982456140350877,0.1044776119402985,0.0277777777777776,-0.0389610389610389,0.3214285714285714,0.3214285714285714,-0.1294117647058823,-0.2673267326732673,-0.26,-0.3884297520661157,-0.1294117647058823,-0.1777777777777778,-0.3884297520661157,-0.5066666666666666,-0.513157894736842,-0.7994579945799458,-0.8031914893617021,-0.7989130434782609,-0.7978142076502732,-0.8005390835579514,-0.7932960893854748,-0.7989130434782609,-0.8082901554404145,-0.8016085790884718,-0.8154613466334164,-0.8131313131313131,-0.8037135278514589,-0.7867435158501441,-0.7903682719546742,-0.768025078369906,-0.7597402597402597,-0.7573770491803279,-0.7474402730375427,-0.7218045112781954,-0.7357142857142858,-0.7098039215686274,-0.7016129032258065
48581.0,0.0027896686,1.2660328436,1.0,-0.583563663,-0.04035379,0.0416666666666667,0.1363636363636364,1.272727272727273,2.571428571428572,1.7777777777777777,1.1739130434782608,1.1739130434782608,1.0,0.6129032258064515,0.4705882352941177,0.0416666666666667,-0.1379310344827586,-0.3243243243243243,-0.3333333333333333,-0.3333333333333333,-0.2424242424242424,-0.2424242424242424,-0.2424242424242424,-0.375,-0.375,-0.3243243243243243,0.1627906976744186,-0.1379310344827586,-0.4252873563218391,-0.5283018867924528,-0.6183206106870229,-0.7023809523809523,-0.7159090909090908,-0.696969696969697,-0.6774193548387097,-0.7093023255813953,-0.7142857142857143,-0.7311827956989247,-0.7474747474747474,-0.7706422018348624,-0.7816593886462881,-0.7747747747747747,-0.7872340425531915,-0.7737556561085973,-0.7619047619047619,-0.7641509433962264,-0.7549019607843137,-0.7757847533632287,-0.7844827586206897,-0.7596153846153846,-0.7835497835497836,-0.7933884297520661,-0.7899159663865546
