firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,secured,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,chmom,turn,IPO,indmom,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol
10074,0.2790974633,0.0744825449,285.34975877,0.0456962007,1.1963582045,2.057799453,0.125436342,0.6087439107,0.4846149103,1.7867298578,0.7007557485,-0.042972628,-0.690205011,0.1258907707,0.042972628,8,0.0264265116,0.4059405941,0.2803406172,0.1834166474,-0.11119453,0.0765941323,-0.269190058,0.6772522661,0.305901032,0.5641446587,0,1.0731534091,-0.054175313,0.8757102273,-0.118761488,1460.8292683,6.4172839506,0.1626577757,0.0,0.0,1,1.0,0,0.0,1.6840433977,3.0,0.0836997339,0.0134826029,0.152466427,-5.706640005,2.400740297,,9.7173458047,-206.1819539,0.0381098785,9.6050983629,-0.000975247,0.0159131626,0.0927328557,0.0164993783,0.0001890419,-0.074180875,1.0,-0.002094348,0.9877390901,0.0483870953,6.0,7.6381982443,-0.416771325,0.1155977831,0,-0.239541054,0.0434782617,0.0228169959,0.0407066052,1.0845539481,0.4837225064,7.3771023e-06,9.0000002776,0.0096861838,9.38222e-05,1.4030052451,0.0588252284
50906,0.5435800159,0.0807127999,3.6462647929,0.0,0.1641565394,0.9663491642,0.1509643182,0.2016558892,0.8233244774,0.0086996337,0.2807017544,-0.011361351,-0.091263793,0.0880789561,0.0113613509,11,0.0401024571,0.1285714286,0.0919422636,-0.455167055,-0.012507464,0.2332353978,-0.029009748,0.1377262018,0.1796678947,0.5232003254,0,3.1811096212,-0.274598581,2.1451139792,-0.359212576,11.173645881,6.5642088375,0.8862481064,0.0,0.0,1,1.0,0,0.0,1.0470820652,3.0,-1.216764798,-0.096869766,0.0700737295,-0.142097851,8.0344811724,0.3270308779,0.1573179228,-254.9439699,0.0605969017,12.640997036,0.0079809654,0.0309520854,0.0406354816,0.0513826498,0.1518962076,-0.026416635,0.0,-0.000531765,1.2393754423,-0.032491819,7.0,11.978005273,-0.217467516,0.5495020945,0,-0.288600364,0.0714285746,0.0254991174,0.0411792253,0.7836557178,2.0845438246,5.0934978e-08,4.1077688e-08,1.5870168339,2.5186224309,-0.448197317,0.0486597487
18980,0.9174088763,0.1170071587,-3.864452792,0.0260368097,1.403806669,3.2096141329,0.0726472556,-0.208130328,0.3921085794,-0.02202848,-0.316634735,-0.001451099,-0.032572239,0.1208183439,0.0014510994,15,0.0267533878,-0.002122297,0.0363941421,0.0259145622,-0.015368078,0.2452090327,-0.046326194,0.0310142379,0.0459694455,0.4894525382,0,1.730275594,0.2250349063,1.1027736066,0.00718727,13.358954626,4.879013847,0.1027455782,0.0,0.0,0,,0,1.0,1.2405469009,6.0,0.1141352702,0.3668793887,-0.172725583,0.09731306,-2.033746592,,0.1114907066,74.443300037,0.474887993,11.070766548,-0.000233311,-0.077990938,-0.220583897,0.0357766178,0.024134595,-0.011981899,0.0,-0.504328006,0.2352309345,0.055555556,4.0,9.7335292547,0.199690389,0.3375251294,0,-0.323557174,0.2222222239,0.0835939728,0.1012238355,0.676513418,1.5377533977,6.4966274e-07,5.5748788e-08,1.5769927345,2.4869060847,0.0769915082,0.0615201459
10568,1.2870653588,0.1078648525,-6.457426064,0.0420490103,3.2164680238,3.8090918679,0.0225356733,0.1266755796,0.2678992365,0.3401969561,0.1569961554,0.1904494057,7.5045632334,-0.701613754,0.1904494057,8,0.2329828857,-0.142857143,0.0955366352,-0.02031615,-0.068423935,0.0717638286,0.0690458273,0.2499560215,0.0574234547,0.5315950318,0,2.5377761939,-0.296225441,0.8174625802,-0.637095861,17.605134872,6.9521303901,0.0743442114,0.0,0.0,1,1.0121177727,0,0.0,0.6847487002,2.0,-0.553454639,-0.077595356,-0.201744264,1.4471372535,-1.495752641,1.0963329011,-0.587780916,-53.25368699,0.1327749211,9.239110028,-0.001178623,0.0081671634,0.0276200022,0.0321344443,0.0480584571,-0.008079257,1.0,-0.007734768,-1.0,0.01369863,1.0,5.429345629,-0.232510019,0.1123357827,0,-0.242609455,0.1578947306,0.0700796569,0.1409213862,1.332634047,5.8096066934,1.44948e-05,13.000000066,0.1781591868,0.0317406958,1.4636476758,0.0285780827
10998,1.0344302242,0.1167544411,-14.90667275,0.0,0.6899340055,3.0452665402,0.1161299317,0.0214738897,1.0161751377,0.0032092426,-0.108169785,-0.107056632,-1.564516129,0.2994186472,0.1070566324,7,0.0439401255,0.0422535211,0.1274074074,0.1564943991,-0.053821668,0.4449658703,0.0081257999,0.0980269121,0.1311454311,0.426569927,0,2.2044467161,0.2414675509,1.2172246358,0.1499845436,84.832786885,7.1772538141,0.3273019702,0.0,0.0,1,0.8638059701,0,0.0,1.8370656371,6.0,0.6128746385,0.3000711349,-0.045889371,0.5235071517,-2.255395536,1.123078792,0.3252921897,-305.9503747,0.0853083451,9.149953222,0.0227288573,0.0068617558,0.0117565698,0.1080449364,0.0208176916,-0.021525497,0.0,-0.022075063,4.0293488256,-0.258952226,4.0,8.2260049796,-0.468239547,0.6284257489,0,-0.19050075,0.0666666701,0.0378553293,0.0531494096,1.3947435242,10.601893053,3.6588211e-06,1.0000000201,1.22022426,1.4889472447,-0.303970678,0.088542816
11157,1.3874869656,0.015641293,-88.35849057,0.0,1.1053180396,2.3272158498,0.0465546218,0.0731729215,0.2866762435,0.0,0.1622807018,-0.018102291,-2.786666667,0.0592283629,0.0181022909,13,-0.019401498,0.1351351351,0.1376287083,0.0218157907,-0.004957548,0.1156506701,0.0650141711,0.0699407434,0.0114016418,0.5335926546,0,2.8771790808,0.0482646228,0.8668779715,0.4754347179,210.54716981,7.4244843646,0.1237322515,0.0,0.0,1,1.0,0,0.0,0.4318941928,5.0,0.5652035711,0.0568177742,0.0469922432,0.8765638931,-2.500535146,1.9687460912,0.0851019054,-309.6518395,0.0853083451,8.5000215999,0.0080100801,0.0071111855,0.0127761912,0.3003128259,0.0037993921,-0.034304659,0.0,0.0563086548,-0.88844266,-0.025,3.0,6.6518948189,0.0249662567,0.1388599235,0,-0.19050075,0.0526315793,0.0183795764,0.1624699648,1.4150925319,1.4193225855,9.876663e-07,8.000000113,0.4589341647,0.2106205675,3.1383315397,0.0465354702
11181,0.5915181492,0.0687871575,-28.17413312,0.0,0.7881366486,1.1017190187,0.1054211024,-0.021858655,0.4553103405,0.0572350543,-0.119064506,-0.287006024,-5.820761326,0.4691807839,0.2870060238,7,0.0,0.037037037,0.2070736183,0.2324112429,-0.175762148,0.2830415785,-0.003267046,0.0489306998,0.1467366339,0.521586204,0,0.2924994204,-0.082888283,0.2924994204,-0.082888283,82.928657799,8.8810903558,0.4701013804,0.0,0.0,1,1.0,0,0.0,1.1541563831,5.0,0.1667776736,0.0570140866,-0.091136562,0.4205468648,-0.624800692,0.8298093869,0.4917863222,-2658.726381,0.0537795108,12.15363791,0.0005207073,0.009608947,0.0224118733,0.016068239,0.005286909,-0.071583467,0.0,0.0019481376,-0.259238245,0.0002564304,7.0,11.49485314,-0.512962927,0.4684010136,0,-0.307845917,0.0701754391,0.0259659429,0.0389807799,0.6776936738,1.0293148987,5.3990043e-08,5.9453143e-08,2.0583370933,4.2367515896,-0.15483723,0.0665993782
39116,1.2360996201,-0.370924441,-22.64868012,0.0,0.7547488392,4.0747657239,-0.173030902,-0.134429599,0.6305975628,0.0,0.0890751389,-0.167348738,-0.967953387,-0.011886872,0.1673487376,15,-0.08392621,0.0,-0.02323247,0.6326688801,-0.162240695,0.1513181654,-0.05137141,-0.077815299,-0.230814491,0.5414200224,0,1.6419296664,-0.262934627,0.2321911632,-0.477289705,93.683229814,51.4778157,-0.356036574,0.0,0.0,1,1.0,0,0.0,0.8649239304,2.0,-0.074955189,0.0908374674,-0.498904565,0.1922530731,-0.001850679,-1.291161728,-0.108314385,-182.2413122,0.0600676144,9.6453642823,0.0,0.0201786761,0.0341127763,0.0156974962,0.0289340102,0.0294726297,2.0,0.1129075115,0.1175742574,0.0588235296,2.0,9.3317169431,0.5151515317,0.3624595469,0,-0.305726323,0.0909090936,0.0365065441,0.0367199902,1.2200809326,1.3714416817,5.3890878e-06,7.7299472e-08,0.3998995055,0.1599196145,0.8124619626,0.0733294156
50032,0.2650367975,0.0560448585,42.619039993,0.0152878647,0.266093247,2.1165096962,0.1669099347,0.170776487,1.1368597838,0.0004631774,0.180529798,-0.055192802,-0.484907225,0.0832214153,0.0551928019,16,0.0650634469,0.1,0.0959096633,0.1985405462,0.0338646477,0.0942704009,0.0238786319,0.2386450918,0.16114509,0.5297021333,0,1.2038296669,-0.006776973,0.2224014069,-0.319551563,169.82389951,168.30290456,0.3534887715,0.0,0.0,0,,0,0.0,2.2272316164,5.0,0.0081891731,-0.087322817,0.0154263547,-0.051509741,-0.161560384,0.139174519,-0.076811894,2554.9701511,0.0609955715,15.278082741,0.0021672042,0.0274914385,0.0550924591,0.0513732629,0.04816142,-0.01505955,0.0,0.0,0.9900835812,-0.003802431,6.0,14.10874904,-0.17043483,0.2687419382,0,-0.247700406,0.0326530598,0.0193120796,0.0242553591,0.4613653373,0.4897419457,4.5180562e-09,9.2851396e-08,1.4298594387,2.0444980144,0.0889293635,0.0271605333
49330,0.3467877814,0.0671286174,6.4474706546,0.0,0.3152057878,1.4891286174,-0.018731347,0.0824854158,0.6770034334,0.0,-0.031869716,0.1692307692,1.6175695742,-0.041456592,0.1692307692,15,-0.025362065,-0.157894737,-0.117606374,-1.59530896,0.0454299989,0.0879051094,-0.285654504,0.1290034752,0.1931740237,0.5312494866,0,2.2191549167,0.2193903635,1.1180557143,0.7444898463,19.345795564,32.43357378,0.2914820483,0.0,0.0,1,0.7164370079,0,0.0,1.3877641332,5.0,0.1520381521,-0.423774191,-0.203751372,-0.652079031,-1.294867236,0.9858238239,-0.054299866,169.12932141,0.1239798601,11.64787585,0.0009855408,-0.012160006,-0.022618074,0.0271926658,0.0932845012,-0.09947927,0.0,0.0024724421,0.3751375138,-0.036409967,3.0,9.3753780019,-0.433693419,0.165192926,0,-0.312154026,0.0778443143,0.0336328754,0.0277160307,1.1170644321,1.3452047988,2.3781088e-07,7.7478824e-08,0.7158403445,0.5124273987,0.2378217471,0.0365285189
