firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
54594,1.7817173723,0.139551709,-15.37026506,0.024894411,2.7398709204,4.2747625052,0.0656341697,0.2887352258,0.2418756057,0.0123677132,0.5310603635,-0.013588827,-0.391211258,0.1941459085,0.0135888269,38.0,0.0474321559,0.0983606557,0.1682165942,0.0724626201,-0.047526705,0.1761630648,0.2411391427,0.1139073337,0.0344609347,0.3971669722,0.0,2.2468587947,0.022681693,0.9794897153,0.0018846711,30.633461311,6.3854481207,0.1347146063,0.0,0.0,1.0,1.0,0.0,0.4478318348,4.0,-1.121024068,-0.034326007,0.0338503262,0.851162104,1957.1818122,0.2305901549,-920.2746005,0.0631446287,13.501744361,0.0005135896,0.0082891058,0.0210490037,0.1093354584,0.0311938442,-0.048736274,1.0,0.0073924731,1.1213063361,-0.053534384,5.0,13.502985392,1.6074128139,0.0,0.0878754184,0.0273701481,0.027502593,0.6542926026,8.5657731263,3.0991494e-09,1.0699875e-08,1.6264996456,2.6455010972,0.0212460179,0.042267851,0.221154925,0.0769311414
13056,1.3159277148,0.1034677376,-5.825163473,0.0432481323,1.4869593531,3.0664134151,0.1152286549,0.0014315731,0.6416058437,-0.087930309,0.0491581907,-0.038324507,-1.037448862,0.2108102241,0.0383245073,38.0,0.0188683937,0.1088709677,0.0644091806,0.1349762169,-0.020807512,0.1413019593,-0.168157348,0.051990339,-0.047528144,0.3079248889,0.0,2.1009469616,0.005445704,1.416063275,-0.095096467,12.799528836,14.803716771,0.1201160762,0.0,0.0,0.0,0.0,0.0,1.2691520089,6.0,0.1734389987,0.0463914101,0.0598963666,-3.448023059,0.8795286311,0.569802708,-341.9092557,0.0873544935,13.046290022,-0.007750897,-0.002857966,-0.006261094,0.050173023,0.0392666761,0.0667135373,0.0,-0.053509382,3.3231164444,0.0066779372,4.0,12.973226554,1.4393584264,0.0,0.0143570248,0.0099913249,0.0149073691,0.693927733,6.0754538744,3.0290913e-09,1.5690576e-08,1.0243715992,1.0493371733,0.058559877,0.0371621085,-0.152049217,0.1102723121
14526,0.8625480332,0.0126133666,-1.258673544,0.0245795495,0.4616379374,1.778984171,0.0061791644,-0.043198342,0.2749885033,-0.001529977,-0.084096116,-0.039380409,-4.22759208,0.0659375351,0.0393804086,38.0,0.0028498588,0.0227848101,0.1367349775,0.173257273,0.1632099867,0.1541865406,0.0668101262,-0.027898565,-0.01977252,0.528889281,0.0,2.1692051697,0.1554262621,1.8473305537,0.1609405029,8.3545161046,6.1099295359,0.1629439705,0.0,0.0,0.0,0.0,1.0,0.4281441786,7.0,0.0003607942,0.1483777049,-0.014214777,-0.195082039,-0.444759735,0.0311279334,-705.0106066,0.0566203813,13.623720704,0.0071847738,0.0102040816,0.0157572321,0.0231840501,0.1345071186,0.0071312496,1.0,0.0050632911,3.5181682837,0.1549251042,4.0,13.810709396,1.5723701064,0.0,0.03040771,0.0160331717,0.0257227843,0.6117287393,15.702858363,2.270901e-09,1.0106487e-08,1.4426817691,2.0813306868,0.1010624253,0.038814948,-0.049960411,0.2222077778
11581,0.51338544,0.0426049451,6.3314589933,0.0014242322,0.4662593629,0.7835434507,0.1235441106,-0.024098049,0.3128555182,0.0612173558,-0.160314784,-0.046773463,-1.088773055,0.0889920614,0.0467734633,26.0,-0.005681874,0.0806451613,0.1107150443,0.0615731065,-0.004219081,0.4682527355,0.1366942065,-0.016585946,0.1445278794,0.2061795589,0.0,1.7594684739,0.0634487292,1.0958759396,0.1197903489,23.544262584,6.83834279,0.1352664253,0.0,0.0,1.0,0.0,0.0,0.6679818457,6.0,-6.782985085,0.0870938175,0.036122325,-0.152080861,-0.780029236,0.0415509575,-1396.917201,0.0420731411,14.619073301,-0.001390104,0.0176568709,0.033339367,-0.03956808,0.0339710799,0.0109020724,2.0,0.0003556188,1.2865025871,-0.041458206,4.0,14.685612662,1.2714225854,0.0,0.0140440641,0.0091762605,0.0159858665,0.4851105923,3.0482062241,3.969687e-10,1.68642e-08,1.6669710952,2.7787926323,0.037006084,0.0266019184,0.0812644008,0.0130014622
15203,0.606793817,0.0514483387,34.998151261,0.0099683731,0.4582156283,1.1377126621,0.0718837426,-0.034468594,0.2907984166,0.004491018,-0.156505914,-0.042520852,-0.895916733,0.0975417662,0.0425208519,38.0,-0.024243345,-0.058823529,-0.045974232,0.1400722793,0.0806540091,0.0894085282,0.0032236251,0.0249458511,0.0839587932,0.5250531038,0.0,3.6533916849,0.2563755231,0.7181619256,0.1418737579,232.10084034,13.60591133,0.1669134584,0.0,0.0,1.0,0.0,0.0,0.5414275202,7.0,0.116677178,-0.127372944,-0.693531746,-0.077196068,-1.317664171,0.0495873614,-3385.432948,0.0450626644,10.152789979,0.0063164894,0.0279393317,0.0614844093,0.0841267532,0.0102146288,-0.015418853,2.0,-0.001475261,3.4614704358,-0.008405224,5.0,8.5169739918,0.2958653132,0.0,0.0296875089,0.0157014802,0.0294325611,0.9685667587,1.0184452337,8.4232395e-07,1.0580617e-07,1.0240968885,1.0487744371,-0.067364741,0.0819752322,0.0514928874,0.0130014622
16126,0.4553177262,0.0644897166,1.6441079391,0.0198934058,0.5052760428,0.7426575982,0.1604498222,0.0710490641,0.2597983492,0.0067205376,0.0278899603,-0.039766505,-0.572687549,0.1014221743,0.0397665045,37.0,-0.001897215,0.1012269939,0.2324004529,0.0273475834,-0.098556622,0.1663513145,-0.059183728,0.0458921423,0.1233936676,0.5108904339,0.0,3.8822759974,-0.20464861,2.9292117108,-0.182883259,3.2735671968,6.2844052675,0.2011555222,0.0,0.0,0.0,0.0,0.0,0.520443875,6.0,-0.036036341,-0.050082616,0.0642274063,-0.602312346,-0.296645226,0.0666125725,-445.7267466,0.0566203813,14.016957568,0.0046378372,0.0261392811,0.052851159,0.048167721,0.1062427429,0.0260492975,0.0,0.0031486146,3.5650777112,0.0920604435,6.0,14.363060644,1.4245802745,0.0,0.0200301595,0.0085182575,0.0189963697,0.373387301,2.3334618308,1.2180279e-09,2.0203147e-08,1.3547504437,1.8353487648,0.0488758925,0.0330854174,-0.206319655,0.2222077778
16249,0.2816444992,-0.154664542,3.2519760425,0.0,0.0168827392,0.0402349285,-1.892563922,-0.299635369,0.0321786691,0.0030678983,0.0011520737,-0.108615236,-0.254490642,-0.115303863,0.1086152362,27.0,-0.000107221,0.2195121951,-0.31807705,0.2824192282,-0.202303385,0.1075725407,0.0510127962,0.0026891522,-0.312025437,0.8723267604,0.0,18.799191375,-0.37914635,15.559299191,-0.417699925,0.1865261641,6.4316770186,-8.991364421,0.0,0.0,0.0,0.0,1.0,0.0335041762,1.0,3.7077667884,-0.062433131,0.1512504844,0.0364325363,-1.328956168,-0.042450369,-2149.385324,0.0386686809,10.685947666,0.0,-0.122488773,-0.127529991,0.0015347945,0.7225693089,-0.081355808,2.0,-0.002059344,-0.347561309,-0.230073508,4.0,9.886076902,0.4013444517,0.0,0.0482758135,0.0292570191,0.0612616178,0.6052960894,1.1412220878,4.8215517e-07,5.9850245e-08,0.9835547992,0.967380043,-0.636580508,0.1367162887,0.4080710527,0.032382699
17137,1.6905496241,0.4326254278,-1.783059002,0.0749371457,0.7845166127,2.8081522565,-0.065330536,0.1310429411,0.6754562455,-0.01877325,-0.222750846,0.2387289362,1.0981352318,-0.06023141,0.2890573163,37.0,0.015786307,0.0566188198,0.0763175121,0.6096656036,0.0445123522,0.086295183,0.0228815014,-0.05022882,0.4339400781,0.6416280929,0.0,2.7052115693,0.8286225857,1.8344492253,1.2840021355,3.4905982906,17.159663866,0.754925781,1.0,0.0,1.0,0.0,0.0,1.2451625041,5.0,0.2093931784,0.0241462308,0.0313749921,0.6774137838,0.7678526579,-0.105034923,-872.5805304,0.1506861784,12.061913783,-0.007053586,0.0106982998,0.0150490952,0.0381290766,0.2758783976,0.005887359,0.0,0.0148385213,1.0688466453,0.0059956526,2.0,11.295714917,0.5699142778,0.0,0.0368385278,0.0143365495,0.0301705495,0.6214629594,1.897247348,3.3850078e-08,4.0430103e-08,0.8749451084,0.7655289427,0.088273466,0.0617670306,0.0668365884,0.0997655979
20670,0.2022353823,0.0422494385,13.19828602,0.0,0.2145992943,1.1232618056,0.1675239756,-0.072163648,0.7846985672,0.0204284648,-0.300372199,-0.134883982,-1.382522039,0.1006602183,0.1348839818,29.0,0.0135183142,-0.078947368,0.213367969,0.357949865,0.1925217917,1.3895513913,0.025634275,0.0146345859,0.4189864788,0.4396241526,0.0,1.6859031397,0.4543198777,1.2362188043,0.4402323708,24.768434208,9.6452756727,0.2380915402,0.0,0.0,0.0,0.0,1.0,2.4018861493,8.0,0.1104050599,0.5774325817,-1.87846661,-315.3980856,-1.927186192,12.018225365,-2850.195984,0.0355617731,12.83917219,0.0002022803,0.0543168458,0.1218407645,0.0452653976,0.1493332166,-0.000160698,0.0,0.0,3.6464575895,0.085419666,4.0,14.133400476,2.0813743391,0.0,0.0271535534,0.0148968743,0.0323223432,0.3403711235,2.5361358644,4.1003813e-09,1.3825755e-08,1.2307420844,1.5147260783,-0.021686365,0.0565146072,-0.356608116,-0.036544174
64899,0.6305643059,0.1048584141,-5.18277669,0.0,1.044790387,0.6254509854,0.0434076964,-0.008050114,0.1628857637,-0.079791441,-0.039387309,-0.047501313,-0.762022472,0.184762882,0.0475013133,37.0,0.0007284188,0.023255814,-0.203391357,-0.007710728,0.0896739042,0.0824175824,-0.179457277,0.0181511245,0.0486304322,0.2617474929,1.0,1.6958152718,-0.460318798,0.5500166722,-0.489132616,30.935897436,5.3993083808,0.1212208274,0.0,0.0,1.0,0.0,0.0,0.3839884008,5.0,-1.066320216,-0.126631483,-0.028852447,0.0744429569,-0.784920496,0.162560393,-4026.114712,0.0465709476,13.92742598,0.0025587445,0.017779173,0.0541786242,0.0013820917,0.0222001119,0.0326207441,1.0,0.0051608986,2.3691756272,0.0423230692,4.0,9.3620094036,0.0101736761,0.0,0.0318681486,0.0138563785,0.0086919338,1.3122368076,0.0336778564,1.1756255e-06,6.3000008616,1.0190702433,1.0385041608,-0.031530307,0.0536449784,0.1253288349,0.191536068
