firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
39116,2.3009927837,-0.313434757,-42.26098243,0.0,0.8318445869,3.6280450657,-0.122189638,-0.095130462,0.2006106749,0.0,-0.018785425,0.0706746883,0.7435392028,-0.546485786,0.0706746883,8.0,-0.034036264,-0.15,-0.012056751,-0.144048015,0.0921165288,0.0986972147,-0.296695157,0.1007018796,-0.119886572,0.5863653753,0.0,3.1138211382,-0.224817907,1.7245101959,-0.237302078,84.428115016,4.4335206778,-0.193640674,0.0,0.0,1.0,0.0,0.0,0.2650317702,3.0,-0.040721059,0.2431688436,-0.083227918,-32.0147382,-0.795294249,-0.505840402,-5.812403298,-62.26848877,0.0624425817,10.063164009,0.0,-0.023634711,-0.030412093,-0.015996961,0.0948963705,-0.123719385,0.0,0.0395008769,0.6936061381,-0.116744187,1.0,9.0231218446,0.404691504,0.0,0.1142857149,0.0485569815,0.0446532696,0.7994374466,1.2219971168,1.1530533e-06,6.2660573e-08,1.653100312,2.7327406415,-0.067421654,0.0732679708,-1.045714286,0.2314822948
50032,0.494267638,0.0847746229,0.3476332063,0.0226738533,0.7126601369,5.7220031354,0.1590914922,0.170786099,1.2842654826,0.0956638655,0.0417700693,0.0411298142,0.5428522484,0.0387545283,0.0411298142,9.0,0.0240816236,0.0666666667,0.1320321097,0.4233494054,0.0086928183,0.1175722174,-0.004353702,0.118298732,0.4252906295,0.6099072338,0.0,1.7427541528,0.1531875182,0.862453932,0.3486305087,23.383761232,117.42614889,0.2078612082,0.0,0.0,1.0,0.0,0.0,3.7263266776,5.0,0.0011258604,-0.032430027,0.0509674465,-0.781233881,-0.933271755,0.7321869689,-0.062803022,464.06952028,0.0528787148,13.618461076,0.0016878747,0.0187648055,0.046769818,0.1144289382,0.1751564334,0.0121025137,1.0,0.0027736538,-0.342584805,-0.024655407,5.0,11.901913909,0.1940469667,0.0,0.0344827585,0.0234381985,0.0219575115,0.8674952118,0.5215147684,4.2134237e-08,1.4418219e-07,0.5257212677,0.2763828514,0.2900342341,0.0361072867,-0.072513526,0.1790175988
17304,1.1824450287,0.1235236792,-57.75600076,0.0504932111,1.9252575397,4.5550887828,0.1095262475,0.0476858004,0.5506532289,0.0292140386,0.0247784761,0.0471888565,1.1614070307,-0.01993759,0.0471888565,9.0,0.0096473362,-0.030769231,0.1805925417,0.0885403592,-0.007103976,0.0743948063,0.320729785,0.043694203,0.0875524293,0.5828025986,0.0,2.2555511638,0.3699646827,1.4393551975,0.382263369,253.94325864,4.2092445259,0.1141903562,0.0,0.0,0.0,1.0,0.0,1.3866993994,3.0,-0.007138126,0.0755878381,-0.043357328,0.1048641982,-0.390452621,-0.265373827,-0.056453228,113.27039455,0.1086337356,13.708755459,0.0063261423,0.0071387049,0.0186443094,0.1032231308,0.009738275,0.003001487,1.0,0.0099988995,0.6579792113,0.0393962022,2.0,13.681932307,0.6822345196,0.0,0.0274390243,0.015798875,0.0159085238,0.7066249344,2.1043428013,7.8335506e-09,3.953645e-08,0.8393832704,0.7045642747,0.2205752367,0.0338835767,-0.35108887,0.2949017906
12240,-0.051138238,-1.718039879,-12.90607923,0.0,31.196658659,2.3927100364,-0.046310863,-0.440963722,0.0299315864,0.0003423094,0.0222241417,0.0917556021,0.1553587806,-2.800977714,0.0917556021,9.0,-0.038062228,-0.643382353,-0.553936301,0.1413066089,-0.121204865,0.0570448818,0.259625833,0.1661908041,-1.152529183,0.5612285434,0.0,5.7670648464,2.3115076039,5.0242107509,2.8288526855,1.4328476017,0.7829274766,-0.496394345,0.0,0.0,0.0,0.0,0.0,-0.147164138,2.0,-5.30670562,0.0052886092,-0.605407186,-14.28299886,-0.962613466,-0.42429484,-8.873988135,-187.1546934,0.066766372,8.945218559,0.0027796318,-0.001748896,0.0029332368,-0.409986648,0.088828537,1.1667991427,2.0,0.135481317,0.4057537792,-0.027777776,3.0,8.5883969504,0.4918444166,0.0,0.1428571492,0.0647446963,0.0976933302,1.152318296,1.0608971843,1.48575e-05,7.6837186e-08,2.2937713216,5.2613868758,0.1461600965,0.141221215,-0.721568585,-0.042972978
47730,0.7279873025,0.0969574147,-2.065873046,0.0311874306,0.4589588864,4.2604022371,0.1758080191,0.1482004234,0.7540714402,0.0140018067,0.2170839689,0.0143283129,0.1640862393,0.0810480371,0.0143283129,8.0,-0.006772465,0.0,0.1129982224,-0.008666753,0.0032402009,0.2927856767,0.0203799329,0.0348379567,0.1086422391,0.5287545152,0.0,2.0749274176,-0.179039728,1.8007518797,-0.149764888,69.874827428,7.4237520168,0.362559361,0.0,0.0,0.0,0.0,0.0,1.1662429228,3.0,0.042973664,0.0282161576,-0.065950137,0.2355888513,-0.112360441,-0.189773667,1.2430514701,-289.8738777,0.2120884706,11.347505272,0.0025521418,0.0248427069,0.0377155565,0.0751068684,0.016194883,0.001696378,2.0,0.0025692706,-0.629362214,0.0312772682,4.0,10.068949024,0.2435860753,0.0,0.0549450554,0.018925351,0.0156982725,1.2470888832,1.5469010548,2.6930245e-07,8.6681548e-08,0.7422050304,0.5508683072,-0.146769454,0.035204406,0.0652662095,0.025722055
48581,0.462463843,0.0718181818,2.5179832714,0.0068904959,0.586606405,0.9046745868,0.1840841502,0.1763199873,0.4036910256,0.1588477366,0.0357038631,0.0641931899,0.8849971231,0.0082592975,0.0641931899,9.0,0.0442648693,0.0,0.0852417776,-0.124347375,0.0341367739,0.089777632,0.0109104568,0.1122124014,0.4170874155,0.4495282433,0.0,1.7879548306,0.1019624876,1.2670269922,-0.024680637,8.1387081784,11.82692957,0.2030382718,0.0,0.0,1.0,1.0,0.0,0.9849954892,5.0,-0.016177774,0.0398961411,-0.795358167,-0.667141541,-0.502320186,0.3871820429,0.0926580853,8.2566666171,0.2038681585,12.049839799,0.0045754639,0.0237148636,0.0557984691,0.0235795455,0.1038524831,-0.14974237,2.0,0.005588843,-0.196633512,0.0043384796,5.0,12.080611458,0.6436434659,0.0,0.0384615399,0.018048492,0.0182652307,0.9792418719,1.2045172399,1.0934218e-07,8.0999343e-08,1.6129022754,2.60145375,0.0220619489,0.0478926538,-0.128547146,0.0997475711
13793,0.0278209593,-0.003502881,423.09211514,0.0,0.0733584131,0.0583208971,-0.021254428,1.3148784825,0.6148192057,1.6259541985,2.0347266881,0.0380530024,0.7869822485,-0.006259586,0.0380530024,4.0,0.0718143128,1.5,1.018472023,0.79330646,0.0033603357,0.0331448842,-0.696969697,1.0043864849,0.6084481726,0.4522045478,0.0,0.8441418363,-0.298142152,0.5255494135,-0.368652587,34.106060606,3.3798798799,-0.040059505,0.0,0.0,0.0,0.0,1.0,1.3648891552,1.0,0.1587546862,0.097544381,1.4154205133,-0.906368556,27.734383523,-1.892459059,-2.493588458,58.912800681,0.0349718786,10.921939939,-0.039596918,-0.044957752,-0.086384894,0.0086898396,0.0169005429,1.1821747515,0.0,-0.005269867,0.0839973782,0.043784393,3.0,11.616334578,2.1340719897,0.0,0.2105263174,0.082179761,0.1006237793,1.0066983519,10.658622814,1.0379083e-07,9.7606914e-09,2.0909865987,4.3722249559,0.0668332381,0.1141434393,-1.830136657,0.1475490792
44652,0.5671836669,0.143394148,-5.552690988,0.0333625317,1.5372247439,11.912778531,0.1341699952,0.0649098153,1.3191868044,-0.003757871,0.0212697325,0.0768709195,1.1911564551,-0.027410717,0.0768709195,8.0,0.0366801812,-0.024234375,0.0579405365,-0.074419961,0.0479000074,0.1282692682,0.0234363273,0.0829179962,0.2343357747,0.5512912757,0.0,1.4019229575,0.0661708295,0.2829173563,0.2126655683,90.213717527,170.3368273,0.1809101468,0.0,0.0,1.0,0.0,0.0,4.8394296342,5.0,0.0031792868,0.0639605162,-0.039933595,-0.708317852,-1.529718689,0.6788105544,-0.128968267,405.70697091,0.0528787148,13.765333088,0.0038404954,0.0185805994,0.0555616458,0.0956889969,0.0631049958,0.0009357513,1.0,0.0072746673,1.8423566879,0.0075757578,4.0,12.692241781,0.21744523,0.0,0.0269230772,0.0171435042,0.0237897023,0.5658133208,0.3841268206,2.7436782e-08,1.3823039e-07,0.6429770173,0.4134194448,0.1794515259,0.04047634,-0.444016522,0.1790175988
44548,0.495595544,0.0773716406,1.6921014725,0.0107445004,0.5061028038,2.508144731,0.0297301805,0.2219505879,0.9078169743,0.2377662637,0.0244922719,0.0655010608,0.7709997579,0.0177181244,0.0655010608,9.0,0.0131413431,0.0322580645,0.1391700835,0.1259176486,-0.006854441,0.0969700738,-0.079994534,0.1369112898,0.5213983173,0.5849347323,0.0,3.6815175424,0.2055530997,1.1675339936,0.8642831489,17.823513753,63.306334699,0.2131442269,0.0,0.0,1.0,0.0,0.0,2.2208635989,4.0,-0.000366059,0.0291244788,0.0196699668,-0.581985286,0.8319417254,-0.491222424,-0.018797513,-460.4948883,0.1086337356,12.505866078,0.0070104849,0.0168956869,0.0454455763,0.149386631,0.0646271323,-0.012663719,1.0,0.0052151646,0.3042824944,0.0420476827,6.0,12.314117306,0.6628228782,0.0,0.0569620244,0.0240766554,0.0196668217,0.913161097,2.793889978,3.0838894e-08,3.0695793e-08,0.9677139065,0.9364702047,0.0692829443,0.0493839337,-0.37261218,0.2949017906
14190,1.828238916,0.0698952924,-3.156110505,0.0150210599,1.5709863491,4.2280900587,-0.004432602,-0.027878252,0.1949168847,-0.108044902,-0.029996658,-0.094963074,-4.711519845,0.3992083495,0.0949630743,8.0,-0.032467342,-0.230769231,-0.232739462,0.1054507221,-0.16181023,0.0898157502,-0.022599526,0.0459058027,-0.026376477,0.6312496091,0.0,2.0600591716,-0.004718479,1.6153846154,0.0324193157,6.1985914096,6.0339899575,0.12300123,0.0,0.0,1.0,0.0,0.0,0.3417771692,2.0,-0.040374188,-0.288447363,-0.141253354,0.5137236464,-0.497967105,-2.449186434,4.5448243627,-81.39717252,0.0365567883,9.8629389581,-0.012939081,-0.003001724,-0.005540275,-0.203685092,0.1802105627,-0.125989615,2.0,-0.03192571,-0.452493575,-0.01162465,3.0,9.1102990178,0.3603246508,0.0,0.0235294122,0.016291404,0.0126333298,1.2045569675,3.1525149853,1.1545447e-06,1.0500000507,1.1423935288,1.3050629748,0.2186801034,0.0598233386,-0.209386101,0.1475490792
60871,0.3148568352,0.0370830549,282.36733357,0.0,0.2968296201,0.6531618138,0.1440007882,0.1245402033,0.6918309743,0.2642904436,0.0709322642,0.079994023,1.2465073902,-0.009141247,0.079994023,8.0,0.0141498402,0.118464351,0.1136101795,0.0776925538,0.1130579556,0.1636684711,0.2100259889,0.1325663729,0.18020376,0.5091202109,0.0,3.800130662,-0.115280014,1.7668989547,-0.079579428,316.33818182,5.0864175876,0.258929097,0.0,0.0,1.0,0.0,0.0,1.3022768209,4.0,-1.123464522,0.0962363702,-0.008750795,-0.35471219,-0.212071079,-0.110379763,-0.275613844,46.891451096,0.0419981991,13.289218019,0.0078444506,0.0280519994,0.0544310402,0.0180763363,0.0728625745,-0.050226491,2.0,0.0039005349,-0.712903226,-0.024624311,7.0,12.278472374,0.2779252965,0.0,0.0683760718,0.0318993521,0.0337040206,0.8153561273,1.2269873296,4.8755975e-08,7.0725661e-08,1.5396887469,2.3706414373,0.0701430193,0.0455396426,-0.716300954,0.1409923803
14198,0.2803205188,0.0373065345,6.9957040696,0.0,0.0781894937,0.3183561793,0.1855863323,0.5059437909,0.619130182,1.1753798301,0.1796181669,0.0836060819,0.6684775407,0.012367954,0.0836060819,9.0,0.0095123669,0.1176470588,0.2152676221,-0.121185662,0.0532709867,0.0870243208,-0.112135759,0.1414777977,0.6318614121,0.6901655142,0.0,5.9687989264,0.452592973,4.0459069559,0.8955441735,3.3133971292,4.0271698349,0.6252886935,0.0,0.0,1.0,0.0,0.0,0.8468511244,4.0,0.1955849939,-0.076751683,0.0185060885,-0.15106864,-0.791537767,0.7404264561,-0.19107046,175.34310012,0.0719069607,12.768938147,0.0010901276,0.0348443402,0.0445112087,0.0147382314,0.2680022889,-0.01464037,3.0,0.0026520413,0.8696177455,-0.075057209,6.0,12.119475274,0.6113882645,0.0,0.0266666673,0.0244927848,0.0391196345,0.8326063485,2.0298758551,3.5558736e-08,4.2212923e-08,1.5495261485,2.4010312849,0.0938137956,0.0475683845,-0.189410092,0.0161481811
45583,0.3916089285,0.0652186001,3.8503436856,0.0175281772,0.2740559296,0.9826162111,0.1795423277,0.1640201618,0.562857237,0.0,0.2073561211,0.0338647617,0.3219480426,0.0442215995,0.0338647617,9.0,-0.012521361,0.0178571429,0.0337732495,0.0147944877,-0.013621289,0.1504583289,-0.006353926,0.0404058706,0.1361265147,0.6387097069,0.0,5.0770516153,-0.058684578,2.7117991088,0.1474496217,7.9455045031,7.1023025755,0.3410351811,0.0,0.0,1.0,0.0,0.0,0.8965290614,1.0,-0.014830067,-0.120226622,-0.205354815,-1.130861993,-0.168268334,0.2703610737,0.6518671289,86.30300642,0.1539018468,12.116720805,0.0021598941,0.028057281,0.0464956509,0.0148783923,0.1870810396,0.0216834065,2.0,0.0018067424,-0.189429929,-0.073100318,4.0,11.536507705,0.4104668322,0.0,0.1012658253,0.0460949855,0.0461127648,0.9787400733,1.4792156877,2.3475505e-07,6.4889294e-08,1.120596929,1.2557374773,0.0976894365,0.0558371821,-0.270596935,0.2743406352
57920,0.4292893608,0.0241917748,1.9563924559,0.0071405509,0.3236012522,1.230476957,0.0671613618,0.389670287,0.4826895256,0.2967346357,0.0091493444,0.0541957916,1.4501934236,-0.010890978,0.0541957916,9.0,0.0440108139,-0.078431373,-0.022004199,-0.039010957,-0.065562433,0.1975228689,0.0650619317,0.071699091,0.9415275221,0.6773444231,0.0,3.5984361447,0.4312745044,2.0608704526,0.7519258916,6.3058642974,6.7860801796,0.1105413768,0.0,0.0,1.0,1.0,0.0,1.1149768269,3.0,0.0351035578,-0.616704837,-0.249995022,-0.321803314,-1.34082601,0.45578225,-0.232878702,342.85105161,0.5429178336,12.864819227,-0.003212921,0.0124276812,0.030143745,-0.014571216,0.2591773125,0.0248907642,1.0,-0.003008764,-0.101247249,-0.003991857,4.0,12.17685944,0.5810560657,0.0,0.0538922139,0.022941483,0.0272827549,0.7275783348,1.3643690327,2.9392765e-08,5.658379e-08,1.2610577978,1.5902667693,0.0213018319,0.0503841555,-0.180046201,0.2569065476
