mom1,firms,clusters
0.0409054805401112,65832,6
-0.2958626073380173,21020,3
-0.0647639956092206,11499,9
0.021531100478469,81912,2
-0.0132208157524612,27991,7
0.0298786181139123,20482,5
-0.0099857346647644,10656,2
-0.0236861584011843,60038,8
-0.2016,85084,3
0.003302706455891,79678,9
-0.2612612612612613,10779,6
0.1258071192892884,61487,5
-0.1830790568654646,61241,3
-0.1514112903225806,88845,7
0.0073360341618307,28222,5
-0.1616667248055254,11368,6
-0.2880303030303031,11456,6
-0.1959016393442622,28804,0
-0.0197058823529412,11587,5
0.0227611940298506,42083,0
0.0674157303370786,48514,0
-0.0217983651226157,11691,2
0.0807833537331701,11790,4
-0.054016620498615,71271,5
-0.003355042431419,10137,5
-0.0194647201946471,10145,5
-0.11864406779661,45911,8
-0.0290791599353795,24643,8
-0.0536595836016312,28484,6
0.0955670696603339,81073,8
-0.0453938584779706,39482,6
0.0695598645737149,10225,2
0.0168606985146526,12758,5
0.0173509286412512,24109,8
0.0335697399527186,59176,4
0.0406986059926295,57904,5
-0.0426409903713892,15667,4
-0.0770379854886896,66800,0
-0.0998439937597505,13470,2
-0.0594975760246804,13507,2
0.0497354497354498,13603,9
0.0075701624815363,58560,6
-0.0769230769230769,13769,3
0.1012574454003971,11144,4
0.0309931908898801,85257,5
-0.0821616871704745,14008,0
-0.0077519379844961,64864,9
0.1354992076069732,18075,9
0.2462686567164178,14219,0
0.0015822784810126,14227,2
-0.0356679636835278,83112,6
0.0076449352304097,59184,4
0.0532647545985529,39490,9
0.1478163493840985,14593,9
-0.0873614190687362,10516,9
0.0750263118328069,14868,5
0.1928116810183451,77595,4
0.0318920576510273,29209,8
0.0708625764093275,24272,2
-0.0217721518987341,15457,9
-0.0103806228373701,15553,2
-0.014716940595123,15721,9
-0.126946107784431,29787,7
0.0610763454317897,44644,2
0.0118384401114206,16030,0
-0.0403351519875292,44601,4
-0.0290714921388313,27684,5
0.0388859695218075,40416,6
0.1317788839402671,53110,9
-0.2201388888888888,52484,8
0.017981869519988,75034,5
0.1437125748502996,10318,6
-0.0233693756539937,58755,6
0.0417233560090701,57568,8
-0.0009054895302772,24221,5
0.0561594202898552,16505,0
0.032069970845481,16548,8
-0.048780487804878,49656,6
-0.1696750902527076,29532,4
0.0169849140204663,46877,5
0.0092348284960421,39693,2
-0.0087609511889862,47423,9
-0.0203320908166723,27887,5
0.0814037626628074,29612,8
-0.0505419155054192,39642,5
-0.0743426930440331,17444,2
0.003579295154185,65875,4
-0.1019541206457094,65509,1
0.0245769540692988,43772,2
0.0522875816993462,11510,1
-0.0471428571428571,17778,5
-0.0534391534391534,61508,5
-0.1181657848324514,18033,9
-0.0388250690708158,20220,2
0.0005592841163311,61946,8
0.0464572192513368,62519,5
0.0368818105616093,65154,2
-0.1017031042396424,19561,4
-0.1001410437235542,42024,0
0.0598044853364001,18650,9
-0.0448979591836734,52230,4
-0.015210355987055,87146,2
0.2473429951690822,66130,3
0.0065359477124182,60898,4
0.0501193317422434,39757,2
0.1492087415222307,47642,8
0.0016787912702853,17961,1
-0.057938965059708,19393,4
-0.0196439533456107,10874,1
-0.0759539236861051,55597,8
0.0505809979494189,50227,5
-0.0574052812858782,19880,2
0.0726392251815979,10890,7
-0.0660896931549962,20117,1
0.1010989010989011,45655,8
-0.0899506505159264,64186,1
0.001432254368376,67838,8
-0.0322701688555346,47626,0
-0.0147058823529411,20336,2
0.1556059356966199,62148,5
0.1030927835051547,28564,2
-0.0580733944954129,86290,6
-0.1123287671232875,87451,1
0.0218978102189781,46690,7
0.1335341365461846,20504,7
0.0432890517636279,20512,4
-0.2312499999999999,56602,0
0.0140882509303561,20750,8
-0.098984771573604,84837,0
