mom1,firms,clusters
0.0116279069767442,54594,2
0.0517241379310344,47351,3
0.0618556701030927,40096,9
-0.0057142857142856,41734,2
-0.0534351145038167,50091,4
0.006993006993007,27502,1
-0.0277777777777777,44601,8
0.0133333333333334,46156,7
0.0639534883720929,17953,2
0.0978723404255319,42438,3
-0.0641711229946524,55044,2
0.3046875,55108,6
-0.0789473684210526,53989,7
-0.0793650793650794,52003,9
-0.0272727272727272,27158,7
0.1666666666666667,41419,6
-0.032258064516129,21282,3
-0.0194805194805194,47175,5
0.1012658227848102,15712,8
-0.0526315789473684,30680,9
-0.0251572327044025,56274,7
-0.0285714285714285,48637,6
-0.0144927536231883,30787,5
-0.0514705882352941,30816,7
0.3809523809523809,50649,5
-0.0126582278481012,47829,4
0.0,21872,2
-0.0521739130434782,31536,1
-0.0641025641025641,47511,4
-0.2997416020671835,20909,2
0.107843137254902,48143,4
-0.0119047619047618,50729,1
0.0932203389830508,55730,5
0.046875,57330,4
0.0681818181818181,51051,3
0.1275510204081633,20765,9
0.106430155210643,23253,3
0.0297397769516729,17144,9
-0.0429447852760735,32205,7
0.1092436974789916,52935,9
-0.0511627906976743,32328,4
0.1261261261261261,44089,3
-0.0625,26657,0
-0.0086206896551723,32504,8
0.0789473684210526,22250,5
0.0075757575757575,27879,3
0.037593984962406,50382,6
0.064625850340136,52716,8
-0.1392405063291139,39386,3
0.2109375,50999,3
0.0206185567010308,53719,5
0.0384615384615385,48557,9
0.0093457943925232,18278,8
0.0344827586206897,54674,7
0.0625,51828,0
0.1111111111111111,58624,5
0.1,50462,6
-0.0449438202247191,45022,3
0.1048689138576779,20386,5
0.2350000000000001,30082,3
-0.0799999999999999,52572,0
0.096774193548387,47538,6
0.1071428571428572,48063,4
0.1294117647058823,34331,9
0.0,45612,0
0.1436170212765957,52337,9
0.0574712643678161,51377,4
0.0416666666666667,22066,4
-0.0743801652892561,47204,2
0.0161290322580645,58077,7
-0.1944444444444444,31878,0
0.2440944881889764,34948,6
-0.0414746543778802,58675,0
-0.0999999999999999,35115,1
-0.0087719298245614,54359,3
0.0370370370370369,45823,3
-0.0814606741573034,16360,2
0.0652173913043479,52628,4
-0.1041666666666666,43692,3
-0.0153846153846153,40360,4
0.1699999999999999,53102,7
-0.0924855491329479,40571,6
0.010752688172043,54498,8
0.0703125,46922,4
0.0491803278688525,52943,9
0.0639269406392695,46543,2
-0.0852272727272727,36281,9
0.0380952380952381,52089,3
0.170940170940171,38850,4
-0.1020408163265306,41216,3
0.123076923076923,27481,9
0.2537313432835821,36708,3
-0.1358024691358025,50411,9
0.0,22998,2
0.0178571428571427,20407,2
0.0526315789473683,27764,5
-0.0737704918032786,36994,7
-0.017391304347826,54471,1
-0.0213523131672598,44951,5
0.0362473347547973,40061,8
0.0192307692307691,40694,4
0.0442804428044281,41523,7
-0.037037037037037,42462,4
0.0212765957446807,48709,7
0.1999999999999999,56135,0
0.0249999999999999,47183,9
-0.0031645569620253,45356,5
-0.0617283950617284,37575,8
0.2121212121212121,58069,6
0.0045977011494253,19502,6
-0.0648148148148147,40301,1
0.0155440414507772,41427,4
0.2903225806451612,51086,6
0.1666666666666667,59168,0
-0.0952380952380952,53671,0
0.1,41662,5
-0.0786163522012578,52564,7
0.1003039513677812,46754,5
0.0089285714285713,18980,0
-0.0645161290322581,39116,9
-0.005181347150259,50032,7
0.0758293838862558,17304,8
-0.0689655172413793,47730,4
0.1971830985915492,48581,5
-0.0744186046511627,44652,7
0.1990740740740741,44548,3
0.2477064220183487,45583,3
0.0088495575221239,10559,8
0.0340909090909091,49373,4
-0.0909090909090909,27836,0
-0.0303030303030302,27289,0
0.0436241610738254,47642,3
0.0333333333333334,45946,6
0.0122699386503066,29946,5
0.1038062283737024,10866,5
0.0,29970,0
0.0941176470588236,44257,7
0.0961538461538462,30074,5
-0.0483870967741935,45655,9
-0.0408163265306122,49402,0
