mom1,firms,clusters
0.0567115463076293,47730,9
0.0425776754890681,13777,7
0.0843243243243243,38746,3
0.0958721704394141,60871,1
-0.0197720719483729,14198,7
0.0934986595174263,14702,1
0.0336363636363634,15537,2
0.2648592283628781,68830,8
0.1009879253567509,85914,4
0.1326126126126126,49373,6
0.0817369093231163,18570,2
0.0826553856166614,18973,9
0.0379746835443037,19271,0
0.0911764705882351,29938,1
0.1040408732001856,10866,8
0.044876088412592,25320,1
0.1008976063829789,21742,6
0.127804487179487,11267,9
0.0374787052810903,86474,4
-0.2164157071154413,22825,1
0.0070658237262921,26201,3
0.0697186056278873,65541,8
0.0342277625184872,27562,8
0.106382978723404,27909,6
-0.17,63546,5
0.0347081033981993,49154,2
0.0223999999999999,19350,4
0.0300109796266927,49429,8
0.0165451486259113,61313,3
0.0939828080229225,30737,0
0.2711826232668761,80971,4
0.1443388072601554,12008,8
0.0766161213088585,31500,1
0.0480769230769231,33209,0
0.1265735233088947,50788,2
0.0070833333333333,77462,6
0.0460704607046069,37058,7
-0.0018779342723004,62228,2
0.0999281092739037,59010,8
0.0506045678459472,21055,6
0.0503132713119423,83233,9
0.1276553504069884,32678,1
0.0354838709677418,27828,3
0.0201368271589001,66181,8
0.0977190254017625,32870,7
-0.0093847758081334,42922,7
0.2301873198847261,12503,0
0.0884030418250949,89757,0
0.0592885375494072,47571,1
0.1369426751592357,16678,8
-0.1051752921535893,48291,4
0.0226936359151455,48347,6
0.1323857868020306,64282,6
0.0811359026369169,27617,4
0.0732465513891587,60097,4
0.0501278772378517,52813,6
0.1105232216343325,53197,8
0.0411196075602364,57809,1
0.0216883550216884,57817,2
0.078332840673958,79611,8
0.1598107025846378,59185,2
0.0844551282051282,34948,8
0.263157894736842,60709,1
0.0531386421797379,35051,2
-0.14519906323185,18403,0
0.0751295336787563,35238,9
0.0538983606557377,13936,8
0.0240071132187313,49971,9
0.0160256410256409,64785,4
0.0226817878585723,62033,3
0.0413516432649281,91556,1
-0.1364544675992007,50948,4
0.0908385845855548,42585,2
0.0990239934932899,76081,6
0.0852235190486678,60580,1
0.0533477655790939,37807,6
0.0647058823529411,80179,0
0.1136294953158052,80857,7
0.0555555555555558,59627,0
0.0463149416028998,55976,1
0.1257171364430032,82924,9
0.0531400966183575,83011,6
0.0284656988329063,15456,6
0.0197802197802197,79672,5
0.039552536955653,40539,4
0.0848232289286194,10025,8
0.0915268634529622,10182,1
0.0336633663366336,10259,0
-0.0002881844380404,10501,6
0.1103938024531956,77420,1
0.0288065843621398,10514,5
-0.0695652173913043,10659,1
-0.0614406779661017,10645,0
-0.0186335403726708,75527,6
0.0199876365134967,89105,3
0.0142857142857142,71837,3
-0.0508684863523573,11154,2
0.0635350797952423,11343,6
0.0173501577287067,11379,6
0.0009250693802034,11174,4
0.0915705656232839,75100,2
-0.0131736526946106,89609,6
0.1007751937984495,12266,5
0.0724637681159421,75489,9
0.0694098088113051,75905,8
-0.0466138962181178,76052,4
0.0515718101499897,76076,1
-0.0699152542372881,76217,4
0.0148669796557121,79315,0
0.0315775146318226,90751,8
0.1604696673189822,77007,5
0.0177447052089296,76839,1
0.0448753462603876,76847,5
0.0148367952522254,77478,4
-0.0725964682799215,77501,4
0.0761245674740482,77584,6
-0.05078125,77699,0
0.0825301204819275,77830,2
-0.0066632496155818,77862,3
0.0112499999999999,78216,4
0.0874999999999999,78034,7
-0.0606060606060606,78050,0
0.0005773672055426,78881,8
0.0471821756225425,78975,2
0.1124531445231153,79007,1
0.0041031652989449,78963,1
-0.0103397341211224,79195,9
0.2279693486590039,79307,6
0.0929989550679206,79411,8
0.1184210526315789,79667,4
0.0581800099453009,79881,6
-0.0795287187039764,79797,6
-0.0220125786163523,80114,3
-0.0187793427230047,80274,4
0.0604288499025342,80233,7
0.0555194805194805,80320,3
0.0755750273822561,80432,1
-0.0111326234269119,80544,0
0.0089392133492252,81165,4
0.0884065643197458,82598,1
0.1059390048154094,88988,5
-0.0067720090293452,83399,1
0.1339421613394216,83391,5
0.4141414141414141,83704,0
0.085401224621334,83822,9
0.1020994475138121,83976,4
0.0554255893467698,84084,8
0.0855714021115021,84275,6
0.0059777967549101,84255,7
0.056,84416,5
0.0887516254876463,84588,2
0.1353576942871848,84519,4
0.0701421800947865,85019,4
-0.0138686131386861,85390,1
0.1067285382830627,85464,3
0.1863727454909818,89606,5
0.0281339031339031,86580,9
0.0421558164354323,86594,9
0.15625,86881,7
0.0338253382533824,89416,7
0.1928070175438596,90539,0
0.0,87255,4
