mom1,firms,clusters
0.1309523809523809,54594,1
0.0270270270270269,10154,1
0.0666666666666666,10285,0
-0.0749999999999999,10867,5
-0.1818181818181817,11010,0
-0.0512820512820513,11790,7
0.6153846153846154,12117,9
-0.0833333333333333,12320,7
0.1181434599156117,13056,5
-0.0071942446043165,13283,4
0.0482758620689656,50091,6
0.0692307692307692,14526,5
0.0384615384615385,15828,2
0.1111111111111111,15991,3
-0.0277777777777777,16126,6
0.3333333333333332,85885,3
0.1443850267379678,42438,5
0.1951219512195121,85914,9
-0.0048780487804878,55044,2
0.2037037037037037,18092,4
-0.074074074074074,18244,7
-0.0579710144927536,55108,7
-0.0227272727272727,20336,8
-0.1428571428571429,20670,5
0.0810810810810811,64899,2
-0.0329670329670329,22905,8
0.08,23115,1
-0.0747663551401869,47175,1
0.1550632911392404,23660,5
-0.0804597701149425,23975,2
-0.0952380952380952,24548,3
0.0142857142857142,30680,2
0.0459183673469387,53401,8
-0.0833333333333333,25583,0
0.0568181818181818,56274,5
0.1212121212121211,48637,4
0.0,26658,0
0.1666666666666667,36150,1
0.1428571428571428,64565,8
-0.0384615384615384,87207,3
0.010135135135135,63554,5
-0.0555555555555555,65218,2
-0.0909090909090909,55589,0
0.0652173913043479,31318,1
0.9285714285714286,21872,0
0.0975609756097561,31536,2
0.1194029850746267,54391,6
-0.0227272727272727,31748,9
0.0267857142857141,32046,8
-0.1111111111111111,32054,1
0.25,62172,0
0.09375,47511,9
0.3913043478260869,33188,8
0.1428571428571428,33639,0
0.0242914979757085,48143,6
0.0,34041,8
-0.0946969696969697,60628,7
0.2253521126760562,63597,5
-0.3564356435643564,57330,3
0.0601851851851851,37875,8
-0.0999999999999999,51051,3
-0.0784313725490196,20765,3
0.1555555555555554,66923,8
-0.4300751879699248,17144,8
0.0,38907,9
0.0687830687830688,32205,8
0.0,39328,7
-0.0787172011661807,26657,8
0.1458333333333332,22250,3
0.2153846153846152,64979,6
0.2037037037037037,41452,9
0.0102564102564102,27879,8
-0.0253164556962025,50382,7
0.0888888888888888,52716,8
0.125,50999,5
-0.1153846153846154,65285,0
0.032967032967033,62287,7
0.3181818181818181,48557,3
-0.0769457982572736,18278,0
-0.0454545454545454,44821,8
0.0512820512820513,44856,9
0.1043956043956044,45103,4
0.0700389105058365,53129,5
0.0714285714285714,51828,2
0.0416666666666667,46739,1
0.2199999999999999,46843,8
-0.1363636363636363,47563,1
0.0271739130434782,89392,5
0.1538461538461537,61137,7
-0.0864197530864198,50462,7
0.394736842105263,52708,9
0.0,49227,6
0.175,49585,2
0.0136054421768707,64020,9
-0.03125,59926,6
0.0892857142857141,67328,7
0.2086330935251799,45022,5
0.0731707317073171,67002,9
0.1219512195121952,52090,2
0.1147540983606556,59942,7
0.2539682539682539,53613,9
0.0729927007299269,54114,6
-0.079646017699115,55213,7
-0.1111111111111111,64442,9
-0.0714285714285714,65373,7
0.4074074074074074,56363,9
0.0638297872340425,52337,5
0.1481481481481481,51377,1
0.0245098039215685,22066,8
0.2409090909090909,57665,4
-0.0999999999999999,67010,3
0.0294117647058822,59601,1
-0.0083333333333333,25232,7
