mom1,firms,clusters
-0.1144981412639404,65832,7
-0.1015228426395938,66413,0
-0.1483870967741936,21020,3
-0.0656565656565656,11499,7
-0.1131105398457583,62500,7
-0.2373540856031127,81912,1
0.0613325031133251,27991,8
-0.0863407948835084,20482,4
-0.0742028985507246,10656,6
0.0055865921787709,11647,4
0.0444444444444442,60038,9
-0.1781722550953319,85084,0
-0.324537037037037,79678,0
-0.0094339622641509,61487,7
0.1017498379779651,85164,6
-0.2822222222222222,61241,1
-0.0332428765264586,28222,5
-0.1262008733624454,11368,1
0.0348918353105374,51721,4
-0.2121212121212121,11456,1
0.0226735947094944,28804,2
0.0245901639344261,11587,6
0.0171543895055499,42083,9
-0.0616797900262466,48514,4
0.0470970361347948,11691,8
-0.0405405405405405,71271,4
0.0972423802612481,10137,3
-0.0083769633507853,44740,0
0.006052801030264,11851,4
-0.0772779700115341,10145,7
-0.074074074074074,41443,4
-0.2846473029045644,45911,3
-0.1084148727984344,24643,7
-0.1297297297297297,84260,0
-0.0169642857142857,28484,2
-0.1780821917808218,80778,3
-0.0391304347826086,81073,1
0.0621468926553672,39482,7
-0.0463399630920648,10225,5
0.0648854961832061,12758,9
-0.0236628849270664,57904,4
-0.0268019776216498,15667,0
-0.1120491174213353,66800,7
0.1313559322033897,10488,9
-0.1292665214233841,13304,7
0.0803324099722992,85404,0
0.004081632653061,13470,5
-0.0735553246283829,13507,8
0.0675879396984924,13603,9
0.0514056224899599,58560,6
-0.0464037122969835,13769,9
-0.04484425349087,81285,9
-0.2100192678227361,69200,1
-0.068830242510699,10401,0
-0.0486021505376343,11144,6
0.0355125100887812,85257,9
0.0241525423728814,14008,0
0.0507246376811594,14059,3
-0.0417651694247438,18075,8
0.0068169900367067,62770,4
-0.0875576036866359,14219,3
-0.2439862542955326,14227,1
-0.3057142857142857,87119,1
-0.3829787234042553,29073,3
-0.0862222222222223,14323,7
0.0618729096989965,83112,9
-0.0036723163841806,29102,9
-0.014657980456026,59184,4
0.0082417582417584,77828,8
-0.1081593927893737,29145,5
0.0577208611729769,39490,9
-0.0754838709677419,14593,7
-0.0697674418604651,10516,8
0.0103505843071787,14868,9
-0.1108791622463296,77595,6
-0.2070675759454432,29209,7
-0.0219403496743229,24272,2
0.073208722741433,15457,7
0.0078805474906678,15553,5
0.0090512906469997,15721,4
0.1496062992125983,69542,5
-0.0970784449045318,44644,2
-0.1333333333333333,15991,1
-0.0558292282430212,16030,9
-0.0521415270018621,44601,5
-0.0134803921568626,80073,4
-0.2346289752650177,27684,1
0.0490749756572541,40416,9
-0.1513513513513513,65496,3
0.0439024390243902,53110,5
0.0600380729242935,85754,9
-0.0299065420560746,62797,2
0.1196319018404907,52484,5
-0.0167990226023214,75034,4
0.0611353711790394,10318,6
0.0154241645244215,58755,8
0.034559417946645,57568,9
0.0219512195121953,16468,4
0.0557874762808348,24221,4
0.0050550104073741,16505,5
-0.0029527559055118,16548,5
-0.0505645557191949,55781,5
-0.2105436573311367,49656,7
-0.0197628458498022,29532,0
0.0202283849918434,16890,5
0.045045045045045,46877,5
-0.0332541567695962,39693,8
-0.0243902439024389,85842,7
-0.125531914893617,47423,2
-0.0461049284578697,26518,2
-0.12472647702407,27887,7
0.0499999999999998,29612,8
0.0343781597573307,39642,8
0.0969696969696971,17444,2
-0.0747373447946514,65875,2
0.032258064516129,29639,7
-0.0694244604316546,65883,7
-0.080638206123329,65509,8
-0.0404098994586232,43772,5
0.0757575757575759,11510,4
-0.1257668711656441,85640,7
-0.0417136414881623,61508,9
-0.2432624113475178,18033,1
-0.0018617640214102,20220,8
0.0525375268048606,62519,9
0.0554016620498616,65154,7
-0.031130690161527,19561,4
-0.068685376661743,42024,2
-0.1159420289855073,18650,7
-0.1801526717557251,52230,7
-0.032964499769479,66130,8
-0.1197802197802198,11901,3
-0.0166666666666666,60898,9
-0.212962962962963,39757,6
0.1273584905660376,47642,8
0.0075919335705811,17961,8
-0.4615384615384614,86079,3
-0.1264150943396227,19393,1
0.0308008213552362,19546,9
-0.055185537583254,10874,8
-0.0909090909090908,55597,1
0.1599999999999999,19722,9
0.0268456375838928,50227,8
-0.2643391521197007,19880,3
