mom1,firms,clusters
0.020998023715415,21020,1
-0.0663507109004738,11499,3
-0.1465721040189124,81912,5
0.0080203691915978,27991,7
0.0953338696701529,10517,8
0.0975463794135247,20482,8
-0.319277108433735,10656,9
-0.0291970802919708,60038,7
0.0657894736842106,10779,1
-0.0749455337690631,61487,3
0.22725466825586,61241,0
0.0045703893541639,28222,7
0.0449612403100776,11368,4
0.0202993036005334,28804,7
0.0606823915835796,11587,8
0.0610278372591006,11691,7
0.0464396284829722,11790,1
0.0461460455174147,10145,6
-0.0064622124863089,45911,7
0.0629640629640628,28484,6
-0.0486543239709161,81073,2
-0.0139059304703477,93330,8
0.0137457044673539,12758,6
-0.011849993029416,24109,7
0.0048122287224003,59176,6
0.0074021349540283,13507,7
0.129032258064516,13769,6
-0.1780821917808218,11144,2
0.0280665280665282,85257,5
0.037435513738051,14008,6
-0.2185430463576158,18075,9
-0.0783353733170135,83112,1
0.0876112251882272,39490,1
-0.008302903835171,14593,8
0.0,14761,2
-0.0025793650793649,10516,2
0.0093555093555093,77595,8
-0.0491422675093512,29209,7
-0.0040380047505939,24272,1
-0.0002298322224775,15457,7
0.0266439522998296,44644,6
0.0301388096596308,44601,6
-0.0749999999999999,27684,7
0.1,40416,9
-0.0363967242948134,53110,1
0.0108215348543601,10318,6
0.0503820439350524,57568,3
0.0180770758839887,16505,5
-0.0507638638277396,16548,2
-0.0222435282837967,49656,7
0.0436379665001469,39693,6
0.0365738873201559,27887,6
0.0155743024010384,29612,6
-0.0033222591362126,39642,8
-0.1473788328387734,17444,7
-0.0180246459444546,65875,7
-0.0137987012987013,43772,2
0.0132998535465485,17778,6
-0.0129141886151231,61946,2
0.0849207361673112,19561,4
-0.0997697620874905,52230,6
-0.0581818181818182,12437,4
-0.0461309523809523,17961,1
0.0252683732452518,19393,3
0.0090334236675699,10874,5
-0.0517241379310344,55597,6
0.0194063926940639,19880,8
0.096774193548387,10890,4
0.0814182534471437,20117,4
0.1057130721036423,64186,6
0.0252161383285303,67838,9
-0.0083144368858655,20336,8
-0.0014832793959007,62148,8
-0.0717185385656293,28564,6
-0.0465116279069767,86290,9
-0.0338878619839803,46690,2
0.0425273390036451,20750,5
0.0346809733665454,21371,3
-0.0395079252424888,27334,5
-0.0120663650075414,20618,6
0.0982354988667268,18542,8
0.0309698871625869,89792,4
-0.0074906367041198,60599,3
-0.0197278911564626,90011,7
-0.0122396608691456,64194,4
-0.0244186046511627,23182,5
-0.0280701754385964,88208,0
0.0322471720411954,14541,7
0.0213862568550731,30509,3
0.0553297199638662,23297,3
0.0493107104984094,23393,3
-0.0173389944324487,79026,8
0.2269230769230767,47677,0
0.2597014925373133,27422,4
0.0374534418540488,46578,6
0.0750176928520878,11995,6
0.0363473188243212,11308,1
-0.0616197183098591,24441,3
-0.0965897640823838,24476,8
-0.0485216072782409,30648,8
-0.0782608695652172,14055,9
0.0081313055262761,18729,3
0.0564715581203627,61735,5
-0.0427142470938093,89525,3
-0.0746819860484202,25081,6
-0.0709259780467211,25129,2
-0.1812865497076023,25452,9
0.0331083252973321,25487,3
0.0266769129432429,40125,4
-0.1061643835616438,26084,3
0.1085271317829457,79618,9
-0.0083575581395348,13625,7
0.012552911983652,26463,6
-0.0347143038135057,11404,2
-0.0820045051885599,26607,9
-0.007964319847085,26650,7
-0.0048740861088546,23229,2
-0.0441176470588234,30840,3
0.0353297952994693,91983,8
-0.0190641247833622,27430,1
-0.0785136350014983,59248,3
0.0534168904804535,22293,6
0.0774539877300612,20204,6
0.1212333566923615,17726,3
-0.0256410256410255,59256,9
-0.0350066050198151,31077,5
-0.0581657498421859,27888,5
0.030112905500705,41080,7
0.0259051885031729,18091,6
-0.0288951841359772,19828,6
-0.0459887583035257,92570,1
-0.0278810408921932,28629,8
-0.0016129032258064,80912,6
-0.0111149110807112,91926,5
-0.0385005065856129,61743,1
-0.0180852978225661,11674,7
0.0073145245559038,76708,6
0.2994350282485876,29867,0
-0.0526315789473684,40440,9
-0.0375586854460093,79322,3
-0.1220991561181434,44943,5
0.0439207284413498,26403,7
-0.0588235294117646,10886,9
-0.0069238377843718,64936,1
0.0671936758893281,38682,9
0.0309770583440083,25953,2
-0.0187536064627812,30681,1
0.0036864094372082,63132,8
-0.0150172328902018,27959,1
0.0493092862624713,30940,7
-0.0172413793103447,31051,0
-0.0514705882352941,12486,3
0.0523639510981281,42200,8
-0.0372881355932204,31480,6
-0.0461538461538461,14276,9
0.0431801780129901,11762,5
0.041866028708134,70578,6
-0.0668841761827079,82855,2
-0.0133333333333333,32062,3
-0.0019549068161085,22103,5
0.0,81124,0
-0.1012931034482758,32548,4
0.0182153312371244,32986,5
-0.025378741509293,52476,2
-0.0338345864661654,33532,1
0.117196261682243,31691,7
0.0581733566026758,50788,2
0.0111460200691697,42550,1
0.0242587601078165,33770,8
0.0034115720524017,87717,5
0.0394904458598726,33823,0
-0.0644067796610169,87725,6
0.0604964450542595,11850,1
0.0202457577530719,19166,6
-0.014697236055424,24205,6
-0.0896551724137931,34367,1
0.0288129081828658,47706,8
0.0578587699316628,21135,6
-0.0513081889228677,34746,2
-0.0515783540022547,35263,2
-0.0478516442211397,10777,5
-0.0711826176225017,35554,2
-0.0629750271444082,36397,7
0.0035482599189993,54244,7
-0.1664798206278027,36768,1
-0.0739454094292803,88924,1
0.0120188120536492,88853,2
-0.049618320610687,37154,6
-0.0242616033755275,25785,3
-0.0967032967032966,37402,7
-0.0337423312883435,37568,5
-0.0419029615626969,37584,3
-0.0880929332042594,58421,4
0.0253404381290704,12036,6
0.0318824507901303,38093,5
0.027491408934708,47941,3
-0.031899743662774,20765,8
0.0585315955807443,12052,5
-0.1275115919629057,12060,9
