Firm Name,Momentum_1,Cluster Index
50906,-0.2051134540172543,18
10568,0.0689655172413792,14
11157,0.1156462585034012,16
50032,0.1279761904761904,1
47730,0.0275862068965517,10
13777,-0.0458715596330274,4
78120,-0.3189189189189189,1
38746,0.0344827586206897,16
60871,-0.2127176381529144,15
14198,-0.08130081300813,10
45583,-0.0838709677419354,13
14702,-0.1043203371970494,3
15537,-0.2592592592592593,13
68830,-0.0636942675159235,3
85631,-0.1305418719211822,5
49373,-0.0370994940978077,18
18570,0.0168918918918918,8
18973,0.0247933884297519,10
19271,0.0101010101010101,8
29938,0.1193511008111238,7
10866,0.0680272108843538,2
25320,0.1304347826086955,2
21726,0.0200803212851405,10
21742,-0.0384615384615384,5
11267,-0.04,11
22825,-0.1180124223602484,15
80416,0.1346153846153845,17
24572,0.1071428571428572,2
24951,-0.4482142857142857,9
69307,-0.3333333333333333,14
26201,0.0508474576271187,15
82165,0.0,14
65541,0.0106007067137809,11
27562,0.2434782608695651,5
27677,-0.1714285714285713,20
27909,-0.015625,17
63546,-0.0306748466257669,9
49154,0.0780487804878049,17
19350,0.1071428571428572,6
76769,0.0367170626349893,3
49429,-0.0117647058823529,4
61313,0.0284090909090908,7
80971,-0.1388888888888888,5
12008,-0.0960960960960961,9
31500,-0.0232843137254902,9
87581,-0.0326797385620915,15
33209,-0.2061855670103093,20
50788,0.1333333333333333,10
33690,-0.1237209302325581,19
34121,-0.1466666666666666,6
34287,-0.1234567901234567,12
77462,0.2464114832535884,13
46295,-0.0276497695852534,4
37058,0.1494252873563217,16
26382,0.1666666666666667,14
47036,0.0272108843537415,1
62228,-0.0235396687009591,15
40838,-0.05,3
21055,0.047970479704797,9
38608,-0.0745341614906832,20
47888,-0.072463768115942,4
62367,-0.108695652173913,2
83233,-0.037593984962406,8
40468,0.4336283185840708,2
39765,-0.202020202020202,10
32678,-0.0721153846153845,2
23077,0.1315345699831365,6
41663,-0.1019283746556474,9
27828,-0.5206185567010309,10
32803,0.0101010101010101,5
66181,-0.1896348645465253,10
32870,0.0074906367041198,4
66587,-0.0443425076452599,6
12503,0.104384133611691,10
45744,-0.2374118275411163,17
46149,0.1435897435897435,6
46237,-0.0791366906474819,2
47133,-0.2653061224489795,12
57437,0.0650684931506848,6
47571,0.0056818181818181,10
50374,-0.1136363636363636,2
16678,0.0,5
48291,-0.2607260726072608,20
48347,0.0815450643776825,13
64282,0.1444759206798866,5
26294,0.1622377622377622,18
53612,0.1437908496732025,5
61399,0.0181058495821726,10
13100,0.2804878048780488,4
51984,-0.0428571428571428,18
27617,-0.0555555555555555,18
64637,0.0,16
60097,0.0482509047044632,10
60548,0.0061728395061728,16
47773,0.1044247787610619,13
56777,0.08,13
57745,0.0434782608695651,17
57809,0.0087912087912087,2
57817,0.0562248995983936,4
57884,0.2083333333333332,12
79611,-0.1726618705035971,20
58473,-0.1458333333333333,8
56733,-0.2105263157894736,14
59185,-0.1642857142857142,4
45313,-0.2342342342342342,2
60055,0.3789473684210527,20
35051,0.0815047021943573,6
90924,-0.1860465116279069,16
18403,-0.0052910052910053,12
35238,-0.0999999999999999,12
13936,0.1515151515151516,8
49971,-0.0040816326530612,7
63686,-0.1574074074074074,2
63715,-0.0789473684210526,11
42307,0.0393442622950819,6
62033,0.0393700787401574,7
67177,0.0126582278481013,2
91556,-0.0826086956521738,17
68065,-0.086206896551724,5
39773,-0.0769230769230768,2
50948,-0.2205438066465257,3
70923,0.0928571428571427,8
42585,-0.0848329048843187,11
72005,-0.0080321285140562,16
72961,0.3763440860215055,10
73796,-0.1811594202898551,20
76081,-0.1351351351351351,7
60580,0.1111111111111111,5
61065,0.0576923076923077,6
50278,-0.0330188679245283,16
79338,-0.2131979695431471,15
80288,-0.0465116279069767,17
66368,-0.0945945945945946,10
37807,0.1879077859939104,13
80179,-0.0057907875932953,7
80654,-0.1185897435897436,11
80857,0.0833333333333332,18
59627,-0.134020618556701,13
81190,0.0116279069767442,2
55976,-0.0571428571428571,18
51932,-0.0491803278688525,1
82924,-0.108991825613079,6
82991,-0.0476190476190476,16
83011,-0.4010791366906474,10
15456,0.1414141414141414,20
40539,0.211111111111111,18
89245,0.0158730158730158,2
34228,-0.1293532338308457,9
10025,0.0165745856353591,18
90609,-0.0943396226415094,4
75494,-0.0588235294117647,3
10155,-0.0476238850850281,16
69411,-0.2040816326530612,16
10089,-0.3249999999999999,19
10182,-0.0263157894736841,9
10256,-0.368421052631579,14
10423,-0.1328671328671329,19
10501,-0.0854430379746835,16
77420,-0.0584958217270195,9
10514,-0.15,18
10536,-0.0208333333333333,16
10622,0.0,18
10667,-0.3152173913043478,9
10659,-0.0985915492957746,15
10645,-0.2156862745098039,3
10709,0.1188811188811189,10
75232,0.2214285714285713,2
10761,-0.1794871794871795,16
27167,-0.1951219512195121,14
86917,-0.1159089454545454,19
75527,-0.0064935064935064,8
10942,0.0347222222222223,9
10984,-0.1714285714285713,5
11132,-0.05,3
71837,-0.0973451327433628,7
11154,0.0343839541547277,5
10325,-0.1319444444444444,5
11343,0.0275229357798165,4
71685,0.0418502202643171,9
11342,-0.4,17
11381,0.292929292929293,19
11379,-0.0135135135135134,15
11426,-0.0894736842105262,1
11278,0.0780141843971631,20
75066,-0.125,5
11174,0.0324675324675325,18
75100,0.106969205834684,6
75172,-0.0333333333333333,10
80731,-0.1869918699186992,4
75563,-0.1153846153846154,3
11663,-0.0999999999999999,12
11805,-0.0833333333333333,8
11081,-0.0425963488843813,14
75621,-0.1999999999999999,12
75659,-0.15625,12
75489,0.0044052863436123,4
75655,-0.2631578947368421,14
76008,-0.2068965517241379,13
75905,-0.0476190476190476,9
76052,-0.0267857142857143,2
76215,-0.2352941176470588,12
76076,-0.0248868778280543,5
76322,-0.0634920634920634,15
76937,-0.0888888888888889,10
76671,-0.2195121951219512,3
77990,0.0684931506849315,12
76217,0.1952191235059761,5
80063,-0.0999999999999999,2
56354,-0.0384615384615384,2
76860,-0.0647482014388489,14
79315,-0.164021164021164,3
76673,-0.0151515151515151,5
77007,-0.1940298507462686,19
76734,0.0253164556962024,2
76839,-0.0085470085470085,6
76847,-0.1515151515151515,12
77077,-0.3855421686746988,17
77045,0.096774193548387,12
77040,-0.1875,1
77082,0.015625,14
77208,-0.074468085106383,1
77338,0.054613935969868,8
77357,-0.0792079207920791,5
77403,-0.0113636363636363,5
77501,0.0641025641025641,4
77505,-0.2307692307692307,17
77584,0.446236559139785,14
77606,-0.0606717226435535,18
77677,-0.3103473642395798,15
77699,-0.2044163426833528,19
77830,-0.0294117647058823,7
77862,0.09375,17
78216,-0.0943396226415094,18
78034,0.3916666666666666,4
78050,-0.0476190476190476,17
78200,0.1543408360128617,9
80532,-0.3191489361702128,11
83761,0.0174418604651163,17
78156,-0.25,12
78209,0.188779089909546,20
78818,-0.3068965517241379,15
78816,-0.0625,17
78975,0.0778508771929824,15
78999,0.0933333333333332,1
79007,0.0357142857142858,5
78963,-0.0477941176470588,19
78956,-0.0580357142857143,8
78953,-0.0175438596491228,13
78972,0.6436781609195403,1
79121,-0.1434159061277705,15
79181,-0.0769230769230768,18
79195,-0.3125,14
79300,0.1866028708133971,5
79307,-0.2338709677419355,17
79411,-0.0533333333333333,4
79667,-0.0349206349206349,2
79742,-0.121580547112462,19
79683,-0.375,15
79881,-0.1506024096385542,13
79922,0.1933962264150943,9
79902,-0.2083333333333333,12
79847,0.1025641025641026,9
79808,-0.0514138817480719,8
80142,-0.1923076923076923,20
80114,-0.3959731543624161,1
80290,-0.0666666666666666,17
80274,-0.25,14
80233,0.0092592592592593,9
80245,-0.0476190476190476,12
80334,-0.3459119496855346,12
80344,-0.1603053435114504,15
80359,0.03125,17
80376,-0.1999999999999999,1
80348,-0.1644736842105263,10
80320,0.0855855855855856,13
80432,0.0932539682539681,15
80544,-0.1041666666666666,18
80549,-0.0055865921787709,11
80592,0.1093333333333332,6
80552,-0.1238095238095238,20
80669,-0.0786516853932584,18
80755,-0.0052631578947368,16
80828,0.0666666666666666,12
81004,-0.0967741935483871,12
81063,-0.1929824561403509,12
81064,-0.1470588235294118,14
81165,-0.1684210526315789,18
81212,-0.5120481927710843,19
81553,-0.0089285714285713,16
81640,-0.0416666666666666,11
81762,-0.1875,20
81888,-0.2222222222222222,12
82160,-0.1758793969849246,16
82492,0.0174825174825175,3
82467,-0.1273838895783031,8
82301,0.2775919732441472,5
82593,0.0,14
82598,-0.0657507360157017,9
82699,0.3731343283582089,11
83109,-0.2653061224489795,5
83163,0.0127388535031847,3
83170,-0.1926605504587155,15
83111,-0.0932017543859649,19
83399,-0.3461538461538461,9
83351,-0.2358490566037735,9
83391,-0.1578947368421053,14
83429,-0.265625,17
83514,0.0909090909090908,18
83896,-0.1851851851851852,15
83926,0.1404494382022472,8
83956,0.76,12
83976,0.2360655737704917,18
83940,-0.2217908522448531,17
65832,-0.3650306748466257,15
66413,0.1428571428571428,12
21020,0.0019120458891013,4
11499,-0.1764705882352941,1
62500,0.2236503856041132,19
81912,0.0983213429256595,11
27991,-0.1461916461916461,11
20482,0.1103810775295663,10
10656,0.0,5
10123,0.0375,17
11647,0.4035087719298245,14
60038,-0.1071428571428571,20
85084,0.0625,16
79678,-0.0791666666666667,20
10779,-0.1785714285714286,14
61487,-0.1525423728813559,3
85164,-0.0638297872340425,5
61241,-0.0423280423280423,10
11042,-0.2181069958847736,2
28222,0.0364583333333332,6
11368,-0.04,2
51721,-0.0061349693251533,12
11456,-0.1764705882352941,15
28804,0.0807291666666667,13
11587,-0.0909090909090909,18
42083,0.1648590021691973,8
48514,-0.1746031746031746,12
11691,-0.0408653846153845,7
71271,-0.0194515306122449,18
10137,0.0720130932896889,11
44740,0.103321033210332,11
11851,-0.1849056603773584,9
10145,0.5105263157894737,5
41443,0.2347305389221556,16
12002,0.0588235294117647,6
45911,0.1706422018348623,15
12117,-0.3368421052631579,1
24643,0.1333333333333333,17
64856,-0.0643063583815028,20
28484,-0.0737628384687207,11
80778,-0.1846153846153846,13
81073,0.035143769968051,2
39482,-0.136,16
10225,0.1108490566037736,13
77200,-0.25,12
12758,0.0731707317073171,9
24109,0.060702875399361,16
57904,0.1404878048780486,11
15667,0.1226519337016573,16
66800,0.02416721097322,16
10488,0.0,17
13304,0.2581818181818183,4
85404,0.0,1
13470,-0.1428571428571429,5
13603,0.0172413793103447,2
58560,-0.2252252252252252,13
81285,0.0323488045007032,7
69200,-0.018601667735728,9
10401,-0.2106382978723404,2
11144,-0.0161290322580645,10
23544,-0.1156462585034013,8
14008,-0.1702842393173066,10
14059,0.0212765957446807,18
18075,-0.024390243902439,6
14219,-0.1341991341991342,4
14227,-0.2331797235023041,19
87119,0.0303030303030302,4
29073,-0.3228758169934641,5
14323,0.0047732696897375,11
83112,0.0144927536231884,16
29102,-0.0286259541984732,9
59184,0.0812407680945346,5
77828,-0.0654205607476635,2
29145,0.0629370629370629,2
39490,-0.0644820295983086,9
14593,-0.2402912621359223,18
10516,0.2753623188405796,4
14868,-0.1384615384615384,18
77595,0.0406504065040651,9
19692,-0.7591623036649214,12
15035,0.0407407407407407,8
29209,-0.0605504587155962,11
24272,-0.0278293135435993,6
15457,-0.0175438596491228,11
15553,0.0155763239875388,7
15721,-0.1949025487256371,8
69542,-0.3333333333333333,17
44644,-0.0233644859813083,3
15991,-0.1071428571428571,4
16030,0.0048701298701299,1
44601,0.0889487870619947,16
27684,-0.0528634361233479,14
40416,0.1865443425076451,5
65496,-0.1363636363636363,1
53110,-0.0497737556561086,6
85754,-0.2142857142857143,17
62797,0.0,7
52484,0.0403225806451612,16
75034,-0.074074074074074,10
10318,0.0833333333333332,11
58755,-0.0215384615384615,6
57568,0.1084812623274162,6
16468,0.1272727272727272,6
24221,-0.1620603015075377,3
55781,-0.0069565217391304,8
16791,-0.1186440677966101,20
29532,-0.0970873786407766,14
16890,-0.0538461538461538,8
46877,-0.0088757396449704,7
39693,0.0476190476190476,6
16978,-0.0380165289256198,3
16986,-0.0476190476190476,18
85842,-0.2142857142857143,17
47423,-0.2083333333333333,12
26518,-0.0096308186195827,13
27887,0.0297572435395458,11
29612,-0.0216606498194945,7
39642,0.2671394799054374,2
17444,-0.0434173669467786,20
65875,0.1935483870967742,2
29639,-0.2162162162162162,12
65883,0.2003105590062111,2
65509,0.0406779661016949,13
43772,-0.1945525291828793,5
11510,-0.1458333333333333,10
42438,-0.2245989304812834,20
10786,-0.0416666666666666,12
55044,-0.0275229357798164,4
61508,0.256544502617801,16
18033,-0.081967213114754,10
20220,0.1005484460694698,6
61946,0.1135857461024498,8
62519,-0.130718954248366,3
19561,0.0763888888888888,10
42024,0.08,6
18650,0.1153846153846154,1
52230,-0.1207207207207207,16
66130,0.1655450874831763,5
11901,-0.0804597701149425,19
39757,-0.203125,19
47642,-0.141025641025641,13
17961,-0.0561983471074379,5
86079,-0.4270833333333333,14
19393,0.0667396061269147,5
42606,-0.196969696969697,20
19546,-0.0663265306122449,9
10874,0.0650684931506848,2
55597,-0.0549132947976878,10
19802,0.0555555555555555,12
77465,0.0,12
50227,0.2318840579710144,4
19880,-0.0739999999999999,8
10890,0.1333333333333333,14
19933,-0.3571428571428571,19
67432,0.0054054054054053,13
19992,0.0735694822888284,6
20117,0.2677165354330708,3
20125,0.0204081632653061,18
45655,-0.0078125,4
48282,0.1599999999999999,12
67838,0.0342679127725855,2
47626,-0.045751633986928,1
20299,-0.1484375,7
62148,0.1604584527220629,17
28564,-0.1518518518518519,10
20459,-0.0645161290322581,6
46690,-0.3057199211045365,8
20504,0.1818181818181818,4
20512,-0.0379008746355684,8
20571,0.0153846153846153,17
56602,0.1111111111111111,4
20678,0.3795180722891567,20
20723,-0.1762820512820513,1
20750,0.0070093457943924,6
21371,0.0744153082919913,15
27334,0.0030120481927711,7
23114,-0.032983508245877,8
86423,-0.1538461538461538,1
20618,0.0643776824034334,6
56952,0.0535714285714286,16
30402,0.0259740259740259,4
40707,-0.1958333333333333,4
18542,0.0388888888888889,4
53831,0.1517509727626458,10
22437,-0.012539184952978,7
64557,0.0173796791443849,11
63503,-0.0122699386503067,16
60599,0.4128440366972477,2
22374,-0.0506329113924051,9
22382,-0.1212121212121212,17
22518,-0.3125,12
41419,-0.088235294117647,12
77854,0.032258064516129,1
22913,-0.2394366197183098,8
22921,0.0495867768595041,2
64194,0.0333988212180746,7
21960,0.0194805194805194,17
23182,-0.0413793103448275,7
14541,-0.0366568914956011,16
30509,-0.0316455696202531,13
23297,0.3029045643153527,3
23318,-0.0374999999999999,9
21282,-0.1077389984825493,9
23393,0.0748299319727892,13
79026,0.0821256038647342,18
68320,-0.15,1
47677,0.1051344743276283,1
22680,0.1971830985915492,13
23537,-0.037037037037037,6
66878,-0.08125,6
24046,0.0630530973451326,18
27422,-0.0983606557377049,4
80703,-0.2638888888888888,18
24097,-0.1328099999999999,5
46578,0.1279620853080569,4
56741,-0.1976047904191616,4
24193,-0.2272727272727273,14
11995,-0.1415797317436661,5
11308,0.0952380952380953,16
24441,-0.1999999999999999,12
64901,-0.090829694323144,11
24476,-0.4880514705882353,20
30648,0.0326530612244897,17
18729,0.2449152542372881,2
11997,-0.0045801526717557,3
25073,-0.0769230769230768,12
10195,0.0064935064935065,16
25452,-0.1261682242990653,16
25989,0.1219512195121952,9
68347,0.105014534883721,16
30744,0.0,19
25778,0.2655086848635235,17
25786,-0.375,4
26009,0.3948497854077253,9
40125,-0.1515151515151515,8
26084,0.6799999999999999,12
86925,-0.5231481481481481,15
26252,-0.2660550458715596,12
26279,-0.1824817518248175,13
79618,0.0,5
26332,0.1632202497886141,3
80701,0.0,2
26463,-0.0852713178294574,7
11404,0.031135531135531,6
41929,0.199438202247191,13
26607,-0.0546875,4
26650,-0.0749999999999999,1
23229,0.0023201856148491,13
30840,-0.1047619047619047,17
38914,-0.10913140311804,16
21979,0.0851063829787233,6
27430,0.0869565217391303,17
59248,0.0079129574678535,9
27474,0.0086206896551723,3
49496,-0.06,12
20204,0.1448087431693989,13
27618,0.0256410256410255,6
38420,0.0158730158730158,14
53575,-0.1046511627906976,13
31042,0.0,5
17726,-0.1461988304093567,12
59256,0.0,12
31077,0.1465968586387434,16
41080,0.1356993736951983,13
18091,-0.0013245033112583,8
28063,-0.3382352941176471,18
29744,-0.0571428571428571,1
83186,-0.475531914893617,9
19828,0.0126903553299493,10
11607,0.0319767441860465,13
66472,-0.0526315789473684,19
28629,0.1666666666666667,3
28725,-0.323076923076923,20
28840,0.0335820895522387,8
11183,-0.1102941176470588,11
12005,-0.1481481481481481,11
28952,0.2307692307692308,20
29050,-0.1529411764705882,1
29058,-0.2067307692307692,5
22859,-0.0462184873949579,11
45110,-0.0103092783505154,4
29285,-0.0428571428571428,7
77389,-0.0555555555555555,5
29576,0.010752688172043,18
11674,-0.0555555555555555,8
76708,-0.0182724252491693,9
29736,-0.0806451612903226,2
29752,-0.1491841491841492,20
65226,-0.1076923076923076,3
29867,-0.0576923076923077,14
40440,-0.0211764705882352,6
79322,-0.2149999999999999,19
44943,0.024390243902439,9
30147,0.1742081447963801,2
26403,-0.0637254901960784,5
10886,-0.1774193548387096,17
30307,-0.2162162162162162,17
64936,0.0258342303552205,11
38682,-0.1246819338422391,6
25953,-0.0958721704394141,8
20626,0.2280701754385965,12
58990,-0.0268595041322313,8
30681,0.2647814910025707,10
30761,-0.0950819672131147,9
30780,0.1420289855072463,10
31376,0.0,12
11703,0.0950226244343892,2
63132,-0.1288888888888889,5
27959,0.0080174927113703,3
48506,-0.2359346642468239,8
25072,-0.1292834890965731,7
30940,0.2243346007604563,5
31051,-0.0749999999999999,16
31070,0.1166666666666667,16
31078,-0.0105263157894737,3
42200,0.1449101796407186,19
63159,-0.1857142857142857,2
31480,0.3548387096774192,13
11754,0.0978593272171253,2
11762,0.1044624746450304,6
70578,0.0866551126516463,7
31552,0.0212765957446807,10
68398,0.0,18
82855,-0.1305293691080492,9
77481,0.0172413793103447,3
44185,0.0732758620689655,4
32062,0.0649350649350648,3
32110,0.0583333333333333,7
87549,-0.25,18
32222,-0.1666666666666666,18
22103,0.0960820895522387,10
81124,0.2121212121212121,20
11012,-0.037037037037037,5
23042,0.0547619047619047,8
32540,0.1989795918367347,19
26470,-0.0378151260504201,11
32636,-0.1294117647058823,20
32791,-0.1511627906976744,10
62834,0.2846153846153847,6
32986,0.1212121212121211,6
33137,0.0795454545454545,19
52476,0.2807424593967518,6
24328,-0.0848126232741617,9
33420,-0.134020618556701,20
33532,0.2810457516339868,3
31691,0.0075187969924812,18
42550,0.3913043478260869,12
33612,0.1034482758620689,12
87696,-0.6306818181818181,19
87717,0.1511789181692093,11
33815,-0.0833333333333333,3
87725,-0.1538461538461538,17
11850,0.0007012622720896,10
19166,0.1332712022367195,7
24205,0.0038022813688212,11
79823,0.2530864197530864,16
24918,-0.1428571428571429,14
34367,0.0836805555555555,8
21338,-0.4022988505747126,12
