firms,clusters,mom1
50906,12,0.3739130434782609
10568,5,-0.0697674418604651
11157,19,-0.1119834710743802
50032,38,-0.0765728476821192
47730,41,0.0418439716312055
13777,8,-0.1088478676002546
38746,44,-0.0204819277108433
60871,1,0.3604060913705584
14198,37,-0.0458343280019097
45583,42,0.0865518845974873
14702,7,0.3012987012987012
15537,3,0.0941828254847645
68830,16,0.1601941747572814
85631,1,-0.0765588003157065
49373,5,0.0564151392525589
18570,36,0.0493670886075949
18973,15,0.0245341614906831
19271,10,-0.0049701789264414
29938,48,0.0785033015407188
10866,32,0.081005586592179
20248,38,0.0
25320,38,-0.0452898550724637
21726,50,-0.0626334519572954
21742,33,0.0138528138528137
11267,44,-0.0331928345626975
86474,30,0.1263157894736843
22825,22,0.1732673267326732
65533,19,-0.1567809239940387
80416,34,0.1147410358565736
24572,3,-0.0773638968481374
24951,13,0.0720887245841035
26201,41,0.0496453900709221
65541,19,0.0095238095238094
27562,34,0.0267309377738824
27677,42,0.0012531328320801
27909,49,-0.1588235294117647
63546,4,0.2409565217391305
49154,30,0.0203252032520324
19350,37,0.0206820682068207
76769,41,-0.1859389454209065
49429,37,-0.1828543111992072
61313,36,-0.0803961549665015
80971,32,-0.1444350042480883
12008,24,0.1866812227074235
31500,3,0.0387120115774239
87581,42,-0.1421809256661991
33209,6,0.018181818181818
50788,11,0.0907451923076922
33690,12,0.2411347517730497
34121,41,-0.0433734939759036
34287,13,0.048
77462,40,0.0427989130434782
46295,16,-0.169139465875371
37058,13,-0.2229102167182662
47036,47,-0.0769230769230768
21055,28,0.1565217391304347
47888,13,0.0
83233,10,0.0363265306122448
40468,28,-0.0357207835526715
39765,40,0.0918032786885245
85987,30,0.1
32678,39,-0.1484098939929328
23077,3,-0.0362601138747378
41663,34,-0.1238556812062466
27828,29,0.3538988860325622
32803,15,0.0406360424028269
66181,16,0.1065134099616857
32870,21,0.1060329067641681
66587,32,0.1719286204529855
42922,16,-0.1391280199944459
12503,41,0.0341328413284134
45744,2,-0.2318840579710144
46149,41,-0.0124223602484472
47133,38,0.0124999999999999
57437,15,0.021434820647419
47571,33,-0.0235546038543897
16678,38,0.0496453900709221
48291,4,0.3596491228070178
48347,36,0.0258620689655173
64282,30,0.0927475592747559
53612,33,-0.0320485058466868
61399,28,0.0079710144927536
13100,39,0.0254721124286343
51984,44,0.036764705882353
27617,19,-0.0193548387096774
64637,32,0.2275862068965517
60097,28,0.063627730294397
60548,48,-0.032967032967033
53189,31,-0.001096548483108
54843,16,-0.0999999999999999
56777,8,-0.0312500000000001
57745,36,0.023463687150838
57809,39,0.0914069081718618
57817,10,0.1103678929765885
57884,16,0.0033333333333331
79611,21,0.0498461538461538
56733,22,-0.0588235294117647
59185,3,-0.0752551020408163
45313,25,-0.1493180186647523
35051,40,0.1000633312222927
90924,4,0.2157142857142857
75310,47,-0.3491577335375192
18403,3,0.196608040201005
35238,45,-0.053061224489796
13936,32,0.0730158730158729
49971,48,0.0081759233154778
63686,47,0.0941234084231144
63715,19,-0.1643617021276595
42307,44,0.024207492795389
62033,44,-0.0052434456928839
67177,40,-0.0185253456221198
91556,19,0.1742424242424243
68065,44,-0.0541237113402062
39773,28,-0.0654545454545455
50948,7,0.4567010309278352
70923,39,-0.0101910828025477
42585,44,-0.0024523160762943
72005,33,-0.137523629489603
72961,39,0.1181456142142347
76081,32,-0.0376869965477558
60580,44,0.1352888888888888
61065,41,-0.018664047151277
50278,3,0.1442365721182861
