Firm Name,Momentum_1,Long Short,Cluster Index
TERNT-L,-0.03,0,1
OPTIO-L,0.0,0,2
BCEB-L,-0.7832618025751072,0,3
ARSA-L,-0.2666666666666667,0,4
KRS-L,-0.1333333333333334,0,5
RCH-L,-0.137330754352031,1,6
CTID-L,-0.1304347826086956,1,6
ICAG-L,-0.0760869565217391,1,6
TPT-L,-0.0745762711864407,1,6
GLEG-L,-0.0588235294117647,1,6
CASPC-L,-0.0549450549450549,1,6
NWMS-L,-0.0512820512820513,1,6
GNC-L,-0.0510366826156298,1,6
EMPR-L,-0.04,0,6
TW-L,-0.0387029288702928,0,6
ILND-L,-0.0357142857142857,0,6
OCDO-L,-0.0345859660791485,0,6
INSEI-L,-0.0277777777777779,0,6
GRG-L,-0.0138248847926267,0,6
AGY-L,-0.0094786729857819,0,6
DCC-L,-0.0040783034257748,0,6
TIME-L,0.0225563909774435,0,6
OXB-L,0.0270270270270269,0,6
CRGT-L,0.03125,0,6
HWDN-L,0.0451490970180596,0,6
GBGP-L,0.0563636363636363,-1,6
KBT-L,0.0609212481426446,-1,6
TITN-L,0.0649999999999999,-1,6
DOTD-L,0.0734463276836157,-1,6
AEGR-L,0.0941176470588236,-1,6
CRPR-L,0.1395348837209302,-1,6
SEED-L,0.1774193548387097,-1,6
NFGN-L,0.2713675213675213,-1,6
BRSD-L,-0.4565217391304348,1,7
RTN-L,-0.2917421692984726,1,7
BIRD-L,-0.2705882352941177,1,7
IQG-L,-0.2469135802469135,1,7
AFN-L,-0.2452830188679244,1,7
IQE-L,-0.1999999999999999,1,7
LSAI-L,-0.1999999999999998,1,7
MSYS-L,-0.1951219512195121,1,7
BWNG-L,-0.1851509550215651,1,7
RUR-L,-0.183673469387755,1,7
KMR-L,-0.175,1,7
ACPA-L,-0.1666666666666666,1,7
ALAPH-L,-0.1533018867924528,1,7
RUA-L,-0.1509433962264151,1,7
C3U-L,-0.1478599221789883,1,7
PHWK-L,-0.1333333333333333,1,7
PRES-L,-0.1319018404907975,1,7
NWF-L,-0.1299093655589124,1,7
QBTQ-L,-0.1290322580645161,1,7
BIDS-L,-0.125,1,7
HWC-L,-0.125,1,7
HRN-L,-0.1142857142857145,1,7
ELM-L,-0.1075042877834985,1,7
BRBY-L,-0.107008289374529,1,7
