mom1,firms,clusters
-0.5,50906,8
0.0303030303030302,10568,9
-0.072289156626506,11157,0
-0.0921052631578946,50032,5
0.1304347826086955,47730,0
-0.0208333333333333,12627,5
0.1707317073170731,13777,6
-0.0806451612903226,78120,5
-0.0999999999999999,38746,9
-0.1200657894736841,60871,5
0.1499999999999999,14198,6
0.03125,45583,1
-0.1627586206896552,14702,8
0.0,15537,7
-0.2412868632707775,68830,6
-0.3765765765765766,85631,9
-0.0115830115830115,49373,0
0.0711297071129706,18570,2
-0.0634615384615384,18973,6
0.0729166666666667,19271,6
-0.0426540284360189,29938,0
0.0913461538461537,10866,0
-0.0901287553648069,25320,3
0.0628272251308901,21726,0
0.1385542168674698,21742,0
-0.043010752688172,11267,6
0.296875,22825,6
0.1545454545454545,80416,9
-0.05,24572,0
0.0115384615384614,24951,6
-0.3846153846153846,69307,3
-0.1287878787878787,26201,5
-0.3620689655172413,82165,3
-0.0343642611683848,65541,6
-0.1914893617021277,27562,9
-0.1914893617021277,27677,8
0.1097560975609757,27909,1
-0.1565217391304347,63546,5
-0.5,49154,9
0.0422297297297298,19350,0
-0.1730769230769231,76769,0
0.1173469387755101,49429,1
-0.0284810126582278,61313,7
0.0151515151515151,80971,0
-0.0706521739130434,12008,8
0.1202702702702702,31500,8
0.0545454545454544,87581,5
0.0,32839,8
-0.227355072463768,33209,4
-0.0084033613445377,50788,2
0.1533646322378716,33690,4
0.006578947368421,34121,0
-0.1531249999999999,34287,1
-0.2870370370370371,77462,1
-0.0921052631578946,46295,1
0.0249999999999999,37058,2
-0.0573122529644268,26382,1
-0.0077519379844961,47036,5
-0.0829694323144104,62228,5
0.0149425287356321,40838,6
-0.0505836575875486,21055,8
0.0838926174496643,38608,3
-0.1304347826086956,47888,1
0.0344827586206897,62367,7
-0.1747967479674796,83233,7
-0.1142857142857143,40468,0
0.0449999999999999,39765,6
0.4035087719298245,32678,6
-0.0871428571428571,23077,2
-0.0463576158940397,41663,6
-0.1256256256256256,27828,6
0.0105263157894737,32803,9
0.0362953692115144,66181,6
-0.037174721189591,32870,1
-0.0411392405063291,66587,7
0.1488933601609658,12503,8
0.1142857142857143,45744,1
-0.1421052631578947,46149,7
-0.05,46237,9
-0.0208333333333333,47133,1
0.0591715976331361,57437,2
-0.0192307692307692,47571,6
0.0392156862745098,50374,0
-0.0623229461756373,16678,9
-0.370304114490161,48291,4
0.1071428571428572,48347,7
-0.0549132947976878,64282,7
0.1770833333333332,26294,2
-0.0689655172413793,53612,9
0.0273972602739727,61399,6
-0.0104166666666666,13100,1
0.0415094339622641,51984,6
0.3999999999999999,27617,9
0.0250941028858218,60097,0
0.125,60548,7
0.347457627118644,68582,0
0.0535405872193437,47773,7
-0.032258064516129,56777,7
0.1312500000000001,57745,9
0.1160493827160493,57809,2
-0.2746113989637305,57817,1
0.0625,57884,3
0.1458333333333332,79611,7
0.1666666666666667,58473,6
0.0714285714285714,56733,3
-0.1111111111111111,59185,1
0.0211267605633802,45313,9
0.2127659574468086,60055,5
0.1216216216216217,35051,2
0.0975609756097561,90924,2
0.0943396226415094,75310,5
-0.1254237288135593,18403,1
-0.03125,35238,3
-0.0526315789473684,13936,2
0.0682352941176469,49971,2
0.032418128743638,63686,9
-0.141025641025641,63715,7
0.2100840336134453,42307,7
0.0714285714285714,62033,2
-0.05,67177,0
-0.0989010989010988,91556,9
0.1545454545454545,68065,9
0.1200000000000001,39773,9
0.0484166832495733,50948,4
0.0133630289532293,70923,6
-0.0649350649350649,42585,2
-0.0069444444444444,72005,6
0.0041493775933609,72961,2
0.0722222222222221,73796,8
-0.0666666666666666,75951,8
0.1220238095238095,76081,2
-0.0853889943074004,60580,2
0.1330472103004292,61065,2
-0.0163934426229508,50278,5
-0.0857142857142857,79338,8
-0.04,80288,9
-0.0875,66368,6
-0.0777777777777777,37807,7
0.0129870129870128,80179,2
0.0753424657534247,80654,6
0.0098039215686274,80857,6
-0.135593220338983,59627,7
0.0702087286527515,81190,6
-0.0466377440347071,55976,6
-0.0949367088607594,51932,3
-0.0277777777777777,82924,2
-0.0222222222222222,82991,7
0.1946050096339113,83011,6
0.3780487804878047,15456,8
0.023972602739726,79672,6
-0.1066666666666666,40539,9
0.0,89245,9
0.0588235294117647,34228,6
0.0544554455445545,10025,0
0.0236486486486486,90609,7
-0.0263157894736841,75494,8
-0.1428571428571429,10155,9
-0.0099009900990099,69411,2
0.0315789473684211,10089,4
0.0215208034433285,10182,8
-0.2307692307692307,10256,3
-0.0980392156862745,10423,4
-0.0609756097560976,10501,2
0.1527777777777776,77420,8
-0.0051546391752577,10514,6
-0.1818181818181817,10536,2
-0.0217391304347825,10622,0
-0.4336283185840708,10667,8
-0.1632653061224489,10659,6
-0.06,10645,8
-0.303030303030303,10709,8
0.1217228464419475,75232,6
-0.2272727272727273,10761,7
-0.0647482014388489,86917,5
-0.1405622489959839,75527,0
-0.0564516129032257,10942,8
-0.09375,10984,9
0.3999999999999999,11132,6
-0.01,71837,7
-0.1255506607929515,11154,0
-0.1182795698924731,10325,0
-0.203125,11343,1
-0.2831858407079646,71685,6
-0.25,11342,9
-0.3264401772525849,11381,4
0.1886792452830188,11379,5
-0.6452905811623246,11426,7
0.4099999999999999,11278,4
-0.0441176470588234,75066,9
0.0061349693251533,11174,8
-0.4925925925925926,75100,7
0.2105263157894736,75172,9
-0.1111111111111111,80731,1
-0.0555555555555555,75563,8
0.05,11663,1
-0.1034482758620689,11805,0
-0.108998732572877,11081,0
0.56,75621,3
-0.1016260162601626,75489,1
-0.024390243902439,75655,3
0.0163934426229508,76008,7
-0.0352941176470588,75905,8
0.0666666666666666,76052,9
-0.0956521739130434,76361,4
-0.0999999999999999,76215,3
0.0294985250737462,76076,6
0.2097902097902098,76322,2
0.2571428571428571,76937,6
-0.1471698113207546,76671,6
-0.2407407407407407,77990,3
-0.1523809523809524,76217,9
-0.2258064516129032,80063,1
-0.2682926829268293,56354,9
-0.1641406060606061,76860,5
0.006993006993007,79315,6
-0.0789473684210526,76673,9
-0.3515625,77007,5
-0.111913357400722,76734,0
0.0,76839,2
0.0270270270270269,76847,3
-0.0609756097560976,77077,7
-0.3805309734513274,77045,1
-0.0958904109589041,77040,5
-0.1374999999999999,77082,9
-0.15,77208,3
0.0780487804878049,77338,2
-0.0578661844484629,77357,2
-0.3125,77403,0
-0.0679012345679012,77501,7
-0.1833333333333333,77505,9
0.1595744680851063,77584,9
0.0202247191011235,77606,6
-0.1304347826086956,77677,8
0.0687782805429864,77699,4
-0.0144927536231883,77830,2
0.0555555555555555,77862,1
-0.480392156862745,78034,7
-0.2297297297297297,78050,9
