mom1,firms,clusters
0.0420168067226891,54594,5
0.5214723926380369,11624,0
0.0821917808219179,11790,6
-0.14,12117,3
0.0769230769230768,12320,8
0.0703125,13056,8
0.1355498721227621,50091,5
0.1388888888888888,14286,2
0.2333333333333334,14526,2
0.0383480825958701,11581,5
-0.04,15203,2
0.1016949152542372,15748,0
0.2096774193548387,15828,2
0.102900773480663,17137,6
0.0232558139534884,85885,2
0.0092592592592593,85914,3
-0.1891891891891891,38471,1
0.04,55044,9
0.2304526748971194,18092,5
0.25,18244,8
0.2040816326530612,20336,1
0.1428571428571428,20670,1
0.2920353982300885,64899,4
0.2878787878787878,22905,9
0.1363636363636364,23115,6
-0.003154574132492,47175,5
0.1324200913242008,23660,5
0.0621468926553672,23975,8
0.24,24548,0
0.0675675675675675,30680,8
0.0090090090090089,25583,0
0.0477223427331887,56274,9
0.06,48637,2
-0.0092165898617511,64565,4
-0.1333333333333333,27642,2
0.0952380952380953,28215,9
0.0952380952380953,87207,3
0.0305084745762711,63554,4
-0.0149253731343284,31318,6
0.0229885057471264,31536,8
0.0319148936170212,31668,1
0.0607142857142857,54391,5
0.0,32046,2
0.3632286995515694,32054,0
-0.0124999999999999,47511,6
0.3070175438596492,33188,0
0.0245901639344261,48143,6
0.0714285714285714,34041,8
0.0851063829787233,23552,2
-0.0300925925925925,60628,7
0.0540540540540539,57330,2
0.0303030303030302,37875,5
0.1266666666666667,20765,9
0.6176470588235294,66923,1
0.0201612903225807,17144,2
0.0213178294573643,32205,8
0.0172413793103447,39328,6
0.1105527638190955,26657,2
0.25,40540,2
0.234375,22250,9
0.0,76927,3
0.1,64979,6
0.1505376344086022,41452,5
0.0959302325581394,52716,4
0.0555555555555555,42586,1
0.0135135135135135,62287,8
0.6000000000000001,44821,2
0.0941176470588236,45103,4
0.135678391959799,53129,4
0.1578947368421053,89181,7
0.032258064516129,46843,2
0.01,47141,9
0.0308219178082191,89392,2
0.0,48697,4
0.1926605504587155,61145,9
0.2342857142857142,50462,4
0.2086330935251799,49585,4
0.0616438356164383,64020,7
0.101123595505618,51423,6
0.1149425287356322,45022,4
-0.0588235294117647,67002,6
0.1058201058201058,52090,8
0.198581560283688,53613,9
0.1042471042471042,54114,5
-0.0454545454545454,55160,2
0.0886075949367088,55213,2
0.3421052631578947,55862,9
-0.0769230769230768,65373,3
0.1699999999999999,56363,9
0.0576923076923077,52337,5
0.125,51377,9
0.0415430267062315,22066,5
0.0222222222222221,57665,2
0.1764705882352941,67010,6
0.0168067226890755,25232,4
-0.0051546391752577,34948,5
0.1420454545454545,35107,8
0.2419354838709677,58675,9
-0.2149532710280374,61621,1
0.058139534883721,45823,2
-0.0141592920353982,63096,5
0.03954802259887,65058,7
0.1343283582089551,65307,8
0.11864406779661,66852,8
0.25,67193,5
0.0266666666666666,67679,4
0.0862068965517242,67732,5
0.0416666666666667,68233,9
0.1899999999999999,77354,7
0.1710526315789473,69199,6
-0.3529411764705882,69682,9
-0.0967741935483871,70288,5
0.165680473372781,38850,8
0.108695652173913,71002,1
0.1090909090909091,72128,8
0.0510948905109489,72486,7
0.1951219512195121,72603,6
0.0621468926553672,72710,2
0.1090909090909091,27764,4
0.2727272727272727,73198,9
0.0897959183673469,44951,2
0.0217391304347827,76022,8
0.3648648648648649,74500,0
-0.006578947368421,60353,5
0.6842105263157894,74561,3
0.024390243902439,74740,4
0.1999999999999999,65752,1
-0.2019230769230768,74975,7
0.0600461893764434,40061,5
-0.0416666666666666,75417,7
-0.0307692307692307,75433,1
0.0434782608695651,40694,7
-0.0649350649350649,37640,1
0.6724137931034482,76129,4
0.161764705882353,48709,4
-0.1999999999999999,92524,3
0.1102362204724409,47183,5
0.0328947368421053,65306,8
0.2962962962962963,37612,4
0.0,65103,7
0.0735294117647058,80013,8
0.032258064516129,92874,5
-0.0173160173160172,81294,4
0.0163043478260869,19502,4
-0.0357142857142857,81614,2
