mom1,firms,clusters
0.303724928366762,50906,3
0.0102301790281329,10568,1
0.1008219178082192,11157,0
0.0009410288582183,50032,2
0.0577295621851996,47730,2
0.1328125,13777,3
0.1365853658536586,38746,2
0.1620795107033639,60871,1
-0.0864197530864198,14198,2
-0.0315789473684211,45583,5
0.1993670886075949,14702,1
0.1805555555555555,15537,5
0.0,68830,1
0.0361821584529007,85631,4
-0.116182572614108,49373,2
0.0403761061946903,18570,4
0.0607382550335569,18973,8
0.0756972111553784,19271,8
-0.05234375,29938,2
-0.0308370044052863,10866,2
0.1134307585247043,20248,6
0.0085714285714284,25320,1
0.021505376344086,21726,5
0.0470984020185027,21742,2
0.1330213903743313,11267,8
0.0857142857142856,86474,0
0.0149186256781193,22825,9
0.0166358595194084,65533,5
-0.0165787490580255,80416,0
0.1377245508982036,24572,2
0.0039525691699604,24951,6
-0.1621621621621621,69307,3
-0.0835030549898167,26201,0
0.038961038961039,82165,7
0.023454157782516,65541,0
0.1429221665908056,27562,0
0.0532786885245901,27677,0
-0.2126984126984127,27909,3
-0.1111111111111111,63546,3
-0.0188976377952756,49154,1
-0.0164849773996277,19350,2
0.3775784753363227,76769,1
-0.0167046317388003,49429,6
0.0947258848022207,61313,8
0.0767123287671234,80971,2
0.0301724137931034,12008,3
-0.1036682615629983,31500,2
0.057112526539278,87581,9
0.2099056603773583,33209,0
-0.1470031545741325,50788,5
-0.1020408163265306,33690,7
0.1224489795918366,34121,6
0.7067462138595686,34287,7
0.1343971631205673,77462,5
-0.1037567084078712,46295,3
0.0113636363636362,37058,5
0.3993174061433446,26382,6
-0.0060606060606061,47036,0
-0.0558333333333332,62228,2
0.123076923076923,21055,0
0.2212943632567849,38608,4
0.0466666666666666,47888,1
0.082024432809773,83233,1
-0.0746003552397868,40468,1
-0.1214285714285713,39765,8
0.0033333333333334,32678,5
0.0068801897983392,23077,2
0.0858516483516482,41663,4
0.0485981308411214,27828,3
0.0182522123893806,32803,4
-0.0036486838676048,66181,1
0.0160880609652835,32870,8
0.0591928251121076,66587,8
-0.1405622489959839,42922,3
0.0619469026548673,12503,5
0.4086956521739133,45744,1
0.0807860262008735,46149,5
0.1076923076923077,47133,9
0.0535135135135134,57437,5
0.0139416983523448,47571,6
-0.0192307692307693,50374,7
-0.0073051948051947,16678,1
0.2094048493754594,48291,9
0.1298290056998101,48347,5
0.1736842105263158,64282,3
-0.1628676470588235,53612,2
0.0774091627172197,61399,1
0.083735354927636,13100,5
-0.036697247706422,51984,4
