mom1,firms,clusters
0.1433566433566433,11157,3
-0.0421425758172508,47730,7
0.0542005420054201,13777,6
0.0235414534288638,38746,0
0.0236160487557135,60871,8
0.0198054818744475,14198,2
0.0044814340588987,14702,6
-0.0012820512820512,15537,1
0.0827067669172931,68830,9
0.0328554360812425,49373,9
-0.038036809815951,18570,9
0.0565984869711404,18973,2
-0.0865298840321142,19271,6
0.030895983522142,29938,7
0.0351882160392797,10866,9
-0.2016881386050645,20248,9
0.0144971307762007,25320,9
0.0273665320771645,21726,6
0.0007692307692308,21742,6
0.0412244897959184,11267,2
-0.0453700447168768,86474,1
0.0633802816901409,22753,9
0.006990291262136,22825,8
0.0396767083027187,26201,3
0.0784737221022318,65541,5
0.0425315425315424,27562,6
-0.0978856695379796,27677,7
0.0862068965517242,27909,8
-0.1652173913043477,63546,3
-0.0181963607278543,49154,9
0.0062957993600991,19350,5
0.1969092721834497,49429,4
-0.0009789525208028,61313,6
0.002365930599369,80971,3
-0.1430219146482122,12008,2
0.0474565756823821,31500,2
-0.0477326968973746,33209,1
0.0152714932126696,50788,2
-0.0144270403957131,77462,2
-0.0182232346241457,37058,6
0.0019493177387914,62228,5
-0.0506038831982876,83233,6
-0.2296865003198976,32678,6
0.0493650143383859,23077,2
-0.0146448620942153,27828,9
0.0024284943335131,66181,6
0.0563936781609195,32870,1
0.0655737704918033,42922,8
0.0027405163709792,12503,5
0.0401693889897156,89757,7
-0.0347826086956521,47571,1
0.0141843971631205,16678,9
-0.0503833515881709,48291,4
0.2314136125654449,48347,5
0.251824817518248,64282,5
-0.0070232306861157,27617,9
0.0609911054637863,60097,9
0.0082023239917976,52813,8
-0.0008403361344537,60548,7
0.0231788079470198,53197,2
0.0363636363636363,56777,6
-0.0332618025751073,57745,3
-0.5048670258995307,57809,7
0.0594919786096255,57817,8
0.1369209809264306,79611,7
0.0370892018779343,59185,7
0.0046797309154724,34948,8
0.5647222222222221,60709,4
0.0144072209685817,35051,8
0.0707323865218603,18403,6
0.0778914240755308,35238,6
0.0827310472089803,13936,5
0.0461285008237231,49971,9
0.0981308411214954,64785,3
-0.1149462715727775,62033,8
0.0361361079865016,91556,5
0.1219024780175859,50948,8
-0.0207813798836242,70923,2
0.0515478358313488,42585,2
-0.0151724137931035,72005,1
-0.0707222055738686,76081,6
0.0255209906372697,60580,8
0.0053708439897699,37807,2
-0.0547297297297297,80179,0
-0.0707903780068729,80857,3
-0.0656249999999999,59627,3
0.0562920268972142,55976,9
0.0017702596380801,82924,2
0.0718518518518518,83011,5
0.0912778904665314,15456,8
0.0782224009652121,40539,5
0.0205248990578734,10025,9
0.0446323240267401,10182,6
-0.0146718146718146,10259,3
-0.0272988505747127,10501,7
0.048048048048048,77420,2
0.0120606060606061,10514,3
0.1234402852049909,10659,6
-0.0235955056179776,10645,9
-0.0158371040723982,75527,9
0.0216577269507134,89105,8
0.0641962421711899,11132,6
0.01875,71837,8
-0.0267558528428093,11154,5
0.0365853658536585,11343,6
-0.1405295315682282,11379,6
-0.0504266873545384,11174,5
0.1302083333333332,75100,8
0.0661612680909717,11081,6
-0.0360721442885773,89609,3
0.0508474576271187,12266,4
0.0885684860968074,75489,1
0.0456790123456791,11839,3
0.1940377961139205,75905,4
-0.0788530465949821,76052,7
0.0215743440233235,76076,3
0.0721401580212985,76671,5
0.0280373831775702,76217,6
0.0031446540880502,77007,4
0.0138383102694827,76839,6
-0.104516129032258,76847,4
0.0615183246073298,77045,2
-0.0228887134964482,77501,4
0.0743026413231302,77530,5
0.125990099009901,77584,8
-0.2009345794392524,77699,0
0.3740685543964233,77830,5
-0.1373913043478261,77862,7
-0.031067730032139,78216,3
0.0782851817334577,78034,7
0.1186440677966103,78050,0
0.0234082397003745,78200,2
0.1188305564287961,78881,5
0.0461306721897947,78975,8
0.0434937611408199,79007,8
-0.0181329751511082,78963,8
0.0239825581395349,79195,5
-0.0231164383561643,79307,5
0.0300366300366299,79411,8
0.1958650707290534,79667,0
0.0549782098558497,79881,6
-0.1092715231788079,79922,0
0.0375050958010598,79797,9
-0.0416095107453132,80114,1
-0.0239852398523985,80274,9
-0.0027906976744185,80233,9
-0.0207677784770295,80432,9
0.0302672955974843,80544,8
0.4509079716835948,80592,5
0.1706959706959707,81165,5
0.0072463768115942,81212,5
0.0822991847967185,82598,8
-0.0836734693877551,83399,7
0.0278755376794592,83391,3
-0.0268767377201111,83333,6
0.0545454545454544,83704,0
-0.0069018404907975,83808,3
0.0925031766200763,83822,2
-0.1602564102564102,83896,0
0.2061328790459964,83976,5
0.0550125663222562,84084,8
-0.0475234270414993,84275,8
0.1273684210526315,84255,2
0.1553030303030302,84416,0
0.0047169811320755,84588,2
0.0886661526599845,84519,4
0.0473041709053916,85019,8
0.0670278948424645,85390,5
-0.0571827057182705,85464,9
0.0356643356643355,86189,0
0.0140845070422535,89606,3
0.0834236186348862,86580,6
-0.0700493938033227,86594,2
-0.0166666666666667,91014,1
0.0162601626016258,86881,7
-0.0286428571428569,86959,0
0.040133779264214,89416,1
0.0937142857142856,87255,6
0.0028653295128939,87343,4
0.1418699186991869,87390,4
0.1145600714604733,87432,8
0.0227272727272727,87377,6
0.0924758301807482,90640,0
-0.203125,88172,6
-0.0546017450042217,88458,5
