mom1,firms,clusters
0.0791067373202119,65832,4
0.3161634103019537,21020,0
0.101708253358925,11499,0
-0.0200546946216956,62500,9
0.056934306569343,81912,8
-0.0033743070619426,27991,2
0.0456112437019358,20482,6
0.0966666666666666,10656,7
-0.0385674931129476,60038,4
-0.1648745519713261,85084,6
0.0323065364387678,79678,6
0.0288288288288287,61487,5
0.168831168831169,61241,0
0.0196778030057305,88845,9
0.0003380091262463,28222,6
-0.1143960032592861,11368,4
0.0181818181818183,11456,3
0.0139086006244677,28804,8
0.0598381926423448,11587,5
0.0522079116835327,42083,2
0.0347912524850895,48514,2
0.0843662534986005,11691,8
-0.0346374791801217,71271,1
0.1372619475386274,10137,5
0.0194307608100712,10145,6
-0.0558132575190781,41443,9
-0.0556586270871984,45911,7
0.0788033564392558,24643,6
0.0,84260,0
0.0350963108063988,28484,5
0.0231468332859983,81073,0
-0.0943238731218698,39482,1
0.0007696254489482,10225,9
-0.1130915795943454,12758,4
0.0150519978106187,24109,7
0.0007779074290159,59176,1
-0.0329166666666665,57904,2
0.1085178055822906,15667,6
0.0162347333929104,66800,1
0.0598290598290598,13470,5
-0.0012805190370497,13507,2
0.1018363939899831,13603,5
-0.0754521197746812,58560,0
-0.0338461538461538,13769,6
0.049107142857143,81285,7
-0.0022123893805309,69200,9
0.0195227765726679,11144,6
-0.0016428068528514,85257,8
-0.0255776597059187,14008,9
0.0180412371134022,64864,1
0.0062413314840499,18075,9
-0.0142910868747648,62770,2
-0.0476190476190476,14219,1
0.0891986062717771,14227,9
-0.0235934664246824,14286,1
-0.0182982616651417,14323,6
0.0469015795868772,83112,4
0.0819882873875159,29102,5
-0.017832647462277,59184,1
-0.0049212598425197,29145,7
0.0496323529411764,39490,9
0.060011795930404,14593,0
0.0462452269834534,10516,9
0.0429848693259973,14868,9
0.0591658583899126,77595,5
0.0332258064516128,29209,8
0.0385650224215246,24272,4
0.028708133971292,15457,4
-0.0158326265196493,15553,2
0.0991688970277504,15721,5
-0.1278260869565217,29787,9
-0.0234042553191489,44644,6
0.0949074074074074,15991,4
-0.0332687907058616,16030,5
-0.0598741282531042,44601,2
-0.0618892508143321,80073,5
0.064,27684,9
0.0438756855575868,40416,1
0.0025549310168626,53110,8
-0.1047227926078028,62797,6
0.021591363454618,52484,5
0.0598081952920661,75034,5
0.0808556925308194,10318,8
-0.0015570260801869,58755,8
-0.0363901018922853,57568,7
0.0869975467069257,24221,8
-0.0464382326420198,16505,7
-0.001356326293354,16548,8
-0.0042007001166861,55781,8
-0.0169753086419752,49656,6
0.108695652173913,29532,3
-0.0138613861386138,16890,8
0.0161862185910282,46877,2
-0.042645778938207,39693,8
2.242105263157895,47423,0
-0.1644105340881122,26518,9
-0.030638516992791,27887,6
0.0544600938967134,29612,5
0.0317705650008586,39642,5
-0.0720524017467248,17444,2
-0.0581613508442776,65875,1
-0.0150943396226415,29639,6
-0.0058694057226705,65883,6
-0.0178899082568807,65509,7
0.0116152450090745,43772,2
0.2590163934426228,11510,5
-0.0086139389193422,17778,6
0.0961214165261383,61508,9
0.0,18033,1
-0.0096799908894203,20220,5
-0.0530779753761969,61946,2
-0.0635557432432432,62519,5
0.0244372990353696,65154,4
0.0300630590995747,19561,9
