mom1,firms,clusters
-0.0529187124931804,47730,2
0.0455840455840457,13777,4
0.0153332191194106,60871,6
-0.0037005887300253,14702,6
-0.0149625935162094,15537,7
0.1079103795153177,68830,4
0.0196095415613843,85631,5
0.0023362386557641,85914,5
0.0595457335788829,49373,9
-0.0574712643678162,18973,4
-0.0032768978700162,19271,4
-0.0863424577751893,29938,6
-0.1966527196652721,10866,0
-0.0351457514988629,25320,4
-0.0511116268568323,21742,6
-0.217391304347826,11267,0
-0.0360360360360361,86474,2
0.0887573964497043,22825,1
0.0285714285714286,26201,7
-0.0536011212624585,65541,4
-0.0073260073260074,27562,1
-0.000805152979066,27909,9
-0.0330326515055265,49154,5
0.0193114650543699,19350,5
0.2248083242059144,49429,1
-0.0043411411124892,93096,5
0.0232658336923738,61313,8
0.2294585384324119,12008,4
-0.1374407582938387,33209,0
0.0894736842105263,77462,0
-0.0959446092977249,62228,2
0.1421021726365237,59010,4
-0.1773444753946147,21055,1
0.1209610604805302,83233,2
0.0037263519969423,32678,8
-0.054239073196419,27828,2
-0.039609666184497,66181,5
-0.0040908161178155,32870,6
0.0507042253521128,42922,9
-0.0098759761139182,12503,8
-0.0827740492170022,47571,0
-0.0501327042170449,16678,6
0.0822004426177678,48347,8
0.0062873310279785,64282,5
0.165,27617,1
-0.0322363356428022,60097,4
0.0796491228070175,53197,8
-0.1600207146556188,14696,1
0.008393180669733,57809,6
0.0151006711409396,57817,1
0.0975855130784708,79611,7
-0.0450097847358123,59185,8
0.0200693756194252,34948,9
-0.022635814889336,13936,7
-0.0171796707229777,64785,9
0.0185873605947957,62033,7
-0.0873339048435489,91556,4
0.0364425981873111,50948,8
-0.0287396121883656,42585,4
-0.1121142137308419,76081,8
-0.0220369267421085,60580,8
0.1052631578947369,80179,4
-0.0796424217797643,80857,1
-0.0883720930232557,59627,0
-0.0992907801418438,81190,1
-0.0082910442427274,55976,5
-0.0236518448438978,82924,7
0.0085139318885447,83011,5
0.1165607023917651,15456,4
-0.087151841868823,40539,1
0.0518207282913163,10501,8
-0.1311138512124947,70228,6
0.4572538860103627,10514,3
0.0893939393939393,10645,5
-0.1522633744855968,27167,1
-0.0210843373493976,11154,8
0.084767313723828,11343,8
0.0193213949104618,11174,5
-0.0485564304461942,12266,3
-0.0508108108108108,12146,5
-0.0232882443173894,13628,6
-0.090146750524109,14609,3
-0.0607016352079188,14182,5
-0.0261412904871205,14141,2
-0.0396173761513568,14231,3
-0.2606284658040665,14296,1
0.0282227307398932,75905,0
-0.0194690265486726,76052,9
0.2317728319263239,14544,6
-0.1071428571428571,15145,9
0.0616521563069447,14939,5
-0.0886011678090886,76076,9
-0.1085271317829458,15489,1
-0.0029765311963364,15535,5
-0.2025782688766113,90751,1
-0.0586206896551724,77007,3
0.1511542420232319,76839,6
0.0812260536398465,15582,4
