,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9
Number of clusters,60.0,110.0,149.0,178.0,194.0,194.0,171.0,128.0,67.0
Number of stock in clusters,0.10046866138859534,0.19818223665322632,0.2982419903060758,0.39848239002264463,0.4987509804241661,0.5987330743470425,0.698860464477375,0.7990390390476418,0.8991411317169283
Number of outliers,0.8995313386114047,0.8018177633467737,0.7017580096939242,0.6015176099773554,0.5012490195758339,0.4012669256529576,0.301139535522625,0.20096096095235816,0.10085886828307164
Number of stock traded,0.0010776939064227856,0.002955063145930733,0.005842218763373012,0.009734449156235898,0.01484502217603619,0.02158648034900153,0.029699205072836066,0.03960202300829831,0.051257157541658285
