,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9
Number of clusters,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Number of stock in clusters,0.13010606306594252,0.2524364951748519,0.36173354198162655,0.4596308563618209,0.5538947640669744,0.6474303938870652,0.7364065898245578,0.8248720826348039,0.9117724553413533
Number of outliers,0.8698939369340575,0.7475635048251481,0.6382664580183735,0.5403691436381791,0.44610523593302565,0.35256960611293475,0.2635934101754422,0.17512791736519612,0.08822754465864673
Number of stock traded,0.016176730559450656,0.03679278719121237,0.05482732715540618,0.07172470743628037,0.08830421233442967,0.10508253866376696,0.12141596721120528,0.13849480452614743,0.15689270433935043
