Firm Name,Momentum_1,Long Short
CGNR-L,-0.5663716814159292,1
DA1Od-L,-0.5161290322580645,1
AVGRq-L,-0.2869565217391304,1
EUA-L,-0.2666666666666666,1
CNSP-L,-0.2575757575757575,1
DKLD-L,-0.2474226804123711,1
UFO-L,-0.2461538461538461,1
SYS1-L,-0.2452830188679244,1
QBTQ-L,-0.2448979591836735,1
BRD-L,-0.2333333333333332,1
MHCM-L,-0.2117647058823529,1
POWP-L,-0.2105263157894736,1
PLAZ-L,-0.2045454545454545,1
BCEB-L,-0.1999999999999999,1
DIAL-L,-0.1824408468244084,1
CLCO-L,-0.1794871794871795,1
NETC-L,-0.1782178217821782,1
TRAC-L,-0.1666666666666666,1
GLR-L,-0.1666666666666666,1
PHEG-L,-0.1632653061224491,1
EDENE-L,-0.1612903225806451,1
TERNT-L,-0.16,1
BWNG-L,-0.1522656909653813,1
CNA-L,-0.1409326424870466,1
SPDI-L,-0.1379310344827586,1
LOOK-L,-0.1343283582089552,1
CMX-L,-0.1338028169014083,1
CNKS-L,-0.1330472103004292,1
FCS-L,-0.1323529411764705,1
SAVS-L,-0.127659574468085,1
BZT-L,-0.1249999999999998,1
GWMO-L,-0.1244444444444444,1
INSEI-L,-0.1242236024844719,1
KMR-L,-0.1240875912408758,1
INS-L,-0.1238390092879256,1
CRGT-L,-0.1235955056179775,1
BYOT-L,-0.1212121212121212,1
INSP-L,-0.119047619047619,1
CRPR-L,-0.1160058737151248,1
EEEE-L,-0.1157894736842105,1
INCH-L,-0.1157593123209168,1
GFRD-L,-0.1144314868804664,1
MNDI-L,-0.1104651162790698,1
CLLN-L,-0.1099999999999999,1
B90-L,-0.1081081081081081,1
BLUS-L,-0.1044776119402985,1
CNDR-L,-0.1030927835051545,0
KIE-L,-0.102127659574468,0
TPT-L,-0.1019736842105263,0
TOME-L,-0.0999999999999999,0
CYAN-L,-0.0847457627118644,0
MACT-L,-0.0833333333333333,0
CPI-L,-0.0820829655781113,0
BT-L,-0.0799929366060391,0
TET-L,-0.0793814432989691,0
ORCP-L,-0.0776699029126214,0
BAES-L,-0.0769230769230768,0
FDEV-L,-0.0759377859103385,0
GRL-L,-0.072289156626506,0
MYXM-L,-0.0721153846153845,0
CMH-L,-0.0718562874251497,0
