Firm Name,Momentum_1,Long Short
BZT-L,-0.3599999999999999,1
CRU-L,-0.3442622950819672,1
CRGT-L,-0.3333333333333333,1
BVC-L,-0.2862190812720848,1
GBGP-L,-0.2714285714285714,1
PCT-L,-0.2636103151862463,1
CTID-L,-0.25,1
TYMN-L,-0.2499999999999999,1
EUA-L,-0.2459016393442623,1
BT-L,-0.2201166180758018,1
N4P-L,-0.2105263157894736,1
DIAL-L,-0.2035683890577505,1
HWC-L,-0.2,1
TOME-L,-0.1999999999999999,1
GHT-L,-0.1607142857142857,1
HRI-L,-0.1483739837398373,1
BIOM-L,-0.1470588235294119,0
IBT-L,-0.1449814126394052,0
ANEA-L,-0.144578313253012,0
HSBA-L,-0.1340996168582375,0
LPA-L,-0.1290322580645161,0
BRLA-L,-0.1180555555555554,0
BGFD-L,-0.1176470588235294,0
JMG-L,-0.1045045045045044,0
HSX-L,-0.1018766756032172,0
CNSP-L,-0.1,0
TRFT-L,-0.09438202247191,0
FJV-L,-0.0901960784313724,0
DSCV-L,-0.0894941634241245,0
C1Y-L,-0.0890688259109311,0
ATRAS-L,-0.0873239436619718,0
BUT-L,-0.08729388942774,0
ACRM-L,-0.0851063829787234,0
JMI-L,-0.0828488372093023,0
KPCK-L,-0.0801781737193763,0
CML-L,-0.0796178343949043,0
JGGI-L,-0.0779327317473338,0
NAIT-L,-0.077807848443843,0
BRSC-L,-0.0733590733590733,0
BLPU-L,-0.0725075528700905,0
BRSD-L,-0.0714285714285714,0
NETC-L,-0.0707964601769911,0
CCP-L,-0.0690690690690691,0
PSON-L,-0.0674846625766871,0
NWF-L,-0.0654761904761905,0
OVB-L,-0.0645161290322581,0
BOOT-L,-0.0639269406392692,0
OXB-L,-0.0608108108108106,0
BOY-L,-0.0578158458244115,0
PAGPA-L,-0.0512295081967213,0
DIG-L,-0.0476190476190476,0
CPI-L,-0.0472279260780287,0
HAYS-L,-0.0465753424657535,0
AV-L,-0.0460784313725489,0
MTU-L,-0.0458937198067633,0
CLDN-L,-0.0451977401129943,0
RTN-L,-0.0434782608695653,0
ADIG-L,-0.042386185243328,0
IPU-L,-0.0415057915057914,0
AAS-L,-0.0392670157068066,0
EDIN-L,-0.0358829084041548,0
AJG-L,-0.0353982300884955,0
DPLM-L,-0.033450704225352,0
COA-L,-0.0322580645161291,0
CFYN-L,-0.032,0
GPEG-L,-0.0295138888888886,0
LLOY-L,-0.0289017341040461,0
MNKS-L,-0.0262672811059907,0
CTY-L,-0.0253292806484295,0
ATST-L,-0.024682124158564,0
BWNG-L,-0.0244821092278718,0
HBR-L,-0.0240963855421686,0
SMDS-L,-0.0230263157894736,0
CRPR-L,-0.02,0
ELM-L,-0.0197044334975371,0
CGS-L,-0.0169491525423728,0
LOOK-L,-0.016042780748663,0
CRDA-L,-0.0152963671128106,0
CMH-L,-0.0142857142857142,0
JET2-L,-0.0117994100294985,0
MRCH-L,-0.0085158150851581,0
ALUG-L,-0.0077821011673151,0
SHEL-L,-0.0053829024069931,0
AEI-L,-0.0037735849056602,0
CNE-L,-0.002044989775051,0
CDFF-L,-0.001834862385321,0
HVT-L,0.0,0
MUL-L,0.0,0
CNN-L,0.0,0
TV1-L,0.0,0
HID-L,0.0,0
KBT-L,0.0,0
RFGR-L,0.0,0
ARBB-L,0.0,0
LSC-L,0.0,0
BMT-L,0.0,0
HAN-L,0.0,0
DLAR-L,0.0023446658851111,0
ABD-L,0.0039735099337747,0
ABF-L,0.0060606060606061,0
AIEA-L,0.0066666666666665,0
HDT-L,0.015810276679842,0
BPFU_u-L,0.0180412371134019,0
UBGU-L,0.0181818181818183,0
RIICi-L,0.019512195121951,0
BNZL-L,0.0202020202020203,0
BARC-L,0.0204651162790696,0
JDW-L,0.0217948717948717,0
REDD-L,0.0219653179190753,0
IMI-L,0.0291438979963569,0
TITN-L,0.0294117647058822,0
DCC-L,0.0346020761245675,0
NWG-L,0.0355805243445692,0
CHG-L,0.0398009950248758,0
GRG-L,0.0414746543778803,0
ANTO-L,0.0433369447453952,0
SBRY-L,0.0438356164383562,0
RCH-L,0.0453074433656957,0
NWB_pa-L,0.0460405156537753,0
NICL-L,0.0460829493087557,0
GNC-L,0.0468319559228647,0
CGT-L,0.0478029937228392,0
TPK-L,0.0486211901306239,0
MKS-L,0.0492170022371367,0
BKGH-L,0.0568112400733047,0
VIP-L,0.0584192439862543,0
ELL_p-L,0.0596026490066226,0
AZN-L,0.0617324925323596,0
FSV-L,0.064516129032258,0
RS1R-L,0.0645933014354067,0
BTW_pa-L,0.0648330058939097,0
HWDN-L,0.0652741514360313,0
ECORE-L,0.0697674418604652,0
DLN-L,0.0729303547963207,0
HILS-L,0.0769230769230771,0
BAG-L,0.0810810810810811,0
GFRD-L,0.0819672131147539,0
CKT-L,0.0821917808219179,0
DGE-L,0.0939648586707411,0
BAES-L,0.0954063604240282,0
BAB-L,0.0954773869346734,0
TET-L,0.0975609756097559,0
SNXS-L,0.1,0
GLEG-L,0.1046511627906976,0
BWY-L,0.1115384615384615,-1
FGP-L,0.1194029850746267,-1
HRN-L,0.1245283018867926,-1
BATS-L,0.1414141414141414,-1
C3U-L,0.1439999999999999,-1
PZC-L,0.151315789473684,-1
KLR-L,0.1711711711711712,-1
JD-L,0.173310225303293,-1
KMR-L,0.1733333333333333,-1
INCH-L,0.1942336874051602,-1
RNWH-L,0.1978021978021977,-1
CFX-L,0.2057142857142857,-1
CEPS-L,0.2068965517241379,-1
TW-L,0.211764705882353,-1
HTG-L,0.2250000000000001,-1
KIE-L,0.3084577114427862,-1
