Firm Name,Momentum_1,Long Short
FA-L,-0.3275109170305679,1
PHWK-L,-0.3008130081300814,1
XTR-L,-0.2948717948717948,1
XSG-L,-0.2830188679245284,1
CATC-L,-0.2758620689655172,1
KWG-L,-0.2558139534883721,1
MSMN-L,-0.2413793103448275,1
WSBN-L,-0.2375,1
BEM-L,-0.2214285714285714,1
ALBA-L,-0.2207792207792208,1
BMNB-L,-0.2006437768240343,1
BIRD-L,-0.1999999999999999,1
BRD-L,-0.1933333333333333,1
DOTD-L,-0.1864406779661016,1
PRES-L,-0.1844380403458213,1
MPL-L,-0.1724137931034481,1
EUA-L,-0.1684210526315789,1
CNDR-L,-0.1629213483146065,1
HPAC-L,-0.1621621621621621,1
PETSP-L,-0.1590314136125654,1
BT-L,-0.1587755102040816,1
CEY-L,-0.1580882352941176,1
IDSI-L,-0.1517948717948718,1
CGNR-L,-0.1463414634146341,1
BRLA-L,-0.1446808510638296,1
GRG-L,-0.1432038834951456,1
FGP-L,-0.1418979409131603,1
TIA-L,-0.1333333333333334,1
ACPA-L,-0.1333333333333333,1
BODP-L,-0.1224489795918368,1
EUZ-L,-0.1212121212121212,1
SEED-L,-0.1201716738197425,1
CRGT-L,-0.119327731092437,1
KOD-L,-0.1176470588235295,1
POWP-L,-0.1176470588235294,1
AFEN-L,-0.1162352941176469,1
IES-L,-0.1159420289855071,1
AEGR-L,-0.1149425287356321,1
BGEO-L,-0.1145191216569238,1
NWMS-L,-0.1142857142857143,1
BRH-L,-0.1111111111111111,1
ANCR-L,-0.1049999999999999,1
INSP-L,-0.1043478260869565,1
MIG1-L,-0.1040816326530612,1
FCS-L,-0.102803738317757,1
DKLD-L,-0.0999999999999999,1
CRST-L,-0.0986492018010644,1
ARKA-L,-0.0958904109589041,1
TRIN-L,-0.0945945945945946,1
SMLP-L,-0.0937500000000001,1
KWS-L,-0.091684434968017,0
ASHM-L,-0.0899368011667477,0
FOXT-L,-0.0863213811420983,0
VAST-L,-0.0854700854700855,0
ECORE-L,-0.085173501577287,0
AEO-L,-0.0847457627118644,0
BRSD-L,-0.0845070422535211,0
C1Y-L,-0.0835030549898167,0
ROCKR-L,-0.0833333333333333,0
ALTNA-L,-0.0833333333333333,0
MSYS-L,-0.0833333333333332,0
PHEG-L,-0.0799999999999999,0
MHCM-L,-0.0778688524590164,0
RCH-L,-0.0776470588235292,0
ECOB-L,-0.0769230769230768,0
HAYD-L,-0.0765765765765764,0
PAGPA-L,-0.0735632183908046,0
CASPC-L,-0.073170731707317,0
BRFI-L,-0.0727272727272727,0
GRIO-L,-0.0717391304347826,0
TRAF-L,-0.0714285714285714,0
EMANE-L,-0.0708661417322834,0
HUMR-L,-0.0707692307692308,0
AFN-L,-0.0694444444444444,0
CAU-L,-0.0666666666666667,0
XLM-L,-0.0657142857142856,0
CYAN-L,-0.0652173913043479,0
ARSA-L,-0.0652173913043477,0
IGC-L,-0.0647482014388489,0
CVSG-L,-0.0625630676084763,0
BIOM-L,-0.0625,0
SYS1-L,-0.0625,0
CNA-L,-0.0615085788280996,0
DLGD-L,-0.0611214456550625,0
AUIV-L,-0.0597701149425288,0
MAV4-L,-0.0583941605839416,0
EMPR-L,-0.0548780487804878,0
ACTA-L,-0.0526315789473684,0
KIBO-L,-0.0520833333333333,0
MAB-L,-0.0512091038406827,0
TRAC-L,-0.0508474576271187,0
RNWH-L,-0.0501750291715286,0
JAY-L,-0.0495049504950495,0
NTOG-L,-0.0493827160493826,0
AOF-L,-0.0481927710843372,0
CRU-L,-0.0476190476190476,0
CFYN-L,-0.0470588235294118,0
CHLV-L,-0.0465116279069767,0
HDIV-L,-0.0443243243243243,0
DLN-L,-0.0434114451903667,0
CML-L,-0.0405405405405405,0
JET2-L,-0.0404624277456647,0
TRFT-L,-0.0380228136882129,0
KEFI-L,-0.0377358490566037,0
GLDP-L,-0.037037037037037,0
GLR-L,-0.0363636363636363,0
VLG-L,-0.036144578313253,0
POLYP-L,-0.0360664976049589,0
CAPX-L,-0.0355329949238578,0
AV-L,-0.0354345393509883,0
CLIG-L,-0.0338983050847456,0
RUR-L,-0.0333333333333334,0
PRIMP-L,-0.0333333333333333,0
AVAP-L,-0.0331858407079646,0
TFIF-L,-0.0327198364008179,0
HICL-L,-0.0322138450993833,0
CSN-L,-0.0310559006211179,0
JD-L,-0.0306122448979592,0
CVCG-L,-0.0305676855895196,0
MRIT-L,-0.030188679245283,0
RUA-L,-0.0295014371420003,0
MAFL-L,-0.0292397660818712,0
DSG-L,-0.0290697674418605,0
GFM-L,-0.0282131661442006,0
IGVI-L,-0.028169014084507,0
CRPR-L,-0.0278745644599303,0
KRS-L,-0.0259740259740259,0
INS-L,-0.0254777070063694,0
SYS-L,-0.025,0
CINE-L,-0.0242608036391204,0
JPEL-L,-0.0240596407997288,0
HRN-L,-0.024,0
IKA-L,-0.0238095238095237,0
DNA2_p-L,-0.023696682464455,0
BVC-L,-0.0236363636363635,0
PCFT-L,-0.023508137432188,0
GHH-L,-0.023508137432188,0
BLVB-L,-0.0234741784037558,0
