Firm Name,Momentum_1,Long Short
DPAD-L,-0.52,1
LSAI-L,-0.4736842105263158,1
HUMR-L,-0.3228346456692913,1
SAE-L,-0.2869565217391304,1
STXS-L,-0.2690776480261302,1
FARN-L,-0.2681564245810056,1
FDEV-L,-0.2626728110599078,1
EOG-L,-0.25,1
OCDO-L,-0.2305516265912305,1
TEKT-L,-0.2266666666666666,1
NNNN-L,-0.2201834862385322,1
ARGR-L,-0.2142857142857143,1
CNN-L,-0.1999999999999999,1
IES-L,-0.1923076923076923,1
CNSP-L,-0.1904761904761904,1
VAST-L,-0.1875,1
HOCM-L,-0.184251968503937,1
ARKA-L,-0.1666666666666667,1
APQ-L,-0.1666666666666666,1
MAIH-L,-0.1666666666666666,1
ROCKR-L,-0.1632653061224491,1
BGEO-L,-0.1535836177474402,1
ALTNA-L,-0.1493848857644991,1
UJO-L,-0.1486486486486485,1
AFEN-L,-0.1484375,1
UFO-L,-0.1477272727272728,1
AJG-L,-0.1453287197231834,1
KWG-L,-0.1428571428571429,1
NICL-L,-0.1428571428571429,1
GLR-L,-0.1428571428571429,1
AA4A-L,-0.140625,1
MSYS-L,-0.14,1
VRS-L,-0.1386036960985626,1
GFIN-L,-0.1380000000000001,1
TIA-L,-0.1351351351351351,1
BZT-L,-0.1346153846153845,1
CEY-L,-0.1334473909324209,1
POLYP-L,-0.1320697954271961,1
KMK-L,-0.1308876387328367,1
DPP-L,-0.1304347826086956,1
ITXI-L,-0.1293103448275863,1
KATK-L,-0.1276595744680851,1
AO-L,-0.126365054602184,1
BIDS-L,-0.1232876712328766,1
SVE-L,-0.1219512195121951,1
ANGSA-L,-0.121951219512195,1
TBCG-L,-0.1215559157212318,1
MILM-L,-0.1214285714285713,1
TMTI-L,-0.121311475409836,1
OPTIO-L,-0.1206896551724137,1
EUZ-L,-0.119047619047619,1
CCC-L,-0.1154170176916596,1
ACTA-L,-0.1152416356877323,1
ZENZ-L,-0.1111111111111111,1
MSMN-L,-0.111111111111111,1
DXDX-L,-0.1098901098901099,1
POWP-L,-0.1085271317829458,1
CRPR-L,-0.1056910569105691,1
UPL-L,-0.1052631578947368,1
LUCEL-L,-0.1052631578947368,1
ALBA-L,-0.1046831955922864,1
RDTR-L,-0.1041666666666666,1
ARSA-L,-0.1038461538461538,1
ACRM-L,-0.1034482758620689,1
BLVN-L,-0.1022099447513812,1
IUG-L,-0.0999999999999999,1
IKA-L,-0.096234309623431,0
NXQ-L,-0.0950570342205323,0
COGC-L,-0.0909090909090909,0
ASHM-L,-0.084628670120898,0
SPDI-L,-0.0833333333333333,0
BBB-L,-0.0833333333333333,0
SPI-L,-0.082716049382716,0
BOOT-L,-0.0812720848056537,0
VANL-L,-0.0796019900497513,0
SPSY-L,-0.0795454545454545,0
HEMO-L,-0.0767045454545454,0
KWS-L,-0.0766423357664233,0
EGL-L,-0.0766129032258065,0
JGC-L,-0.0763888888888888,0
BLPU-L,-0.0758620689655171,0
SBRY-L,-0.0747007841518779,0
KPCK-L,-0.0746268656716417,0
WKOF-L,-0.074468085106383,0
BEG-L,-0.0717391304347826,0
ECOB-L,-0.0714285714285715,0
GLDP-L,-0.0709677419354838,0
TRFT-L,-0.0696864111498257,0
CGH-L,-0.06951871657754,0
CCJI-L,-0.0693950177935943,0
DNA3-L,-0.0689655172413793,0
ALLA-L,-0.068825910931174,0
SFOR-L,-0.0686868686868686,0
PHWK-L,-0.0684931506849315,0
HRN-L,-0.0666666666666666,0
GBGP-L,-0.0658198614318706,0
LMEL-L,-0.0655737704918032,0
AJIT-L,-0.0643086816720257,0
WAND-L,-0.0637860082304526,0
HILS-L,-0.0636094674556213,0
ZEG-L,-0.0634146341463415,0
BNZL-L,-0.0619800332778701,0
BRD-L,-0.0619469026548672,0
TOOP-L,-0.0606060606060606,0
DOTD-L,-0.0598290598290598,0
BVC-L,-0.0596330275229357,0
CRN-L,-0.0595238095238095,0
UKWG-L,-0.0582241630276565,0
GWI-L,-0.0571428571428571,0
CTEC-L,-0.0559999999999999,0
SERE-L,-0.0559139784946235,0
MTL-L,-0.0555555555555555,0
AZN-L,-0.055224688684353,0
DPH-L,-0.0543657331136737,0
CFX-L,-0.0543478260869565,0
CHG-L,-0.052991452991453,0
FA-L,-0.0526315789473682,0
WSBN-L,-0.0508474576271186,0
BRIGB-L,-0.050561797752809,0
DKLD-L,-0.0505050505050505,0
GCPI-L,-0.0485981308411215,0
IQE-L,-0.0482846251588309,0
CRU-L,-0.0476190476190476,0
GAMA-L,-0.0461538461538461,0
SYS-L,-0.0459770114942529,0
PETSP-L,-0.0457831325301204,0
BLVB-L,-0.0457142857142857,0
CTID-L,-0.044776119402985,0
AXI-L,-0.0446927374301675,0
BEM-L,-0.0444444444444445,0
BYOT-L,-0.0441176470588234,0
EEEE-L,-0.0434782608695653,0
TIME-L,-0.0425531914893616,0
CGNR-L,-0.0422535211267606,0
HICL-L,-0.0406976744186046,0
CAPD-L,-0.040650406504065,0
ECEL-L,-0.0405405405405405,0
PCGH-L,-0.0403225806451612,0
NESF-L,-0.0401529636711279,0
ELL_p-L,-0.0401234567901234,0
OSIO-L,-0.04,0
THRLT-L,-0.0399305555555555,0
GHH-L,-0.0391791044776119,0
SMV-L,-0.0388888888888888,0
ABDP-L,-0.0381679389312976,0
HRI-L,-0.0378619153674832,0
BVXP-L,-0.0374999999999999,0
INDV-L,-0.0372578241430699,0
BATS-L,-0.0372400756143667,0
BRLA-L,-0.0366847826086956,0
PLUSP-L,-0.0366254338693823,0
DNA2_p-L,-0.0365853658536585,0
SCTS-L,-0.0347540983606556,0
LTGL-L,-0.034543325526932,0
EVST-L,-0.0344827586206896,0
AEWU-L,-0.0330969267139479,0
ABD-L,-0.0326409495548961,0
KOD-L,-0.0326086956521739,0
EPWN-L,-0.0325476992143657,0
CMCX-L,-0.0304506699147381,0
CNIC-L,-0.029891304347826,0
BRSD-L,-0.0294117647058823,0
EVG-L,-0.0285933546071388,0
RGLR-L,-0.0284653465346533,0
BSC-L,-0.0277511961722488,0
SEQI-L,-0.0275735294117647,0
BARV-L,-0.0272108843537415,0
RNWH-L,-0.0268199233716475,0
CML-L,-0.0263157894736841,0
BRMD-L,-0.0261437908496732,0
ORCH-L,-0.026086956521739,0
PCT-L,-0.026086956521739,0
RUR-L,-0.0256410256410256,0
ILND-L,-0.0252100840336134,0
RMII-L,-0.0251396648044692,0
ITRK-L,-0.0249110320284697,0
OBD-L,-0.0238095238095238,0
BIOM-L,-0.0238095238095238,0
DGE-L,-0.0232795242141036,0
RUA-L,-0.0231788079470198,0
TYMN-L,-0.0228898426323319,0
INPP-L,-0.0221962616822429,0
ANP-L,-0.0219298245614034,0
LSC-L,-0.0217391304347825,0
CAPX-L,-0.0217391304347824,0
AUTOA-L,-0.0216178521617851,0
CNDR-L,-0.0208333333333333,0
KEFI-L,-0.0207317073170731,0
FJV-L,-0.02,0
BKGH-L,-0.0193147850080477,0
FEVR-L,-0.0190274841437632,0
CRDA-L,-0.0189853719265483,0
SCSS-L,-0.0188679245283018,0
IDHC-L,-0.0188679245283018,0
IBT-L,-0.0184729064039408,0
OTV2-L,-0.0177514792899409,0
MUL-L,-0.0176991150442478,0
PMIP-L,-0.0176678445229682,0
FDM-L,-0.0174418604651163,0
PHEG-L,-0.0171428571428571,0
BMKB-L,-0.0170940170940171,0
CGT-L,-0.0169491525423728,0
BBOXT-L,-0.0168021680216802,0
ARTL-L,-0.0153846153846153,0
IQG-L,-0.015,0
HINT-L,-0.0145867098865478,0
DELT-L,-0.0142857142857143,0
BMEB-L,-0.0134398837631672,0
ACPA-L,-0.0123456790123456,0
GMAA-L,-0.0121951219512195,0
GTLY-L,-0.011111111111111,0
JUP-L,-0.0104311543810848,0
SWGS-L,-0.0103806228373702,0
FSFL-L,-0.0098039215686274,0
BT-L,-0.0097962382445141,0
RQE-L,-0.0094339622641509,0
EPICE-L,-0.0087976539589443,0
JLEN-L,-0.0086956521739129,0
FIPPG-L,-0.0080645161290322,0
GABIG-L,-0.0076004343105319,0
NWB_pa-L,-0.0075987841945288,0
BSIF-L,-0.0074074074074074,0
ALAPH-L,-0.0069767441860464,0
IOMG-L,-0.0063694267515923,0
MRON-L,-0.0055490654205607,0
CGS-L,-0.0054794520547944,0
PSON-L,-0.0054744525547445,0
BMNB-L,-0.0052083333333332,0
TUNE-L,-0.0047169811320755,0
QTX-L,-0.0044247787610619,0
CBP-L,-0.0043290043290042,0
PZC-L,-0.0040322580645161,0
BBGIB-L,-0.0034602076124566,0
SHED-L,-0.0033898305084745,0
BTW_pa-L,-0.0030864197530864,0
CLDN-L,-0.0018484288354898,0
