Firm Name,Momentum_1,Long Short,Long,Short,Cluster Index
48208,3.592592592592593,0.0,0,0,0
53429,0.0224719101123596,0.0,0,0,0
22103,0.0223048327137547,0.0,0,0,0
42438,0.0222222222222221,0.0,0,0,0
22066,0.0217391304347827,0.0,0,0,0
37161,0.0212765957446807,0.0,0,0,0
21274,0.0198675496688742,0.0,0,0,0
13303,0.0196078431372548,0.0,0,0,0
18091,0.0194174757281553,0.0,0,0,0
61815,0.0194174757281553,0.0,0,0,0
41371,0.0190476190476189,0.0,0,0,0
60792,0.0188679245283018,0.0,0,0,0
58077,0.0185185185185186,0.0,0,0,0
45823,0.0185185185185186,0.0,0,0,0
64143,0.0185185185185186,0.0,0,0,0
46236,0.0227272727272727,0.0,0,0,0
74895,0.0185185185185186,0.0,0,0,0
49242,0.018181818181818,0.0,0,0,0
18075,0.0172413793103447,0.0,0,0,0
41179,0.0169491525423728,0.0,0,0,0
70376,0.0168539325842695,0.0,0,0,0
24467,0.0164835164835164,0.0,0,0,0
18570,0.0161290322580645,0.0,0,0,0
59184,0.0154440154440154,0.0,0,0,0
43481,0.0153846153846153,0.0,0,0,0
27887,0.0153061224489796,0.0,0,0,0
48135,0.0149253731343284,0.0,0,0,0
24803,0.0145348837209302,0.0,0,0,0
65306,0.0144230769230768,0.0,0,0,0
17929,0.014218009478673,0.0,0,0,0
35393,0.0141287284144426,0.0,0,0,0
80814,0.0185185185185186,0.0,0,0,0
64557,0.0227272727272727,0.0,0,0,0
55108,0.0227272727272727,0.0,0,0,0
18382,0.0229226361031518,0.0,0,0,0
68347,0.0316622691292876,0.0,0,0,0
60687,0.0316091954022987,0.0,0,0,0
52090,0.0314465408805031,0.0,0,0,0
61946,0.03125,0.0,0,0,0
22082,0.0309278350515462,0.0,0,0,0
63096,0.0305343511450382,0.0,0,0,0
61970,0.0295454545454545,0.0,0,0,0
15385,0.0294117647058822,0.0,0,0,0
53815,0.0294117647058822,0.0,0,0,0
34817,0.0289389067524115,0.0,0,0,0
24548,0.0285714285714284,0.0,0,0,0
47917,0.0285714285714284,0.0,0,0,0
35238,0.0285714285714284,0.0,0,0,0
64194,0.0284697508896796,0.0,0,0,0
32897,0.028169014084507,0.0,0,0,0
68591,0.028169014084507,0.0,0,0,0
45313,0.0280373831775699,0.0,0,0,0
14008,0.0230769230769229,0.0,0,0,0
52792,0.0232558139534884,0.0,0,0,0
16600,0.0241545893719807,0.0,0,0,0
38762,0.024390243902439,0.0,0,0,0
73139,0.0246913580246914,0.0,0,0,0
36898,0.0251572327044025,0.0,0,0,0
25056,0.0139860139860139,0.0,0,0,0
38982,0.0256410256410255,0.0,0,0,0
10604,0.0267111853088479,0.0,0,0,0
32934,0.0270270270270269,0.0,0,0,0
21231,0.0271739130434782,0.0,0,0,0
45241,0.0277777777777776,0.0,0,0,0
65103,0.0277777777777776,0.0,0,0,0
72128,0.0277777777777776,0.0,0,0,0
53129,0.0265486725663717,0.0,0,0,0
24441,0.032,0.0,0,0,0
50032,0.0137614678899082,0.0,0,0,0
42753,0.0133333333333334,0.0,0,0,0
23085,0.0038314176245211,0.0,0,0,0
32205,0.0034482758620688,0.0,0,0,0
15472,0.0032362459546926,0.0,0,0,0
18016,0.0025839793281654,0.0,0,0,0
17144,0.0,0.0,0,0,0
48557,0.0,0.0,0,0,0
51828,0.0,0.0,0,0,0
65373,0.0,0.0,0,0,0
52337,0.0,0.0,0,0,0
64792,0.0,0.0,0,0,0
37612,0.0,0.0,0,0,0
29970,0.0,0.0,0,0,0
48047,0.0,0.0,0,0,0
30227,0.0,0.0,0,0,0
27385,0.0040650406504065,0.0,0,0,0
32600,0.0,0.0,0,0,0
57884,0.0,0.0,0,0,0
38949,0.0,0.0,0,0,0
64848,0.0,0.0,0,0,0
11691,0.0,0.0,0,0,0
10153,0.0,0.0,0,0,0
65867,0.0,0.0,0,0,0
22497,0.0,0.0,0,0,0
59205,0.0,0.0,0,0,0
25073,0.0,0.0,0,0,0
57592,0.0,0.0,0,0,0
64215,0.0,0.0,0,0,0
41515,0.0,0.0,0,0,0
46471,0.0,0.0,0,0,0
32037,0.0,0.0,0,0,0
45233,0.0,0.0,0,0,0
16432,0.0042462845010615,0.0,0,0,0
16678,0.004255319148936,0.0,0,0,0
26390,0.0043668122270741,0.0,0,0,0
36468,0.0132158590308371,0.0,0,0,0
59483,0.0131004366812226,0.0,0,0,0
16555,0.0128205128205127,0.0,0,0,0
18681,0.0126903553299493,0.0,0,0,0
47730,0.0124999999999999,0.0,0,0,0
28178,0.0124999999999999,0.0,0,0,0
25953,0.0123456790123457,0.0,0,0,0
50091,0.0118110236220472,0.0,0,0,0
49429,0.0111524163568772,0.0,0,0,0
45399,0.011111111111111,0.0,0,0,0
25769,0.0104895104895104,0.0,0,0,0
23341,0.0104166666666667,0.0,0,0,0
24985,0.0103626943005181,0.0,0,0,0
26622,0.0103092783505154,0.0,0,0,0
17806,0.0102739726027396,0.0,0,0,0
27860,0.0102040816326529,0.0,0,0,0
62384,0.0101010101010101,0.0,0,0,0
71116,0.0046082949308756,0.0,0,0,0
34833,0.0047846889952152,0.0,0,0,0
12052,0.0047846889952152,0.0,0,0,0
62877,0.0050251256281406,0.0,0,0,0
40440,0.0055248618784531,0.0,0,0,0
38280,0.0059880239520957,0.0,0,0,0
35051,0.0133928571428572,0.0,0,0,0
42104,0.0068027210884353,0.0,0,0,0
12060,0.0083102493074791,0.0,0,0,0
46578,0.0083333333333333,0.0,0,0,0
16599,0.0083333333333333,0.0,0,0,0
27896,0.0084745762711864,0.0,0,0,0
63650,0.01,0.0,0,0,0
23317,0.01,0.0,0,0,0
57381,0.0069686411149825,0.0,0,0,0
47941,0.0,0.0,0,0,0
18729,0.032069970845481,0.0,0,0,0
45911,0.032258064516129,0.0,0,0,0
12781,0.0535714285714286,0.0,0,0,0
57963,0.0530973451327434,0.0,0,0,0
53612,0.0528301886792452,0.0,0,0,0
40352,0.0526315789473683,0.0,0,0,0
10752,0.0526315789473683,0.0,0,0,0
13928,0.0526315789473683,0.0,0,0,0
61671,0.0526315789473683,0.0,0,0,0
52695,0.0519187358916477,0.0,0,0,0
16360,0.0519031141868511,0.0,0,0,0
31974,0.0515021459227467,0.0,0,0,0
27270,0.0514285714285713,0.0,0,0,0
60186,0.0512820512820513,0.0,0,0,0
43537,0.0512820512820513,0.0,0,0,0
18374,0.0508130081300812,0.0,0,0,0
31042,0.0535714285714286,0.0,0,0,0
24328,0.05078125,0.0,0,0,0
40272,0.0501319261213719,0.0,0,0,0
45583,0.05,0.0,0,0,0
17278,0.05,0.0,0,0,0
26614,0.05,0.0,0,0,0
63976,0.0497512437810945,0.0,0,0,0
34147,0.0493827160493827,0.0,0,0,0
60098,0.0493827160493827,0.0,0,0,0
44484,0.0491803278688525,0.0,0,0,0
43123,0.0489731437598737,0.0,0,0,0
40635,0.0486111111111111,0.0,0,0,0
59053,0.0483870967741935,0.0,0,0,0
41136,0.0482758620689656,0.0,0,0,0
44345,0.0482758620689656,0.0,0,0,0
58405,0.0476190476190476,0.0,0,0,0
10516,0.0506329113924051,0.0,0,0,0
21207,0.053639846743295,0.0,0,0,0
63749,0.0540540540540539,0.0,0,0,0
54447,0.0542372881355932,0.0,0,0,0
49031,0.0608108108108107,0.0,0,0,0
19254,0.0607476635514019,0.0,0,0,0
53401,0.0606060606060605,0.0,0,0,0
45970,0.0601092896174864,0.0,0,0,0
15465,0.06,0.0,0,0,0
15368,0.0597014925373133,0.0,0,0,0
46690,0.0595238095238095,0.0,0,0,0
21338,0.0594405594405593,0.0,0,0,0
48725,0.0593607305936072,0.0,0,0,0
30568,0.0593220338983051,0.0,0,0,0
19596,0.0592334494773518,0.0,0,0,0
48267,0.0588235294117647,0.0,0,0,0
46228,0.0588235294117647,0.0,0,0,0
59168,0.0588235294117647,0.0,0,0,0
66587,0.0585365853658537,0.0,0,0,0
50404,0.058139534883721,0.0,0,0,0
64311,0.0580357142857141,0.0,0,0,0
11340,0.0546875,0.0,0,0,0
18198,0.0549450549450549,0.0,0,0,0
41355,0.0551470588235294,0.0,0,0,0
49729,0.0555555555555555,0.0,0,0,0
26658,0.0555555555555555,0.0,0,0,0
65656,0.0560747663551401,0.0,0,0,0
63212,0.0476190476190476,0.0,0,0,0
58755,0.0564971751412428,0.0,0,0,0
29639,0.0566037735849056,0.0,0,0,0
32459,0.0568181818181818,0.0,0,0,0
59547,0.0568181818181818,0.0,0,0,0
35211,0.0575139146567718,0.0,0,0,0
36409,0.0576923076923077,0.0,0,0,0
45751,0.0579345088161209,0.0,0,0,0
63933,0.0566037735849056,0.0,0,0,0
65622,0.032258064516129,0.0,0,0,0
70106,0.0476190476190476,0.0,0,0,0
62594,0.0476190476190476,0.0,0,0,0
38658,0.0379746835443037,0.0,0,0,0
49138,0.0379746835443037,0.0,0,0,0
65429,0.0379746835443037,0.0,0,0,0
21979,0.0378619153674832,0.0,0,0,0
30330,0.0377498149518875,0.0,0,0,0
