firms,mom1,clusters
54594,0.1309523809523809,12
10154,0.0270270270270269,7
10285,0.0666666666666666,19
10867,-0.0749999999999999,20
11010,-0.1818181818181817,19
11790,-0.0512820512820513,22
12117,0.6153846153846154,27
12320,-0.0833333333333333,29
13056,0.1181434599156117,5
13283,-0.0071942446043165,4
50091,0.0482758620689656,10
14526,0.0692307692307692,5
15828,0.0384615384615385,13
15991,0.1111111111111111,21
16126,-0.0277777777777777,28
85885,0.3333333333333332,11
42438,0.1443850267379678,14
85914,0.1951219512195121,27
55044,-0.0048780487804878,13
18092,0.2037037037037037,5
18244,-0.074074074074074,16
55108,-0.0579710144927536,1
20336,-0.0227272727272727,17
20670,-0.1428571428571429,5
64899,0.0810810810810811,15
22905,-0.0329670329670329,20
23115,0.08,3
47175,-0.0747663551401869,3
23660,0.1550632911392404,14
23975,-0.0804597701149425,15
24548,-0.0952380952380952,18
30680,0.0142857142857142,13
53401,0.0459183673469387,24
25583,-0.0833333333333333,26
56274,0.0568181818181818,14
48637,0.1212121212121211,20
26658,0.0,21
36150,0.1666666666666667,12
64565,0.1428571428571428,17
87207,-0.0384615384615384,18
63554,0.010135135135135,14
65218,-0.0555555555555555,16
55589,-0.0909090909090909,26
31318,0.0652173913043479,12
21872,0.9285714285714286,26
31536,0.0975609756097561,2
54391,0.1194029850746267,13
31748,-0.0227272727272727,16
32046,0.0267857142857141,24
32054,-0.1111111111111111,18
62172,0.25,26
47511,0.09375,17
33188,0.3913043478260869,14
33639,0.1428571428571428,19
48143,0.0242914979757085,10
34041,0.0,17
60628,-0.0946969696969697,29
63597,0.2253521126760562,8
57330,-0.3564356435643564,18
37875,0.0601851851851851,23
51051,-0.0999999999999999,11
20765,-0.0784313725490196,21
66923,0.1555555555555554,17
17144,-0.4300751879699248,17
38907,0.0,9
32205,0.0687830687830688,24
39328,0.0,16
26657,-0.0787172011661807,17
22250,0.1458333333333332,21
64979,0.2153846153846152,10
41452,0.2037037037037037,17
27879,0.0102564102564102,17
50382,-0.0253164556962025,1
52716,0.0888888888888888,23
50999,0.125,14
65285,-0.1153846153846154,19
62287,0.032967032967033,29
48557,0.3181818181818181,11
18278,-0.0769457982572736,26
44821,-0.0454545454545454,23
44856,0.0512820512820513,27
45103,0.1043956043956044,5
53129,0.0700389105058365,14
51828,0.0714285714285714,15
46739,0.0416666666666667,12
46843,0.2199999999999999,17
47563,-0.1363636363636363,3
89392,0.0271739130434782,20
61137,0.1538461538461537,29
50462,-0.0864197530864198,1
52708,0.394736842105263,1
49227,0.0,13
49585,0.175,2
64020,0.0136054421768707,16
59926,-0.03125,10
67328,0.0892857142857141,1
45022,0.2086330935251799,8
67002,0.0731707317073171,9
52090,0.1219512195121952,2
59942,0.1147540983606556,1
53613,0.2539682539682539,16
54114,0.0729927007299269,10
55213,-0.079646017699115,29
64442,-0.1111111111111111,9
65373,-0.0714285714285714,1
56363,0.4074074074074074,27
52337,0.0638297872340425,8
51377,0.1481481481481481,12
22066,0.0245098039215685,14
57665,0.2409090909090909,4
67010,-0.0999999999999999,18
59601,0.0294117647058822,7
25232,-0.0083333333333333,22
34948,-0.0689655172413793,29
35107,0.0112359550561798,16
58675,0.0740740740740741,5
61621,0.2280701754385965,24
45823,0.25,11
51692,0.0606060606060605,12
63096,0.1328125,10
43692,0.0,17
40571,0.0326086956521738,17
64064,0.2239999999999999,23
64355,-0.4,7
65058,0.0384615384615385,27
65307,0.095890410958904,23
79733,0.08,4
66588,-0.368421052631579,11
66852,-0.0999999999999999,18
67732,0.4782608695652173,12
67970,0.0256410256410255,9
68340,0.6346153846153846,5
91679,0.4444444444444444,22
69199,0.0185185185185186,13
69220,0.1999999999999999,0
69682,-0.05,7
70018,0.1188118811881189,5
70288,-0.0222222222222222,28
38850,0.0566037735849056,17
71002,-0.1666666666666666,21
41216,-0.3333333333333333,26
25283,0.0,10
72013,-0.088235294117647,11
72128,-0.25,26
72291,0.0714285714285714,3
72486,0.3157894736842106,28
72710,0.393939393939394,11
27764,0.1712707182320441,23
73147,-0.0909090909090909,20
54471,0.046875,2
44951,-0.0990099009900989,17
58625,0.1126760563380282,4
76022,0.1999999999999999,3
74500,-0.0666666666666666,11
60353,-0.0560747663551401,13
65752,-0.0263157894736841,4
74975,0.3714285714285714,0
40061,0.139344262295082,2
75417,-0.0526315789473684,21
75433,-0.2105263157894736,26
40694,0.0102040816326529,12
37640,0.0666666666666666,5
76129,0.1272727272727272,3
48709,0.2151898734177215,29
92524,-0.2727272727272727,19
47183,0.0327868852459016,29
61217,-0.1020408163265306,21
65306,-0.0172413793103448,29
37612,-0.0666666666666666,28
79303,-0.0138888888888888,29
65103,0.0869565217391303,1
47917,-0.0909090909090909,22
80013,0.1444444444444443,8
58069,-0.2142857142857143,21
61698,-0.0227272727272727,29
92874,0.0,12
80929,0.3,26
81294,0.1020408163265305,20
19502,0.0633245382585752,8
81614,0.0384615384615385,12
81702,0.25,14
82449,-0.1666666666666666,18
51086,0.0,18
53671,0.1052631578947369,24
83601,0.0123456790123457,10
88381,-0.1818181818181817,22
62042,0.1910112359550562,14
88445,0.0,20
87426,0.0,0
90107,-0.3333333333333333,26
68670,-0.0909090909090909,11
88867,0.1818181818181818,4
21785,0.0,7
91695,-0.0909090909090909,24
10079,0.125,27
10048,0.6000000000000001,11
85650,-0.0833333333333333,26
10361,0.2307692307692308,11
10397,0.0425531914893617,16
10279,0.2248062015503875,0
69825,-0.0212765957446808,24
69868,-0.3333333333333333,26
69235,0.0,26
70148,-0.0769230769230768,5
10634,0.0,12
69489,0.32,16
10763,-0.0769230769230768,11
10087,0.0573770491803278,4
75110,-0.1666666666666666,26
50906,0.4198473282442747,5
18980,0.375,18
10568,-0.2131147540983606,7
10998,0.0666666666666666,16
11181,0.0943396226415094,3
39116,-0.0769230769230768,20
50032,0.0530612244897958,17
69171,0.1111111111111111,19
68814,0.4285714285714286,11
47730,-0.0307017543859648,24
13232,0.1739130434782609,29
13777,0.1625000000000001,17
44652,0.1671388101983002,17
44548,0.0,26
38746,0.1428571428571428,3
60871,0.1304347826086955,29
14198,0.0,24
14331,-0.1071428571428571,16
45583,-0.0429184549356223,14
14702,0.0428571428571429,28
14737,0.0681818181818181,27
15537,0.5,28
68830,-0.0799999999999999,7
85631,0.2581699346405228,4
17057,-0.0999999999999999,21
17903,0.2272727272727273,27
49373,0.1136363636363635,8
18570,0.0947368421052632,28
18623,-0.0263157894736841,3
18834,0.0,1
47642,0.0714285714285714,22
18973,0.146341463414634,24
19271,0.1666666666666667,5
29938,0.0842911877394636,8
10866,0.1726190476190476,15
19880,0.6000000000000001,6
20240,0.3653846153846154,20
20248,-0.0144230769230768,8
49402,0.1415094339622642,1
25320,0.1515151515151516,5
21726,-0.1296296296296296,22
21742,0.1904761904761904,9
26841,0.2222222222222223,15
48047,-0.0999999999999999,26
65533,0.1999999999999999,4
24126,0.3333333333333332,21
24572,0.1818181818181818,24
24951,0.0,7
25049,-0.054054054054054,6
25217,-0.125,22
25487,0.1578947368421053,8
69307,-0.0909090909090909,11
27124,-0.1999999999999999,26
65541,0.0689655172413792,27
27562,0.2235294117647059,8
31026,-0.032258064516129,3
27800,-0.0161290322580645,24
27909,0.0566037735849056,2
28207,0.0,18
19828,-0.0344827586206896,3
28311,0.0375,7
28522,-0.0472972972972972,27
59707,0.1,19
63546,-0.0151515151515151,23
29023,0.064516129032258,9
49154,0.1387434554973821,14
19350,0.1187499999999999,20
49429,0.1962457337883958,0
30227,0.1111111111111111,26
43211,0.1538461538461537,27
61313,0.1756756756756756,5
19254,0.1398601398601398,22
56960,0.0897435897435896,29
12008,-0.0270270270270269,6
31595,0.1,26
31500,-0.0769230769230768,27
87581,0.1764705882352941,27
69358,0.0289855072463767,2
33209,0.0588235294117647,12
50788,0.2765957446808511,27
34287,0.0,20
44708,-0.0869565217391304,19
58405,0.0338983050847456,28
46295,0.1603053435114503,2
63589,-0.1818181818181817,18
26382,0.2046332046332046,0
37103,-0.0512820512820513,16
31974,-0.1176470588235294,18
62228,-0.0294117647058823,18
59010,0.2959183673469387,20
60935,0.0892857142857141,22
40838,-0.0266666666666666,27
19174,0.15625,29
21055,0.0384615384615385,2
59547,0.0,9
47888,0.0862068965517242,29
62367,-0.0674157303370787,3
39670,-0.0377358490566037,29
49189,-0.09375,27
32475,0.1631205673758864,17
40628,-0.036144578313253,23
40644,-0.088235294117647,15
39765,0.0845070422535212,12
41420,0.0,12
32678,0.1029411764705883,1
23077,0.0775193798449611,28
27828,0.1538461538461537,1
88701,-0.0666666666666666,26
32803,-0.0857142857142857,17
66181,0.2170212765957446,5
32870,0.1680672268907563,28
42366,0.1100478468899521,4
32926,0.3969465648854962,20
66587,-0.0769230769230768,29
42922,0.2608695652173913,20
43474,-0.25,26
43781,0.125,20
44135,0.0,16
44389,0.0833333333333332,13
12503,-0.0588235294117647,12
45560,-0.0952380952380952,27
45699,-0.0588235294117647,23
12040,0.1428571428571428,26
46149,-0.3461538461538461,17
46237,0.0,29
48100,-0.05,21
33267,-0.125,21
47133,0.3061224489795917,29
47141,0.2432432432432432,5
57437,0.5,12
47571,0.0333333333333334,29
53495,-0.0277777777777777,17
50374,0.0810810810810811,16
48208,-0.736842105263158,26
48291,0.0555555555555555,11
48347,0.2352941176470588,13
64282,0.1441441441441442,27
24731,0.375,26
26294,0.0352348993288591,10
53612,-0.0069444444444444,10
50092,-0.0124999999999999,18
61399,0.0714285714285714,13
50519,0.03125,2
66253,0.2580645161290322,28
64039,-0.0999999999999999,21
51960,0.2857142857142858,24
13100,0.0689655172413792,24
64637,0.0256410256410255,24
60097,0.0431547619047618,14
22891,0.077294685990338,22
53050,0.1159420289855073,4
60548,-0.056910569105691,10
53189,0.032258064516129,4
53381,0.1923076923076923,27
55191,-0.0335195530726256,4
45233,0.0,26
54843,0.04,6
68582,-0.1132075471698113,3
47773,0.1,8
56339,0.2363636363636363,15
56419,0.0,17
57171,-0.2096774193548387,12
34665,-0.0350877192982456,20
57534,-0.0178571428571429,29
57809,0.0955414012738853,14
57817,0.3055555555555556,15
57884,-0.1875,17
58473,0.0,26
53639,0.0769230769230768,14
58801,0.2222222222222223,27
59185,0.0769230769230768,13
45313,-0.0144927536231883,29
59767,-0.175,1
59775,0.1041666666666667,5
60055,-0.2083333333333333,21
60679,0.1379310344827586,27
35051,0.1919642857142858,14
61525,-0.1875,19
18403,0.0934579439252336,28
61460,0.2173913043478261,5
35238,0.0410958904109588,16
27713,0.1125,13
61823,-0.1428571428571429,3
49576,0.0176991150442478,22
62384,-0.024390243902439,2
13936,0.2580645161290322,24
64338,-0.125,26
49971,0.0495495495495494,14
62958,-0.0232558139534884,14
63686,0.1290322580645162,20
63715,0.2424242424242424,0
91193,0.0,18
43748,0.0566037735849056,18
64697,-0.0606060606060605,28
64902,0.0,7
42307,0.2380952380952381,4
62033,0.0602409638554217,15
61620,-0.0749999999999999,3
67177,-0.0886075949367088,29
25312,0.1717171717171717,9
67620,-0.2058823529411765,11
91556,0.2222222222222223,27
38711,0.0666666666666666,18
62682,0.0508474576271187,22
25718,0.21875,11
68065,0.0,16
68428,0.2083333333333332,24
39773,0.1294117647058823,17
50948,-0.1111111111111111,12
70106,-0.2222222222222222,26
70376,0.0259740259740259,1
70835,-0.1372549019607842,29
70923,0.125,20
42585,0.0127795527156548,2
72005,-0.25,11
36740,-0.14,18
72961,0.1659192825112108,5
73083,0.0270270270270269,29
73796,0.5535714285714286,0
74027,-0.0909090909090909,21
74123,0.375,11
74230,0.2926829268292683,1
75345,-0.125,19
53751,-0.0294117647058823,1
57162,0.0,4
76081,0.0727272727272727,27
48573,-0.0303030303030302,20
60580,0.1274509803921568,16
61065,0.0449438202247192,27
76743,-0.0769230769230768,1
50278,0.0869565217391303,11
63386,0.0625,26
25937,0.046875,12
66341,-0.4,26
79338,0.018181818181818,19
46260,0.1200000000000001,12
66368,0.0212765957446807,16
79840,0.0,19
37807,0.1044176706827308,14
80179,0.0,2
80347,0.0,22
80654,-0.0925925925925925,20
59627,0.0227272727272727,16
81190,-0.253731343283582,18
28388,0.0443349753694581,20
55976,0.1261682242990653,17
51932,0.0857142857142856,29
81510,-0.1724137931034483,7
67803,0.0,21
82924,-0.037037037037037,27
82991,-0.05,12
83011,0.2372881355932203,17
44476,0.2083333333333332,10
40539,0.1688311688311687,9
89245,0.0625,17
91572,0.0810810810810811,4
72996,-0.0606060606060605,3
91636,0.1142857142857143,16
91994,0.6363636363636365,27
10025,-0.032258064516129,2
86511,0.0119047619047618,15
90609,0.2727272727272727,5
67694,0.0588235294117647,11
69411,0.2820512820512821,23
67467,0.1851851851851851,16
10182,0.4499999999999999,6
10222,-0.125,29
10248,0.03125,22
10247,0.0625,11
10256,-0.125,11
10287,-0.25,3
10282,-0.1764705882352941,18
75500,-0.0952380952380952,5
86610,-0.6463414634146342,21
10501,-0.2666666666666667,21
70076,0.0,21
10504,0.3461538461538462,3
10514,-0.1587301587301587,3
10531,0.1333333333333333,7
10593,-0.1666666666666666,19
10178,-0.1485148514851485,22
10633,0.375,18
75232,0.4657534246575343,27
67985,0.25,26
76563,0.1627906976744186,28
32563,0.2190476190476191,13
10325,0.2258064516129032,11
10790,0.2173913043478261,3
38535,0.0882352941176469,26
56354,-0.0806451612903226,15
65832,0.2307692307692308,4
66413,-0.1764705882352941,12
21020,0.0188679245283018,13
85041,0.3072289156626506,0
62500,-0.0769230769230768,18
27991,-0.011111111111111,3
10517,-0.0140845070422535,16
20482,0.0640243902439023,17
10656,-0.0232558139534884,16
10664,-0.1132075471698113,6
10057,0.0232558139534884,29
63837,-0.0454545454545454,16
60038,-0.0512820512820513,22
51510,-0.1470588235294118,27
10701,-0.409090909090909,26
10752,0.0,12
85113,0.3442622950819671,24
64514,0.3333333333333332,21
61241,0.1290322580645162,3
11149,0.0606060606060605,23
