firms,mom1,clusters
39116,-0.0588235294117647,24
50032,-0.0577777777777778,13
17304,0.0249999999999999,21
47730,-0.0515463917525773,9
48581,-0.06,14
44652,0.0737179487179486,4
44548,-0.0749354005167958,21
60871,-0.1125,5
45583,-0.0788177339901478,4
57920,-0.1049999999999999,22
10559,0.0264650283553875,26
58018,-0.0237288135593219,21
27289,0.0740740740740741,23
47642,-0.0147058823529411,13
29938,-0.0271317829457364,15
10866,0.0396825396825397,2
29970,-0.065040650406504,5
44257,0.0263157894736842,5
45655,0.119047619047619,11
49402,-0.1869158878504673,17
25320,0.0622119815668202,5
30314,0.0357142857142858,11
60062,-0.0476190476190476,5
40352,-0.0223463687150837,4
26841,-0.03125,23
48047,0.1294117647058823,21
60417,-0.0574712643678161,23
30568,-0.081967213114754,22
43000,-0.0802919708029197,19
45460,0.0,6
41152,-0.1904761904761904,28
52388,-0.1721854304635761,28
31026,0.0223463687150837,26
19828,-0.0909090909090909,24
59707,-0.0682926829268292,0
22699,0.0784313725490195,24
49154,0.0746268656716417,16
19350,-0.0854430379746835,1
57883,-0.0253164556962025,3
49429,-0.0022123893805309,11
44943,-0.0638297872340425,11
43211,-0.1914893617021277,4
19254,-0.1169590643274853,12
56960,-0.0297029702970297,14
31421,0.0354609929078013,19
31595,-0.1634615384615384,14
40141,0.0047619047619047,17
31579,-0.2777777777777778,7
19713,0.101123595505618,18
50788,-0.2371541501976284,1
53196,-0.0485436893203883,7
44708,-0.0444444444444444,11
58405,0.096774193548387,4
18550,-0.0757575757575758,10
18569,0.0363636363636363,5
46295,-0.1302816901408451,11
26382,-0.1383647798742138,12
47036,-0.1538461538461538,23
60070,-0.0476190476190476,3
54500,-0.0957446808510638,16
59010,-0.1262135922330097,21
41304,-0.063157894736842,13
40838,0.1076923076923077,19
59547,-0.3969849246231156,18
47888,-0.1617647058823529,4
55474,-0.0364963503649634,21
53794,-0.0988372093023255,27
58261,-0.1818181818181817,3
49189,-0.0588235294117647,11
32475,-0.0585585585585585,8
32571,-0.2580645161290322,3
39765,-0.0190839694656488,26
32600,-0.2413793103448276,3
21653,0.0285714285714284,1
32678,-0.0632911392405063,2
23077,-0.2647058823529411,15
27828,-0.1450151057401812,3
32782,-0.0571428571428571,18
32803,-0.0769230769230768,15
32870,0.1299999999999999,8
42366,-0.0254237288135593,23
32926,-0.3076923076923077,6
12503,0.2247191011235956,11
48100,-0.2684210526315789,21
33267,-0.0512820512820513,21
12626,0.0439024390243902,19
12749,0.034965034965035,5
57437,-0.3345070422535211,21
60513,-0.25,3
40459,-0.0743801652892561,11
48717,-0.1558441558441559,27
50374,-0.2093023255813954,7
28337,-0.2761904761904762,1
26294,-0.0368217054263565,2
40053,-0.0058823529411764,8
12976,0.0574162679425838,27
13012,-0.0102564102564102,26
51270,-0.14,22
39538,-0.1875,3
13100,0.1122448979591836,5
60097,0.0542857142857142,24
22891,-0.0603448275862068,9
60548,0.0129870129870128,2
52636,0.0196078431372548,19
55191,-0.0143540669856458,13
20095,-0.0550161812297734,26
47773,-0.0463576158940397,16
34665,-0.0666666666666666,25
54586,0.1,4
27318,0.0756756756756755,16
53639,0.0,23
45313,-0.0279329608938547,2
35051,-0.0252707581227437,2
54949,-0.1895424836601307,15
35182,-0.0510204081632652,19
18403,0.0408602150537633,5
35238,-0.0459770114942529,0
27713,-0.2346570397111913,1
13936,-0.0303951367781154,11
53153,-0.2191780821917808,24
43748,-0.0465116279069767,17
42884,-0.1739130434782608,26
42307,-0.0416666666666666,28
52097,0.0655737704918033,5
44935,-0.0551181102362204,15
21119,0.0079365079365079,2
25312,-0.1042471042471042,26
20343,-0.127659574468085,14
38711,0.0,14
40723,-0.1280487804878048,8
41320,-0.010752688172043,1
42999,-0.5529661016949152,17
47191,-0.0408163265306122,12
39773,-0.0205479452054794,11
36396,0.0666666666666666,21
50948,-0.086206896551724,13
51625,-0.0659722222222222,23
36409,-0.2199999999999999,23
38949,0.0229885057471264,26
42585,0.006578947368421,24
36927,-0.0833333333333333,17
45735,-0.025,21
23421,-0.0065359477124182,24
36986,-0.0259179265658747,11
48645,0.0660377358490567,15
37065,-0.0374331550802139,24
43983,-0.0851851851851851,27
53751,-0.0163934426229508,18
57162,-0.0999999999999999,7
48573,0.06875,11
60580,-0.1411764705882353,13
61065,-0.132564841498559,7
56530,-0.2142857142857143,3
58333,-0.125,3
25937,-0.0548780487804878,10
46260,-0.137037037037037,13
55298,-0.0074074074074074,11
58130,-0.1073446327683615,21
37807,-0.0224358974358974,11
44492,-0.2653061224489795,20
59627,-0.0476190476190476,26
42948,-0.0392156862745097,29
28388,-0.1273584905660377,27
55976,-0.0397553516819572,7
51932,0.0833333333333332,17
45292,-0.1071428571428571,0
44783,-0.123076923076923,17
38113,-0.0256410256410256,4
43406,-0.0720720720720721,24
44476,0.023391812865497,11
40539,-0.0994475138121546,23
47335,-0.0355029585798816,27
32563,-0.1343283582089552,3
56354,0.0141843971631205,20
10006,-0.025,7
15763,0.0671641791044777,1
21020,0.1909090909090909,11
56899,-0.248868778280543,0
20482,0.0465116279069768,8
10057,-0.0109890109890109,25
60038,-0.1796875,15
51510,-0.1188118811881188,11
57306,-0.0404624277456647,11
17224,-0.2083333333333333,26
47650,-0.0899999999999999,17
57461,-0.1222222222222222,0
28716,-0.1212121212121212,19
50569,-0.0260416666666666,11
57349,0.0703363914373089,5
57613,-0.0306122448979592,18
28222,-0.115485564304462,2
51721,0.078125,21
28804,-0.0866141732283464,26
49584,-0.1983471074380165,11
42083,0.1517857142857142,24
48514,-0.0809061488673139,20
44740,0.0180722891566265,9
26331,-0.0491803278688525,12
10145,-0.0220750551876379,4
10153,-0.0514705882352941,28
49103,-0.0319148936170212,4
45911,-0.1142857142857143,13
24643,-0.0782122905027933,7
10161,-0.0873786407766989,12
28484,-0.1039999999999999,13
60046,-0.054054054054054,28
15843,-0.0793650793650794,13
39482,-0.0434782608695651,28
10225,0.0,22
10233,-0.0170212765957447,14
56119,-0.0651340996168582,26
10241,-0.0058139534883721,24
57621,-0.0304054054054053,21
23341,-0.0529953917050691,14
49269,-0.1923076923076923,15
24109,0.0466666666666666,2
50112,-0.0384615384615384,20
29049,-0.0897435897435897,1
46527,0.0,27
58560,-0.4459459459459459,12
15974,-0.0326086956521739,12
10372,0.079847908745247,1
42905,-0.0569620253164556,5
10401,-0.0461538461538461,17
23544,-0.0967741935483871,21
10460,0.0213903743315508,1
45217,-0.0045454545454545,17
27051,0.0296662546353523,21
19553,0.0025510204081633,17
18075,-0.0714285714285714,28
10487,0.0887096774193547,13
17240,-0.0158102766798419,5
54375,-0.1578947368421053,7
22277,-0.0347826086956521,17
29073,-0.1047619047619047,7
29102,-0.3142857142857143,3
29145,-0.040983606557377,21
39490,-0.1121495327102803,28
52804,-0.2134387351778656,4
10516,0.0617977528089888,24
48004,0.1213872832369942,11
19764,-0.14,27
29380,0.0526315789473683,11
17566,-0.1210191082802547,12
27270,0.0572519083969464,8
19692,0.042654028436019,14
60230,-0.1041666666666666,10
21143,0.032258064516129,5
29225,-0.1529411764705882,3
10364,-0.16015625,25
24272,-0.024793388429752,15
29276,-0.0561797752808989,0
47140,-0.0978260869565217,16
10604,-0.0808625336927223,16
20458,-0.0793650793650794,27
59846,0.06,16
49701,-0.063063063063063,8
44644,-0.0344827586206896,9
50964,0.0070422535211267,29
27684,0.0173410404624276,24
40416,-0.0531914893617021,0
58376,-0.2378378378378378,4
53110,0.0,2
52484,0.0625,7
28134,-0.063953488372093,12
58755,0.0096153846153845,20
57568,-0.0142857142857142,20
58480,-0.1361256544502618,0
55781,0.0280373831775699,26
29532,-0.09375,17
57971,-0.0789473684210526,17
46877,-0.1616766467065868,8
29559,-0.0555555555555555,28
39693,0.0228571428571429,9
42358,-0.1203703703703703,0
47423,-0.1063829787234043,0
29567,0.0666666666666666,5
29591,-0.0727272727272727,7
26518,-0.0088495575221239,9
27887,-0.0697674418604651,9
29612,-0.0680272108843537,2
16651,-0.0327868852459016,25
39642,-0.0245398773006134,1
57488,-0.0989010989010988,0
10743,-0.0784313725490196,18
22322,-0.144927536231884,15
29639,-0.0985915492957746,26
43772,-0.0406976744186046,10
29663,0.0208333333333332,19
10786,-0.0326086956521739,15
47992,-0.2717770034843205,7
54164,0.0,2
44409,-0.0670103092783505,25
54033,-0.1791044776119402,7
39159,-0.0389610389610389,10
20220,0.0828729281767954,8
48610,-0.2307692307692307,4
38527,-0.0639269406392694,11
44273,0.0600706713780918,10
19561,-0.0348101265822784,4
42024,-0.0516717325227963,2
51393,-0.2678571428571429,18
16571,-0.0110619469026548,14
17590,0.0472440944881888,14
39757,-0.2564102564102564,12
47618,-0.0348837209302325,12
17961,0.0887850467289719,2
19393,0.0634441087613293,13
50737,0.0518518518518518,9
42606,-0.046875,12
53786,-0.0818713450292397,19
10874,0.0026385224274405,11
55597,0.0204545454545455,14
20677,-0.0448717948717948,5
27721,-0.0652173913043477,25
10890,-0.1069767441860465,17
24600,-0.0135135135135134,6
54041,-0.0462962962962962,21
48282,-0.125,3
10989,-0.0188679245283018,1
28564,-0.2055555555555556,20
46690,-0.0276497695852534,1
56602,-0.074074074074074,28
11017,-0.1875,0
51262,-0.2949640287769784,0
30330,-0.0482529118136438,21
38922,-0.1333333333333333,23
47220,-0.12,11
27334,-0.0772946859903381,15
30365,0.0,14
53524,-0.1007751937984495,26
20618,-0.0833333333333333,2
26374,0.0119760479041917,5
30402,-0.0352112676056337,2
40707,-0.0074626865671642,4
18542,-0.1031518624641834,12
28142,0.0038314176245211,5
19027,0.0340136054421769,4
47669,-0.0428571428571428,21
47052,0.0164473684210526,9
60599,-0.0259740259740259,2
25750,-0.083743842364532,15
48522,-0.1888888888888888,14
46607,0.1,26
21397,-0.101010101010101,1
26622,-0.0506329113924051,1
53364,-0.1511627906976744,28
40715,-0.1875,14
21960,0.0775193798449611,20
14541,-0.0105263157894737,15
54009,0.0209424083769633,11
11164,-0.0769230769230768,25
30509,0.1065573770491803,17
59854,-0.2340425531914893,21
11260,-0.0677966101694915,11
59205,0.0994764397905758,13
47677,0.0521172638436482,10
22680,-0.1496062992125983,25
18446,0.0221402214022139,16
30584,0.221556886227545,26
57322,-0.0576923076923077,25
59213,-0.0869565217391304,21
23595,0.0862068965517242,5
46578,0.01,21
11295,-0.0482456140350877,21
56741,-0.2857142857142857,11
38893,-0.0036630036630036,4
11308,0.0245700245700246,19
30648,-0.0677966101694915,13
39140,-0.0427631578947368,14
18729,-0.0106382978723403,10
11332,0.0078125,24
18999,-0.0114942528735632,15
48127,-0.2352941176470588,23
30736,-0.1038961038961039,4
53508,-0.0044444444444444,23
40125,-0.0354609929078014,1
60900,-0.1675392670157067,24
30760,-0.0799999999999999,4
30779,-0.0337837837837837,25
41929,-0.0313901345291479,14
23229,-0.0316455696202531,13
11447,0.0185676392572944,10
30840,0.0230769230769229,11
11498,-0.046875,0
38666,-0.1044776119402984,0
21979,-0.0253623188405797,15
27430,0.2952380952380953,7
21258,-0.0933333333333333,25
45997,-0.1370558375634517,18
22293,-0.1149606299212598,2
40854,-0.0263157894736841,13
49496,-0.0689655172413793,0
20204,-0.133093525179856,15
38420,-0.1091954022988506,1
47634,-0.0480769230769231,12
53575,-0.158273381294964,29
17726,0.1361867704280155,9
59256,0.1999999999999999,21
55714,0.0188679245283018,26
17128,0.139240506329114,17
58165,-0.2093023255813954,12
31069,-0.0757575757575758,12
31077,-0.1681034482758621,17
12044,0.1661721068249257,11
