firms,mom1,clusters
21020,-0.2904308897593732,12
11499,-0.0447284345047922,15
27991,-0.0583386992916935,15
10517,-0.4347379239465571,11
20482,-0.0750042567682613,27
60038,-0.0285276073619631,4
10779,0.0231660231660231,1
61487,-0.1226492232215862,23
61241,-0.2492636952680149,19
28222,-0.0230744231394215,24
11368,0.02875,7
28804,-0.1701201823456278,0
11691,-0.1891410769915442,22
11790,-0.1550865544225752,10
10145,-0.1023138105567607,9
45911,-0.1490768806833838,9
28484,-0.1391890793857154,22
81073,-0.0239805701461167,27
93330,-0.050079365079365,17
24109,-0.059688326962658,8
59176,-0.1788888058945145,20
13769,-0.0442569312898225,7
11144,-0.0944084278768232,5
85257,-0.095332180785379,10
14008,-0.0523486426871013,27
18075,-0.0979020979020979,15
83112,-0.1228396703004519,23
39490,-0.257604764943629,18
14593,-0.0814297231926901,1
10516,-0.1455626513983704,22
77595,-0.0695491207192912,22
29209,-0.0709490261085785,4
24272,-0.037095869930854,14
15457,-0.0314285714285714,29
44644,-0.0578631470350767,14
44601,-0.0619494668521094,14
27684,-0.1149638802889576,27
10318,0.0426746765249539,10
57568,-0.0299054873748061,13
16505,-0.0584995716558559,5
16548,-0.0639154504277805,28
49656,-0.1051276550096546,28
39693,-0.1357202331390508,0
42358,-0.1198501872659175,19
27887,-0.1554240631163707,0
29612,-0.0700125713180542,14
39642,-0.0362392494136044,2
17444,-0.0013934045517882,22
65875,-0.0105283681029439,9
17778,-0.1373272861512499,27
61508,-0.06609900990099,6
61946,-0.0507435429167754,10
19561,0.0404871415895846,29
52230,-0.169273433166944,20
12437,-0.1175656984785615,19
19393,0.0205434062292908,23
10874,-0.1309318091187027,10
55597,-0.1006343010490363,5
19880,-0.1427204211030028,14
10890,0.0083822296730931,1
20117,0.0082031249999998,29
64186,-0.0177793425852866,5
20336,0.0173281162660703,2
62148,-0.0858760616546083,29
28564,-0.1627735431522007,10
86290,-0.0584028605482718,9
46690,-0.1563285279724904,5
20512,0.0050290687306058,14
20750,0.0350288801937765,9
21371,-0.0719105113636363,6
27334,-0.062178165396304,22
20618,-0.2077774623900085,0
18542,-0.1718323756389912,20
89792,-0.1177979384227583,8
64194,-0.0309867471301971,20
23182,-0.0300966511868943,27
