firms,mom1,clusters
54594,-0.0305201698513799,17
14526,0.0475491634869384,0
11581,0.0681520314547836,29
15203,0.131578947368421,13
16126,0.0283798882681565,0
17137,0.0356581017304666,0
20670,-0.0353920888272033,3
64899,0.0044829181809813,9
23660,0.1018080156689251,14
82542,-0.0423527077960721,23
30680,-0.0515759312320915,29
56274,0.0799445471349353,3
31668,0.0100376411543288,11
47511,0.0685483870967742,2
60628,0.0193162685523304,9
37875,0.0220692447863939,28
17144,0.0605310531053107,0
41452,-0.0338676318510858,17
84226,-0.0046029919447642,15
64020,0.0333333333333334,18
52090,0.0998058880621157,8
53613,0.0695970695970698,25
54114,0.0715746421267895,24
57665,0.0470200293111873,20
35107,-0.2366110623353818,7
61621,0.0878531073446327,8
51692,0.6550202280250093,18
64742,-0.0029498525073745,14
65307,0.0124212736179145,15
66852,0.010854816824966,16
46922,-0.0787999502054027,18
77354,0.0148716718637564,15
74500,-0.0924657534246575,7
74740,-0.0292493725758612,1
65306,0.0389367939707283,15
81294,-0.0152957359009628,6
19502,-0.0148076390810961,1
51086,0.1409090909090908,27
83601,0.0418764908560829,15
10044,0.1023255813953489,3
10104,0.0378260003981685,17
75510,0.0592364999097529,25
70092,0.0653900046707145,8
75033,-0.0403071017274472,1
12211,0.0767349790405216,17
80297,-0.0253807106598985,4
75976,0.0172385486783779,9
77488,0.0196721311475409,14
76752,0.0151807894010489,17
77637,0.0681444991789819,8
79094,0.0656660412757974,24
87055,0.0191492801565484,20
79866,0.0041322314049587,27
80719,-0.0273520396132986,28
81655,0.0684265700943485,8
82777,0.0110192837465565,17
83148,0.0118203309692672,29
83597,0.0756529296070986,10
20598,0.0455192034139402,9
89508,0.0564817965294317,9
85040,0.0649013499480788,25
85982,0.0121914956883733,7
85272,0.1640000000000001,21
85394,0.0556734693877549,11
85796,0.0612121212121212,17
87214,-0.0852974186307519,1
88841,0.0394973070017954,9
89216,0.0761723596063188,0
89900,0.014055394791236,27
12488,0.0972222222222223,4
90179,0.0620853080568719,10
47730,0.0429950277859023,29
13777,0.0479204339963832,9
38746,-0.0385852090032153,7
60871,0.0819340481488972,23
14702,-0.0189355168884338,8
15537,-0.0290290290290291,10
68830,0.0929658576717398,27
85631,0.1074048233695652,25
85914,0.162052667116813,14
49373,0.0237388724035607,1
18973,0.0581525385819727,23
19271,-0.1564601769911505,25
29938,0.0482670635764403,3
10866,0.042225201072386,7
25320,0.0166525543324866,3
21742,0.047093724517697,27
11267,0.0599326599326599,3
86474,-0.0990220048899754,22
22825,-0.0970277573077869,9
26201,0.0612735282338807,8
65541,0.0259362166043828,6
27562,-0.0316235652797703,9
27909,-0.0287958115183246,0
49154,-0.004931506849315,9
19350,0.0002438414634144,20
49429,0.1759245396017368,27
61313,0.0911590524534686,10
30737,-0.0938775510204081,18
12008,-0.2234280792420326,13
31500,0.0864485981308411,7
33209,-0.101063829787234,3
77462,-0.0574144486692015,11
62228,-0.1216012084592144,4
59010,-0.0015723270440252,7
21055,0.0683930942895088,7
83233,0.0307692307692308,29
32678,0.1092307692307692,20
27828,-0.1044030866999546,16
66181,0.0087724077807442,4
32870,0.0245746691871455,28
42922,0.118122555410691,10
12503,0.1683922046285015,14
47571,-0.261504975124378,16
16678,0.035298270384751,7
48347,0.1617150573936527,10
64282,-0.0610632183908045,13
27617,-0.007620060251639,11
60097,0.0238714786740581,9
53197,0.0897087378640775,12
14696,0.0202020202020203,11
57809,0.0472075748225855,23
57817,0.0187459599224306,7
79611,0.0964006259780907,8
59185,0.0983421250941973,0
34948,0.0319926873857403,17
13936,0.0525158097332967,28
64785,0.1013737565135006,4
62033,0.0792105974587726,6
91556,0.0294181502388188,20
50948,0.1334431630971992,26
42585,0.0098207475209763,29
76081,-0.0084459459459461,0
60580,0.1526050420168068,28
80179,-0.0629370629370628,17
80857,0.1398289326887318,16
59627,-0.0566037735849057,1
81190,0.1490514905149051,11
55976,0.032975060002087,27
82924,0.0021243723445345,29
83011,0.0685283850817564,9
15456,0.0649490069779925,7
40539,0.0313693947315503,11
10182,0.0689114294677402,20
10501,0.2180128663330951,4
70228,-0.0362750406063886,9
77420,0.0539568345323742,18
10514,-0.1965811965811965,18
10645,-0.0044964028776977,29
13656,0.0625,18
71837,0.023417172593235,4
11154,-0.0823199251637043,16
11343,-0.0641754670999187,2
11379,0.0116279069767442,11
11174,0.1663807890222985,25
75100,0.0711146173785641,2
12266,0.0103896103896103,19
12146,-0.0498773507767784,19
13628,0.090343138875117,25
14609,0.2237354085603113,21
13957,0.02551263710062,27
14182,-0.0114728314324831,25
14141,0.1126005361930295,27
14231,0.0811479919310471,22
14296,0.2136894824707844,22
75905,0.0212216805276743,29
76052,-0.0114416475972539,16
14544,0.0184357541899442,1
15145,-0.0325047801147229,27
14939,0.1403674682518239,25
76076,0.0947346161979276,20
14803,0.2909849213987809,25
79315,-0.1885714285714286,18
90751,0.0866055045871558,27
77007,-0.0581818181818182,18
76839,-0.1818940839694656,20
77357,0.0892340653454741,6
77516,0.0261282660332542,21
77584,0.1047783534830166,1
77606,-0.0168874654243703,8
77699,-0.0761886204208884,18
78034,0.0116644235082996,3
78975,0.1450745461461149,25
78990,-0.1778523489932885,18
79007,0.034164859002169,14
78963,0.0068965517241379,13
79307,0.0400667779632721,3
79667,0.0447761194029849,11
79881,-0.0448916408668729,9
80114,0.2349397590361446,4
80274,0.1629323308270676,18
80233,0.0783532536520583,29
80320,0.1587991309500296,20
93397,0.0621879255560597,17
80432,-0.0340909090909091,17
81165,0.0251256281407035,16
81481,-0.0051636889393782,27
15014,-0.0023323615160351,27
82598,0.0224243374627568,6
