firms,mom1,clusters
65832,0.0704477611940297,12
66413,0.003472222222222,11
21020,-0.1025641025641024,7
11499,0.0823529411764707,12
62500,-0.0706075533661739,16
81912,-0.0486257928118394,0
27991,0.0884086444007858,24
20482,0.0558674901740596,23
10656,0.1236634531113058,5
11647,-0.0130952380952382,11
60038,-0.003125,20
85084,-0.2789115646258503,12
79678,-0.0302013422818793,11
61487,-0.0512820512820512,12
85164,-0.0389610389610389,21
61241,0.1256830601092895,16
28222,0.0688854489164088,26
11368,-0.1296296296296297,29
11456,0.0227272727272727,3
28804,-0.137190082644628,15
11587,0.0339366515837105,19
42083,-0.0086501709917521,9
48514,0.0128388017118401,8
11691,0.0016116035455278,26
71271,-0.0039537107027805,23
10137,0.0367278797996659,29
11851,-0.0687499999999999,23
10145,-0.0668414154652686,0
41443,0.0308613542146476,22
45911,-0.1074498567335243,7
24643,-0.0546341463414634,0
84260,-0.070063694267516,27
28484,-0.0060633280934202,22
80778,0.1081081081081078,27
81073,0.2828571428571429,3
39482,-0.0947242206235011,0
10225,-0.0221259124087592,14
12758,-0.0333333333333333,4
57904,0.0255999999999998,23
15667,0.0729078014184396,6
66800,0.0032460945425036,0
10488,-0.1038088125466766,5
13304,0.1396226415094339,15
85404,0.0,4
13470,-0.1541850220264318,23
13507,-0.0045982884148677,26
13603,-0.0481012658227849,17
58560,-0.1471215351812367,17
13769,-0.027027027027027,17
81285,0.0037950664136621,5
69200,-0.0233160621761657,29
10401,-0.1262135922330096,2
11144,0.1317934782608696,18
85257,0.0009096422073984,14
14008,0.0532576866764273,11
14059,0.0987654320987654,1
18075,0.0383999999999999,26
62770,-0.0349514563106797,20
14219,-0.0066666666666667,3
14227,0.0093348891481914,16
87119,0.0826086956521741,29
29073,-0.2857142857142857,7
14323,-0.2791612057667103,29
83112,-0.0085271317829458,5
29102,0.0055485498108449,17
59184,0.0023655913978495,6
77828,0.0098360655737703,10
29145,-0.1383928571428572,10
39490,-0.0542279411764705,5
14593,-0.0579613590939372,12
10516,-0.0091743119266054,24
14868,0.0247678018575852,14
77595,0.0725738396624473,19
29209,0.0222531293463141,28
24272,0.0668824163969796,24
15457,-0.4048780487804878,29
15553,0.0668171557562076,14
15721,-0.0855072463768117,28
69542,-0.1398601398601398,11
44644,-0.0526153846153846,15
15991,-0.0194174757281553,2
16030,0.1593281888334088,5
44601,0.0221254355400697,20
80073,0.1552238805970149,17
27684,0.0174757281553397,29
40416,0.0971153846153844,5
53110,-0.018831790616023,20
85754,-0.188295165394402,17
62797,0.0240963855421685,22
52484,-0.0034682080924857,10
75034,-0.0351386202450032,23
10318,-0.132994923857868,4
58755,-0.0272727272727273,26
57568,0.0454204204204204,5
24221,0.0575896262395119,23
16505,0.0029507229271172,14
16548,-0.0096463022508038,9
55781,0.0517810026385223,26
49656,-0.1000877963125549,0
29532,0.0114942528735633,2
16890,0.0347490347490349,26
46877,0.0670050761421319,5
39693,0.1020833333333333,26
47423,-0.2698412698412699,15
26518,0.0678571428571428,28
27887,-0.3434307854878478,29
29612,0.0195241000610129,10
39642,0.0011627906976743,20
17444,0.0717732207478891,22
65875,0.0222672064777329,28
29639,0.0838709677419353,28
65883,0.0,0
65509,-0.0598607888631089,10
43772,0.0047778308647874,26
11510,-0.0636363636363636,6
85640,0.0306122448979591,0
61508,0.0,17
18033,0.0588235294117649,29
20220,-0.0501362397820164,24
62519,-0.088277340957827,20
65154,0.3451882845188283,27
19561,-0.0907111756168359,0
42024,-0.0941127694859037,28
18650,-0.03125,12
52230,-0.0059746079163555,0
66130,-0.0210803689064559,28
11901,0.06,3
60898,-0.0128755364806867,5
39757,-0.0423728813559322,4
47642,0.0204081632653061,24
17961,-0.0167088607594936,8
86079,0.6779661016949152,7
19393,-0.0931330472103004,0
19546,-0.0583657587548638,17
10874,0.0052910052910053,10
55597,0.0,29
50227,-0.004,8
19880,0.490066225165563,3
10890,0.0,28
67432,-0.5382436260623229,29
19992,-0.088888888888889,28
79732,0.1333333333333335,7
20117,0.102883355176933,23
20125,0.1111111111111109,3
45655,0.0241758241758243,20
67838,-0.0143074581430745,5
47626,-0.0256633318834276,28
20299,0.0139720558882237,28
20336,-0.021978021978022,12
62148,0.0618019359642592,10
28564,-0.1042584434654919,29
20459,-0.047926624467123,20
46690,0.0894977168949773,24
20504,-0.0482954545454544,18
