firms,mom1,clusters
66755,0.1946902654867257,17
21020,0.175,24
10429,0.0677966101694915,28
62500,-0.0178571428571429,25
56899,0.2604166666666667,4
20482,0.1188405797101448,0
10057,0.2763157894736843,9
63837,0.087719298245614,0
28695,-0.2222222222222222,3
60038,-0.1020408163265306,28
51510,0.3103448275862068,27
10752,0.1200000000000001,4
10779,-0.1111111111111111,11
17224,0.1818181818181818,15
61487,-0.2857142857142857,27
61241,0.0675675675675675,1
61081,0.0,22
28222,0.2074074074074074,14
11376,-0.048780487804878,13
51721,0.1553398058252426,13
64848,-0.4,11
28804,-0.0608695652173912,24
49584,0.0612244897959184,10
42083,0.1448275862068966,29
48514,0.1985294117647058,25
63845,-0.0340136054421769,25
11691,0.2269503546099291,29
11763,-0.3,11
18817,-0.2142857142857143,11
10137,0.0276816608996539,5
44740,0.2916666666666667,21
26331,-0.0625,1
10145,-0.0258620689655172,15
10153,-0.0999999999999999,11
41443,0.1323529411764705,17
45911,-0.1714285714285713,21
12192,0.1923076923076923,29
24643,0.0625,22
64856,0.2078651685393258,4
10161,0.0884353741496599,22
28484,0.0994475138121546,14
60046,0.2760180995475112,26
39482,0.161764705882353,4
10225,0.1946308724832215,24
56119,0.0357142857142858,10
23341,0.1538461538461537,10
24109,0.0447761194029849,5
15667,0.1022727272727272,5
50112,-0.0192307692307692,24
13304,0.2045454545454545,13
60409,-0.125,11
64143,0.0588235294117647,18
29049,0.0813953488372092,4
46527,0.0272727272727273,17
65111,0.1238095238095238,19
58560,0.05,1
15974,-0.125,21
10372,0.1541501976284585,29
10401,0.0,19
23544,-0.0076923076923076,16
10460,0.0970873786407766,7
45217,0.117391304347826,19
19553,0.0656370656370657,29
18075,0.0186915887850467,9
64151,0.186046511627907,26
14227,0.0,12
54375,-0.175,12
29073,-0.0886075949367088,28
14323,0.1777777777777778,15
29102,-0.125,11
59184,0.1218487394957983,13
29145,0.1309523809523809,29
39490,0.0344827586206897,16
14593,0.2727272727272727,18
14614,0.0416666666666667,13
10516,0.1409395973154361,29
48004,0.2083333333333332,1
19764,0.161764705882353,13
29380,0.0,11
17566,0.2162162162162162,19
27270,0.1120000000000001,19
19692,0.3298969072164948,14
60230,-0.0222222222222222,16
29209,0.148936170212766,28
15131,-0.0625,3
21143,0.203125,24
29225,0.0192307692307691,13
10364,0.1231527093596058,18
24272,0.0921985815602837,18
29276,-0.074074074074074,3
15465,0.0222222222222221,28
47140,0.108433734939759,28
10604,0.0072992700729928,19
20458,-0.1126760563380281,26
15721,-0.0204081632653061,6
59846,0.0,11
49701,0.2061855670103092,2
44644,0.1433121019108281,5
16011,-0.03125,21
27684,0.1309523809523809,10
40416,0.1573033707865168,17
58376,-0.0382165605095541,10
63896,0.0254777070063694,6
65496,0.1428571428571428,6
64717,0.087719298245614,27
53110,0.086021505376344,29
62797,0.1027027027027027,9
52484,-0.0344827586206896,6
58755,0.0632911392405062,14
57568,0.1991525423728812,9
58480,0.0510204081632652,28
24221,-0.0166666666666667,17
16564,0.1666666666666667,13
55781,0.1675824175824176,17
16599,-0.0178571428571429,4
29532,0.0,4
16890,-0.05,10
46877,0.1694915254237288,29
39693,0.158371040723982,29
42358,-0.0606060606060605,4
47423,0.0869565217391303,29
29567,-0.0689655172413793,7
29591,-0.0857142857142857,1
26518,0.0572519083969464,29
27887,0.064327485380117,19
29612,0.1570881226053639,29
39642,0.0938337801608579,29
10743,-0.0059523809523809,19
29639,0.1935483870967742,15
65509,0.0077922077922076,9
43772,0.1945525291828793,22
29663,0.0,3
10786,0.3009708737864078,22
17815,0.1052631578947369,29
47992,-0.1641791044776119,21
54164,0.108695652173913,29
61508,0.1666666666666667,13
18156,-0.1142857142857143,3
61946,0.1005917159763314,17
38527,0.0440251572327043,9
62519,-0.0416666666666666,26
19561,0.0763636363636364,2
42024,0.1333333333333333,19
64178,0.3333333333333332,4
51393,0.2314814814814814,28
16571,0.1511627906976744,29
25144,-0.0259740259740259,16
39757,-0.1111111111111111,11
19020,0.3333333333333332,11
19159,0.1290322580645162,24
17961,0.1933701657458564,9
19393,0.0918032786885245,28
42606,0.0887096774193547,9
53786,0.2108108108108108,13
10874,0.2164948453608246,27
55597,0.1264367816091953,9
50227,0.0772532188841201,29
27721,0.1309523809523809,9
10890,0.1695652173913042,28
20730,0.0104585679806918,18
20125,0.1794871794871795,24
86239,-0.0344827586206896,27
43043,2.125,26
48282,0.3888888888888888,1
61612,-0.2222222222222222,27
63108,-0.1243523316062176,20
10989,0.125,17
28564,-0.0526315789473684,15
64725,0.3055555555555556,22
20459,-0.1666666666666666,3
46690,0.1651785714285714,29
20512,0.0285714285714284,6
20723,0.0256410256410255,16
11017,-0.0324324324324324,19
51414,0.1157894736842104,14
61954,0.058139534883721,10
30330,0.1022364217252396,18
56303,0.3134328358208955,26
27334,0.1958762886597937,14
53524,0.0440251572327043,10
23114,0.0229007633587785,4
20618,0.1229773462783172,5
26374,0.06,2
37348,0.4827586206896552,4
56952,0.0576923076923077,14
30402,0.1130434782608695,29
40707,0.15625,4
18542,0.092511013215859,18
21945,0.2608695652173913,27
47052,-0.0104529616724738,15
53831,0.0454545454545454,25
22437,-0.1785714285714286,16
64557,0.0081300813008129,4
60599,0.0921052631578946,26
48522,-0.025,2
22497,0.0185185185185186,6
21397,0.1219512195121952,19
61727,-0.0072463768115942,26
26622,0.1948051948051947,29
53364,0.0769230769230768,22
