firms,mom1,clusters
54594,0.163404255319149,5
11790,0.1074478649453822,19
13056,0.0064272211720226,14
50091,0.12267218445167,15
14286,-0.1306122448979592,7
14526,0.1381733021077282,10
11581,0.1852785480211747,23
15203,0.2708333333333332,26
15748,0.1293706293706293,13
16126,0.1296296296296295,13
17137,0.0654054054054054,17
85885,0.1,11
85914,-0.0479567713610266,27
18092,0.0254927163667522,27
18244,0.1193415637860082,14
84839,0.26417704011065,11
67176,0.0561848663343904,27
20670,0.424107142857143,23
64899,0.1379746835443038,27
22905,0.0824865511057979,26
47175,-0.0406153846153846,14
23660,0.0366249420491422,28
23975,0.0653144016227182,14
82542,-0.003184713375796,4
30680,0.2542185338865839,26
56274,0.0246212121212121,28
27642,1.3245614035087725,21
31318,-0.2156334231805929,14
31668,-0.0220095693779902,4
54391,0.0783232211803641,17
32046,0.2386413762681956,6
32054,0.1450471698113207,12
47511,-0.0187839841819079,14
33188,0.015625,0
60628,0.0429104477611939,5
57330,0.0356521739130435,4
37875,0.0639405204460967,13
20765,0.2093525179856115,27
17144,0.0280225988700566,28
39328,0.0687022900763356,29
26657,0.1630769230769231,7
40540,0.2261306532663316,1
22250,-0.0346889952153108,26
41452,0.0598870056497176,22
44821,0.1561396626127893,4
84226,0.0393282312925169,4
89181,0.0500807754442649,9
46843,0.0843699296917253,21
46907,1.025,18
64020,0.0867579908675797,11
51423,0.074788334901223,20
67002,0.2851652574942351,5
52090,0.0287891617273496,24
53613,-0.090311986863711,29
54114,0.0633333333333332,24
55160,-0.0185387131952017,28
55213,0.1153846153846154,6
56363,0.1244788564621799,0
51377,-0.0742514970059879,1
57665,0.0412003443610871,5
67010,0.1497229916897506,24
34948,0.1000269614451332,5
35107,0.0038077106139933,12
61621,0.0111605781545405,2
51692,0.0161559888579385,6
65307,0.048780487804878,10
66852,0.3337320574162681,13
46922,-0.0134408602150538,28
67193,0.1577937649880094,17
67732,-0.0059055118110237,23
77354,0.0864116094986806,28
69199,0.0806045340050376,8
38850,0.031686626746507,10
72128,0.0657142857142856,24
72486,0.1162579473206175,23
27764,0.0637681159420289,10
44951,0.0712105798575788,20
74500,0.0101449275362317,4
74740,0.150943396226415,3
65752,0.0746835443037974,26
40061,0.0342894823606991,17
75433,-0.0217391304347825,25
40694,0.178087571176124,26
76129,0.0724637681159421,1
65306,0.0398796087283672,20
92874,-0.5385395537525355,14
81294,0.0334335750928711,13
19502,0.0638060741153525,4
81614,0.1304347826086958,11
51086,0.2079617834394904,4
83601,0.0836272040302266,27
62042,0.0693825588796943,17
68304,0.0298680738786278,20
10012,0.368421052631579,25
88867,0.0421393841166934,21
21785,0.1714589989350372,18
65067,0.3588235294117647,23
10044,0.1181041181041182,23
69032,-0.006654922685457,2
10104,0.0063191153238546,4
75510,0.0808495448866679,26
11161,0.3656387665198237,25
11353,-0.0109126984126983,17
75033,0.0381944444444444,8
11185,-0.0099009900990099,4
75110,0.0894308943089432,12
11794,0.4326241134751774,27
12211,0.1933842239185752,10
12171,-0.0408163265306122,25
75434,-0.0353697749196141,1
80297,-0.0112299465240641,0
75976,0.1584582441113491,20
75857,0.1973180076628353,4
75993,-0.0545454545454544,7
