firms,mom1,clusters
21020,0.1413562559694363,21
11499,-0.0329268292682926,28
27991,0.1633061633061632,12
10517,-0.1341999999999999,9
20482,0.0005009183503088,4
60038,0.1258920924921494,8
10779,-0.007125890736342,16
61487,-0.0374570446735395,11
61241,-0.0711158442787835,25
28222,0.1006181049996086,20
11368,-0.0321661237785015,7
28804,0.0644417102430021,15
11691,-0.0371011982099032,8
11790,0.0074224021592441,0
10145,0.0727452397951451,16
45911,0.031829882362508,8
28484,0.079810773691439,22
81073,0.0659103771876936,8
93330,0.0466615449975218,2
12758,0.089767076681497,1
24109,0.1315965263861056,12
59176,0.0456898599504556,22
13507,0.198289269051322,7
13769,-0.0107142857142856,7
11144,0.045594262295082,17
85257,0.0827328981944561,20
14008,0.1062155433042859,27
18075,-0.1164921465968585,22
83112,0.0474368783473602,3
39490,-0.0927521540800812,21
14593,0.0073396008576611,11
14761,0.0943661971830986,0
10516,0.0074231177094379,22
77595,0.1929140532293609,8
29209,0.1053261520047874,22
24272,0.0552781740370897,28
15457,0.141772151898734,11
44644,0.0830364325939545,2
44601,0.0481706496107157,8
27684,0.0903598634095086,29
10318,0.0506869973190349,24
57568,-0.0076121325682164,10
16505,0.0523795270876983,22
16548,0.0227428571428571,28
49656,0.1216793168880456,1
39693,-0.0536771728748806,0
42358,-0.1943573667711599,25
27887,0.0855966018792637,5
29612,0.0679395572215062,10
39642,0.008293593543172,3
17444,0.1155688622754491,7
65875,0.0515370705244122,16
17778,0.0579351582643041,16
61508,-0.0354949885883971,14
61946,0.1286342123056119,1
19561,0.2014528183318154,11
52230,0.0035994343745981,22
12437,0.1748927038626608,19
19393,0.0293494211641938,7
10874,0.0792124023990041,8
55597,-0.0327102803738319,2
19880,0.0801152737752162,8
10890,0.035437881873727,4
20117,-0.1785940468651043,22
64186,0.1516913840729579,22
20336,0.0369487485101309,11
62148,0.0531949754232661,24
28564,-0.0345041964563258,17
86290,-0.1176470588235294,11
46690,0.065204143814747,15
20512,0.1143941447546761,24
20750,0.0252957233848953,15
21371,0.1791537267080745,16
27334,0.1330808950086059,24
20618,0.0120511559272011,12
18542,0.0740689271817676,20
89792,0.069697975439761,24
90011,-0.0008572653236176,17
64194,0.0328160201436631,10
23182,0.0978908540622338,16
14541,0.0479,3
30509,-0.0795885219274498,11
23297,0.0360110803324098,4
23393,0.109206349206349,22
79026,-0.013918397433118,2
47677,0.0045811518324607,16
27422,0.5074962518740629,25
46578,0.0653410660038662,27
11995,0.1251461076911086,22
11308,0.0759338640538884,29
24441,0.002219755826859,10
24476,0.0452591551624368,22
30648,-0.0370540851553509,6
18729,0.0482712765957447,7
61735,0.0105396771973265,22
89525,0.0263657056145676,16
25081,0.0534508076358297,12
25129,0.0348507361880319,17
70519,0.1042805100182149,7
25487,0.305850585058506,14
40125,0.23949246629659,0
26084,0.1478365384615385,20
79618,0.1932773109243697,9
13625,0.00918055083305,8
11404,0.1393754760091392,0
26607,0.1333446303568379,9
23229,0.1313990020328959,17
91983,0.0698924731182797,3
59248,0.1507311586051742,0
22293,0.1378138075313806,10
20204,0.1198425948008585,17
17726,0.0154876517371285,10
59256,0.0131061598951507,27
27888,0.0417624521072796,17
41080,0.0233411927330173,10
18091,0.0734003077201557,28
19828,-0.0083210964268232,5
92570,0.0218395632087358,22
28629,0.0483558994197292,16
80912,-0.1403508771929824,21
91926,0.0070921985815604,11
61743,0.0614722995193524,12
11674,0.1309887869520896,17
76708,0.0061068702290076,12
40440,-0.0268595041322313,27
79322,-0.1704095112285336,27
44943,0.0168110035659705,8
26403,-0.023910231903842,22
10886,-0.456043956043956,19
64936,0.1118266978922717,1
38682,0.1941176470588235,9
25953,0.1125263670290441,10
30681,0.0788593045249528,28
63132,0.1029411764705883,10
27959,0.1278186704054211,5
30940,0.0489189189189189,28
31051,-0.2384105960264901,21
42200,0.0174477753985247,20
31480,0.0509803921568627,1
14276,-0.0870069605568444,19
11762,0.0621399493048622,10
70578,0.0224971818876575,2
32062,-0.0839694656488549,7
22103,0.0502910360884749,22
32986,0.1683016191939486,29
52476,0.1189152458611317,10
33532,0.0581983805668016,14
31691,-0.2124352331606218,13
42550,0.0031135943027709,12
33770,0.2096317280453257,11
87717,0.1725827526132404,20
33823,-0.1385934275281791,24
87725,-0.0012953367875647,22
11850,0.0268530439580652,11
19166,0.0877175730160291,17
24205,0.0289874795862818,13
34367,0.3367477592829706,13
47706,0.0519088162592693,10
21135,0.0623818525519848,29
34746,0.0795618333813781,24
35263,0.1160477453580901,28
10777,0.1326485094980485,8
35554,0.0044388498741223,28
36397,0.0438271604938271,7
54244,-0.0106249999999999,7
36768,0.0535066505441355,27
88924,0.0942528735632184,16
88853,0.3455710955710955,7
37154,-0.0670448684889118,3
25785,0.047008547008547,27
37402,0.056047197640118,12
37568,0.0516919797495336,10
58421,-0.0334528076463559,19
12036,-0.0281882007754376,2
38093,0.0414858096828045,10
47941,0.0329127811300054,24
20765,-0.0840647552174761,17
12052,0.1106625068819966,12
46834,-0.2529411764705882,9
14558,0.0893975903614459,20
12369,0.1194233391778687,20
55212,0.0482101097319662,10
46674,0.0971998101566209,17
57154,0.0685358255451711,28
16432,0.0452111838191553,29
53604,0.0350109409190373,12
85908,0.0101248734390819,1
39571,0.0327325162220621,24
60468,-0.0717079530638852,0
52695,0.0757157059299644,20
39731,-0.0152714932126696,7
90213,-0.0149925037481258,19
23819,-0.0169491525423727,1
25582,0.1141772854708371,19
25304,0.0482885085574571,12
52978,0.0257176395261979,5
41188,0.0574783683559949,24
41241,-0.4645367412140575,7
41292,-0.014762741652021,12
76927,0.0184372256365232,8
32651,-0.1286370597243491,8
15408,0.0995052226498074,0
32707,-0.0616080751827358,13
16600,0.0858909087463719,22
61567,0.0416666666666667,0
52716,0.0357176338239431,2
14338,-0.0223156532988357,27
32803,-0.0554382259767687,0
42439,0.1115481876931721,17
21792,0.1651234567901234,0
32942,0.0528421527148978,24
42877,0.144345407503234,10
42906,0.0247718383311603,17
87464,-0.0804020100502512,9
78892,-0.0235198702351987,20
12570,0.0955651964328752,10
80210,-0.0119485294117647,3
21928,0.1592068645640074,28
56573,0.0956573892401517,22
43634,-0.297776272717011,21
12431,0.0803966927436248,10
14855,0.3385703063629222,4
46463,0.1044715447154471,10
59328,0.0529779532741032,22
44768,0.0048309178743961,0
12490,0.1204909610695366,29
40272,0.0302561456908085,29
45306,0.0012624270159382,3
21573,0.0890231621349446,15
53065,0.1179173047473201,17
45728,-0.1186813186813187,11
82694,0.1518948341378247,10
22111,0.0371702614432498,16
46886,0.0615942530734745,14
12558,0.1326530612244898,0
46923,0.1194444444444444,21
47002,0.0540484997944925,0
12650,0.2429123575397946,8
24053,0.1100130523960469,28
26825,0.0968636284872639,1
47379,0.0696445725264169,1
44134,0.0698608137044967,28
47619,-0.062043795620438,7
47715,0.0819165378670789,1
17750,0.0835346372633054,7
59045,-0.0364450127877238,0
48072,0.3459006582884498,18
48144,-0.0150421179302046,8
89456,-0.0543237250554323,10
49488,0.1528089887640449,9
12781,0.1124661246612466,1
48486,0.0494543098432622,14
48523,0.0039503062918648,2
48961,-0.0215094339622641,20
50286,10.838709677419356,18
60943,0.055003466605038,17
50876,-0.0881936160866806,4
81678,0.0408940817881635,24
21178,0.1188493565480697,7
56223,0.1648813274522158,6
59774,-0.0312948607522249,16
33849,-0.04683434518647,22
66245,0.0500265158211066,4
23835,0.1249110320284696,17
50789,0.1207221350078493,28
51263,0.2658072437077963,22
15069,-0.0378378378378377,11
51423,0.0178207739307534,13
45751,0.057108140947752,2
34032,0.1255167230364524,22
39538,-0.0138613861386137,27
51925,-0.0228426395939086,11
43449,0.0873192975647618,16
89915,0.0385011588977595,16
17478,0.0713808923785794,4
81061,0.1505426498348276,22
52250,-0.0556338028169013,7
17005,0.1042125348598268,16
22752,0.061553291104379,16
42796,0.2017756255044389,3
53074,-0.1044831010260748,27
87437,-0.2139344262295082,1
89857,0.0650602409638552,25
53373,-0.1327623126338329,21
24010,0.1458357332104596,28
53859,0.1507208387942331,22
54253,-0.0681409361984635,22
22592,0.1006511481777676,16
24248,0.0814421374537259,0
54704,0.0648882480173036,16
76591,-0.2211737015203762,14
42614,0.0007424999999998,3
22779,0.0716320948256212,24
28345,0.0048989589712187,11
65365,-0.1074977416440831,5
84372,0.0917721518987342,17
13303,0.3279857397504455,4
55993,0.1188564086090586,6
78900,0.055722891566265,11
25590,0.1001320422535212,12
52337,0.0192081536652293,14
34497,-0.0025407993745725,12
56945,0.2111650485436893,8
64450,0.0147620259608043,29
47466,-0.0107484854406879,8
60986,0.1558049201553732,22
21207,0.1083118793674144,20
34673,-0.0924855491329479,21
64311,0.0653018725700229,10
28118,0.0004009623095428,11
44206,0.0894564670357322,17
38762,0.1162037037037035,0
23931,0.1351766513056835,2
58246,0.1049090717964891,15
24766,0.1096482548172528,16
58318,0.118746964545896,24
58334,0.1241925401125234,0
90458,0.1149110807113544,28
34817,0.3418589100635238,20
58836,0.1618798955613576,27
34833,0.0003757985719654,21
72611,0.1492822966507176,14
58975,-0.0322033898305085,21
67029,0.1197822141560798,17
23026,0.0467712733856366,28
24440,0.1055688418175606,11
13610,0.22721396250808,8
25232,0.1438247911492436,12
60098,0.1394373149062191,1
60186,0.1052631578947369,25
91531,0.1366329301407061,10
77157,0.2619863013698631,1
44230,0.0076793893129771,11
22509,0.1145229109536485,24
60506,0.0212111221013298,2
86136,0.1431281255388861,12
61146,-0.247122467771639,25
61269,-0.0259820600061861,28
41355,0.0992124372460425,10
61496,0.0769035854554667,20
60687,0.0693533270852857,7
22517,0.1011836578846887,0
13856,0.0948989859896276,16
50550,0.2891156462585034,16
62341,-0.0157367668097283,9
21936,0.0818154673036726,3
21776,0.1331606217616581,12
52898,0.0639562529719448,7
13901,0.1733944954128439,7
13928,0.0184579888482985,3
62958,-0.0728862007844668,4
63125,-0.1951669743245511,14
89968,0.0313205417607225,19
24459,-0.0283018867924528,27
80185,-0.0390219807359842,7
13828,-0.151624548736462,21
63715,0.0880179890780596,12
18163,0.0963327936533635,22
55511,0.0216621537179753,28
23712,0.1185212706669143,28
54148,0.1624916869873642,20
64929,-0.136730646646363,22
64961,-0.0320855614973261,16
65008,0.2325338894681961,14
65270,-0.1057934508816121,9
69649,0.0498543772485866,24
66683,-0.1496062992125982,13
65700,-0.0458826173826172,20
58771,0.0439744640374626,10
76711,0.0689361702127659,21
76282,0.2426019728072515,8
80294,-0.0233377366798767,11
84381,0.091088457744163,20
35991,0.0370840312982148,24
36003,0.0376846548085618,3
67847,0.0377012824221387,16
27633,0.116275638187989,22
68196,0.0880357142857142,5
36281,0.1137440954839972,16
88518,-0.0267651689475595,18
85926,0.0935560859188544,5
41574,0.1167247386759582,22
51625,0.0688860971524287,2
50243,-0.0160734787600459,11
88742,0.100563697857948,5
36468,0.0847664071743654,20
49138,0.5443349753694582,25
70704,-0.063063063063063,13
65402,0.1387906350008423,24
60206,0.1360347102555266,10
