firms,mom1,clusters
50906,-0.2497041420118342,27
10568,-0.1214953271028038,4
11157,-0.4577777777777778,7
47730,-0.2522893772893774,20
13777,-0.1651376146788991,24
38746,-0.2900259372789435,20
60871,-0.1893738140417458,2
14198,-0.112540192926045,8
14702,-0.1467283542630535,24
15537,-0.1682641107561235,20
18570,-0.234884573103701,2
18973,-0.1213151927437642,6
19271,-0.2154696132596685,16
29938,-0.3661971830985915,24
10866,-0.3565323565323566,1
20248,-0.3209302325581395,11
25320,-0.0168393782383419,26
21726,-0.2465190595754395,24
21742,0.0009943652635067,26
11267,-0.1156695156695157,8
86474,-0.180327868852459,20
22753,-0.7750511247443762,7
22825,-0.002079002079002,24
24951,-0.0873015873015873,21
26201,-0.0166531275385865,26
82165,0.0256410256410257,13
65541,-0.525891829689298,3
27562,-0.2425855513307984,28
27677,0.1886024423337855,24
27909,-0.5135135135135136,1
63546,-0.2741706833002552,3
49154,-0.182059123343527,20
19350,-0.221010101010101,1
49429,-0.5483050847457627,7
61313,-0.161298019565736,14
12008,-0.3179723502304147,29
31500,-0.3755322168606301,20
33209,-0.4744990892531876,29
50788,-0.0894165193230615,6
33690,-0.6599999999999999,7
77462,-0.3164627363737486,3
37058,-0.2440944881889764,0
62228,0.016509433962264,29
21055,-0.2589605734767024,20
47888,-0.4770240700218818,15
83233,-0.3815909783602561,17
32678,0.1721511273613649,26
23077,-0.1230738443065839,14
41663,-0.2222222222222222,6
27828,-0.1721453287197232,19
66181,-0.0888373889532638,9
32870,-0.221058434399118,8
42922,-0.2390936760229962,20
12503,-0.4440753045404207,19
89757,-0.3824598930481283,0
47133,-0.1990566037735848,15
47571,-0.1846756756756755,5
16678,-0.0007278020378457,26
48291,-0.6436781609195402,21
48347,-0.3798283261802575,16
64282,-0.3083140877598153,0
27617,-0.3274853801169591,28
60097,-0.1950099800399202,20
52813,-0.3533039647577092,17
60548,-0.1994516792323509,6
53197,-0.1510067114093959,24
56777,-0.1133587786259542,8
57745,-0.3215434083601286,1
57809,-0.2480146609651802,8
57817,-0.3740458015267176,1
79611,-0.3194630872483222,24
59185,-0.0218676122931442,14
60709,-0.3332183908045978,11
35051,-0.2320441988950276,8
18403,-0.2825434913017397,0
35238,-0.2200647249190938,29
13936,-0.3534687417567923,24
49971,0.0300375469336671,18
64785,-0.2332041343669251,18
62033,-0.1819567979669633,26
91556,-0.1119261070361316,26
50948,-0.1318051575931232,8
70923,-0.3375314861460957,3
42585,-0.1209311501282303,14
72005,-0.3575757575757575,13
76081,-0.2788074133763095,15
60580,-0.1854721549636803,24
