firms,mom1,clusters
47730,0.011402810925484,25
13777,0.0033602150537632,13
60871,-0.0764893975092562,13
14702,-0.049967234600262,14
15537,-0.0932944606413994,12
68830,-0.0806490971205465,15
85631,0.072985933010687,26
85914,-0.0354214123006834,14
49373,-0.0119250425894378,1
18973,-0.0330073349633252,10
19271,-0.2311415893505446,10
29938,0.0238967659710052,24
10866,-0.2610526315789473,11
25320,-0.0208417644678268,17
21742,0.0117616823849497,20
11267,-0.0781609195402298,1
86474,-0.1139053254437869,9
22825,-0.0823695345557122,29
26201,-0.1854043392504931,24
65541,0.0796787923782629,14
27562,-0.005268765105453,15
27909,-0.0726872246696034,11
49154,-0.1362608894578513,14
19350,-0.0847281013925949,13
49429,-0.1736526946107784,1
93096,-0.0164764713424797,8
61313,-0.1001388406803193,2
30737,-0.425962165688193,4
12008,-0.1427359490986213,11
31500,-0.0201327907474833,15
33209,-0.0456273764258555,21
77462,-0.0617647058823529,11
62228,-0.0940254652301665,1
59010,-0.0152714932126696,7
21055,-0.1794657762938231,27
83233,-0.0855203619909502,1
32678,0.0725361366622865,14
27828,0.0374695863746958,24
66181,0.0445096162652258,20
32870,0.0476612724451341,24
42922,-0.184045881126173,29
12503,0.265376641326883,24
47571,-0.0664014869888475,11
16678,-0.0734736115902034,27
48347,-0.0266836086404066,2
64282,0.2781456953642383,7
27617,-0.0508613457674074,7
60097,0.0175407668576466,13
53197,-0.1677255400254129,28
14696,-0.3906056860321385,18
57809,0.0369688037337263,10
57817,-0.0994380649890056,27
79611,-0.2079116835326586,11
59185,-0.0234482758620689,25
34948,-0.0798196764783876,15
13936,-0.1709938183547313,12
64785,0.0490782262082709,1
62033,-0.0899593731863029,28
91556,-0.0363339632365573,14
50948,-0.0890359168241966,10
42585,-0.0049937578027465,22
76081,0.0838605465069322,27
60580,0.0043931216267101,13
80179,0.1397440332065029,14
80857,-0.0405172413793102,1
59627,-0.0235849056603775,1
81190,0.0161290322580645,21
55976,-0.0366038370918883,20
82924,-0.1009892827699918,12
83011,-0.045751633986928,13
15456,-0.0261605539882021,7
40539,-0.0330822142155257,27
10501,0.0491818964692374,13
70228,0.1227537332320931,13
10514,0.7213930348258708,4
10645,0.2907407407407405,5
11154,-0.1890862944162437,10
11343,-0.2186471456134378,24
11379,-0.1328124999999999,18
11174,0.0010942914462885,26
75100,0.0027685000200898,10
12266,-0.1382007822685788,0
12146,-0.0888355342136855,0
13628,0.1227120705381574,14
14609,-0.1930261519302614,9
13957,0.0129288910989557,15
14182,-0.0463096960926193,26
14141,0.0086187083429096,24
14231,0.0423005829660174,0
14296,-0.1467359907567879,0
75905,-0.1877611940298507,7
76052,-0.037313432835821,25
14544,-0.306547619047619,3
15443,0.0554245283018868,4
15145,-0.1042908224076282,3
14939,-0.0939296501997466,26
76076,-0.0414929107589658,5
15489,-0.1943793911007024,21
15535,-0.1878732200275609,17
79315,-0.1261538461538461,18
90751,-0.0952986022871664,21
77007,-0.0852130325814537,4
76839,-0.1589572716581734,3
15582,-0.0075585789871503,13
77357,0.0596982040229885,8
77516,-0.038647342995169,18
77584,-0.0972633136094673,17
77606,-0.1609421000981354,27
77699,-0.3665338645418325,19
15729,0.0403272939801286,2
78034,0.07470703125,29
15707,-0.1216897856242118,29
15837,-0.1975308641975308,18
78975,0.0704387076867372,8
79007,-0.0380901287553648,9
78963,0.0209973753280841,21
79307,-0.0477528089887639,21
79881,-0.0781418797263233,27
