firms,mom1,clusters
54594,-0.2193548387096774,22
11624,-0.1111111111111111,11
11790,-0.1020408163265306,29
12320,-0.1191860465116279,17
13056,-0.4003164556962025,15
50091,0.0178282009724473,29
14286,-0.1999999999999999,4
14526,-0.1515151515151515,1
11581,-0.347972972972973,0
15203,0.0249999999999999,28
15748,-0.1538461538461538,6
16126,-0.0833333333333333,24
17137,-0.0309859154929577,16
85885,-0.2333333333333332,11
85914,0.0220385674931129,18
38471,-0.1176470588235294,0
55044,0.1136363636363635,1
18092,0.0017064846416381,26
18244,0.0227272727272727,9
67176,-0.1004366812227074,5
20336,-0.072463768115942,5
20670,-0.09375,21
64899,-0.0367170626349891,25
22905,-0.2072368421052631,18
23115,0.0882352941176469,20
47175,-0.0180995475113122,25
23660,-0.0698438783894823,25
23975,-0.1151515151515151,16
24548,-0.0196078431372549,3
30680,-0.0736040609137056,15
56274,-0.0749999999999999,29
48637,0.0101010101010101,5
64565,-0.2026315789473683,6
27642,0.5,4
28215,-0.0441176470588234,26
87207,-0.1555555555555555,9
63554,-0.0657051282051282,2
55589,-0.1176470588235294,10
31318,-0.0357142857142857,28
31668,-0.0697674418604651,12
54391,-0.0387453874538745,24
32046,-0.029940119760479,11
32054,-0.1163141993957703,25
47511,-0.0714285714285714,29
33188,0.303030303030303,18
33815,-0.0217391304347825,11
23552,0.0602409638554217,17
60628,0.1696085955487336,25
57330,-0.0454545454545454,9
37875,-0.0145348837209302,17
20765,-0.141711229946524,24
17144,-0.039463886820551,14
39328,-0.1212121212121212,3
26657,-0.0543071161048689,8
40540,-0.0105263157894737,24
22250,-0.1374999999999999,22
64979,-0.0095238095238094,3
41452,-0.12890625,28
62287,-0.1092896174863388,1
44821,-0.0645161290322581,1
53129,-0.1010362694300518,17
89181,-0.0057142857142856,8
46843,-0.0758426966292135,6
46907,-0.1216216216216216,14
47141,-0.1142857142857143,24
89392,-0.0342465753424657,15
48550,-0.1666666666666666,19
48697,0.1999999999999999,8
61145,-0.0327868852459016,27
49585,-0.0387323943661971,24
64020,-0.0809716599190283,27
11198,-0.0555555555555555,17
51423,-0.1111111111111111,22
67328,0.0041666666666666,22
45022,-0.368421052631579,3
67002,-0.1544117647058823,3
52090,-0.0296610169491525,24
53613,-0.2612179487179487,19
54114,-0.1023102310231023,1
55160,-0.0533333333333333,6
55213,-0.0658307210031348,17
55862,-0.03125,11
56363,-0.08628841607565,25
52337,-0.0597014925373133,29
51377,-0.1884057971014492,3
22066,-0.0620437956204379,16
57665,0.1744505494505495,8
67010,-0.1666666666666666,3
25232,-0.0897435897435897,9
34948,-0.1121718377088305,24
35107,-0.0897703549060542,20
61621,-0.1296534017971758,8
45823,0.2241379310344826,25
51692,-0.0921052631578946,27
63096,-0.1677704194260485,12
63344,-0.1691176470588234,28
43692,-0.0192307692307692,9
66852,-0.375,22
46922,-0.1577608142493638,8
67193,-0.2542372881355932,1
64477,-0.0785123966942148,18
67679,0.5714285714285714,14
67732,-0.0047169811320755,26
68233,-0.0106382978723403,17
77354,-0.130242825607064,20
