firms,mom1,clusters
65832,0.123076923076923,2
66413,-0.0921052631578946,17
21020,-0.0793650793650794,8
10429,0.0144927536231884,1
85041,-0.0119047619047618,17
62500,-0.1333333333333333,18
71239,-0.1240875912408758,23
27991,1.119047619047619,19
20482,-0.0180505415162455,26
10656,-0.0166666666666667,28
10664,-0.0294117647058823,9
10057,0.1298701298701299,13
63837,0.1060606060606059,10
60038,-0.0833333333333333,21
51510,-0.0769230769230768,18
10701,0.4054054054054055,5
10752,0.0769230769230768,5
10779,0.0555555555555555,0
85113,0.0208333333333332,8
64514,-0.2191780821917808,3
61241,0.05,3
11149,-0.1829268292682927,4
61081,-0.0166666666666667,20
11341,-0.081081081081081,27
28222,0.0578512396694215,10
11376,-0.0864197530864198,3
51721,-0.0629139072847682,14
28804,-0.0782122905027933,13
49584,0.0,15
42083,-0.0138121546961326,14
48514,0.0298507462686568,24
63845,-0.0789473684210526,10
11691,0.056338028169014,28
18817,-0.0999999999999999,22
10137,0.012084592145015,13
44740,0.0238095238095237,1
11851,0.0067567567567567,8
26331,0.0588235294117647,19
10145,-0.0379310344827585,27
85033,-0.1785714285714286,19
41443,0.0298013245033113,24
45911,-0.0999999999999999,21
12192,-0.0166666666666667,11
12205,0.1,8
24643,0.0344827586206897,2
64856,0.0173913043478259,14
10161,-0.0264550264550265,10
28484,0.1142857142857143,14
12424,0.0124999999999999,2
60046,0.1274509803921568,1
39482,0.0232558139534884,20
10225,-0.0240549828178694,8
56119,0.0548780487804878,27
23341,0.0287769784172662,15
12758,-0.0384615384615384,29
24109,0.064516129032258,10
12811,0.1,2
12918,-0.0458715596330274,24
66771,0.1097560975609757,5
41734,0.0666666666666666,29
15667,0.0141509433962263,2
65859,0.1286307053941908,16
10488,0.0,0
13291,-0.0454545454545454,9
50112,-0.0308641975308642,24
13304,-0.1428571428571429,3
60409,-0.1428571428571429,22
64143,0.1568627450980393,9
29049,0.0815217391304348,10
13603,0.0277777777777776,11
46527,-0.0126582278481012,2
65111,-0.0466101694915254,28
58560,-0.0615384615384615,14
15974,-0.1363636363636363,19
69200,0.0526315789473683,3
10401,0.04,14
23544,0.0139860139860139,1
10460,0.0,1
14008,-0.125,14
14059,0.4285714285714286,22
19553,0.1176470588235294,16
64864,0.0,16
18075,-0.1067961165048543,1
64151,-0.0285714285714285,11
14219,0.0,5
14227,-0.2333333333333332,19
14323,-0.02,25
65867,-0.1384615384615384,9
29102,0.1200000000000001,5
59184,0.0547945205479452,20
29145,0.1724137931034481,10
14593,-0.2033898305084746,17
14622,0.1827956989247312,20
52804,0.0285714285714284,21
10516,-0.2801556420233463,20
14833,0.0109890109890109,14
29380,-0.1071428571428571,8
17566,0.0117647058823529,24
19692,-0.0599369085173501,28
15035,0.0038910505836575,15
60230,0.0,19
29209,-0.1142857142857143,11
15131,0.2040816326530612,5
31472,-0.0978260869565217,22
21143,0.0161290322580645,7
10364,-0.0323886639676113,26
24272,0.0774410774410774,27
15246,0.101123595505618,11
15334,0.020979020979021,20
29276,-0.0769230769230768,22
15449,0.1363636363636364,19
15457,0.0555555555555555,19
15502,0.0270270270270269,27
47140,0.15625,12
15553,0.0752212389380531,20
10604,0.0722021660649818,2
15684,0.0975609756097561,2
15721,0.0298507462686568,8
49701,0.0485436893203883,27
69542,0.1052631578947369,1
85666,-0.2222222222222222,19
44644,0.0051282051282051,10
15975,-0.0410958904109589,23
16011,-0.0625,18
16030,-0.0761904761904761,15
27684,0.0081300813008129,26
40416,0.0207612456747405,2
58376,-0.0434782608695651,1
65496,0.0166666666666666,8
64717,-0.0961538461538461,11
53110,-0.0484848484848484,24
62797,-0.0205479452054794,21
52484,0.1023622047244094,4
58755,0.0432098765432098,13
57568,0.1024590163934426,13
58480,-0.1167883211678831,3
16468,-0.0270270270270269,16
24221,0.0494296577946768,24
16564,0.0247933884297519,14
55781,0.0514820592823712,26
16599,0.0317460317460318,24
29532,0.0254237288135592,16
16890,0.0,24
46877,0.0473372781065088,3
39693,-0.0333333333333333,27
42358,0.1589958158995816,5
47423,-0.0337078651685393,14
29591,0.0,15
17065,0.0833333333333332,0
26518,0.0097087378640776,2
27887,0.0101010101010101,26
29612,0.0229357798165137,1
39642,0.0554371002132196,24
17444,0.0,21
10743,-0.0189393939393939,10
65875,0.0800970873786408,2
29639,-0.0546875,1
65883,0.0971563981042653,26
65509,0.0,27
43772,0.0299625468164794,20
19377,-0.0485436893203883,15
85914,-0.1578947368421053,0
10786,0.0802919708029197,17
17815,0.0917431192660549,25
47992,-0.04,21
54164,0.1266968325791855,10
17962,0.0632911392405062,8
61508,0.0081300813008129,16
18156,-0.0109890109890109,2
18316,0.0333333333333334,14
61946,0.0504587155963303,20
18391,-0.025,9
38527,0.125,15
62519,0.1666666666666667,5
19561,-0.0104166666666666,8
42024,0.0725075528700907,27
51393,0.0,18
18754,-0.1267605633802817,14
18762,-0.0416666666666666,0
16571,0.0456273764258554,11
25144,-0.0588235294117647,27
66130,-0.013392857142857,28
39757,0.1111111111111111,0
19159,0.1454545454545455,2
17961,0.0191387559808613,1
19393,0.0067415730337079,17
86087,0.3333333333333332,22
63482,0.0,22
42606,0.1100000000000001,1
19546,0.0238095238095237,5
53786,0.0130718954248365,26
19589,0.0260869565217392,20
10874,-0.017391304347826,21
55597,-0.1021505376344086,21
19677,0.08,7
19693,0.1025641025641026,3
50227,0.0632911392405062,11
19888,0.064516129032258,7
10890,0.0,18
67432,-0.03125,21
19976,-0.0749999999999999,15
19992,-0.086092715231788,21
59686,0.1163793103448276,26
20730,-0.0487033523086654,24
24600,0.0434782608695651,3
20117,-0.0232558139534884,2
20125,-0.0377358490566037,14
45655,-0.0085470085470085,3
86239,0.0161290322580645,0
48282,0.0,21
62148,0.0749063670411984,24
28564,-0.016042780748663,27
20459,0.0,22
46690,0.0210526315789474,13
20504,0.1111111111111111,4
20512,-0.1111111111111111,11
20571,0.1428571428571428,21
20678,-0.1857142857142857,12
20723,0.0,8
20750,0.0275229357798165,1
11017,-0.0645161290322581,0
51414,0.1004566210045663,28
64880,-0.1475409836065574,0
30330,0.0446759259259259,14
21371,0.0828729281767954,2
56303,0.0,21
27334,-0.0294117647058823,13
53524,0.0204081632653061,11
23114,0.033426183844011,10
20618,-0.042713567839196,24
21638,0.0689655172413792,11
26374,-0.0253699788583509,10
56952,0.0277777777777776,10
30402,-0.0096153846153845,1
40707,0.0,14
18542,-0.0127931769722814,20
21945,0.0714285714285714,19
47052,0.0238095238095237,8
53831,-0.0952380952380952,20
22016,-0.0196078431372549,17
64557,0.0549450549450549,24
63503,0.0458715596330274,24
58173,0.05,16
22270,-0.0434782608695651,9
60599,0.1119691119691119,14
22374,0.0740740740740741,18
22382,0.0625,11
21397,0.0158730158730158,13
22585,-0.0270270270270269,21
53364,-0.0769230769230768,17
22913,0.3571428571428572,0
22921,0.1807228915662651,14
64194,-0.0533333333333333,20
23035,0.0684931506849315,5
21960,0.0324675324675325,1
23182,-0.0196078431372549,21
14541,-0.0127504553734062,2
30509,-0.0225988700564971,15
23297,0.0691056910569105,26
21282,0.0210526315789474,4
23377,-0.0588235294117647,22
11260,-0.0440251572327043,11
23393,0.0714285714285714,2
68320,-0.25,19
24117,0.0166112956810631,24
47677,-0.0562770562770562,1
23481,-0.0307692307692307,17
22680,0.0370370370370369,1
23537,-0.540983606557377,11
23588,0.05,20
18446,0.0068728522336769,26
66878,-0.0909090909090909,9
