firms,mom1,clusters
54594,-0.0909090909090909,10
47351,-0.05,3
40096,0.1309523809523809,13
41734,-0.0308641975308642,10
50091,0.0047393364928909,14
27502,0.0142857142857142,26
44601,0.0348837209302326,9
46156,0.014388489208633,17
17953,0.0139860139860139,26
42438,-0.0114942528735632,3
55044,0.0574712643678161,9
55108,0.0073529411764705,11
53989,-0.0967741935483871,16
52003,-0.2266666666666666,27
27158,-0.1428571428571429,1
41419,0.2142857142857142,7
21282,0.2204724409448819,3
47175,0.0648148148148148,23
15712,0.0694444444444444,10
30680,-0.3385416666666666,13
53401,0.0895522388059701,6
56274,-0.0745341614906832,13
48637,0.0476190476190476,22
30787,-0.0555555555555555,14
30816,-0.0424242424242424,27
50649,0.0,13
47829,0.0277777777777776,4
55589,-0.0454545454545454,11
21872,-0.0268456375838925,15
31536,0.009090909090909,26
47511,-0.04,27
20909,0.1162790697674418,14
48143,0.0,5
50729,-0.1089108910891089,26
55730,0.09,27
57330,-0.0217391304347825,15
51051,-0.119047619047619,22
20765,0.069767441860465,1
23253,0.0080128205128204,3
17144,0.0130434782608694,8
32205,0.0283687943262411,24
52935,0.0082644628099173,29
32328,0.0778443113772455,27
44089,-0.0888888888888889,11
26657,0.1707317073170731,28
32504,-0.1145038167938931,14
22250,0.0740740740740741,23
27879,0.1578947368421053,3
50382,-0.0684931506849315,6
52716,0.0230769230769229,2
39386,0.0447761194029849,3
50999,-0.0066666666666667,3
53719,-0.0886075949367088,19
48557,0.0,24
18278,0.0206718346253229,14
54674,-0.0344827586206896,17
51828,-0.1034482758620689,12
58624,0.0136986301369863,4
50462,-0.1717451523545706,3
58106,0.0485436893203883,23
13143,0.1052631578947369,12
45022,-0.1464968152866241,3
20386,0.115702479338843,0
30082,-0.0692307692307692,3
52572,0.1,12
47538,0.1346153846153845,4
48063,0.3636363636363635,7
34331,-0.0114942528735632,10
45612,-0.0416666666666666,12
52337,0.0264900662251654,11
51377,-0.0694980694980694,4
22066,0.0120481927710842,14
47204,-0.0396825396825396,14
58077,0.1041666666666667,28
31878,0.1063829787234043,12
34948,-0.0576923076923077,5
35107,-0.0344827586206896,3
58675,-0.5229007633587786,26
35115,-0.0301204819277108,10
54359,0.1374999999999999,11
45823,-0.0422535211267606,21
16360,0.0573248407643312,2
52628,-0.0878378378378378,13
43692,0.2068965517241379,11
40360,0.0442477876106195,20
53102,0.127906976744186,26
40571,-0.0311418685121107,23
54498,-0.0781893004115226,8
46922,-0.0722433460076045,29
47722,0.0526315789473683,12
52943,-0.1126760563380281,27
45436,0.0892857142857141,3
46543,0.032258064516129,15
36281,0.089820359281437,19
52089,0.2352941176470588,3
38850,0.1634615384615385,7
41216,-0.0326086956521739,3
27481,-0.0181818181818181,17
36708,-0.0151515151515151,21
50411,-0.0138888888888888,27
22998,-0.0119047619047618,1
20407,0.0151515151515151,2
