firms,mom1,clusters
54594,0.0618556701030927,15
10154,0.0249999999999999,13
10285,3.5,22
10867,0.0727272727272727,26
11010,0.75,22
11790,0.25,10
12117,0.2727272727272727,3
12320,0.0588235294117647,24
13056,0.055944055944056,26
13283,0.1352201257861636,18
50091,0.1331269349845201,6
14286,0.15625,21
14526,0.1864406779661016,6
15828,-0.0689655172413793,24
15991,0.08,3
16126,0.3235294117647058,27
17137,0.028169014084507,20
85885,0.2380952380952381,16
42438,0.0247933884297519,23
85914,0.0806451612903225,27
55044,-0.0382978723404255,8
18092,0.0693069306930693,19
18244,0.0,14
55108,0.625,27
20336,0.125,27
20670,0.0434782608695651,19
64899,0.2021276595744681,6
41419,0.064516129032258,21
22905,0.117117117117117,23
23115,-0.0869565217391304,12
47175,0.0869565217391303,0
23660,0.1262135922330096,26
23975,0.0416666666666667,25
24548,-0.0909090909090909,3
30680,0.1458333333333332,8
53401,0.0952380952380953,26
56274,0.0771704180064307,23
48637,0.0,4
26658,0.5,3
36150,0.1090909090909091,15
64565,0.1744186046511628,18
12044,0.1061946902654866,12
87207,0.2142857142857142,1
63554,0.1801242236024844,26
65218,0.0,0
55589,-0.2222222222222222,11
31318,0.0769230769230768,0
21872,1.3076923076923077,22
31536,0.0842105263157895,24
54391,0.1683673469387754,23
31748,0.2727272727272727,4
32046,0.0344827586206897,20
32054,0.1219512195121952,28
62172,0.5,22
47511,0.1096774193548386,2
33188,0.0909090909090908,18
33639,0.2727272727272727,3
48143,0.032846715328467,14
34041,0.2903225806451612,19
60628,-0.0350877192982456,24
63597,0.0762711864406779,18
57330,-0.1368421052631578,12
37875,0.0441176470588235,19
51051,0.1923076923076923,0
20765,0.1833333333333333,12
66923,0.125,19
17144,0.1432360742705569,27
88357,-0.063157894736842,4
38907,0.0625,2
32205,-0.0209205020920502,9
39328,0.0333333333333334,13
26657,0.1018276762402088,4
22250,0.1194029850746267,12
64979,0.0880829015544042,23
41452,0.0266666666666666,2
27879,0.0640394088669951,2
50382,0.0379746835443037,13
52716,0.0709677419354839,4
62287,0.1111111111111111,28
18278,0.3332859276114626,22
44821,0.0793650793650793,26
44856,0.0285714285714284,19
45103,0.0867579908675799,26
53129,0.1,6
51828,0.5192307692307692,5
46739,0.2372881355932203,13
46843,0.1971830985915492,19
47563,1.2608695652173911,21
89392,0.172093023255814,19
61137,0.1076923076923077,28
50462,0.1290322580645162,24
52708,0.0723684210526316,9
49227,0.0344827586206897,17
49585,0.2380952380952381,24
64020,0.1338028169014085,13
59926,0.1448275862068966,19
67328,0.144736842105263,2
45022,0.1111111111111111,23
67002,0.0555555555555555,17
52090,0.1499999999999999,4
59942,0.0444444444444445,2
53613,0.2525252525252526,19
54114,0.1641791044776119,8
55213,0.0923076923076922,24
64442,-0.0999999999999999,7
65373,0.3181818181818181,15
56363,0.0681818181818181,0
52337,-0.0084985835694051,26
51377,0.1702127659574468,2
22066,0.0,8
57665,0.0052356020942407,18
67010,0.0,15
59601,0.1166666666666667,19
25232,0.0,28
34948,0.046875,28
35107,0.1374999999999999,28
58675,0.4583333333333332,21
61621,0.1052631578947369,19
45823,-0.0769230769230768,12
51692,-0.1914893617021277,3
63096,0.2101910828025477,23
40571,0.1386138613861385,9
64064,-0.0702247191011236,14
64355,0.0666666666666666,3
65058,0.2285714285714286,4
79733,0.25,5
66588,0.3999999999999999,3
66852,0.1698113207547169,0
46922,0.0377358490566037,6
67732,0.2083333333333332,12
67970,-0.0789473684210526,12
68340,0.6599999999999999,5
91679,0.1481481481481481,2
69199,0.0833333333333332,14
69220,0.1644736842105263,5
69682,0.0338983050847456,1
70018,0.0076335877862594,26
70288,-0.1666666666666666,17
38850,-0.0583941605839416,9
71002,-0.0666666666666666,12
41216,0.1818181818181818,11
25283,0.0363636363636363,8
72013,0.125,1
72128,0.75,22
72291,-0.2272727272727273,11
72486,-0.0444444444444444,13
72710,0.326086956521739,15
27764,0.0869565217391303,26
73147,0.0,27
54471,0.0923076923076922,24
44951,0.0355329949238578,20
58625,0.0380952380952381,5
76022,0.196078431372549,0
74500,0.1428571428571428,7
60353,-0.1170212765957446,28
65752,-0.3727272727272727,21
74975,0.0661157024793388,5
40061,0.0126582278481013,20
75433,0.0714285714285714,22
40694,0.3223140495867769,28
76129,0.2203389830508475,1
48709,0.0380952380952381,15
92524,0.25,3
47183,0.1343283582089551,13
61217,0.5416666666666667,1
65306,0.1311475409836064,28
37612,0.0769230769230768,2
78749,0.2682926829268293,24
79039,0.1951219512195121,21
79303,0.1780821917808219,28
65103,-0.0161290322580645,17
47917,0.1428571428571428,24
80013,0.1726190476190476,27
58069,0.0909090909090908,12
61698,0.0,15
92874,0.1538461538461537,2
81294,0.0980392156862746,27
19502,-0.4456762749445676,2
81614,0.0526315789473683,28
81702,0.1323529411764705,14
64506,-0.0799999999999999,0
82449,0.0384615384615385,12
51086,0.4482758620689655,0
53671,0.3157894736842106,14
83601,0.0055555555555555,8
88381,0.1142857142857143,17
62042,0.25,23
88445,0.1176470588235294,27
87426,0.3333333333333332,5
